(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00519855261413189 0.00378662760936576 0.000852924850369872 -0.00289553230151808 -0.000113415997849756 6.07793999161743e-06 1.33391495389008e-05 -0.000132479297687201 -8.5986357255048e-05 5.44388233519866e-05 0.000218109853703356 -7.27055516502761e-05 2.54004627235299e-05
covarage 0.00378662760936576 0.00521286110444997 0.00361358965919384 -0.00832514369172353 -8.67263878358795e-05 5.13942129942035e-05 2.10079008481381e-05 -7.87644536695935e-05 -1.46870451998457e-05 6.77131408002377e-05 6.15069142631481e-05 -9.48312301320326e-05 9.72248699272069e-05
covarsex 0.000852924850369872 0.00361358965919384 0.00522676876521438 -0.00920586135006319 -8.50884097926493e-06 -1.73070791984359e-05 -2.82941478858554e-05 -7.46848596187492e-05 -1.01869739895845e-05 0.000242405547644479 -3.34664286698127e-05 0.000103721738267334 2.59718786420621e-05
covarage_sex -0.00289553230151808 -0.00832514369172353 -0.00920586135006319 0.0204172355177397 -3.46867891208287e-05 7.61447181464298e-05 3.89275977766476e-05 0.000140447847643619 -3.4767890068692e-05 -0.00048991851303965 8.89582418058659e-05 -0.000115814974832797 4.40915410108178e-06
covarPC_3 -0.000113415997849756 -8.67263878358795e-05 -8.50884097926493e-06 -3.46867891208287e-05 0.00109874109908164 -9.01922509587582e-05 -2.0228585297784e-06 -1.02116540425697e-05 -3.52439475154054e-05 3.38311892763988e-05 0.000106507359341852 7.51185811974566e-05 4.48663622051324e-05
covarPC_4 6.07793999161743e-06 5.13942129942035e-05 -1.73070791984359e-05 7.61447181464298e-05 -9.01922509587582e-05 0.000990412651703274 -1.54951229197211e-05 6.10555580578995e-06 -1.18225945162109e-05 1.15304601969151e-05 -3.75488446357266e-05 -1.71568128769669e-05 0.000110411530067049
proband 1.33391495389008e-05 2.10079008481381e-05 -2.82941478858554e-05 3.89275977766476e-05 -2.0228585297784e-06 -1.54951229197211e-05 0.00189797186166928 -0.000963093702941071 -0.000920334974397675 4.11036798039228e-07 4.16321138509615e-05 -1.51891040780818e-05 -3.35092697304207e-05
paternal -0.000132479297687201 -7.87644536695935e-05 -7.46848596187492e-05 0.000140447847643619 -1.02116540425697e-05 6.10555580578995e-06 -0.000963093702941071 0.00627523293212563 0.000424668987812596 -0.0047276027734778 -0.00477865171704216 -2.15949698173644e-05 -1.16804222514852e-05
maternal -8.5986357255048e-05 -1.46870451998457e-05 -1.01869739895845e-05 -3.4767890068692e-05 -3.52439475154054e-05 -1.18225945162109e-05 -0.000920334974397675 0.000424668987812596 0.00544217118869981 -0.000194048675456272 0.000234489265625073 -0.0041191395898663 -0.00372085057619499
gpp 5.44388233519866e-05 6.77131408002377e-05 0.000242405547644479 -0.00048991851303965 3.38311892763988e-05 1.15304601969151e-05 4.11036798039228e-07 -0.0047276027734778 -0.000194048675456272 0.0150867736385183 -0.00595812105349294 7.58459373420053e-05 0.000353956795544014
gpm 0.000218109853703356 6.15069142631481e-05 -3.34664286698127e-05 8.89582418058659e-05 0.000106507359341852 -3.75488446357266e-05 4.16321138509615e-05 -0.00477865171704216 0.000234489265625073 -0.00595812105349294 0.0154537997503538 -9.00568597208111e-05 -0.000289919977670578
gmp -7.27055516502761e-05 -9.48312301320326e-05 0.000103721738267334 -0.000115814974832797 7.51185811974566e-05 -1.71568128769669e-05 -1.51891040780818e-05 -2.15949698173644e-05 -0.0041191395898663 7.58459373420053e-05 -9.00568597208111e-05 0.00987036193912266 -0.00180787831904033
gmm 2.54004627235299e-05 9.72248699272069e-05 2.59718786420621e-05 4.40915410108178e-06 4.48663622051324e-05 0.000110411530067049 -3.35092697304207e-05 -1.16804222514852e-05 -0.00372085057619499 0.000353956795544014 -0.000289919977670578 -0.00180787831904033 0.00926305440698947
