 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.008414166134682984 -5.405152131212598e-06 0.0010252154122965666 0.0012361645777349594 -0.0002135235226283576 -3.8514182902868426e-05 4.2541100889691e-07 9.142972791623119e-06 -1.0784900019307944e-07 -0.0022686088020256226 0.0008222681563865475 -0.0005511168482031258 0.0007625749073733291 -0.0009805992610569198 -0.0020945888698861155 0.0031932573358684517 0.0006977416357688294 -0.0006576642429980113 -0.003719531936225303 -0.0005415177671737472 -0.002783716008759214 -0.0025769029629113833 -0.006624804043847466 -0.0021271992672215185 -0.0058113403381766585 -0.003369253142937197 0.0002471193981973277 0.009800584397320653 0.005651084990923772 5.089982717581157e-06 1.4716042048512855e-06 2.4777064084365547e-05 -7.639144659496027e-06 -8.703801652538144e-06 3.157430944262077e-06 -7.174155059616992e-05
yob -5.405152131211976e-06 2.237324376239868e-06 2.381330030710446e-06 1.7219911118070444e-05 -1.9224199618028673e-06 -1.4141346449751102e-08 3.408096550475341e-11 4.61590742332924e-08 -2.998737945125624e-10 1.9342452005828253e-05 0.00035704835178586265 5.459753729335478e-05 -0.0002618885028637265 0.0001365679578886795 -0.00031452668042237543 -4.941172383363402e-05 -0.00014373940904725837 0.00028140662324503186 -8.048348318077543e-05 -0.00020951918952546978 0.00018041403333769743 -0.00013527141030877802 -3.998109056440087e-05 0.00012020194182424653 0.0001154639080062171 -5.2932753916538364e-05 -9.195449305742874e-05 3.736300033958195e-05 -0.00029125383984399426 4.1444341560269237e-07 -3.719350474189806e-08 -7.089468689386136e-08 -2.2577209542893142e-07 -8.314775186946942e-07 4.252419087174005e-07 -1.4453777123055278e-06
age 0.0010252154122961565 2.3813300307348886e-06 0.000539173604635072 0.0050995891451479265 -0.0005359201515808405 -1.6736056631761713e-05 1.584637905333629e-07 1.668178608135579e-05 -1.5792482686607823e-07 -0.0002916718483570355 0.0004896398543284367 -3.5789311007937474e-05 -3.700713574007177e-05 -0.000936302671989203 -0.000400552960532191 7.4799770310557e-05 -0.0009181631869678909 -0.0005309778016683905 0.0001287907981003827 0.0001992614152567043 9.181397303168372e-05 -0.0005046623379110863 -0.000563924762967993 -0.0006336603849561911 -0.0012758382325429956 -0.00035291634477929777 -0.0006541845990086899 0.001967304112148963 0.001115091883620308 2.026128224045106e-06 -5.454669326533892e-06 -2.4500767381963987e-06 9.027381622663454e-06 -5.5358505420169705e-06 3.1708143095086974e-06 -2.827270554375963e-06
sex 0.0012361645777275393 1.7219911118202595e-05 0.005099589145147076 0.0962643355771497 -0.009196107964966558 -0.00014949693894179733 1.35791504194884e-06 0.00026772683056621013 -2.414325211017167e-06 -0.0009179140738214694 0.009515642101510673 0.0005763802240346969 -0.0018263257252592057 -0.013031746914606644 -0.004420425488259893 0.005300982522785786 -0.015425941806664832 -0.013872338483562343 0.0019817225104931595 0.0006207513386159868 -0.006779434006202873 -0.014991727862258185 -0.010961563293099193 -0.02804473982316025 -0.00958906730861332 -0.0051903460926214385 -0.002148839206167219 0.014010270016011718 0.007698845762544206 -1.1672279876229749e-05 -3.709508829241445e-05 -3.169185672647734e-05 0.0003485667191656586 -0.00030389583943115283 3.1103563527582816e-05 -9.060815682630444e-07
age_sex -0.0002135235226276356 -1.9224199618093577e-06 -0.0005359201515808287 -0.009196107964967939 0.0009490841263859666 1.6654548444257098e-05 -1.5780036338656677e-07 -2.9195559144549994e-05 2.7415239163418314e-07 3.064234332728357e-05 -0.0009789212493197615 -0.00021872947165127703 0.00032483605742126165 0.0012719235195407439 0.00026544314711439963 -0.0007874600923275286 0.0013223747236994138 0.001348706318108704 -0.00025765776771004956 -6.013496109586845e-05 0.00016090227309068062 0.0011083863559576868 0.0009899707106478394 0.002778705179141998 0.0009914881795708794 0.0013501531463298287 0.00039540596903227346 -0.0012262975026186302 -0.0009560979101806453 -2.6916357125192678e-06 3.7203707853507472e-06 9.558243005153049e-07 -2.6339188713396804e-05 2.6479241820833565e-05 -1.8192241845366747e-06 4.781638777589205e-06
age2 -3.851418290285675e-05 -1.4141346450023515e-08 -1.6736056631763278e-05 -0.00014949693894185885 1.665454844426092e-05 5.45119100204504e-07 -5.342774865249981e-09 -5.425907257997388e-07 5.317715346285263e-09 7.567847693125165e-06 -9.417095476909502e-06 5.954011779008697e-07 -5.464821475449614e-06 3.7243275945751345e-05 2.5433213698123357e-06 -9.107739384277436e-06 1.3760378536058454e-05 1.9010191040588015e-05 -9.233574553936635e-06 -9.39102005425944e-06 -5.108463688923656e-07 8.666573928434679e-06 1.982598085845462e-05 2.158176884551342e-05 4.6931321962688825e-05 2.823048902903529e-05 1.1906995978427055e-05 -6.826553240473928e-05 -3.758829292383455e-05 -1.012169177579086e-07 1.72839957231517e-07 4.653963222279465e-08 -2.3330543792676525e-07 1.5398845888440222e-07 -1.8275721043039747e-07 2.3816601372901533e-07
age3 4.25411008896794e-07 3.408096550890641e-11 1.5846379053339006e-07 1.35791504194965e-06 -1.578003633866277e-07 -5.342774865250307e-09 5.381811403980225e-11 5.318829532430792e-09 -5.357154004825984e-11 -6.38159380113248e-08 1.2415076458428502e-07 -9.376719394721282e-10 4.8519296959027386e-08 -3.7164224554692484e-07 -1.3830580008515578e-08 1.394414537585516e-07 -5.4283390939647056e-08 -1.4140701311724824e-07 9.004347530459938e-08 7.345590379201805e-08 6.4905654110702215e-09 -6.554363145954166e-08 -2.4523665198318314e-07 -2.1909940882325506e-07 -4.79721672599754e-07 -3.958794637210875e-07 -6.521647055765878e-08 7.079626824960176e-07 3.667785336086204e-07 1.3979127206151346e-09 -1.8464443536460939e-09 -2.1037056955156034e-10 1.8087946445230136e-09 -1.2626230781468687e-09 2.0387969436444354e-09 -3.2432655476724493e-09
age2_sex 9.142972791599988e-06 4.6159074233802084e-08 1.66817860813577e-05 0.00026772683056628776 -2.919555914455373e-05 -5.425907257996856e-07 5.31882953242952e-09 9.376105709571363e-07 -9.101409000349199e-09 3.321092500696726e-07 3.130854414523616e-05 9.484423871330023e-06 -1.0914484294200512e-05 -3.899130094321284e-05 -2.631828220945109e-06 3.052119310184526e-05 -3.330433561500103e-05 -3.726073496650602e-05 9.211750888780101e-06 2.2410103542184882e-06 3.996583215556178e-06 -2.266273149216631e-05 -2.7947866363299554e-05 -8.11938697380789e-05 -3.2059731126618516e-05 -6.057955584605865e-05 -1.3297465171036618e-05 3.448457124187416e-05 3.5693705016995e-05 1.8799588936290206e-07 -1.5054775867875593e-07 -1.3381909046792313e-08 5.762955879009939e-07 -6.369495857788755e-07 5.883449602588155e-08 -2.1521705423069734e-07
age3_sex -1.0784900019272889e-07 -2.9987379453116253e-10 -1.5792482686611902e-07 -2.4143252110181803e-06 2.74152391634248e-07 5.317715346285366e-09 -5.357154004825368e-11 -9.101409000350112e-09 9.078683853747452e-11 -1.6952973025140548e-08 -3.029823746493386e-07 -9.689343892532167e-08 9.301892737554379e-08 3.772046906172476e-07 -1.7466082263530292e-08 -3.2959054703898247e-07 2.501921763128381e-07 3.02776235961686e-07 -9.594572053791602e-08 -2.0483899452273925e-08 -8.601531436516784e-08 1.359598606336925e-07 2.525296847173405e-07 7.374950544151592e-07 3.179316773769485e-07 6.881610497668761e-07 1.1646675191492852e-07 -3.2501735120503767e-07 -4.1759942119030967e-07 -2.714407326663856e-09 2.03113941790516e-09 6.471765356454857e-13 -3.976189918768122e-09 4.423557417549154e-09 -5.209520564146153e-10 2.418200339980836e-09
PC_3 -0.0022686088020262107 1.9342452005829896e-05 -0.00029167184835744616 -0.000917914073827558 3.06423433279638e-05 7.567847693139263e-06 -6.381593801146784e-08 3.321092500472997e-07 -1.6952973024920114e-08 0.5003487076145818 -0.07593942195092293 0.023478742395774244 0.07058544995255679 0.026768430307449808 0.023445382212821372 0.04302515986045415 -0.08761096512819168 -0.03969665139527725 -0.035293551256295984 0.10521220936192775 0.01575786820261416 0.14483960944066376 0.03052316365599338 -0.2919098777073694 -0.06714578387622193 -0.04457956840190384 0.08503360743564778 -0.09616258540261798 0.19775941537903172 -3.220365314961149e-05 -0.00015079043038631018 -0.00027529587677803196 0.0008106246708075494 0.0004232844079472253 0.0010353949841358347 0.0001232344236401547
