 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.5199343815129486e-05 6.688097538680389e-08 -1.0200289217593233e-06 -1.0886385117823893e-05 8.001461250009848e-07 2.0659965383630407e-08 -1.0534310591191866e-10 -1.7462272798264862e-08 1.1731960439891446e-10 -1.994833615871461e-05 -2.865674093490566e-06 -2.824744363808681e-05 -4.998092926418136e-05 0.00011367705984434568 -8.317639944585843e-05 5.7397995414040914e-05 -7.408922916337448e-05 -1.946996760780218e-06 -0.0001060454356112954 -6.482388791815307e-06 -5.194682715788422e-05 -6.708988615273539e-05 -1.3341796864832158e-05 -6.518432106588017e-05 -4.429834611320401e-06 2.6518572100279093e-06 -1.6938541348583537e-05 -9.724020511961679e-05 0.00010492260948772745 2.854559457023235e-07 -3.3685862270470446e-07 -4.5599157525969315e-07
yob 6.688097538680496e-08 1.036229800691731e-07 1.636152774126909e-07 7.226834251424932e-07 -6.231574698233188e-08 -5.787369256228592e-10 -2.382801204877846e-12 9.451149414234167e-10 -3.208306881826709e-12 -1.553468957929665e-07 9.715444424582358e-06 1.4988295822204548e-06 -5.311936308221363e-06 -3.039964887769566e-07 -5.377348335497931e-06 2.3525025457602088e-07 -4.8042563406934645e-06 6.1597797006690395e-06 -3.0371319538436663e-06 -5.289689809527023e-06 5.195292557309936e-06 -4.760079402295552e-06 -1.8673300042073754e-06 9.239306444297563e-06 3.932676985877308e-06 4.278365584253465e-07 -9.184806088204076e-07 3.3667735363456325e-06 -1.411608694753691e-05 6.649686210387593e-09 -1.3091295624622514e-08 -2.338874416995408e-08
age -1.0200289217727996e-06 1.6361527741236356e-07 2.6090834508291082e-05 0.00036399840390677704 -2.5562369026467682e-05 -5.395020991849006e-07 3.4536347330866972e-09 5.323587034419942e-07 -3.4120590676046757e-09 -9.045571164047221e-08 2.7228192866767137e-05 1.6820394047536135e-05 -5.840697731054856e-07 6.152300297207483e-05 -3.216210882233147e-05 9.445519825272796e-06 -3.272882042746367e-05 1.8274771195802583e-05 3.833098575383788e-06 1.754867575175157e-05 -2.0682506547001386e-05 -2.0312535248161417e-05 -2.3675490238871917e-05 -1.9895355564202236e-06 8.563770119067413e-06 -3.8221347113463416e-07 -3.2552307350288656e-06 -9.10018671308599e-06 2.8100047349779742e-05 1.4503395284812283e-07 -9.800443362025359e-08 -9.425049838630459e-08
sex -1.0886385117808148e-05 7.226834251392617e-07 0.00036399840390785837 0.009343881366585805 -0.0006268506185594388 -7.316126910726848e-06 4.5784732421797e-08 1.2701368400941127e-05 -7.985594746550663e-08 0.0001123166725947664 0.00024359464470047413 0.00012692470545109258 0.000255993377863842 0.0002856582039834237 -0.0001612446591648396 2.446398682623421e-05 -0.00031684263004060835 3.746787164588976e-05 0.00021850654682060918 -0.0001587804477832353 -0.00018203420648119727 -0.00047698813670916647 -2.6887551013235887e-06 -0.00011108732369104433 5.759853694529308e-05 0.00016504473796673485 0.0002343961328942818 0.00020445552181255655 0.0002713084536534392 1.04421327923012e-06 1.7804016652058148e-06 2.7436992891881577e-06
age_sex 8.001461249921784e-07 -6.2315746982104e-08 -2.5562369026543288e-05 -0.0006268506185593668 4.419078798970004e-05 5.312207432589886e-07 -3.4063665212798965e-09 -9.254290626845475e-07 5.96010527185038e-09 -1.0787119653785254e-05 -6.852661890849529e-06 4.3884634119661276e-07 -1.4296228981439543e-05 -1.4294809613696904e-05 4.575524070009379e-06 -5.117277401297622e-06 1.0831988426363984e-05 -3.942790771359854e-06 -1.9762585054733126e-05 1.1854665905051475e-05 1.6676472977803737e-05 2.802501909205086e-05 9.014929345917828e-07 1.1693394899167635e-05 -2.3415134698781915e-06 -1.2087443010514296e-05 -1.3544249489509445e-05 -1.076919760391095e-05 -3.00200320480965e-05 -1.1068251518667792e-07 -1.6132400136439572e-07 -1.6632741546537502e-07
age2 2.06599653837682e-08 -5.787369256172736e-10 -5.395020991848428e-07 -7.316126910702567e-06 5.312207432572903e-07 1.1533221546006149e-08 -7.557402068396773e-11 -1.1361172555463127e-08 7.441491168878702e-11 2.6378633244644013e-08 -4.01182628358638e-08 -7.74359914288272e-08 -7.392229747794313e-09 -1.0579093842306382e-06 3.6896600727635797e-07 -2.1612548386935845e-07 3.798058533451012e-07 -2.164129319158792e-07 -2.528856628810187e-07 -5.052180901326893e-07 5.143905449587214e-07 2.2459981185958927e-07 5.568523498628569e-07 3.339844166711233e-07 -1.05006981435658e-09 3.616888840632178e-08 4.2408122501751326e-08 2.4411629417829254e-07 -1.1210095151720293e-06 -3.4087547459340852e-09 1.1638263065141128e-09 1.4554655013919797e-09
age3 -1.0534310591415953e-10 -2.3828012049501576e-12 3.4536347330860235e-09 4.5784732421632636e-08 -3.4063665212683796e-09 -7.557402068396225e-11 5.04687785575292e-13 7.43831499805583e-11 -4.961214857790787e-13 -5.598258946970203e-10 -1.109358820933825e-09 -6.159346112752061e-10 -3.912139232521827e-10 6.168634737043278e-09 -1.7536534870974409e-09 1.492338136436487e-09 -1.6690171881599808e-09 1.0406368266791308e-09 2.070151954146407e-09 3.4707870221940434e-09 -3.446638604514037e-09 -9.601850289069199e-10 -4.208539730954012e-09 -2.911078841476508e-09 -6.252052390245899e-10 -3.6864102725347904e-10 1.9242973101822657e-11 -1.5522063938072632e-09 8.965287728139538e-09 2.4999516137505532e-11 -4.361355277070509e-12 -8.3183870747399e-12
age2_sex -1.7462272798473592e-08 9.451149414127436e-10 5.323587034435677e-07 1.2701368400938655e-05 -9.25429062684481e-07 -1.136117255549872e-08 7.438314998079995e-11 1.9886474927581293e-08 -1.307780841238239e-10 2.537133534276314e-07 1.4520569292716852e-08 -1.7036833870481335e-07 2.432895124580954e-07 2.1872966727191598e-07 -1.4146939670779696e-08 1.6787942463010524e-07 -9.727671330403416e-08 9.669406442494705e-08 5.013769335810953e-07 -1.9773680482684164e-07 -4.0150969854820096e-07 -4.993066800619399e-07 -7.209661977419319e-08 -3.1081242266462584e-07 3.997904677013694e-08 2.664166420895909e-07 2.8579367631200306e-07 1.6074664156670048e-07 7.943833730487641e-07 2.9107495005396274e-09 3.691648782229457e-09 3.0618914509933365e-09
age3_sex 1.173196044011883e-10 -3.2083068817828102e-12 -3.4120590676148463e-09 -7.985594746548618e-08 5.9601052718496365e-09 7.441491168901692e-11 -4.96121485780641e-13 -1.3077808412381735e-10 8.758943975598211e-13 -1.645819644591325e-09 4.5032585964191863e-10 1.941359288173105e-09 -1.2592015356960968e-09 -1.0364239583463728e-09 -2.2644859590913022e-10 -1.3867251771487453e-09 1.3877346811329874e-10 -6.533627791182085e-10 -3.7093825225193923e-09 9.418423806257065e-10 2.8357992978249594e-09 2.788585958338431e-09 7.263706625236087e-10 2.258023627985245e-09 -3.648130886581893e-10 -1.791201611275324e-09 -2.067985864395889e-09 -8.814760646192104e-10 -5.9363297728021876e-09 -2.238073481399673e-11 -2.420521705542787e-11 -1.7737183528248933e-11
PC_3 -1.9948336158721366e-05 -1.5534689579296846e-07 -9.045571160202483e-08 0.00011231667259515743 -1.0787119653814438e-05 2.6378633243808484e-08 -5.598258946914897e-10 2.537133534282625e-07 -1.6458196445955204e-09 0.036925419323041 0.0005752944753656414 0.0004420733085375634 0.0013285671997644666 -0.0052494242957157175 0.0019370917432260104 0.0035869801686747166 -0.004838780014544957 -0.002300240117469208 -0.0034334393049346972 0.0032103137986655714 0.006861501160298887 0.0046084453549681435 -0.003629074709396028 -0.013727639579170507 0.0005517446283104402 -0.0011910310136500942 0.0026581341072900344 -0.0035067922615870904 0.00941263884839709 -1.2553226995204219e-06 2.283761704344467e-05 2.531461159227233e-05
