 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 2.304094168952111e-05 3.423721146678711e-07 -2.0940103145532905e-06 2.351223736244136e-06 3.33164712723495e-08 3.606914875745914e-08 -1.7733051062621865e-10 -5.07942372360759e-09 4.855000864366575e-11 5.558306929392224e-05 -7.68134689915965e-05 -8.811118291770863e-06 -7.70948484591031e-05 3.6016896650179654e-07 -0.00013254220734486681 0.00011556570470772903 -6.894576023935992e-05 -2.9447013061856855e-06 -0.00012091562134649886 -3.1119854921095103e-05 -2.623991223321506e-05 -0.00014162021976881506 1.49888042163683e-05 -5.147470068603932e-05 1.6640559804154776e-05 3.2005137486615594e-05 -6.286647597705377e-05 -7.715978921119925e-05 8.050328834728484e-05 1.6359690662215085e-06 1.2120801870686605e-06 -1.872419649440336e-06 -1.8765472441381469e-06
yob 3.4237211466787934e-07 2.236049597111077e-07 5.263529060080515e-07 1.3186648640597544e-06 -1.5506536782778952e-07 -6.081608165471549e-09 3.05183260266906e-11 3.046782811064202e-09 -1.58313339279742e-11 2.9524716361928602e-06 9.555949766757075e-06 3.383122589436339e-06 -1.48144297244933e-05 -9.978362467266427e-06 -2.6266803796160927e-06 2.9191011088705397e-06 -6.061875213122852e-06 1.0535304618424953e-05 -5.668376107306413e-06 -1.1589853706112688e-05 1.4591581220284571e-05 -1.1283458909677786e-05 -5.598104902782136e-06 1.8513344059434196e-05 5.52534567965611e-06 1.0445386018324825e-06 -5.425657842469649e-06 9.171993835352448e-06 -2.878979893268355e-05 -2.508234261963381e-09 -5.872200774111434e-11 -4.739218305150029e-08 -1.2048237958393112e-08
age -2.0940103145610404e-06 5.263529060073935e-07 6.92162461968725e-05 0.0009865418966163771 -6.722131364127518e-05 -1.394213858495876e-06 8.734992399971794e-09 1.3652448895690513e-06 -8.56850281782777e-09 1.2941020389445051e-05 -3.7251820581528046e-06 -1.0466864716864422e-05 -4.4525744041244704e-05 7.280533331915301e-06 3.0368881212913716e-05 3.125937547197321e-05 -3.223840515654201e-05 -9.699089127869227e-06 5.148654525501865e-05 4.534695170138911e-05 5.3211163712750815e-06 -2.0049787488226125e-05 -7.301621506224555e-05 7.354587777862583e-05 -2.2467689433276622e-05 -5.008259615143951e-05 -5.870567432512636e-05 -3.7962948189147146e-05 2.1813990278254844e-05 3.6065274071418226e-07 1.0548755070770961e-06 -2.243199511187562e-06 -5.403065337706983e-08
sex 2.3512237361320704e-06 1.3186648640335192e-06 0.0009865418966137401 0.029123417253178123 -0.0018719087519747607 -1.9319261287441457e-05 1.1825136208907374e-07 3.661345780279475e-05 -2.2352992297818975e-07 -2.0781187653443165e-05 0.000679310667246432 -0.00022796640730786486 0.00014690210741762045 0.0004064714943914179 -0.00011673582979378131 0.0008483802688168862 -0.0003675284858839823 0.0002408322964029351 0.0005865029734898044 0.0006043836484065541 9.105315999888726e-05 -0.0006415417573406452 -0.00033920228768691475 0.0008626116645922351 5.420842627492628e-05 0.0001676875640761057 -0.0006283028409552395 -0.0008902765124964544 -0.0004726474036052376 2.6348170091249873e-06 3.146059021604209e-06 -2.516190752619031e-05 1.2345227615485226e-05
age_sex 3.331647126074478e-08 -1.5506536782652985e-07 -6.722131364111032e-05 -0.001871908751975124 0.00012594751034993403 1.3623216876520086e-06 -8.553291928884911e-09 -2.5402955291075412e-06 1.5864249195020448e-08 -1.9197533954324423e-06 -3.664455553670522e-05 2.6167377993789645e-05 -2.490240590069207e-06 -3.435306583452661e-05 -1.2651196319328596e-05 -5.098034640718319e-05 2.651492370004309e-05 -1.4423701987531464e-05 -3.546577512762328e-05 -3.5764092756652706e-05 -1.864158305029563e-05 3.6091812480387416e-05 2.8118867164173084e-05 -5.645242660561253e-05 -1.1679196616622028e-07 -9.98665488879098e-06 4.8444715249632056e-05 6.903262914267594e-05 2.0937223371839285e-05 -2.2088729184676103e-07 -2.920601701209225e-07 1.4993262686576762e-06 -5.213407203944514e-07
age2 3.606914875746309e-08 -6.081608165467934e-09 -1.3942138584960242e-06 -1.9319261287498818e-05 1.3623216876556241e-06 2.893045791886206e-08 -1.8527287204636585e-10 -2.840843987832694e-08 1.8214884629825238e-10 -8.058355874043884e-08 7.110142869922618e-07 4.5250770347217216e-07 6.846977343897794e-07 -1.37825169627256e-07 -7.966052335188281e-07 -5.732907038910555e-07 3.752068393032744e-07 4.949447994735913e-07 -1.348836188932508e-06 -1.2675395454265301e-06 6.290450286930678e-08 3.4498471339369584e-08 1.5190206701162021e-06 -1.0059439404492886e-06 9.114618183968254e-07 1.1241397330411637e-06 1.036807432646564e-06 7.828310802860266e-07 -1.5473695873022528e-06 -8.040161917374464e-09 -2.216178786452359e-08 4.247899060798157e-08 3.066117650364933e-09
age3 -1.7733051062581478e-10 3.051832602666047e-11 8.734992399973458e-09 1.1825136208945398e-07 -8.55329192890897e-09 -1.8527287204638064e-10 1.2083167573388037e-12 1.8214447309288943e-10 -1.189114548586081e-12 -6.985076134123774e-10 -6.074932071946536e-09 -3.780794884632341e-09 -4.8548724842297414e-09 9.353130473212338e-10 4.919009924828983e-09 3.1238648489548427e-09 -1.7427681977713666e-09 -3.711547924204407e-09 8.931882097572439e-09 8.940131118023466e-09 -1.4401769813424512e-10 7.785198930628795e-10 -1.0410264565923215e-08 5.101723377208554e-09 -7.928808964879322e-09 -7.70803739583547e-09 -6.254369824351517e-09 -4.2869394218066774e-09 1.3747527380287738e-08 5.7165413356926964e-11 1.4554520793518528e-10 -2.594263554618629e-10 -3.240249313520068e-11
age2_sex -5.07942372350895e-09 3.0467828110273013e-09 1.3652448895658665e-06 3.66134578028067e-05 -2.5402955291078474e-06 -2.840843987825698e-08 1.8214447309242267e-10 5.246986194571757e-08 -3.3407096008451946e-10 6.931533336893916e-08 6.00268544145082e-07 -6.501108876113392e-07 -1.867189751565279e-08 7.558016959704549e-07 5.658878394907951e-07 8.954895300180783e-07 -5.890688489915193e-07 3.6240373005707334e-07 6.865642489985586e-07 7.581264882495203e-07 5.387094994794831e-07 -6.073794932060029e-07 -6.098443496485635e-07 1.0544503329752145e-06 -2.1056340163120086e-08 1.038338575039981e-07 -1.0740604499835954e-06 -1.428364243018069e-06 -1.830162810997886e-07 6.0904820702529185e-09 8.410110447134187e-09 -2.8594256964611017e-08 4.414516599188354e-09
age3_sex 4.855000864359774e-11 -1.5831333927916237e-11 -8.56850281780864e-09 -2.2352992297828404e-07 1.586424919502368e-08 1.8214884629782806e-10 -1.1891145485832446e-12 -3.3407096008454603e-10 2.163183329055431e-12 -3.538708545862349e-10 -2.9723674077495947e-09 4.666993980555732e-09 2.964165605819562e-10 -4.8685648460702195e-09 -5.0972916026507685e-09 -4.571341705700694e-09 4.048771055242331e-09 -3.0506506818805216e-09 -4.231868803065527e-09 -5.097102792241294e-09 -4.226484567143387e-09 3.201678455506995e-09 3.7788501615280345e-09 -6.074243544062061e-09 1.8711013697124256e-10 2.8130903710503477e-11 7.141783294497181e-09 8.524442130683707e-09 -2.5372440452504003e-10 -5.111767086990754e-11 -6.855974486156567e-11 1.7502065778077032e-10 5.949534021950868e-12
PC_3 5.5583069293922494e-05 2.9524716361928174e-06 1.2941020389442683e-05 -2.0781187653385638e-05 -1.9197533954346586e-06 -8.058355874037129e-08 -6.98507613412878e-10 6.931533336895539e-08 -3.5387085458621693e-10 0.05370112109053956 0.0014896705602707398 0.0044014474424923684 0.0010498851445139804 -0.01256089743158725 0.003408043186401429 0.009244687548099652 -0.005563030900568318 3.870226137394825e-05 -0.00013398633770337243 -0.0008571566816415829 0.010356456894215075 0.00392512214989141 -0.0022460913508293608 -0.019736456628300106 0.00354807155222596 -0.0011123205022718127 0.006509909065566691 -0.0004249667215335952 0.011035576184499912 -5.707959184476062e-06 -1.090527613802805e-05 4.7171059801028705e-05 5.566749259425577e-05
