 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0009684582508961015 -2.4795145728364616e-06 0.00023457156636124768 -0.00026929739474153584 1.1741358030169256e-05 -7.234406785348847e-06 6.841899993565877e-08 -2.9355156008942653e-08 -1.923415948844466e-09 -0.0005164311615604882 8.612309211248493e-05 -0.00035582088571702166 0.000387374108884196 0.0005619061323948585 -0.0002799091679168814 -0.0002775762006019933 -3.147504829808871e-05 -0.0004666545056738465 -0.0009863426807096751 -0.00021526361225728333 -0.0005088773023167465 -0.0004123184363148196 0.00018084732499313487 -0.0003557454682641485 -0.0002505091884492473 -0.0001142799991400265 -0.0007682545030763146 0.0004187569089771715 0.0010005531266449653 1.562749378397374e-06 2.453278846825829e-06 5.874124888319045e-06 -1.6872259602649837e-06
yob -2.4795145728372604e-06 6.982252660081052e-07 1.8482619953474964e-08 -2.6908705274756593e-06 -1.849317330554529e-08 1.2677001837861817e-08 -1.001733632287911e-10 1.3147780535792003e-09 -5.117827998611308e-12 5.751036429013375e-06 9.356782533474608e-05 2.6321978342468976e-05 -6.866584003442967e-05 1.972801805388699e-05 -5.359697120589829e-05 -6.799948502607929e-06 -3.2755998815263815e-05 5.9688494116507776e-05 2.1437732447881587e-06 -5.41031172885256e-05 4.5235883453638875e-05 -6.234719492975369e-05 -1.3127667389822475e-05 6.745054288662667e-05 4.2120449424596595e-05 7.461737313197326e-06 -1.3077182005085101e-05 3.388817376473305e-05 -9.068327830549204e-05 -7.130911341664637e-08 3.3971167759416194e-08 -2.6064227575098616e-07 6.262471259884498e-08
age 0.00023457156636132377 1.8482619961030425e-08 0.00035487268886571306 0.004154429829425735 -0.00035304109295579346 -9.249372898782064e-06 7.517984486210327e-08 9.20123689744526e-06 -7.478250082505628e-08 -1.5831885566746603e-05 -6.169706770900572e-05 -0.000316770593559691 3.794201105414368e-05 -2.4598284721763277e-05 0.00016428778775800883 -0.00010041042571162593 7.189924713456465e-06 -8.697757218920474e-06 5.1495833719143515e-06 -0.0003063688114845918 -0.0001577366437534999 5.255220105545286e-06 -0.00015395067244818503 -0.00016300322380954856 0.00012378613635504002 0.0001634698708023043 -0.0004422418135549961 -0.0003232076801498484 0.0004400665737065876 2.5536854070806315e-06 -1.4817611861120014e-06 5.112392119705504e-06 9.356343397347882e-07
sex -0.00026929739473816565 -2.6908705275114223e-06 0.004154429829427085 0.09853949667012026 -0.008014128016394029 -0.0001052218195578593 8.35434160357728e-07 0.00020236413080909851 -1.6064502950697428e-06 0.00028248480635796776 -9.688428400437415e-05 -0.004256304255349573 0.003333578174737015 -0.0026404832327772557 0.0010609726826158383 -0.0016191991641585264 0.0006883936836288201 -0.0003395339366034817 0.00298030546916329 -0.0063863049148951846 2.597943311232228e-05 -0.0010351325779842959 -0.0027641358380487624 -0.007693861996871165 -0.0016638828705695214 0.0030452526990214428 0.0006690468554810087 -0.004324701191605417 0.0024931867622716205 8.483027335899217e-06 -6.885787597743742e-06 -3.383985602372921e-06 4.061112280211439e-05
age_sex 1.1741358030059017e-05 -1.84931733107076e-08 -0.0003530410929559508 -0.008014128016395542 0.0006729736141405503 9.202689785916053e-06 -7.48025911507633e-08 -1.7435232807786478e-05 1.4132475290943162e-07 -3.131482501335438e-05 1.8638504462438436e-05 0.00033554302591005193 -0.0002581762824043937 0.00023369851541166724 -9.56723694902388e-05 0.00014625206896365126 -2.540982424338653e-05 5.5489271183063435e-05 -0.00022594261835874534 0.0005419329453448228 -6.147665191461976e-05 8.654724567218753e-05 0.0002764948081208738 0.0006734461475072092 0.00020257840546962285 -8.592589935025201e-05 -3.87974062419874e-05 0.0003640276825841955 -0.00020950890274632533 -8.671728177765085e-07 2.2406458736578838e-08 -1.4699626240461758e-06 -1.1374909371786983e-07
age2 -7.234406785350027e-06 1.2677001837782621e-08 -9.249372898782832e-06 -0.00010522181955784817 9.202689785914e-06 2.4765647111181475e-07 -2.0579012448965434e-09 -2.4610798845288414e-07 2.0449506212405603e-09 5.56748442511518e-07 3.986091873161468e-06 8.498141372248615e-06 -3.0080565858980383e-06 2.391306098290506e-06 -5.517021540772262e-06 3.042946788276633e-06 -8.949568315478152e-07 2.4652167441394664e-06 1.3778947257629568e-07 7.201660934569697e-06 4.047217006110864e-06 -1.1986359552823353e-06 3.150493090153862e-06 6.23213997672805e-06 -4.444102998711623e-07 -1.6686296309145433e-06 9.913894928136415e-06 7.286403124782511e-06 -1.205032136397799e-05 -6.719584577631372e-08 2.9091479045027083e-08 -1.5242404732890146e-07 8.600936997148341e-09
age3 6.841899993565822e-08 -1.001733632281871e-10 7.517984486211355e-08 8.354341603577872e-07 -7.480259115075925e-08 -2.0579012448966576e-09 1.744507172141587e-11 2.0450609744387285e-09 -1.733489354823969e-11 -6.6854250722980636e-09 -2.9023095756418175e-08 -6.80427159312858e-08 3.06121788526766e-08 -2.5746034791748968e-08 4.208174682127415e-08 -2.98337118115446e-08 8.286374587752523e-09 -2.7910897820568056e-08 -8.338402040844073e-09 -6.507002960439254e-08 -2.6169321449155076e-08 6.0250818586127855e-09 -2.3772740228784307e-08 -5.1489324736148754e-08 -1.3721709532657688e-08 -6.796473094640725e-09 -7.485020205089742e-08 -4.6078219455306074e-08 8.519267189421148e-08 5.306331540815927e-10 -1.6480407902226447e-10 1.2833615723363637e-09 -2.609689774727703e-10
age2_sex -2.935515600773097e-08 1.3147780537190285e-09 9.201236897450242e-06 0.00020236413080917227 -1.743523280778936e-05 -2.461079884529609e-07 2.0450609744390196e-09 4.6226195895319907e-07 -3.8226701063031754e-09 9.043312207461052e-07 -5.3831595051726e-07 -8.051396550350165e-06 6.670251271271065e-06 -6.660976871032702e-06 2.4828813038955955e-06 -3.685370815302433e-06 8.962209708211364e-08 -2.356104830312302e-06 4.982860919458802e-06 -1.4253952907549599e-05 2.843151911362993e-06 -1.7559543393939703e-06 -8.352395286302384e-06 -1.742201217205985e-05 -7.470874621563573e-06 -1.9819554832606797e-06 9.730121939528753e-07 -1.0046751958023285e-05 4.553922682648735e-06 2.0771344580816082e-08 1.3377756020893e-08 5.4488894496363906e-08 -5.3768950714202465e-08
age3_sex -1.9234159488587624e-09 -5.117828000212006e-12 -7.478250082510377e-08 -1.6064502950705722e-06 1.4132475290947455e-07 2.044950621241334e-09 -1.7334893548243235e-11 -3.822670106303681e-09 3.219780940689721e-11 -7.452038536682185e-09 4.541819746986908e-09 6.251922394560652e-08 -5.823203072072637e-08 6.108721125978291e-08 -1.835150310335546e-08 2.7834450884303294e-08 4.068516237204783e-10 2.677760129933119e-08 -3.177932036567548e-08 1.2048256170494481e-07 -3.135333395844827e-08 9.353536160402091e-09 7.718050351631168e-08 1.3529572136880904e-07 8.345998586488241e-08 4.851150496981226e-08 -6.465546991301435e-09 8.817288124176082e-08 -2.5554182902759798e-08 -1.591017942027146e-10 -1.7607401070118216e-10 -4.859930804646114e-10 7.585010649006514e-10
PC_3 -0.0005164311615604943 5.7510364290134665e-06 -1.5831885566447658e-05 0.00028248480636473307 -3.1314825013915026e-05 5.567484425038358e-07 -6.6854250722360804e-09 9.043312207604839e-07 -7.452038536797714e-09 0.1520548906145295 -0.008921647921444833 0.002545192524827142 0.011051575122121618 -0.0034085463966852694 0.01421990544370427 0.015097241258672463 -0.03604847871309023 -0.015795823056993143 -0.014999944091290006 0.02145699793423389 0.010988524181139431 0.03126819848189946 -0.012153936793198513 -0.07543146779914633 -0.016125080278046145 -0.011899084451518454 0.027743236050020766 -0.015419664687182862 0.048453734694092754 8.439542950083204e-05 -0.00013977645220501208 0.00012603197564250429 0.00026602254032284293
