 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.005403546900965408 -2.5137434783212048e-06 0.00048031550955427316 0.0008280973062688358 -0.0001517504756343221 -2.0437784780634738e-05 2.4542381315679384e-07 7.073982873814396e-06 -8.941702098321078e-08 -0.001592250401250726 0.0006910082890144199 0.000246332298210989 -0.0007269848844976603 -0.0003318129410665773 -0.001158600673976692 0.0009100716087124098 0.00016009852455461249 -0.0015738482343190638 -0.0025673176920139864 6.688492441474723e-05 -0.003596537158387319 -0.003474480500943561 -0.005259512279241217 -0.0032990428826811377 -0.00354329796673747 -0.002835314852790979 0.0005747731849638788 0.00577862512317691 0.0031598372595275145 7.862730283013532e-07 1.3292700574279052e-06 5.209947538030938e-06 -3.2092602546092214e-05 2.545154077240634e-05 1.5507366252080002e-06 -2.3008119711102356e-05
yob -2.5137434783096834e-06 1.6562013108715537e-06 1.3884008132401696e-06 5.125867912928164e-06 -5.657300217334428e-07 -3.9393104163540384e-09 -3.653830196818699e-12 8.884748025835397e-09 -1.173517257060287e-12 1.4456533722450121e-05 0.0002360012189274787 1.7973399581261795e-05 -0.00014866382690861683 5.206332750871793e-05 -0.0001816314400068036 -3.807747874607094e-05 -7.88242983021156e-05 0.00021132477449061336 -5.3120478117997626e-05 -0.00015437741209257624 0.0001335606867610284 -0.00010863771536193165 5.960004943447834e-06 0.00010267816295601977 9.314361442634582e-05 -4.091522145401002e-05 -5.908535351534111e-05 4.971997827840678e-05 -0.0002131519314516134 1.5837334423417988e-07 3.4817073519604683e-07 -7.182054364484772e-08 -7.590964617936387e-07 -5.357547590865503e-07 -1.9340703625896707e-07 -5.954828134702317e-07
age 0.0004803155095543595 1.3884008132407155e-06 0.00016574842020295846 0.0012004741813015107 -0.00015855821251286386 -5.82132768251256e-06 5.96718547847037e-08 5.616450101350089e-06 -5.770324304853339e-08 -8.939943964554277e-05 0.0003924162064242304 0.00016721478174947706 -5.822492067036194e-05 -0.0005364699811658616 -0.00027974344528527154 -0.00023676958292516022 -0.00040467740890488623 -0.0004736333633079422 0.00016870689806178053 -0.00017832250809374177 -0.00012029812791339493 -0.0003225452895612223 -0.0001697571029219846 -4.90841214519066e-05 -2.821614922205928e-05 -0.0009727351080528548 -0.0003031018928673834 0.0006588761050460058 0.00020347583272504148 -5.037076765429619e-07 -2.560585325528785e-06 1.4448471855744235e-06 -3.345565726458862e-06 8.824123354216932e-06 4.658139281277648e-06 -5.768327081729641e-06
sex 0.0008280973062684176 5.125867912896261e-06 0.001200474181301107 0.017787843784046062 -0.0020626729389856043 -4.002364462475393e-05 3.959871513401271e-07 6.76867200562875e-05 -6.614673880839053e-07 -0.00028665525227933845 0.0027487215179678027 0.002971548664949225 -0.0013026279421390794 -0.0060501805051750195 -0.0015269575238745913 -0.00025781527864463395 -0.003473746980736966 -0.00888267988969495 0.0008470356085417707 -0.002780573014815906 0.0001667642409461778 -0.004088105995914721 -0.0009137374167715321 -0.005946755937088851 -0.00021567338842052412 -0.007429828900270496 -0.002299036960935511 0.0011998966347320644 2.529716561181987e-05 -2.9516099970553693e-05 -1.1332505503887133e-05 4.225311142328696e-05 3.2633444981284924e-05 1.2624317769333623e-05 3.618808305434695e-05 -5.4546795349432015e-05
age_sex -0.00015175047563427215 -5.657300217310865e-07 -0.00015855821251280398 -0.0020626729389855323 0.0002653169522412187 5.615641774960962e-06 -5.777235983247892e-08 -9.251750837976014e-06 9.410118727980813e-08 1.1165641511576922e-05 -0.00037396424484079387 -0.00044178329863141393 0.00020570007059990934 0.0006464080656728681 5.964494125592605e-06 -7.640270453683696e-05 0.0005635169208803933 0.0010893493720498318 -0.00025654275757470106 0.00034856378718175357 -5.832162388953507e-05 0.0004970094446845024 0.00012757390549891814 0.0006323641887677841 2.799674104923133e-05 0.0010146465771547952 0.00026822909601499764 -9.170254633210687e-05 -0.00020860291159974662 1.8095588055044517e-06 6.754757424413294e-07 -4.6646831190344216e-06 8.155005192284932e-07 -2.8388476155086673e-06 -3.248071488828969e-06 6.34964220573012e-06
age2 -2.043778478063558e-05 -3.939310416319706e-09 -5.821327682511972e-06 -4.0023644624763555e-05 5.615641774962475e-06 2.160606762646071e-07 -2.297095127750359e-09 -2.0895900018215625e-07 2.226299903062377e-09 2.4213507395864152e-06 -9.198325680994157e-06 -7.65270107880828e-06 -1.0543901197799602e-07 2.189700233068322e-05 1.239324418510393e-06 4.4215377919197815e-06 1.0571472720549248e-05 2.1061516276081975e-05 -9.14842390137802e-06 3.794491110785466e-06 8.229909209266115e-06 1.1867866512978292e-05 8.937407235831675e-06 3.0950033287828336e-06 7.444796514670621e-06 3.4348822519444275e-05 4.227034357975036e-06 -2.700732229919941e-05 -1.0042861885652617e-05 9.175688308527127e-09 6.843588329694748e-08 -3.4758925629558435e-08 1.396633028961614e-07 -2.685783287090384e-07 -1.933867386896368e-07 1.9903642258391556e-07
age3 2.4542381315680443e-07 -3.653830198128478e-12 5.967185478469247e-08 3.9598715134019096e-07 -5.777235983248907e-08 -2.297095127750184e-09 2.5146682350813808e-11 2.226929279610777e-09 -2.4419499212276355e-11 -2.4678652433951298e-08 1.0809279834852148e-07 9.012792680180629e-08 -2.3754713074446078e-08 -2.2239012257635908e-07 5.2260197645240934e-09 -1.5665387833406483e-08 -9.297145808435244e-08 -2.064176993581585e-07 8.598450955356433e-08 -4.9399328445790293e-08 -9.873073014192115e-08 -1.5087491646386737e-07 -1.393485121864767e-07 -4.215982116378339e-08 -1.0927969175598289e-07 -3.6041915784736155e-07 -8.677157042608002e-09 3.195680935171552e-07 1.1877773798293092e-07 7.280648479836759e-11 -5.631966769817487e-10 2.672520552105828e-10 -1.8283283996901195e-09 2.4636093402485937e-09 1.961057461619936e-09 -2.054702059064334e-09
age2_sex 7.073982873811958e-06 8.884748025646254e-09 5.616450101347469e-06 6.768672005628149e-05 -9.251750837975553e-06 -2.0895900018208753e-07 2.226929279610267e-09 3.382311291888725e-07 -3.5633439656924825e-09 -4.582387764210983e-08 1.3593144064797974e-05 1.6801937172914265e-05 -8.16049183471091e-06 -2.0681950969594047e-05 3.923081659803639e-06 5.6787691749724946e-06 -2.099847193655418e-05 -3.6052289900220664e-05 9.903508150139646e-06 -1.2322740572678106e-05 1.8922289293142997e-06 -1.6154747762331057e-05 -5.420981728613787e-06 -1.7708184837904565e-05 -2.3626925150544866e-06 -3.683556396623978e-05 -8.164126361523757e-06 3.974731996321068e-06 1.298563718056564e-05 -1.2298832570758754e-08 -1.8625521712519268e-08 1.3947661936804214e-07 -1.1719665236401461e-07 1.1010310874891237e-07 1.040694422700785e-07 -2.1394398730354543e-07
age3_sex -8.941702098316686e-08 -1.1735172567182784e-12 -5.7703243048502905e-08 -6.614673880838098e-07 9.410118727979865e-08 2.226299903061505e-09 -2.4419499212269395e-11 -3.5633439656923134e-09 3.864478013828857e-11 -3.228601801840178e-09 -1.3729973856983035e-07 -1.7923858126034568e-07 9.181656138248582e-08 2.0584354904258183e-07 -6.456579754492649e-08 -8.371759549867128e-08 2.1324522841390618e-07 3.4936835013937076e-07 -9.846877387966029e-08 1.3283787593016392e-07 -1.169781805429514e-08 1.593280239412946e-07 7.136959332729749e-08 1.5474016964593756e-07 4.0491863365223986e-08 3.7985902345509976e-07 6.239833755717543e-08 -6.975594946001367e-08 -1.9622863963789674e-07 -3.0539623862868225e-10 2.718683510493997e-10 -1.2983817680782672e-09 1.7649155589984431e-09 -1.250842917873487e-09 -1.0092215887899295e-09 2.207453661338407e-09
PC_3 -0.0015922504012506613 1.4456533722451323e-05 -8.939943964550804e-05 -0.0002866552522791192 1.1165641511548746e-05 2.421350739585244e-06 -2.4678652433939668e-08 -4.582387764118534e-08 -3.22860180184972e-09 0.35927648951174457 -0.05886490740673653 0.02330866463251743 0.05462385119948639 0.01183237302781562 0.016111650030002783 0.018302440350948537 -0.05741935708009866 -0.052369191667291336 -0.031014520849984295 0.06684328128788464 0.008863829293483172 0.09863908820310562 0.01686704111823793 -0.15220724400662058 -0.04273331267098013 -0.011115175402908769 0.04192511758601214 -0.06898252009689805 0.1454297543966836 -2.4397505606746243e-05 -0.0001088788233073001 -0.00011185692449415908 0.00048100068955543763 0.0003024382418918205 0.0003072599082383352 0.00023157940545243003
PC_4 0.0006910082890155045 0.00023600121892747446 0.0003924162064242537 0.0027487215179668994 -0.0003739642448406945 -9.198325680996166e-06 1.0809279834855198e-07 1.3593144064795136e-05 -1.372997385698091e-07 -0.05886490740673702 1.0583551056968006 -0.02248297423743767 0.22927641105069899 -0.09111180498100072 -0.08300012401708946 -0.014522783762159649 0.017405862466919633 0.0431071478664508 0.08531286279334496 0.13327886673333564 -0.045541603230967294 -0.12724605404519215 0.09871136012849875 0.05547124234559091 -0.0512397146698567 0.015762261395147487 -0.06249163741580474 0.028792880054539068 0.1599597657792905 -2.2542417371974813e-05 -0.0002766975189015143 -9.532726302922046e-05 -0.00010370697218829349 0.0004434171766357313 -0.0001302506377888594 0.0007412130497284972
PC_5 0.0002463322982108722 1.7973399581259203e-05 0.00016721478174934137 0.0029715486649486453 -0.0004417832986313525 -7.652701078804408e-06 9.012792680177467e-08 1.680193717291274e-05 -1.7923858126033785e-07 0.023308664632517104 -0.02248297423743702 1.4553399788731507 -0.07971858556021881 -0.20354804897230994 -0.1754877299783217 0.20399864822757946 -0.07945943035640271 -0.2237007365179801 -0.060510480638353 0.0493208326295565 -0.11959557934340787 -0.05617236239141368 0.06605966785751594 -0.2755645590412553 -0.08141865265287533 -0.010198714888927197 -0.004769793073569833 -0.07766106350025637 0.2230363811069249 -0.00018243167759026663 0.0005806710997020532 -4.5752414224283724e-05 -0.000271954650572043 -0.0006964840858937139 0.0008190777049130033 -0.00033579273098505066
PC_6 -0.0007269848844985982 -0.0001486638269086202 -5.822492067064595e-05 -0.0013026279421412775 0.0002057000706002516 -1.0543901196703732e-07 -2.375471307456846e-08 -8.160491834724515e-06 9.181656138263534e-08 0.05462385119948614 0.22927641105069899 -0.07971858556022067 1.8878205335869478 0.11255406643827821 0.2031628149200972 -0.15166314054270552 0.1666737665457893 0.0978683402913104 -0.04810605487619755 0.0813269411047679 0.2884947054174221 -0.2624143540307342 0.09802359995853725 0.2400710646520056 -0.014964678204970147 -0.002103203577552108 -0.15103081946243213 0.1732657736776955 -0.17401503148497424 8.680650841313441e-05 0.0005641286210044709 0.0002175882271761662 -8.280495781500981e-07 -0.0013840070185926051 -0.0010893834042439044 -0.0003266576208024066
PC_7 -0.00033181294106663105 5.2063327508730516e-05 -0.0005364699811657382 -0.006050180505175401 0.0006464080656729368 2.1897002330680954e-05 -2.2239012257635196e-07 -2.0681950969597774e-05 2.0584354904263427e-07 0.011832373027815857 -0.09111180498100062 -0.20354804897231002 0.11255406643827756 2.539716921343701 0.02108652133221531 0.28748942788859083 -0.17901204150093347 0.22885577287139458 0.1372166626446565 0.10945617773542927 0.029491150534646078 -0.2660970493471965 -0.17151958280485913 0.42275333038718144 0.172067884073245 0.01611425145526918 -0.27465434868895927 0.04997529133971994 -0.4071459570877388 -0.0001604776098837035 0.0005622390108687747 -0.00021878443883384613 -0.00019943217862310072 -0.00024275788330826276 0.0008369483131989567 -0.0005929741011007382
PC_8 -0.001158600673978443 -0.0001816314400068038 -0.000279743445285886 -0.0015269575238799006 5.964494126334171e-06 1.2393244185333097e-06 5.2260197642810545e-09 3.923081659776567e-06 -6.456579754464199e-08 0.016111650030002613 -0.08300012401709016 -0.1754877299783227 0.20316281492009713 0.02108652133221805 2.764279864762359 0.33958420438494097 -0.009114687377352692 0.1979721990142031 0.23821089017215039 0.04822622447326735 0.10612431643111045 0.16474835542705332 -0.20018490758043034 0.22657455730319445 0.33859179082880975 0.038391343587684555 0.1817022810599561 0.09991238909130556 -0.18318309884261583 0.00025971094603356205 0.00047010873034608586 -0.00037595732074002417 0.000452361552264877 -0.0005026335424490616 0.0004361427306349885 0.0003156100536687599
PC_9 0.0009100716087112161 -3.807747874606947e-05 -0.00023676958292557368 -0.0002578152786482302 -7.64027045363445e-05 4.4215377919350536e-06 -1.5665387833568742e-08 5.678769174954417e-06 -8.371759549848071e-08 0.01830244035094849 -0.014522783762159831 0.20399864822757974 -0.15166314054270433 0.28748942788859216 0.3395842043849414 3.548028328762858 0.2523030917066555 0.024747837463607668 -0.30945435289140744 0.23142524975706352 0.032433090729135805 0.015378684480219064 -0.14490838075261042 0.0946606585137239 -0.2454593354678487 -0.09759638129807825 -0.005937077502071626 -0.20169163789091754 0.30761858143533427 0.0002787614689333015 -0.0004392903027107018 -0.00039414240632297624 0.0009771422844811824 -2.0209434419923376e-05 0.0010696117512039682 2.217042915816314e-05
PC_10 0.0001600985245537274 -7.882429830211493e-05 -0.0004046774089052 -0.0034737469807409626 0.0005635169208809749 1.0571472720562509e-05 -9.297145808450877e-08 -2.0998471936576554e-05 2.1324522841415552e-07 -0.05741935708009864 0.01740586246691634 -0.0794594303564046 0.166673766545788 -0.1790120415009365 -0.009114687377355747 0.2523030917066558 4.503890596067384 0.5639912146371852 -0.21663709329409286 -0.031028570147253923 -0.10191057879138943 0.09085652953998462 0.08703195187245094 0.22123479777826202 0.34603614512610203 0.20658698205670703 0.07943600099904677 -0.16599140947321725 -0.3802989097518922 0.00031500391370714744 -0.0017875726479079383 0.0018319735127153092 0.000846656021488995 0.0018324891427090651 -0.000986842952105132 -0.0017356974582074657
