(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband sibling paternal maternal
(Intercept) 0.000772311609315345 -4.22908273209814e-05 -1.1319811687282e-05 -3.07473764764449e-05 3.75619013466211e-05 -3.10364455383617e-05 -3.19123127341481e-06 2.86788684788965e-05 -5.57171010503252e-05 -3.21114684224415e-05
covarage -4.22908273209814e-05 0.000672542574092376 0.00102042761843079 -0.00105569740457805 -9.78357396600535e-06 2.12553493785321e-05 6.57441108400427e-06 4.51318413352734e-06 -1.38823851211221e-05 -7.94282696046787e-07
covarsex -1.1319811687282e-05 0.00102042761843079 0.00272092224913379 -0.00262120944128592 -7.87518795056283e-06 5.25920583932065e-06 1.35950140507328e-05 7.83066337324537e-06 -2.33433720610996e-05 -3.36522374760176e-06
covarage_sex -3.07473764764449e-05 -0.00105569740457805 -0.00262120944128592 0.00273052672035351 1.04251045969174e-05 -2.3169183003904e-06 -1.38787610677259e-05 -5.71378462949711e-06 2.29658058338948e-05 5.29295486712826e-07
covarPC_3 3.75619013466211e-05 -9.78357396600535e-06 -7.87518795056283e-06 1.04251045969174e-05 0.000199283955995026 4.84504080344086e-06 -1.54059626623925e-06 -1.42206298390453e-06 6.92764939647428e-06 1.01133157388834e-05
covarPC_4 -3.10364455383617e-05 2.12553493785321e-05 5.25920583932065e-06 -2.3169183003904e-06 4.84504080344086e-06 0.000213329456570805 -4.17643309002337e-06 -4.87224808843092e-06 2.64789005569852e-06 9.53946984482203e-06
proband -3.19123127341481e-06 6.57441108400427e-06 1.35950140507328e-05 -1.38787610677259e-05 -1.54059626623925e-06 -4.17643309002337e-06 0.00065220729986061 0.000315557145801357 -0.000617553110656674 -0.000607257664102777
sibling 2.86788684788965e-05 4.51318413352734e-06 7.83066337324537e-06 -5.71378462949711e-06 -1.42206298390453e-06 -4.87224808843092e-06 0.000315557145801357 0.000770170260538302 -0.00069364209400242 -0.000683815255720111
paternal -5.57171010503252e-05 -1.38823851211221e-05 -2.33433720610996e-05 2.29658058338948e-05 6.92764939647428e-06 2.64789005569852e-06 -0.000617553110656674 -0.00069364209400242 0.00201500090089851 -6.70019305233627e-05
maternal -3.21114684224415e-05 -7.94282696046787e-07 -3.36522374760176e-06 5.29295486712826e-07 1.01133157388834e-05 9.53946984482203e-06 -0.000607257664102777 -0.000683815255720111 -6.70019305233627e-05 0.00197273337933288
