 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.282814225122681e-05 4.524767347405717e-08 -3.6805075505168542e-06 -2.8412723024997e-05 1.820595017293703e-06 7.44828409984959e-08 -4.462729778094118e-10 -3.738240356927444e-08 2.3683935863122244e-10 6.123595817934409e-07 5.7065894136877265e-06 3.8048436596923474e-06 -3.569127403345899e-05 5.596443395930163e-05 -8.113067956777016e-05 4.337517737256888e-05 -4.569431025336464e-05 -1.5303987368731012e-05 -9.166871356983007e-05 -1.1806438500662988e-05 -2.8967767703558922e-05 -6.205626540205808e-05 8.683863136128878e-06 -5.2845058646190334e-05 -1.4207060517482152e-05 1.2064858032138318e-05 -5.106031718704458e-05 -5.1389786532682014e-05 7.73540195741894e-05 8.104089390121023e-08
yob 4.5247673474062736e-08 1.1840149726429974e-07 1.6871312017717314e-07 8.81528967954648e-07 -7.053878837844371e-08 -2.7412042642119955e-10 -4.5565179643473626e-12 9.185495652836554e-10 -1.873646334957574e-12 8.242745713997642e-07 8.882870017731317e-06 6.537558125024775e-07 -7.481143299914733e-06 -1.8533127471831773e-06 -4.248402266275935e-06 1.4095378802337382e-08 -3.2599276739490735e-06 5.883538039530054e-06 -2.4120924012996866e-06 -5.9619061703113665e-06 7.339309451066165e-06 -6.177653390628298e-06 -2.763578750889307e-06 9.951060806578707e-06 3.22351768744657e-06 3.9371388845667487e-07 -2.441734395951539e-06 4.119876073412018e-06 -1.4491337833202428e-05 -1.0409866097746306e-08
age -3.6805075505235805e-06 1.6871312017745994e-07 4.814186718748456e-05 0.0007065848408756563 -4.779259185225993e-05 -9.757364348556435e-07 6.143132552168597e-09 9.724413328381965e-07 -6.125663633429518e-09 -3.2351405283707487e-06 -5.6174037347213764e-06 -1.454131646488102e-05 -3.480286006876952e-05 3.572404002704249e-06 1.1556670016258422e-05 2.3649170851578643e-05 1.1233862514243704e-05 4.30058814320256e-06 1.5579717182272338e-05 -4.0986927091429495e-06 -1.68315120171465e-05 6.454318204916794e-06 -3.555327993877935e-05 1.5271827595599517e-05 1.6118880487203246e-05 -2.6271716624543547e-05 -5.881892513423303e-06 -2.3529349393046014e-05 -6.176456612999752e-06 2.508541225001919e-09
sex -2.8412723025057836e-05 8.815289679611871e-07 0.0007065848408757272 0.01695867397525483 -0.0011137727231972905 -1.4006081579445255e-05 8.658460922047797e-08 2.223659150237876e-05 -1.3814404490804242e-07 -2.1172594747438997e-06 3.642495336372218e-05 -0.00013930712502791855 -0.00018093127006481015 -0.00012164480214636125 0.00024462972705127536 0.00041966044988502835 0.00021350928761549567 0.00033332930403675784 8.460054998862011e-05 -0.0003757615783426385 -0.00011535533399453718 0.00010423521398775912 -0.00015624066059982406 2.6487098481582253e-05 0.0005397105086149093 5.502072569672384e-05 -9.39219043618092e-05 -0.00024830644673293694 -0.0006309770401137964 -1.3435847508801702e-06
age_sex 1.8205950172864816e-06 -7.053878837851621e-08 -4.7792591852269816e-05 -0.0011137727231974382 7.573555198694109e-05 9.713089932913345e-07 -6.120378312985229e-09 -1.5504331582694418e-06 9.818387262689181e-09 -4.907843819177089e-07 5.7214400459923045e-06 1.8126875141461427e-05 1.3404436304607697e-05 6.988721131987182e-06 -2.2580662325094184e-05 -2.8101991784916066e-05 -1.917890845395633e-05 -1.4859405840252856e-05 -8.50347954504648e-06 2.070755115194864e-05 8.840179096352852e-06 -6.736705405543954e-06 1.262521756837358e-05 3.9047898975359e-06 -3.132491831269621e-05 -4.310876837806907e-06 1.0440637510246333e-05 1.9244645006053723e-05 3.495099105034536e-05 1.5088675497809862e-08
age2 7.448284099862062e-08 -2.7412042642304116e-10 -9.757364348556636e-07 -1.4006081579444939e-05 9.713089932912049e-07 2.0282573594721268e-08 -1.3013851000652034e-10 -2.0196811424006646e-08 1.295893530965054e-10 1.6399498425519607e-07 5.530484231525471e-07 4.37696076075257e-07 5.741867224098405e-07 -1.5883875908286236e-08 -3.8652028963862106e-07 -5.34204180135026e-07 -4.111896380172272e-07 1.661705906923036e-07 -4.871026069678668e-07 -2.0868464774696366e-07 4.894437026571019e-07 -3.5271097223849633e-07 7.939368282116456e-07 3.071964372788279e-08 -1.1618555990441877e-07 5.766962479834891e-07 4.725017107111987e-08 5.695976301196571e-07 -4.461804826450474e-07 -1.3365232077714911e-09
age3 -4.462729778095155e-10 -4.556517964319374e-12 6.143132552168809e-09 8.658460922048039e-08 -6.120378312984722e-09 -1.301385100065216e-10 8.48687441552987e-13 1.2954819373646808e-10 -8.447024707408137e-13 -1.6914395345596219e-09 -4.66108363388565e-09 -3.3339239905955156e-09 -3.915732877152368e-09 -4.413694270192766e-11 2.4998737649332255e-09 3.6548552241878208e-09 3.117265495075566e-09 -1.8689443712932342e-09 3.446030748817205e-09 2.2153973596107005e-09 -3.2159457900207956e-09 2.7875428387783455e-09 -5.853927267120408e-09 -1.1500052569640364e-09 -2.3921643691355374e-10 -3.816002974908353e-09 -2.712672956798698e-10 -3.5471843337355454e-09 4.807699322640541e-09 1.491508845453148e-11
age2_sex -3.738240356907556e-08 9.185495652873271e-10 9.724413328384805e-07 2.223659150238417e-05 -1.5504331582696038e-06 -2.0196811424010917e-08 1.2954819373648875e-10 3.242697548506851e-08 -2.0909126055407882e-10 9.345025300546522e-09 -2.356987975981351e-07 -4.828724661665887e-07 -2.989624228882065e-07 -1.52599718565716e-07 5.557602885230204e-07 5.821322538230971e-07 4.3167084282847243e-07 2.0969569485853635e-07 2.5013711643487985e-07 -2.7734093067736934e-07 -1.702867507053041e-07 1.668219207631127e-07 -3.452419455436728e-07 -1.7095009951141e-07 5.602608996665576e-07 8.366216838357515e-08 -2.634815007260324e-07 -4.047763701226071e-07 -5.551779502314088e-07 7.71973256049063e-10
age3_sex 2.3683935863028814e-10 -1.8736463350742077e-12 -6.125663633431777e-09 -1.3814404490808803e-07 9.818387262691011e-09 1.2958935309654022e-10 -8.447024707409935e-13 -2.0909126055409528e-10 1.370498961060725e-12 1.003760516249947e-10 2.068665299212329e-09 3.5807823986355656e-09 2.063030672308387e-09 1.1719279155538423e-09 -3.979284406288773e-09 -3.664573703795629e-09 -2.86447163683807e-09 -9.51654661422022e-10 -2.0912059446651758e-09 9.795539545083724e-10 8.342187862465089e-10 -1.2432147655609837e-09 2.7077689034397484e-09 1.4036744967373293e-09 -3.1553262957075854e-09 -4.997789265705179e-10 1.9228391041199518e-09 2.27093509318918e-09 2.705856493735137e-09 -1.0849104930253257e-11
PC_3 6.123595817915651e-07 8.242745713997595e-07 -3.2351405283494326e-06 -2.1172594743636865e-06 -4.907843819433372e-07 1.6399498425476589e-07 -1.6914395345569368e-09 9.345025301066428e-09 1.0037605162172934e-10 0.03180656359475327 0.0005827668114707033 0.0017394936801157024 -0.00012346911586898573 -0.004811740526527729 0.0022076922316717415 0.0037585743772291 -0.00453526137615466 -0.000704632545598347 -0.001478798757517959 0.0007526319511874147 0.005479078470515677 0.0036025323112355272 -0.0018247510541584938 -0.011186589113332934 0.000793172498881515 -0.0010524957118406473 0.003978438101645012 -0.0005683548452967554 0.006373039675385551 1.989828920246661e-05
