 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 0.00015056765852721556 -2.906627104668463e-07 3.645698698755238e-05 0.0002533481843001004 -3.6276062625623054e-05 -1.349705209306348e-06 1.4393793500090709e-08 1.33717270038746e-06 -1.428260133673624e-08 -3.772955250557335e-05 -3.709205252485704e-05 -6.172449896553024e-05 -1.9066474176289064e-05 0.0001444949318706245 -0.00011576685158859546 -3.121113428214541e-05 -6.168781674969683e-05 -8.03979871431453e-05 -8.930326534172764e-05 8.534566829199031e-06 -0.0001264957409122017 -5.568998509769436e-05 -5.609071150945294e-05 -8.838124414866405e-05 -8.217345407658673e-05 -3.924550657421992e-05 -9.995970294473037e-05 -8.610992409296911e-05 0.00018581943159769147 -1.46825717802429e-07
yob -2.906627104654735e-07 1.9991916700165156e-07 1.8487179668955493e-07 1.0356102255471397e-06 -1.4059831134804924e-07 -1.104114619688836e-09 1.061386914007958e-11 4.1967274975567776e-09 -3.228362964458193e-11 -4.048554759777842e-07 2.1923248496859334e-05 7.847647626216609e-06 -1.3611264960934131e-05 -4.6737033709897495e-06 -7.519105695901591e-06 -6.558675818122299e-07 -8.490396026829464e-06 1.2414099776940618e-05 -4.358874021778867e-06 -1.253654784583648e-05 1.3391833128608277e-05 -1.0523436337364499e-05 -5.013578527687773e-06 1.921611053947985e-05 7.234859587210911e-06 -1.3019870755215612e-06 -2.35344078313185e-06 1.1627391884863158e-05 -2.6047851860889943e-05 -4.2081466689312436e-08
age 3.64569869877588e-05 1.8487179668858682e-07 5.0028808104588694e-05 0.0004514530538133889 -4.946645608921623e-05 -1.462096676719882e-06 1.254630165051092e-08 1.4551792121584947e-06 -1.2508941058177206e-08 -9.712787773865071e-06 8.2048648177837e-06 -1.7772675192251256e-05 -1.898069714043315e-05 -2.343505734724609e-05 4.758839874032797e-06 -8.20518134977573e-06 -1.5993046179975677e-05 -1.1773143916510442e-05 -1.1540186929999174e-05 -1.5102529365040549e-05 3.4431926342380625e-06 -2.2650650396423355e-05 -8.260046064082252e-06 -4.332160936975025e-06 2.3507268481194257e-05 -4.624922170892502e-05 -3.7375755317919884e-05 -1.5907305633772309e-06 3.456604430516925e-05 4.2164020041349236e-08
sex 0.0002533481843026223 1.0356102255394139e-06 0.000451453053813977 0.006495644523150874 -0.0005784220983655051 -1.2370251996403772e-05 1.0168525938857016e-07 1.5030484450983649e-05 -1.1872632174339456e-07 -1.6139419576999276e-05 -0.00020255682339499108 -0.0002805305314516858 -1.80637406583759e-05 -0.0005798938349375742 0.00014691193132022125 0.00011726753439637774 0.00010363130037667148 -0.00018907016892398087 -0.00025826821799903156 -0.00019369758278396684 8.448076446791462e-05 -0.0004099737110064013 8.049976951304068e-05 -0.00011923946764533381 0.00015791084027082046 -0.0002913252160097488 -0.00026668464036297445 -7.047015071429975e-05 3.99882610884962e-05 4.5923656288798435e-08
age_sex -3.6276062625845315e-05 -1.4059831134700443e-07 -4.946645608921855e-05 -0.0005784220983648706 5.9057474749361535e-05 1.451053351764906e-06 -1.2468746580439747e-08 -1.6645326911403405e-06 1.3890243222334378e-08 5.884661762506715e-07 9.473993288213416e-06 2.7301939675347125e-05 -6.814288526512276e-07 5.134796927072755e-05 -2.639894703905767e-05 3.933368030752176e-06 -4.207776830530771e-06 2.4091280462420405e-05 1.4565843615534257e-05 2.691114380807175e-05 -7.74080466272272e-06 3.650399663499334e-05 -1.0870583120173864e-05 1.3553990112330459e-05 -2.4527557091178978e-05 3.086329362119471e-05 2.713487122627026e-05 -1.2637515842179528e-06 -6.967162473574865e-06 -4.668700985139935e-08
age2 -1.3497052093114963e-06 -1.1041146196582577e-09 -1.4620966767186924e-06 -1.2370251996373992e-05 1.4510533517635045e-06 4.4978673035241666e-08 -4.000528523662234e-10 -4.4788833207247265e-08 3.989553154908416e-10 1.959819396568998e-07 2.4884254684844714e-07 6.705121048018104e-07 1.896760127932343e-07 9.763152025823707e-07 -5.414757529127809e-07 3.877588412781722e-07 3.052980402478692e-07 7.090969345442742e-07 -9.285032185638373e-08 4.657337355738035e-07 2.3311671741888417e-09 5.644066652970803e-07 7.192112162599213e-08 4.046998439901785e-07 -6.913249552413681e-07 1.2727569774536584e-06 8.799069011823425e-07 -1.4822547124897645e-07 -1.099770619900364e-06 -2.427985592044555e-09
age3 1.4393793500127161e-08 1.0613869139796246e-11 1.254630165049217e-08 1.0168525938822336e-07 -1.2468746580418234e-08 -4.00052852365975e-10 3.663382934718989e-12 3.987348148956412e-10 -3.65565434593462e-12 -1.6650431636581416e-09 -9.495891990959048e-10 -5.579986058462731e-09 -1.5210111405755126e-09 -9.020570814802954e-09 4.672875749727893e-09 -5.3278682554488314e-09 -3.4860633054487273e-09 -6.609578044966058e-09 2.444429948126754e-09 -6.019503716769926e-09 2.7898956952458506e-10 -5.5547559642434255e-09 -8.832884098446578e-10 -2.2139334641995854e-09 6.4758282251638345e-09 -1.0851961938361827e-08 -7.1757346096523505e-09 4.158316579108164e-09 6.553572069896799e-09 2.0113917676454952e-11
age2_sex 1.3371727003931613e-06 4.1967274975248525e-09 1.4551792121572534e-06 1.5030484450951853e-05 -1.6645326911388742e-06 -4.478883320724876e-08 3.987348148959239e-10 4.9662667610698674e-08 -4.322103804321244e-10 5.417748314341743e-08 -6.709929019722681e-09 -7.034596519703757e-07 -3.738199583394162e-08 -1.4756614015061115e-06 8.344429693451015e-07 -3.9416261859207275e-07 -1.6015540618570293e-07 -6.934519052899075e-07 -9.239780030296064e-08 -9.146431994861894e-07 2.796237439891302e-07 -1.011270898230716e-06 2.8806414045195913e-07 -2.2405483047119188e-07 9.88050105204507e-07 -9.55670999749053e-07 -7.472944866873693e-07 3.408754594654986e-07 -5.206097999229593e-08 1.61580239929303e-09
age3_sex -1.4282601336775882e-08 -3.2283629644277575e-11 -1.2508941058157437e-08 -1.1872632174302606e-07 1.3890243222311642e-08 3.9895531549058345e-10 -3.6556543459346744e-12 -4.322103804318297e-10 3.889940889366656e-12 -3.6235230637658356e-10 -1.3577516652265663e-09 5.800328606006764e-09 2.9398371788332456e-10 1.1997623177330774e-08 -6.857788967352648e-09 5.915393736552123e-09 3.1101823494297835e-09 6.177136748963979e-09 -1.5621664754453798e-09 8.668232346882542e-09 -1.9829910697442717e-09 8.128800612984215e-09 -1.9078897152717278e-09 6.512087602261009e-10 -9.296967839334301e-09 8.678022032986251e-09 6.346528868648451e-09 -5.217234839509699e-09 1.7835967267813296e-09 -1.414584741602908e-11
PC_3 -3.772955250562502e-05 -4.048554759778943e-07 -9.712787773916759e-06 -1.613941957753457e-05 5.884661763099328e-07 1.959819396584973e-07 -1.6650431636724504e-09 5.417748314164453e-08 -3.623523063610721e-10 0.04646735487500862 0.0010287913624139526 0.0017391328701699964 0.0018297881990294587 -0.005779175275225712 0.0034952973426319815 0.006435540731888571 -0.0055103629116255185 -0.002720359095875202 -0.0018996367299979147 0.004509864667458922 0.0068826037722277186 0.006385192348497201 -0.0041189502338520815 -0.0161337632084481 -0.0010236536081402031 -0.0023215758789263746 0.004745618266555428 -0.003292055329052158 0.011377072033469946 2.863321177438644e-05
