 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.00038193122475812293 -7.464983504338354e-07 0.00012309966560261593 3.391301686783951e-05 -5.186324994904082e-06 -3.5356637915131825e-06 3.1732605079211914e-08 1.931555351746593e-07 -2.031636871974309e-09 -0.00015656740591264975 3.549111752665505e-05 -0.00011168144761868221 0.00012580775464398383 0.00021081309683210415 -6.931462121438133e-05 -0.0001244832592519408 -4.766130992727623e-06 -8.678771128590456e-05 -0.00046737803163897547 -6.453410657288938e-05 -0.0002138013495127529 -6.64264183995929e-05 0.0001730488079549737 -0.00012941309760064283 -0.00012467617781712604 -6.687614842598304e-05 -0.000272163574862863 0.00016928457234448356 0.00024730247493441246 4.2098446696648974e-07 8.284704668084941e-07 -5.42092009478101e-07 1.9867423649534558e-06
yob -7.46498350433161e-07 2.5191088589124274e-07 1.0643526387499629e-07 -6.346333555793781e-07 -3.886097420304215e-08 2.0967786360019073e-09 -1.7167864763791535e-11 1.2550556026988408e-09 -7.2318004578767735e-12 2.2585455811559465e-06 3.511952965646013e-05 7.699538946100557e-06 -2.572915343295625e-05 7.905040801820311e-06 -2.0670458792643403e-05 -2.1154564246157186e-06 -1.3371171831757048e-05 2.2503864228064334e-05 -5.988402608742276e-07 -1.855408848020137e-05 1.6539830075701665e-05 -2.3769202150759256e-05 -4.5809601812654865e-06 2.3285091106420295e-05 1.4862917825222148e-05 4.084487613205824e-06 -4.255221404950044e-06 1.3021778598210737e-05 -3.3229724753160985e-05 -3.1344496108167714e-08 -1.2620808272647764e-08 -1.0115916008574807e-07 6.326102007662386e-08
age 0.00012309966560154504 1.0643526387830059e-07 0.00022776004288089572 0.0027868149012263096 -0.00022728428509313 -5.748252451120244e-06 4.555536021681183e-08 5.73853797500504e-06 -4.5479212002617704e-08 5.030724655952896e-05 -1.0557987777151554e-05 -8.862397401885636e-05 -6.882609930860989e-05 -5.4242357336953525e-05 7.050625397367306e-05 -0.00014744238464785436 -3.272110002640789e-05 9.039955053087464e-05 -2.0368326921425978e-05 -0.00010308181958097729 -9.316568121129226e-05 8.308614405703301e-05 6.796771805064236e-05 -8.802647960827151e-05 9.134973266816863e-05 9.287550608795966e-05 -5.8148436634660136e-05 -0.00019052712590761386 0.00014364329072419092 4.199280583233754e-07 -2.09449853985309e-06 -3.3916665320484356e-07 4.909549232075424e-06
sex 3.391301684831867e-05 -6.346333556975055e-07 0.0027868149012154073 0.06106595068577872 -0.004874966419122981 -6.91062217107556e-05 5.394594168367686e-07 0.00012123390593211818 -9.501777070046516e-07 0.00044203920566315114 0.0004921729449968513 -0.0010230863793161847 0.0009687392479861285 -0.001418464529158332 0.0007178108999926127 -0.0015478991841459564 -0.0006368657336736104 -0.00015753915942738305 0.0007679414168011453 -0.0021676610758349243 -0.00030001055571940444 -0.00019625314977751772 -0.0005037017826296531 -0.003326146129809858 5.160717743165549e-05 0.0029122929636663858 0.0005220514202314505 -0.0025754565842744004 0.0007264287499759477 -1.8361115984524982e-06 -2.4541926656179996e-05 9.05188102524646e-06 4.0588970162803044e-05
age_sex -5.186324993140978e-06 -3.886097420508683e-08 -0.00022728428509230685 -0.004874966419124494 0.0003973383943775874 5.738419527248581e-06 -4.5484734986349765e-08 -1.005409165544751e-05 7.995281735870204e-08 -3.683587713117798e-05 -3.558220929941969e-05 7.774306452861619e-05 -7.430492007045731e-05 0.00012348789465586323 -6.075932874316311e-05 0.00012161292045395827 5.024784918272593e-05 1.8333936203296445e-05 -5.822418425046714e-05 0.00018825973054809804 -2.544471147989572e-06 1.966583463143214e-05 6.370440133370784e-05 0.00028364885310982275 2.1839245047913566e-05 -0.00016571923188033215 -1.967533155322502e-05 0.0002140751759440737 -6.277472507517844e-05 7.148136609715295e-08 1.658101126014163e-06 -1.2899001767134185e-06 -1.8883340469997573e-06
age2 -3.5356637914891034e-06 2.0967786361264145e-09 -5.748252451122017e-06 -6.910622171106959e-05 5.73841952727263e-06 1.4768115338251784e-07 -1.1885326338918428e-09 -1.4738748993757428e-07 1.1862265015058557e-09 -1.1968050326397453e-06 1.195129961445719e-06 2.332103062462618e-06 8.533211922555813e-07 1.9984628745230736e-06 -2.3149217709488747e-06 3.6069236664566658e-06 3.5285843962663143e-07 -1.391896756719801e-06 6.37805277388652e-07 2.397016901819202e-06 2.3008989076912774e-06 -2.511972086585546e-06 -1.7869745756363104e-06 2.8990310405732237e-06 -1.2623690704657623e-06 -1.3403587574385358e-06 1.4011696773515899e-06 4.3124602341360735e-06 -3.953513122448874e-06 -1.2619355104576318e-08 4.579890078732698e-08 -1.6005407944848874e-09 -1.02814739848401e-07
age3 3.173260507900977e-08 -1.7167864763613477e-11 4.5555360216840794e-08 5.394594168395644e-07 -4.54847349865659e-08 -1.1885326338922055e-09 9.706284489546885e-12 1.186337486267709e-09 -9.688748221661714e-12 8.59226965329452e-09 -8.677701064594272e-09 -1.8354448816567052e-08 -3.4645939528684865e-09 -1.7676761487790402e-08 1.782792188389152e-08 -2.847443742968407e-08 -9.786452391070009e-10 7.426455388440514e-09 -8.263893341554116e-09 -2.149908744903396e-08 -1.5589185120605184e-08 1.8983427720736052e-08 1.296354542429405e-08 -2.3250357185952135e-08 3.115752675958881e-09 2.9700217708551818e-09 -1.2338420071550808e-08 -2.838129379742402e-08 2.6529204555353626e-08 1.0713501737770361e-10 -3.1280597322287415e-10 4.96822749482719e-11 6.8212010566181e-10
age2_sex 1.9315553513081452e-07 1.2550556027082932e-09 5.738537974985791e-06 0.00012123390593219428 -1.0054091655450598e-05 -1.473874899370046e-07 1.1863374862625429e-09 2.585968081944385e-07 -2.086865865572633e-09 9.271490088651737e-07 8.187750305843201e-07 -1.7252580798070546e-06 1.9000926760978153e-06 -3.3969032427097464e-06 1.5067173216648416e-06 -2.8170694347814984e-06 -1.1521657282850665e-06 -8.176395853730407e-07 1.3623461061001267e-06 -5.0205305959122475e-06 6.60792833380112e-07 -3.5840487756229005e-07 -2.296464338603804e-06 -7.224966643176031e-06 -1.442754014666541e-06 2.4457844482384087e-06 1.3604221644714365e-07 -5.652484038020554e-06 1.3228054147951746e-06 -1.3146175189191486e-09 -3.363315260475979e-08 3.826622045295885e-08 1.9783568366099023e-08
age3_sex -2.031636871625561e-09 -7.231800457485504e-12 -4.547921200247639e-08 -9.501777070055453e-07 7.995281735875004e-08 1.1862265015016234e-09 -9.68874822162295e-12 -2.0868658655732245e-09 1.7079260426317934e-11 -7.238860716819021e-09 -5.813943693694698e-09 1.253227732949846e-08 -1.6649075033808393e-08 2.9780672102959126e-08 -1.101961640555021e-08 2.012667752110266e-08 7.048401950499783e-09 9.879642071683111e-09 -9.283169402872165e-09 4.2795789329528034e-08 -9.389650738189026e-09 8.446100457418945e-10 2.4124691534820673e-08 5.552866685724792e-08 2.0284677790254826e-08 -6.123873501397215e-09 1.4564088870953246e-09 4.7128952466324714e-08 -6.270448836344685e-09 2.779315000594945e-12 2.185444589360817e-10 -3.2143515787481964e-10 2.008740210922607e-11
PC_3 -0.0001565674059128722 2.2585455811557034e-06 5.0307246559307426e-05 0.0004420392056610236 -3.68358771309834e-05 -1.196805032633686e-06 8.592269653242704e-09 9.271490088597243e-07 -7.2388607167716426e-09 0.055894099367021444 -0.004612821327712834 0.0003286101525474158 0.0041751012865602795 0.0008039869311453791 0.004729851367193818 0.005015931456676936 -0.012956869132303634 -0.0064355167674025925 -0.006787271206458737 0.008646489813080659 0.0036977188448752444 0.013418709940600059 -0.0044120333438386105 -0.02937645152148207 -0.0055896229038195295 -0.004538769562692954 0.010876282973477182 -0.005593639471836069 0.018151218833534377 2.830696858784225e-05 -4.091034275020541e-05 3.2746857466404874e-05 9.431959401929988e-05
