 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.7216325204044523e-05 2.687435553523516e-07 -4.977116042921783e-06 -2.637107085326213e-05 1.7524096202477151e-06 9.216936475934088e-08 -5.275779826857661e-10 -3.587957320071553e-08 2.2945661199926635e-10 1.8097056772810895e-05 -4.16968669952679e-05 4.341151947085406e-06 -5.716539138935287e-05 1.5327248594260317e-05 -8.080548345041182e-05 9.671967615783174e-05 -7.773510725669436e-05 -7.759772303152148e-06 -0.00010947956930632872 -2.935937682177892e-05 -2.143621814980439e-06 -9.958384090176377e-05 1.7850777788499283e-05 -4.174417232624611e-05 3.0755166349760174e-06 2.2942257424013168e-05 -5.4395569674199107e-05 -5.228537693641024e-05 6.870377791440273e-05 1.0452994082859697e-06 1.026245756337985e-06 -1.5411631879087202e-06 -1.5415365978996234e-06
yob 2.68743555352496e-07 1.4532718428196088e-07 5.064613143402837e-07 2.570524407315759e-06 -1.994929419628959e-07 -6.588438832261097e-09 3.2960261546877535e-11 3.52220877635936e-09 -1.751268027100878e-11 3.3334830044275336e-06 5.511907263866052e-06 -1.0630802168743776e-06 -1.0390932622813512e-05 -6.455344170289968e-06 -1.7423805418177543e-06 2.412306750899722e-06 -3.4555985048451937e-06 7.087836273955682e-06 -3.4015106341759798e-06 -6.6700870735906385e-06 9.648702860133898e-06 -7.273087046553283e-06 -2.242319216832615e-06 1.2000323593143428e-05 4.261209330945478e-06 4.514730863165941e-07 -3.120208899931134e-06 4.119990937417856e-06 -1.7442573612779373e-05 7.1538433145248825e-09 -1.6857702013996664e-09 -2.4898029523810768e-08 -9.11273311022643e-09
age -4.977116042697217e-06 5.064613143473159e-07 8.314274772786733e-05 0.0012511614282666444 -8.103961364626475e-05 -1.6186620455947845e-06 9.866963693418529e-09 1.5884184302931618e-06 -9.697715250766884e-09 2.7121734478280282e-05 -7.573129268049091e-06 -2.1354205374692729e-07 -4.2912829648263506e-05 -1.518644147763859e-05 5.8158166570361516e-05 2.8532269848704956e-05 -4.813800515291435e-06 1.6350645771766994e-05 4.3019593300672456e-05 -1.0265509968902968e-05 -7.25308762622761e-06 -2.6015755167115036e-05 -3.0393691705231028e-05 3.819589583764034e-05 3.0211467593207453e-05 -3.297642399552013e-05 -5.77168148159136e-05 -3.302720099846531e-05 -3.587913460185992e-05 9.201959710641956e-08 4.1103853576443944e-07 -6.06593262514769e-07 -6.175514633532817e-08
sex -2.637107085204938e-05 2.5705244073990774e-06 0.0012511614282688772 0.03404160036271329 -0.002146421152572534 -2.397334327413023e-05 1.4415984774011353e-07 4.135729875231957e-05 -2.4933902945040353e-07 5.365138155334512e-05 0.00029951455801728995 0.0002605139990748865 0.00023858778480143172 -7.019912919411132e-05 0.00026681990970179995 0.0007031799456944785 -0.0001563982771784449 0.0005616095774294528 0.0006908889438442099 -0.000227948903604693 0.00026923997451276503 -0.0007372264541836878 -0.00018026285271796635 1.4389063493647205e-06 0.00015314518709862594 0.0007231062389590076 -0.0007017171751831631 -0.0003447797559733719 -0.0008512049218854813 -3.344083060549247e-07 2.380734207549408e-06 -1.0663027942252508e-05 6.397525402291078e-06
age_sex 1.7524096196078374e-06 -1.9949294197697762e-07 -8.103961364641056e-05 -0.002146421152572356 0.0001394084724650418 1.585052799889314e-06 -9.680761661974644e-09 -2.741786564318465e-06 1.678719631625926e-08 -5.5818221467275455e-06 -1.3669093351633084e-05 -5.070438122567862e-06 -8.566075516555061e-06 1.9067626493344012e-06 -3.0277796644459816e-05 -4.280935983616146e-05 6.733817452155498e-06 -2.8304104458482583e-05 -4.5493317683797176e-05 1.7865894768067824e-05 -1.8802674147941122e-05 4.8217133101661775e-05 1.726405055135225e-05 7.800588462531439e-07 -1.0551229808324029e-05 -4.370074881035759e-05 5.034403499749398e-05 2.7743622483294848e-05 5.566047724476211e-05 -4.57953495938175e-08 -1.771053329839852e-07 5.321986948717533e-07 -2.479515436851018e-07
age2 9.216936475846845e-08 -6.588438832335161e-09 -1.6186620455947786e-06 -2.397334327408491e-05 1.5850527998863987e-06 3.211475004337563e-08 -1.9862379230464713e-10 -3.159378599812318e-08 1.956282259248494e-10 -3.711581766708671e-07 6.005389512687758e-07 1.7370265169203996e-07 6.806617278076489e-07 2.9067775399390444e-07 -1.2699395127828082e-06 -5.705750437291762e-07 -1.0506281799430202e-07 -1.1903858272936814e-08 -1.0850590005850947e-06 -6.843307697241468e-08 3.5573404023449336e-07 3.2092662901787663e-07 7.318091414548573e-07 -4.069627854432973e-07 -3.6271852230766984e-07 7.52644944090578e-07 1.0592247956005874e-06 6.852605622111674e-07 8.512597691203368e-08 -3.1413484080433103e-09 -8.959773749127131e-09 1.0586238028411281e-08 2.6074643402600006e-09
age3 -5.275779826778531e-10 3.2960261547300204e-11 9.866963693418192e-09 1.4415984773982427e-07 -9.680761661956006e-09 -1.9862379230464217e-10 1.2438632433360807e-12 1.9562313504712184e-10 -1.2262779650003684e-12 1.2877147005094437e-09 -4.999243012618749e-09 -2.014788384377789e-09 -4.510251306140586e-09 -1.5403265312060064e-09 7.7601209242784e-09 3.5832648485424393e-09 1.4358127913048198e-09 -1.0040167038231556e-09 7.294207285104626e-09 1.3965905154057209e-09 -2.667456230044206e-09 -1.5534716154327688e-09 -5.766379405786272e-09 1.5342347777822378e-09 1.1289347347968821e-09 -5.217340382453303e-09 -6.569034486960327e-09 -4.098357919805848e-09 1.8581820206640453e-09 2.8068255472337666e-11 5.946647738248261e-11 -6.17492658272677e-11 -2.2957295560630478e-11
age2_sex -3.5879573196954934e-08 3.522208776503568e-09 1.5884184302960105e-06 4.1357298752313785e-05 -2.7417865643183185e-06 -3.1593785998180794e-08 1.9562313504749017e-10 5.4825898919287165e-08 -3.4037471966353226e-10 1.1658794166232481e-07 1.692295728804044e-07 -9.759852185254437e-08 8.927702667144883e-08 -1.8825606652465376e-08 7.659267016646601e-07 7.945478609931899e-07 -6.968796777817976e-08 4.4059492590606265e-07 9.678005319869926e-07 -2.850216070977119e-07 3.790112199748597e-07 -9.290173288271241e-07 -4.771938088255943e-07 -6.099117027818951e-08 2.2996271127375312e-07 7.716958160401973e-07 -1.0660136697870486e-06 -6.055337340668087e-07 -1.038255878916861e-06 2.396382321520131e-09 4.381826278645659e-09 -8.782233785337663e-09 2.1570233958537273e-09
age3_sex 2.2945661195646645e-10 -1.7512680271995282e-11 -9.69771525078438e-09 -2.493390294503573e-07 1.6787196316257657e-08 1.9562822592520493e-10 -1.2262779650026415e-12 -3.403747196635185e-10 2.1397957979273724e-12 -5.363127318873343e-10 -4.954698146247994e-10 1.6463372651984134e-09 -1.7602843120627772e-10 1.2718142324023638e-10 -5.471549614028179e-09 -4.515121676373838e-09 3.8010314898384107e-11 -2.1970536744873675e-09 -6.50465296253273e-09 1.1606048059479266e-09 -2.3428697863165435e-09 5.617895423318515e-09 3.731680279027089e-09 5.701803088951077e-10 -1.6119608511147054e-09 -4.169687095401714e-09 6.969320270290234e-09 3.5887021853441116e-09 6.0099975794723945e-09 -2.3208633205167807e-11 -3.142039152918821e-11 4.645197003555228e-11 -1.2278936086285764e-12
PC_3 1.8097056772821856e-05 3.33348300442685e-06 2.7121734477902177e-05 5.365138154320979e-05 -5.581822146067216e-06 -3.7115817666345385e-07 1.2877147004640489e-09 1.1658794164929077e-07 -5.363127318072381e-10 0.03820992691863042 0.0004763631671905238 0.0032443902695534843 -0.0010122907130532385 -0.007190391469329895 0.0019534576571652285 0.0053503263372787005 -0.0051214764706166505 0.00033169686307551137 -0.0018588157523483759 0.0001598189007661122 0.00785273240502598 0.003276709582444919 -0.0017608536837913414 -0.013798193008981151 0.00332152025816688 -0.0012927023603072016 0.004236555277271845 -0.0008089451723394565 0.006847973449642693 -4.486826552796083e-06 -5.651257249172365e-06 3.8699846839347605e-05 3.233633953206463e-05
