(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00884449465704328 0.00773324181596528 0.00260634865297884 -0.00695118529450666 -4.80203271341619e-05 -3.67609437095155e-05 -2.02840286981045e-05 -0.0001225722834904 5.44743266431972e-05 7.56236228257278e-05 0.000198039825040662 -0.000223342208400207 7.5938761038367e-05
covarage 0.00773324181596528 0.0112429719292337 0.00830452828863623 -0.018100204036848 -6.44828841054165e-05 4.89944629898513e-05 -4.79524519047889e-05 -6.50810749901508e-05 -2.52480129127544e-05 0.000144829754919766 -9.56334821510612e-06 -0.000147524213013847 0.000235681355244071
covarsex 0.00260634865297884 0.00830452828863623 0.0107733431839356 -0.0200279917038288 -3.4229017153326e-05 3.14639527322497e-06 -4.26158752213048e-05 -0.00010518508648965 -8.76002830228101e-05 0.000310584242360442 -4.97748562455936e-05 0.000105259290221096 0.000113841675878924
covarage_sex -0.00695118529450666 -0.018100204036848 -0.0200279917038288 0.0422609938940569 2.25139957576913e-05 8.23076994708987e-05 8.15291584631476e-05 0.000165767238983961 4.98251642224778e-05 -0.000650951405245124 0.000188542253780427 -6.98014756061243e-05 -0.000143078161279452
covarPC_3 -4.80203271341619e-05 -6.44828841054165e-05 -3.4229017153326e-05 2.25139957576913e-05 0.00126732748749103 -0.000115751348464709 -1.41716935388751e-05 2.79474215072458e-06 -3.32499571905192e-05 0.00011888731381969 2.08807723065423e-05 0.000161376855915448 5.81873513184602e-06
covarPC_4 -3.67609437095155e-05 4.89944629898513e-05 3.14639527322497e-06 8.23076994708987e-05 -0.000115751348464709 0.0011414593557399 -2.47441729937878e-05 -6.42894187507322e-05 -1.66882237305357e-05 0.000158715953952145 -3.36804240911209e-05 3.31762309532791e-05 0.000118775019101205
proband -2.02840286981045e-05 -4.79524519047889e-05 -4.26158752213048e-05 8.15291584631476e-05 -1.41716935388751e-05 -2.47441729937878e-05 0.00221418871285324 -0.00114326454613439 -0.00108408978232968 -3.94543857742081e-05 0.000154835959865828 -8.89612358835465e-06 -2.46042529952845e-05
paternal -0.0001225722834904 -6.50810749901508e-05 -0.00010518508648965 0.000165767238983961 2.79474215072458e-06 -6.42894187507322e-05 -0.00114326454613439 0.0068978807307451 0.000561422576273969 -0.00517829583570882 -0.00503428789824283 -4.20708179968868e-05 -0.00014332619915975
maternal 5.44743266431972e-05 -2.52480129127544e-05 -8.76002830228101e-05 4.98251642224778e-05 -3.32499571905192e-05 -1.66882237305357e-05 -0.00108408978232968 0.000561422576273969 0.00625811962924239 -0.000147021340572681 0.000102262061527406 -0.00480079692508757 -0.00422693102104889
gpp 7.56236228257278e-05 0.000144829754919766 0.000310584242360442 -0.000650951405245124 0.00011888731381969 0.000158715953952145 -3.94543857742081e-05 -0.00517829583570882 -0.000147021340572681 0.0185039155730056 -0.00858265458875122 -9.71633751892318e-06 0.000379633017618164
gpm 0.000198039825040662 -9.56334821510612e-06 -4.97748562455936e-05 0.000188542253780427 2.08807723065423e-05 -3.36804240911209e-05 0.000154835959865828 -0.00503428789824283 0.000102262061527406 -0.00858265458875122 0.0184977253799962 -1.39453832887056e-05 -8.46942069771617e-05
gmp -0.000223342208400207 -0.000147524213013847 0.000105259290221096 -6.98014756061243e-05 0.000161376855915448 3.31762309532791e-05 -8.89612358835465e-06 -4.20708179968868e-05 -0.00480079692508757 -9.71633751892318e-06 -1.39453832887056e-05 0.0120452197127668 -0.00265583351004767
gmm 7.5938761038367e-05 0.000235681355244071 0.000113841675878924 -0.000143078161279452 5.81873513184602e-06 0.000118775019101205 -2.46042529952845e-05 -0.00014332619915975 -0.00422693102104889 0.000379633017618164 -8.46942069771617e-05 -0.00265583351004767 0.0111274067042721
