(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal
(Intercept) 0.00713729472624974 0.0061093286654582 0.00197289662868069 -0.00503053688793461 0.000168314280852115 7.61082579876076e-05 -0.000251946817438349 -6.53755114597285e-05 -7.81578978133266e-05
covarage 0.0061093286654582 0.00911216646271074 0.00694253111466939 -0.0146984710832983 4.82811502279713e-05 4.94060804170544e-05 -7.6151880290772e-05 2.02359719443593e-05 7.8423626377528e-06
covarsex 0.00197289662868069 0.00694253111466939 0.00962029043444993 -0.0174534477841191 -3.95004474466274e-05 3.59440901055916e-05 -5.76843578455931e-05 2.14726489128422e-05 -1.51901179717654e-05
covarage_sex -0.00503053688793461 -0.0146984710832983 -0.0174534477841191 0.0356272107581456 5.63446978321835e-05 1.04881119988975e-05 7.86725942685611e-05 -5.2666449863346e-05 8.75681007344812e-06
covarPC_3 0.000168314280852115 4.82811502279713e-05 -3.95004474466274e-05 5.63446978321835e-05 0.00122084708914514 4.73878989204128e-05 3.04519240624149e-06 4.62094250876767e-05 2.55509808590881e-05
covarPC_4 7.61082579876076e-05 4.94060804170544e-05 3.59440901055916e-05 1.04881119988975e-05 4.73878989204128e-05 0.00121915452031201 -1.55215172963221e-05 1.52539640096423e-05 1.07004005971452e-05
proband -0.000251946817438349 -7.6151880290772e-05 -5.76843578455931e-05 7.86725942685611e-05 3.04519240624149e-06 -1.55215172963221e-05 0.00260819735039327 -0.00166253776893963 -0.00152207304829473
paternal -6.53755114597285e-05 2.02359719443593e-05 2.14726489128422e-05 -5.2666449863346e-05 4.62094250876767e-05 1.52539640096423e-05 -0.00166253776893963 0.00262721218322195 0.000677334966358656
maternal -7.81578978133266e-05 7.8423626377528e-06 -1.51901179717654e-05 8.75681007344812e-06 2.55509808590881e-05 1.07004005971452e-05 -0.00152207304829473 0.000677334966358656 0.00233593417737239
