 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0005301668771502638 -1.89587690815334e-06 7.534245486710017e-05 -2.5457011671896797e-05 -1.2299660769507096e-06 -2.757717910965439e-06 2.89478382590825e-08 1.476409246537785e-07 -2.26222139748972e-09 -0.00022150462198188353 0.0002161540167987317 -0.0003567597433246943 -6.815593457255459e-05 0.00040781815824176 -0.0007547011509385092 -0.00016869791597727744 -7.365470866204765e-06 6.29820484711332e-05 -0.00024068080612769528 0.00011395803029901447 -0.00019346424875509935 -4.0110185078324323e-05 -5.9984956139785456e-05 -0.00014287454523994884 -0.0005263730584934559 -6.147084374657782e-05 -0.0008040566632858199 -5.907178553166001e-05 0.0011157946778306664 -3.45494442188144e-07 1.5939298450152325e-06 2.0039432226037726e-07 -3.8952874788757655e-06
yob -1.895876908152378e-06 6.6615880984943e-07 1.583849191372346e-08 1.5908680921847137e-06 -3.253288508114179e-07 1.2250172280138066e-08 -9.329989541614834e-11 8.524338637858815e-09 -6.000362943769632e-11 -1.4767809152315738e-06 0.00010946884255290021 2.3189577540554505e-05 -6.180582274208358e-05 1.5085769962355017e-05 -5.505624779078685e-05 -7.632513768926625e-06 -2.543820759557193e-05 5.472791858484955e-05 -1.3156403893901504e-07 -5.5774491658661075e-05 4.147242882258202e-05 -3.486608303588921e-05 -1.725927777934927e-05 5.9886967976286896e-05 3.9857899481627075e-05 -8.234630778065627e-06 -8.44417096175005e-07 4.138369443535259e-05 -0.00010698254290503717 -3.3645103984663287e-09 1.527158912527317e-08 -1.0187887809090503e-07 -9.714494759201729e-08
age 7.534245486730083e-05 1.5838491909171205e-08 7.862503032067311e-05 0.0007127850568789809 -7.768067471501059e-05 -2.3417910094328e-06 2.0552933021872952e-08 2.3172261587316178e-06 -2.035266298497515e-08 -2.957076050449317e-05 -3.502824690841152e-05 -0.0001569667286442482 -2.2372997461242307e-05 -5.7574011204567325e-05 6.441486987172291e-05 -8.22408137466895e-05 3.629252052675545e-05 -7.429778610240895e-05 3.9751496567953084e-05 1.629937366281868e-06 -0.0001391814503568304 7.540268150080157e-05 -1.1396431599415143e-05 -8.469194075137816e-05 8.901152227506307e-05 -0.0001139426758485796 -9.893594122414744e-05 0.00011927082657443048 0.00015373813772936808 2.608926113125814e-07 9.326757310075278e-09 8.151965697088105e-08 -1.2470785056237174e-07
sex -2.545701166931214e-05 1.59086809216686e-06 0.0007127850568798529 0.01370457047503326 -0.0013180825502491316 -2.0045889314084344e-05 1.6955456445080766e-07 3.680108139216721e-05 -3.1056501082531186e-07 -0.00022486522125041825 -0.0007565395009883451 -0.0007922326645278205 -8.076552533436923e-05 -0.0008518790361676819 0.000506966394625044 -0.0001962511142604074 0.0007651064636011657 -0.0018343437772222553 -0.00010189534425659682 -0.00046604676237950844 -0.002412098999038063 -0.0015761725527640384 -0.0007287850550846506 -0.0018381282796421203 0.00115221109814112 -0.0016046276274219078 -0.0006498980365049991 0.0010597091486616314 -0.0005134951355567192 -1.2506083521445965e-06 6.783627774988726e-06 1.4590484039423071e-05 -1.2559258307404567e-05
age_sex -1.229966077222202e-06 -3.2532885080910437e-07 -7.76806747150975e-05 -0.0013180825502490344 0.00013968795484890816 2.3119241130173967e-06 -2.031520435553546e-08 -4.129770917654696e-06 3.620275397429496e-08 1.4093345889978364e-05 6.948698489312728e-05 8.421471549371177e-05 3.550232939347714e-05 8.278148319951957e-05 -5.0632991101552084e-05 2.8203721814928237e-05 -4.677287621071668e-05 0.00022224000969522025 -9.79911616968823e-06 5.59363841830014e-05 0.0002335528824498705 0.00014622575975977933 9.073449071849377e-05 0.0002032255723060322 -6.554605732570045e-05 0.00016153192447757687 0.0001136696630458296 -0.00012583486315958766 7.636199877333563e-05 -6.17645152810296e-08 -7.79743122035433e-07 -1.0885635024273984e-06 1.6382888081879838e-06
age2 -2.7577179109705683e-06 1.2250172280177519e-08 -2.3417910094325044e-06 -2.0045889314054806e-05 2.3119241130144105e-06 7.302081021874093e-08 -6.611837328490367e-10 -7.196656222167544e-08 6.526823886505337e-10 6.084867844682742e-07 3.2064024019610415e-06 4.948926118264823e-06 -1.978345299029436e-07 3.866767781210218e-06 -3.307834316082284e-06 2.3972074653707607e-06 -1.822025899275987e-06 2.9615611351485576e-06 -1.8716840601491873e-06 -2.642580086470506e-07 4.140423318617101e-06 -2.6522344775440724e-06 -1.4157565778058628e-07 3.6829203550967775e-06 -7.857265323110639e-07 3.303069500879414e-06 2.507844421648565e-06 -4.512750642023764e-06 -5.192671108032518e-06 -7.942909729932232e-09 -1.5779940708808803e-09 -1.8356308984746516e-08 1.6290219246990174e-08
age3 2.8947838259127827e-08 -9.329989541664401e-11 2.0552933021868234e-08 1.6955456445052498e-07 -2.0315204355506722e-08 -6.611837328489747e-10 6.1460462074663744e-12 6.526567473996086e-10 -6.075560118754283e-12 -5.380426407276057e-09 -2.0528086058031254e-08 -4.198057583522515e-08 -3.8550380596522566e-09 -3.892910726787927e-08 2.2704860641835827e-08 -2.509002472673301e-08 1.521880859444027e-08 -1.9793916273498337e-08 2.0812345728750172e-08 -4.726762784491454e-09 -3.3245537421237e-08 1.9832636503011445e-08 -1.6722655233014066e-09 -2.9101671072487117e-08 2.7043022823476577e-10 -3.046362672408058e-08 -2.6321822012623638e-08 4.961005399320938e-08 3.695296963588034e-08 5.333738596507731e-11 -1.0175486846840323e-11 2.663277655821558e-10 -1.8396577502426553e-10
age2_sex 1.4764092466231167e-07 8.524338637772995e-09 2.317226158734026e-06 3.6801081392162116e-05 -4.129770917654449e-06 -7.196656222175887e-08 6.526567474004172e-10 1.2730431807661728e-07 -1.151416594215261e-09 -4.2336890327541446e-07 -1.5914546500349377e-06 -2.266297573618685e-06 -1.524232570802416e-06 -2.6055651198930924e-06 1.2925776482374938e-06 -1.0016065046390994e-06 5.634189176613607e-07 -6.554308095136215e-06 8.448922560885212e-07 -1.4352819172550435e-06 -6.892812609947202e-06 -3.706442536892108e-06 -3.3551556169917117e-06 -6.117470151659744e-06 1.1900795610702029e-06 -5.391036854825679e-06 -4.276301271645885e-06 4.092073251228594e-06 -2.572995254404609e-06 3.932973233827297e-09 1.9319790718002353e-08 3.0993526492963336e-08 -5.03975641599671e-08
age3_sex -2.2622213975606515e-09 -6.000362943707892e-11 -2.035266298499495e-08 -3.1056501082525193e-07 3.620275397429102e-08 6.526823886512247e-10 -6.075560118761017e-12 -1.1514165942152068e-09 1.0686471770566296e-11 4.601739852900375e-09 1.1943260020529549e-08 1.806582350363986e-08 1.593430100016407e-08 2.3615708328142212e-08 -8.23657436831771e-09 1.3070308138790252e-08 5.59783700228738e-10 5.580876477224848e-08 -1.1681843191736876e-08 1.3609940527374831e-08 6.421948911804421e-08 2.826805393383415e-08 3.5775542891558844e-08 5.274810551129643e-08 -7.362319151533347e-09 5.127554069881643e-08 4.6240257212692536e-08 -3.752936546886355e-08 2.4037787546314064e-08 -3.7268786358860225e-11 -1.2839637853362293e-10 -2.9282525146218695e-10 4.316815280684401e-10
PC_3 -0.00022150462198192451 -1.476780915231394e-06 -2.957076050448218e-05 -0.00022486522125003046 1.4093345889938169e-05 6.084867844680229e-07 -5.380426407274372e-09 -4.2336890327427843e-07 4.601739852890783e-09 0.14225985409299338 -0.006551137665702609 0.00020076722228027903 0.0110047358794813 -0.0026589870158842148 0.01645224857488726 0.015593755234022476 -0.026861943225984102 -0.01345391417073526 -0.01085178459675938 0.029227919335028343 0.010998118124947864 0.028000706145363017 -0.014772817729990437 -0.06377597387516756 -0.014770365649187068 -0.015104865599069817 0.02022237091242949 -0.015728936118419676 0.04329201503610336 5.412762899428648e-05 -4.60462194843295e-06 3.874157980370516e-05 8.158943347256398e-05
PC_4 0.0002161540167986458 0.00010946884255290179 -3.502824690836145e-05 -0.0007565395009876397 6.948698489304035e-05 3.2064024019596905e-06 -2.0528086058020547e-08 -1.5914546500322126e-06 1.1943260020505328e-08 -0.006551137665702665 0.48289016678266583 -0.015517452029147878 0.0534632506726313 -0.023958655866605543 -0.01213577397819485 -0.002492411013116441 0.012188367959111494 -0.018826469756223582 0.027655739017007273 0.04163314938375968 -0.0409854160913948 -0.031347461775385076 0.031537746693801494 0.030586447571597602 -0.01902307537080712 0.01597089620989365 -0.016309339406976806 0.0047967994616365936 0.05297412097904488 -4.169003042987562e-06 -4.388771160933807e-05 -0.0002183232467530741 0.00041018842198308896
PC_5 -0.00035675974332491193 2.318957754055645e-05 -0.00015696672864407108 -0.0007922326645241458 8.421471549332482e-05 4.948926118260006e-06 -4.1980575835186236e-08 -2.266297573607423e-06 1.8065823503542943e-08 0.00020076722228025765 -0.015517452029147913 0.6092244524869688 -0.004945093107820783 -0.01943275489716827 -0.018105561953992898 0.029711077042949775 -0.03018929469706685 -0.029310413480384528 -0.04296878424551641 -0.014655300510040626 -0.007340803065294912 -0.030076152308851207 0.020761579296531246 -0.0646968875395131 -0.016262001368565798 -0.0007127692685589915 -0.004045080701243546 -0.017007926568856222 0.06100744091395281 -7.331999247926398e-06 8.447126152568961e-05 -4.2477274538966654e-05 -0.00011466062953415491
PC_6 -6.815593457264311e-05 -6.180582274208366e-05 -2.2372997461343277e-05 -8.076552533539913e-05 3.5502329393589654e-05 -1.9783452989987463e-07 -3.8550380596794055e-09 -1.5242325708057815e-06 1.593430100019378e-08 0.011004735879481389 0.053463250672631545 -0.004945093107820562 0.8128451206343108 0.01602316384482473 0.06038276597776185 -0.010489227353636861 0.0031777102258794486 0.02960831082044927 -0.0382045938598008 -0.0109497078743682 0.054749667286405033 -0.08215740918001159 0.039624795183546585 0.08782343909564004 -0.00827036343683716 0.0039142110884790035 -0.03532439363608743 0.022235469581683372 -0.05515487802511051 -0.00014135928921908038 9.773302898067724e-05 -0.0002638901163714553 -0.00021333083150958576
