 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 8.939016510877086e-06 1.782353283761577e-08 -2.455352385932748e-06 -1.1069908995485052e-05 7.107040237349931e-07 4.8056099489526696e-08 -2.836802866661734e-10 -1.4575623481953894e-08 9.326611383240252e-11 1.9604756475996777e-06 2.124040279306542e-07 2.9788521685406125e-06 -3.222972909458945e-05 4.492153664481476e-05 -5.890137029845755e-05 3.786116619868152e-05 -3.581010453241365e-05 -3.69048167371496e-06 -6.320352762079905e-05 -3.7451555740136014e-06 -1.3672254435047135e-05 -4.137626379797104e-05 2.6067291402954705e-07 -2.9780385823863726e-05 -5.997798482354312e-06 4.380039136583492e-06 -3.397517680629044e-05 -4.098355275791249e-05 5.313325953096762e-05 2.6733413747901547e-07 -2.0210288612218882e-07 -3.8303615634442197e-07
yob 1.7823532837645845e-08 8.308057107276096e-08 1.237074566940932e-07 3.550578400134661e-07 -3.868027571117639e-08 -4.288055252183004e-10 -1.2080860393684547e-12 5.556660695974839e-10 -1.3656879691001394e-12 5.610229272990331e-07 5.861717510148331e-06 3.9512903999428637e-07 -5.530168977703989e-06 -1.5098095991137382e-06 -2.6136790191872886e-06 1.1287387895722675e-07 -2.1259949118677475e-06 3.766433764703528e-06 -1.324913030402186e-06 -3.482424198186958e-06 4.935348170772971e-06 -4.364638081424846e-06 -2.227897862055951e-06 7.0340805212726295e-06 2.279955892206535e-06 1.0048018769921131e-07 -1.8274292750976814e-06 2.572516891246516e-06 -9.478863270491915e-06 3.3809613167446203e-09 -1.0984260579526868e-08 -1.6320721495662857e-08
age -2.4553523859282268e-06 1.2370745669328543e-07 3.2621023294924785e-05 0.00048102826063751514 -3.225112353158181e-05 -6.564053720174768e-07 4.1105452443816364e-09 6.517223774082833e-07 -4.084013863201844e-09 1.556810023856314e-06 -1.617231840691394e-06 -7.227629316199874e-06 -1.8533481600946372e-05 -3.4730741586766255e-06 1.0694274133620089e-05 1.0380806621843526e-05 6.981763275044741e-06 -4.443790926001186e-08 9.889917348580102e-06 2.6700639045598676e-06 -1.5886784280733903e-05 -8.983701281393843e-06 -2.076483909449571e-05 -2.5045858227936874e-06 1.8287053774894906e-05 -5.62154621947188e-06 -2.3898355180300556e-05 -9.355134855670594e-06 8.7112977718994e-06 2.4084767355273728e-08 -1.1332619608897517e-07 3.520535410763426e-08
sex -1.1069908995389164e-05 3.5505783999686926e-07 0.00048102826063612405 0.012717690225131629 -0.0008259415395058788 -9.471616258215844e-06 5.8249602221259837e-08 1.6348049999856164e-05 -1.0088153127310445e-07 1.157794750951234e-05 7.94191735311957e-05 -3.6322011220373374e-05 -7.836827818996383e-05 -0.0001823878578828126 0.00018238356463304284 0.00020562098010384636 0.00013132539748619482 0.0001922797285584187 5.13836635113542e-05 -0.0001001287357703273 -0.00015460531238165436 -0.00012716832309556968 5.680349002266858e-05 -0.00024834695039422804 0.0004973511358964387 0.0003132404283453106 -0.0001911609116180006 -0.00013033394316396623 -9.436882077684516e-05 -1.1535027170169295e-06 2.90278756533266e-07 8.021582250208266e-07
age_sex 7.107040237210092e-07 -3.868027570986326e-08 -3.225112353147412e-05 -0.0008259415395055755 5.546603888174775e-05 6.510570675646612e-07 -4.0810122676415084e-09 -1.1244819382320782e-06 7.067075788300915e-09 -1.7648210952698746e-06 1.6647847836471638e-07 8.320532415818742e-06 5.979618251776657e-06 1.0870410963433812e-05 -1.6842475945551144e-05 -1.2917360971863926e-05 -1.0973638881633295e-05 -8.894469473465984e-06 -5.993726487168546e-06 4.726001067627246e-06 9.21335025119003e-06 8.217517597950975e-06 -1.4653565744361373e-06 1.9063794750570212e-05 -3.0284670806855274e-05 -2.027443008792177e-05 1.5770912397604758e-05 9.56424001438746e-06 2.106489137253453e-06 3.986477548580526e-08 -4.638220719460561e-08 -5.18582676691551e-08
age2 4.805609948892373e-08 -4.2880552519532444e-10 -6.564053720173335e-07 -9.471616258240828e-06 6.510570675666257e-07 1.353948429618295e-08 -8.636951429294034e-11 -1.3438334047089516e-08 8.573175889545878e-11 2.982833385068765e-08 3.1156500546011864e-07 2.4304799242879086e-07 2.653147303709235e-07 8.62685903024401e-08 -3.266247283543532e-07 -2.2717908725757845e-07 -2.626812879882953e-07 1.5275636135834108e-07 -3.1789315888503425e-07 -2.1809307436129875e-07 4.1268783794662064e-07 3.490009838127351e-08 4.485422693283258e-07 2.737311922618831e-07 -2.2076813818972112e-07 1.5437433136683667e-07 4.2785142570835803e-07 2.2159397194868547e-07 -5.37894917181286e-07 -1.0550496828333968e-09 1.6429977748793587e-09 -9.099377847086194e-10
age3 -2.836802866636401e-10 -1.2080860395191413e-12 4.110545244380048e-09 5.8249602221401635e-08 -4.081012267652812e-09 -8.636951429292663e-11 5.597351465352379e-13 8.571125282550891e-11 -5.553933622123893e-13 -6.040351181326205e-10 -2.664900414329786e-09 -1.9530934762596697e-09 -1.7885383494969083e-09 -5.010227451309513e-10 2.1577020445366726e-09 1.5266014910303896e-09 2.017484626860441e-09 -1.4354338249738132e-09 2.2930974723245065e-09 1.896400305003457e-09 -2.6751584948658116e-09 1.005583322591099e-10 -3.2938493137125563e-09 -2.331231576993155e-09 7.530439903510465e-10 -1.2234658466476351e-09 -2.600558159249375e-09 -1.2651618558776044e-09 4.624268744261699e-09 1.0435035362792852e-11 -8.356345602506174e-12 5.703608401349204e-12
age2_sex -1.4575623481021964e-08 5.55666069556458e-10 6.517223774058371e-07 1.6348049999844444e-05 -1.1244819382317053e-06 -1.3438334047044501e-08 8.57112528252473e-11 2.326283948573017e-08 -1.4871068094346042e-10 4.15865612526086e-08 -7.815594037580306e-08 -2.53411339342259e-07 -1.300361439417607e-07 -2.1263665598159143e-07 4.1792889311064176e-07 2.543857394959536e-07 2.4382766911887075e-07 1.2581791206524935e-07 1.861125078630839e-07 -1.4007227569860287e-08 -1.7016587250602183e-07 -1.439296965054152e-07 -3.213992692586861e-08 -4.4588892892415917e-07 5.830809906956398e-07 3.7207674907414317e-07 -3.4221744277343805e-07 -1.8866715382219154e-07 3.647258830854745e-08 -1.2310364286638348e-10 1.288507291735899e-09 8.491953407769867e-10
age3_sex 9.326611383005263e-11 -1.3656879688992985e-12 -4.08401386318509e-09 -1.008815312730007e-07 7.067075788296535e-09 8.573175889514755e-11 -5.553933622105681e-13 -1.487106809434191e-10 9.65412650957671e-13 -1.7651832074010193e-10 8.466648109927975e-10 2.0274330123019347e-09 8.62130950156884e-10 1.3464387062977995e-09 -3.019270153561396e-09 -1.508237424312448e-09 -1.6055714975208604e-09 -5.628757996335943e-10 -1.5829418307141069e-09 -3.9157807718907007e-10 9.754781801046214e-10 7.914924675641708e-10 5.598974334070813e-10 3.080775677304261e-09 -3.5790916787283508e-09 -2.0774899976207635e-09 2.2084974234222998e-09 9.574383073957975e-10 -6.052214290011282e-10 -3.4961158596633823e-12 -9.3287694467541e-12 -3.88032682738714e-12
PC_3 1.9604756476012252e-06 5.610229272989476e-07 1.556810023838296e-06 1.157794750926852e-05 -1.7648210952537715e-06 2.9828333851048636e-08 -6.040351181348787e-10 4.158656125228865e-08 -1.7651832073812732e-10 0.022342142832571143 0.0006612057840370757 0.0014402321087534638 -0.00038954091908490645 -0.0037150531571817514 0.0016661768709946955 0.0030826820506957915 -0.0033331515608154825 -0.00022472118177447486 -0.00118434054322568 0.00044726763424254504 0.004275187079022486 0.0021183952365004177 -0.0014062005139556001 -0.007809287277111541 0.0010350753422793128 -0.0009265395577038141 0.0026529497617112942 -0.0004332176671938709 0.003944310913786843 -5.201804018330636e-07 1.5311517589824038e-05 1.4904420012636755e-05
PC_4 2.1240402792872818e-07 5.861717510148421e-06 -1.6172318406233365e-06 7.941917353292701e-05 1.6647847824653291e-07 3.1156500545871955e-07 -2.664900414320869e-09 -7.815594037337029e-08 8.466648109772932e-10 0.0006612057840370776 0.07563337370307514 -0.001980746697321862 0.004309235775924705 -0.00269627865731906 -0.0003304014816579755 -0.0028440966869654055 -0.0005419212297588988 -0.005248702365310061 0.001315151492555177 0.0036674604100173924 -0.007245862222815306 -0.005049514803706193 0.005445750121665187 0.004509296864237757 -0.0025187902716803483 0.0018860276886515535 -0.0033196576419241785 -0.000320890978037467 0.002669062289753918 -4.04037906389053e-06 -1.6109278556294974e-06 8.274302559703298e-06
