 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.0259914758790205e-05 7.345801208256222e-08 5.526913064918096e-08 -9.21172941743912e-07 1.418526095118562e-07 1.571114875203908e-09 -7.307042434654845e-12 -4.97318532953242e-09 4.242803064136291e-11 1.1702683632869622e-06 -7.295313355247638e-07 4.017533086609034e-06 -4.2423660643289054e-05 4.698413507389745e-05 -6.855640481364034e-05 4.8802208154208684e-05 -4.249152972285784e-05 -8.033330916776504e-06 -8.054540518545662e-05 -1.2566577344455861e-05 -1.753071628071664e-05 -5.3536095256724726e-05 -6.779174779262815e-07 -3.375283530415897e-05 -6.139828396540722e-06 2.0651914493584067e-06 -4.378165194967112e-05 -5.007409245858855e-05 5.914505495837224e-05 3.706464160991648e-07 -2.3634395036605073e-07 -4.1154466619483815e-07
yob 7.34580120825794e-08 9.98586907638196e-08 3.6461958383994094e-08 2.0053071540357455e-07 -3.5335836387811236e-08 1.6046511722746597e-09 -1.4125392905558988e-11 4.666295217614548e-10 -4.0873900457326356e-13 4.003312765038389e-07 7.351385895441223e-06 5.884278869511711e-07 -6.451826042536825e-06 -1.1564192042892165e-06 -3.4196097464115295e-06 -3.7302359658613814e-08 -2.657325316256894e-06 4.5845526823185125e-06 -1.5834592932877915e-06 -4.046048118021357e-06 5.9074438370375135e-06 -4.8782782516603955e-06 -2.7190302525268818e-06 8.730771926656059e-06 2.77652660105671e-06 4.2759391545051294e-07 -2.1275194058823436e-06 2.979183541997341e-06 -1.1494628888271642e-05 9.817966179555273e-09 -1.3251661614948037e-08 -1.8819452774291485e-08
age 5.526913066618176e-08 3.646195838361571e-08 1.3712937326016136e-05 0.0001710657306000545 -1.3526064062237095e-05 -3.0365926746749415e-07 2.0251784619097503e-09 3.0064586704635666e-07 -2.006721476430008e-09 -4.2556735999645e-06 -3.6607717175218273e-06 -1.4691800098997983e-05 -8.957616072956385e-06 1.6616464218772118e-05 5.4452879443874054e-06 1.690648862230842e-06 4.0783171618014315e-06 -4.664868396985958e-06 1.4122349785036518e-05 1.5310866964094872e-05 -1.6155801946350357e-05 2.8248460203462168e-06 -1.5167502436664872e-05 -2.3659290139906264e-06 5.434097506210922e-06 -1.2848435350971501e-05 -1.9461716656969766e-05 -1.365510897884859e-05 3.3352062578447654e-05 9.582426896864886e-08 -5.378827032650013e-08 -2.8626556361849464e-08
sex -9.211729414121227e-07 2.005307153979145e-07 0.00017106573060038973 0.0045026158497776265 -0.000319021257458205 -3.5931237407169796e-06 2.3111659158774644e-08 6.676661647698236e-06 -4.2846207412989755e-08 1.855935554604851e-05 -3.2905548739226615e-05 -8.842286583747069e-05 2.774772439243419e-05 -2.9263089392039023e-05 0.00012194390252410976 9.450787460783462e-05 0.00012308096684572508 -1.9792377670305497e-05 6.78511326723824e-05 -7.344583149256158e-05 -0.00015606216772790692 -0.0002471481504749485 4.408799450607693e-08 -9.362887960980239e-05 0.00017801301370955848 -3.311809738064924e-05 -0.00011119227260534635 -1.7447526711456274e-05 7.524239014679106e-05 -1.3472802661986364e-06 1.1532040873617597e-06 3.1761272577242048e-06
age_sex 1.4185260949603287e-07 -3.5335836387259976e-08 -1.3526064062264166e-05 -0.00031902125745820336 2.466185561479477e-05 2.9997228284137167e-07 -2.0021263223108905e-09 -5.438414773439363e-07 3.616962814416608e-09 -2.872093751764805e-06 8.254100217243444e-06 1.3225176962532548e-05 2.5077605618237923e-07 2.0829411796940096e-06 -1.496590651308252e-05 -4.96379111133248e-06 -1.263521549534237e-05 5.9701251327840644e-06 -7.919626317622062e-06 3.672961207442741e-06 9.791566829408135e-06 1.583864305791813e-05 2.616862863224709e-06 1.0629763866447256e-05 -1.1205374037433739e-05 5.086704978820176e-07 1.1552936832560392e-05 1.976318414213266e-06 -9.338662250730359e-06 5.566578244677608e-08 -1.0319677733102518e-07 -2.1857693053871645e-07
age2 1.5711148750502124e-09 1.6046511722792832e-09 -3.0365926746749744e-07 -3.593123740709311e-06 2.9997228284074804e-07 7.0431541298406325e-09 -4.839852367489351e-11 -6.932209161858873e-09 4.7662924824342085e-11 1.3862185494653339e-07 4.2924275213863365e-07 4.2647786193588756e-07 8.744476069241161e-08 -2.522976103270115e-07 -2.768285407712315e-07 -6.427336600383747e-08 -2.5767600086904216e-07 2.8919274192250226e-07 -4.348883995226731e-07 -4.837061847867091e-07 4.3878582364769477e-07 -2.0576459083207568e-07 3.5441817941336e-07 3.2570553685980724e-07 4.6602350336399236e-08 3.1064971784786163e-07 3.512339971606364e-07 2.992427231649886e-07 -1.0974461789684374e-06 -2.4043471005646473e-09 3.7114874810383736e-10 1.0855451174367716e-10
age3 -7.307042433381559e-12 -1.4125392905597204e-11 2.0251784619097962e-09 2.3111659158722353e-08 -2.0021263223066487e-09 -4.839852367489418e-11 3.4037360073340785e-13 4.760485044847321e-11 -3.3500163266737874e-13 -1.2895581562146266e-09 -3.6136157503534916e-09 -3.238757488356231e-09 -8.688931449371251e-10 1.382297909495175e-09 2.0018310408699467e-09 5.580819497991906e-10 2.1794899880060353e-09 -2.4115020867533155e-09 3.131969435459647e-09 3.5729308369556598e-09 -2.873574200659711e-09 1.55978904400641e-09 -2.878253684287741e-09 -2.824328273025936e-09 -9.430980808406605e-10 -2.2528443147136633e-09 -2.2168847066450084e-09 -1.622910123001304e-09 8.317969529676128e-09 1.888485852751645e-11 -2.283325297658291e-13 4.218837469907818e-13
age2_sex -4.973185329505376e-09 4.666295217536077e-10 3.0064586704698335e-07 6.676661647698351e-06 -5.43841477343947e-07 -6.932209161873289e-09 4.760485044857119e-11 1.244968786596825e-08 -8.519359090509601e-11 7.416325992001762e-08 -2.512779842612465e-07 -3.726205546215589e-07 -3.3348415075763754e-08 -6.116867194254894e-08 4.1579132831453684e-07 8.69267448761395e-08 3.042793637025603e-07 -1.8247526436099684e-07 2.4933156701034496e-07 1.6352310952807205e-08 -1.9116504306654625e-07 -2.886851673029042e-07 -1.2938987374589823e-07 -3.150284238337787e-07 2.407107370162173e-07 -2.5995964122997692e-08 -2.768702060124747e-07 -2.3317727172284073e-08 2.7225677738414965e-07 -4.4034511939656064e-10 2.4605801014066163e-09 4.267021112761734e-09
age3_sex 4.242803064046703e-11 -4.0873900451604977e-13 -2.006721476434353e-09 -4.2846207412991535e-08 3.616962814416775e-09 4.7662924824441916e-11 -3.350016326680569e-13 -8.519359090509817e-11 5.968597919174849e-13 -4.064173854655666e-10 1.9857802137273706e-09 2.879478752906211e-09 3.4126118878033785e-10 5.381456889080917e-10 -3.193052905156902e-09 -3.998275800866469e-10 -2.0855615898800905e-09 1.3884195316635926e-09 -2.1317030724739614e-09 -6.539440116379864e-10 1.1493967571896413e-09 1.6682472740575487e-09 1.2624260049587357e-09 2.478959437060786e-09 -1.6787891179853776e-09 3.3636795160687823e-10 1.889300309557172e-09 -2.2570723151398147e-10 -2.078829710142332e-09 -1.712535702402796e-12 -1.7007884937655208e-11 -2.5450140351615944e-11
PC_3 1.1702683632879649e-06 4.0033127650377963e-07 -4.255673599941132e-06 1.8559355546499295e-05 -2.8720937518013854e-06 1.3862185494599425e-07 -1.2895581562109329e-09 7.416325992085041e-08 -4.064173854712409e-10 0.026514139191986363 0.0005707500357078096 0.0017293207746604256 -0.0002029036323527685 -0.004164577994872109 0.0017332573510251963 0.0037688589510458076 -0.004025991842069382 -0.0003425811712649868 -0.0015341327104707518 0.0007721940025479509 0.004900333207734391 0.002734652599143705 -0.001540549129954211 -0.009513060797386704 0.001225686624617659 -0.00117891352936573 0.0030670291296306727 -0.000417430818116229 0.004846446592243343 -5.206850635921353e-07 1.8617753530594287e-05 1.7583589555738858e-05
