 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gpm gmp gmm
PC_4 0.0014126236133231867 0.000748594004079746 0.0013795296785306028 0.021298958482618088 -0.0021854807003822193 -2.8366758755670885e-05 3.218619602451951e-07 6.931460354230066e-05 -6.678857356557614e-07 -0.14922494591226187 3.1255505070615026 -0.0325209321463271 0.6949309819340567 -0.21652517974160462 -0.312649754651072 -0.08970700644783756 0.046548715460628526 0.07634938999713246 0.25097464306175 0.3541364900593944 -0.3346475389191231 -0.3010436495265895 0.3531114575622858 0.2379030502724256 -0.20331827579828504 0.053494878952976735 -0.17126622647118672 0.1689729058190141 0.43994934502966426 -0.0003437167037694792 -0.0017953650845405407 -0.00038588371836276603 0.0016246941321949751 0.0013246567580093708 0.00036020278391772555 0.0023548874788199346
PC_5 -0.003962246381642339 0.00015029770423035933 -0.0003689501005077514 0.024618844316096136 -0.0026042268359864045 7.142206978383317e-06 -3.0818044396106864e-08 8.038499928158776e-05 -7.40058494714309e-07 0.025369524307783074 -0.03252093214632527 4.1134739636868245 -0.2151093812943776 -0.366122775940354 -0.5312154545657688 0.5008175994947867 -0.3387303446678939 -0.6052130828700112 -0.373792163431848 0.14669071478248935 -0.23794102782191434 -0.21762374537899962 0.22571541054217006 -0.8286992740064317 -0.056774842671710055 -0.049802175192091 -0.1821714760059769 -0.2224226008437232 0.557782465568391 -0.0008620941400385139 0.0016460829569536412 0.00033152239886054746 -0.0015636622475457052 -0.0006269502028546652 0.0009529677594391404 -0.0005494853613884648
PC_6 0.0015865650986791645 -0.0005217905843648332 0.0006607967981389387 0.017732493584572594 -0.0012686338322495346 -3.358876859070763e-05 3.037011336302947e-07 3.060970103248229e-05 -2.568536611433884e-07 0.1292047500153922 0.6949309819340592 -0.21510938129437865 5.449476832306392 0.34670859881363575 0.43228200112935533 -0.41412577217987895 0.4049538219256438 0.20017917944757707 -0.1946553866055462 0.19431826779819716 0.9138291296972899 -0.9179229378786947 0.3715476339713194 0.6860368151899148 -0.1687790105979873 -0.02304111495363761 -0.35088808808735295 0.31948043479746313 -0.5809438377202443 7.427214702624565e-05 0.00025040423148544 0.0005148494477263953 0.0007372957705239313 -0.0025959828846560656 -0.0009108159709908155 -0.0023959472287123696
PC_7 -0.0020628819334485076 0.00023723662349338235 -0.0007070831781374398 0.01657395065955726 -0.0010100451786143338 4.19304374452369e-05 -4.604574747462709e-07 1.576937088455074e-05 -2.9854863523246124e-08 0.05238870822974222 -0.21652517974160265 -0.3661227759403469 0.3467085988136381 7.298081665580462 -0.04458461728931706 0.8597907539596809 -0.6846201295559682 0.7147317836700706 0.590717029850356 0.3476602959624646 0.0855011519720821 -0.8170062705302513 -0.4724595313672211 0.9861034889628886 0.37028644043269904 0.17600208235115425 -0.6263126586545156 0.11183579485116886 -1.0425001470888215 -0.0006731222653947053 -0.00014568510048959863 -0.00117302016581637 0.0004392582477267085 0.0025215201422797372 0.002490389577434733 -0.0017316541365437021
PC_8 -0.0033493370224009678 -0.0006254513878273774 0.0007498351864347545 0.02443521769573202 -0.002176674248800324 -3.6827388451917156e-05 3.2664637301150795e-07 6.343748573404982e-05 -5.838767469808127e-07 0.05359457702402605 -0.3126497546510785 -0.5312154545657771 0.43228200112934917 -0.044584617289321775 8.065566223830974 0.9132985304755145 0.09101495314624092 0.6296306653763395 0.5843634812248361 0.03421370623347898 0.18198666047426532 0.696869579658709 -0.49987185476662693 0.5227018456467976 1.1140180009475995 0.22083560294208937 0.4588647458006095 0.4274876916831584 -0.491816348557848 0.0012572942561952165 0.0031801374978995376 -0.0015088774033032034 -0.002278636439201062 -0.0027418620861366133 0.00032429044171224336 0.0023371210777562343
PC_9 0.004456030727218498 -9.848882385983498e-05 1.4835046575568165e-05 0.030600644255951076 -0.003034567503030457 -1.2174507347593137e-05 2.108499388210902e-07 9.495177546919699e-05 -9.123008384218869e-07 0.08702603902464268 -0.08970700644784112 0.5008175994947778 -0.41412577217988 0.8597907539596714 0.9132985304755192 10.221483764368084 0.8296839234021085 0.08454821216549063 -0.691804399177308 0.6381525296802713 0.07899918445739125 -0.023545180017890726 -0.45375338607110133 0.06792326582504711 -0.7162828709863209 -0.4538290031133212 0.2660232824501303 -0.6945025697141768 0.9206871251265132 0.000995607833340929 -0.0013067766308486521 -0.0014671938297112776 8.57323042101972e-05 0.002135744091404924 0.0029899625778091513 0.0005816302420284027
PC_10 -0.0032216355658260545 -0.00026741184763030883 -0.006015042000723813 -0.112233153018885 0.009871598655057807 0.000151452710655002 -1.2485212438326078e-06 -0.00026809441522816286 2.2712809755876646e-06 -0.20894321600458657 0.04654871546064607 -0.33873034466786844 0.40495382192566154 -0.6846201295559576 0.09101495314624043 0.829683923402122 13.52129989710497 1.8118891995323791 -0.9744626167426302 -0.2730951486557389 -0.31245258816261096 0.42672357982473536 0.3711168607491147 0.43204261641437525 1.0765446888033818 0.6216084893953416 0.29095460075930063 -0.3862451711854654 -1.293457934953013 0.0018554897559227897 -0.006017569801687048 0.0046971356628006606 0.004218067774335283 0.004739571453570288 -0.002756446019975956 -0.004393443200787435
PC_11 -0.0004959377656732041 0.0005525174127164694 -0.0013138887044894694 -0.044831950611679175 0.004439466466217657 4.871827022046914e-05 -4.1284914940230786e-07 -0.00012846661173101538 1.1233018688858399e-06 -0.0841807436226534 0.07634938999714092 -0.6052130828699915 0.20017917944758057 0.71473178367008 0.6296306653763383 0.08454821216550226 1.8118891995323738 11.380241103689771 0.6588335664796338 1.4381234078895386 0.6617558117740021 0.4299806545596304 0.023355441436269064 0.1854044493886058 -0.8828604281846966 -0.34292058069908554 0.10343166387472918 -1.302125068386416 1.1005578396683249 -0.00045180396410584667 -0.0002863465822333668 0.0029531599308148374 0.006465188851712413 -0.002986346207440565 -0.0007188014435652536 -0.0034996126060610755
PC_12 -0.004659586949939748 -0.00014441853136660837 0.003758676033081219 0.06861103378978871 -0.005842584913457521 -0.00011090009900110572 9.600587270445861e-07 0.00015618767020133092 -1.3224187059399089e-06 -0.10441251916440457 0.2509746430617382 -0.3737921634318632 -0.19465538660555326 0.5907170298503482 0.5843634812248325 -0.6918043991773126 -0.974462616742634 0.658833566479634 13.936989278673401 0.5223973094833037 0.558437379616802 -0.27889482694072687 0.7184616049624395 1.152181815756052 0.5523551141914895 0.14866499988492296 0.3972069717563248 0.3840822893460812 0.14852478411502001 -0.0008120642258687827 0.004248331618929348 0.0008675681700466572 -0.005286067627575501 -0.004831580805671972 -0.0025056662998857904 0.002201631030790822
PC_13 2.228286658432822e-05 -0.00040720859825868564 0.00035288524448522936 0.006685474805405485 -0.0006888564006275179 -2.1229306129973553e-05 1.9467835569066422e-07 2.2019672504573355e-05 -2.0209264014715048e-07 0.21668421322153938 0.35413649005938913 0.14669071478248347 0.19431826779819636 0.3476602959624607 0.03421370623347505 0.6381525296802679 -0.2730951486557299 1.4381234078895446 0.5223973094832958 13.1042112776247 1.9981073775685518 -0.6533825408776627 -0.29115216951901546 1.4766847662598863 0.6956288982203492 0.251665400252771 -1.1769989858173422 -0.31432303049247184 -0.9694319057959807 -0.0008878048532318325 0.001150942050853954 -4.230646486620019e-07 -0.0014525787012986868 -0.0001532993479936573 -0.0009652845906581424 -0.0020398197027791574
PC_14 -0.007827278059828295 0.00030979457204171365 0.0006610700748667535 0.01966456465545412 -0.00233365899610741 -1.2523105526726446e-05 9.307801833384675e-08 7.522477004269136e-05 -7.152676485473501e-07 0.058085944162564435 -0.3346475389191224 -0.23794102782190885 0.9138291296972899 0.08550115197207404 0.1819866604742724 0.07899918445740048 -0.3124525881626332 0.6617558117739863 0.5584373796168152 1.9981073775685556 13.661944898800988 0.5472990626542157 -1.109472034915897 0.542758286964853 0.306793338569533 -0.11680708108266895 0.3403919534367854 -1.4609427036468008 0.8675500919321807 -0.0018552126229171833 0.0014797805277454135 0.0006959027884606685 0.003094879924540013 -0.0022262668262528276 0.0010964502891653114 -0.0021838768356794718
PC_15 -0.0005967502003114923 -0.0003063541687234057 0.0005774793358284585 -0.03851062562202595 0.0031829606676470248 -2.2797944348975935e-05 1.9495478896539359e-07 -7.646977868298771e-05 5.579981269270081e-07 0.29416946134211996 -0.3010436495265974 -0.21762374537901485 -0.9179229378787016 -0.81700627053025 0.6968695796586919 -0.023545180017916403 0.42672357982481 0.42998065455966555 -0.27889482694076495 -0.6533825408776746 0.5472990626542026 14.754727788287726 -0.21960297136255255 0.18881914617802278 0.6669579564076082 -0.20321452462567074 1.1358896076841736 -0.43916767701518467 -1.48950003523018 -0.0001403371961345489 -0.00021385238979222915 -0.000721125862017379 -0.004084650361931881 -0.0003076732567627652 0.00043823728213271857 -0.001992161542243538
PC_16 -0.005438046310518306 -5.500583893926351e-05 0.0028478953878607527 0.004402590901697096 4.570262345330038e-06 -6.408093977786219e-05 3.781195173228545e-07 -9.52108846251947e-06 1.5945779651787367e-07 0.04058046543466465 0.3531114575622832 0.22571541054216443 0.37154763397131635 -0.47245953136721774 -0.49987185476663365 -0.4537533860711157 0.37111686074914596 0.02335544143627803 0.718461604962422 -0.29115216951901945 -1.1094720349159004 -0.21960297136255302 16.7567309174831 0.07813569853090292 -0.06100818746593675 0.5279403554506521 0.3378614743684699 -0.0200953126113029 0.04073663787235775 0.0005679417005636892 -0.0035611567709802243 0.0017850178276353301 0.0016556358498347953 0.0064472040201427015 0.00012822519778792524 -0.005122921814948179
PC_17 -0.0030783766595205595 0.0003584786162068324 -0.0009189185053654571 -0.07361277815684164 0.006934184895388846 3.546809729868506e-05 -3.759497640654398e-07 -0.00019765993683149903 1.7698461582931953e-06 -0.5765817292193488 0.2379030502724369 -0.8286992740064109 0.6860368151899219 0.986103488962909 0.5227018456467835 0.06792326582505172 0.4320426164143689 0.1854044493886049 1.1521818157560533 1.476684766259878 0.5427582869648792 0.18881914617796317 0.07813569853088609 18.712301118175073 0.27070366214607233 0.28692874640093385 -0.8801642730086532 -0.7334701445181342 -0.8316657352228601 -0.001498732296353608 -0.0023221896518520247 0.003168243127892952 0.004000200284750186 0.0016394510824551325 -0.0003768177310635659 -0.005006238012914803
PC_18 -0.008786973511300103 0.00022633709277275466 -0.00022348312092738786 -0.004234112448782814 0.0007614109444989678 3.4892849352705644e-05 -4.828613219421214e-07 -3.337023309195948e-05 3.9550911599427167e-07 -0.1384605359310392 -0.20331827579828432 -0.05677484267170274 -0.1687790105979853 0.37028644043270914 1.1140180009476068 -0.716282870986314 1.0765446888033863 -0.8828604281846962 0.5523551141914961 0.6956288982203523 0.30679333856953955 0.6669579564075897 -0.061008187465951734 0.27070366214607494 16.03162169872635 0.9494411017188351 -0.0356402225908544 -1.1534368525547012 0.7693793271508894 0.003963505635502183 0.0023755128373557964 -0.00399206138806004 -0.004097530318929072 -0.001770012319827345 0.0021681597782819513 0.003403394121669734
PC_19 -0.007753006824490018 -6.7186181371093e-05 -0.00314860775513087 -0.0352164562050111 0.004410079684710913 0.00011239908232644188 -1.1945818242086427e-06 -0.0001578681945033807 1.6294765892614023e-06 -0.08103742751910174 0.05349487895298937 -0.049802175192063175 -0.023041114953631946 0.17600208235116988 0.2208356029420864 -0.45382900311330254 0.6216084893953336 -0.3429205806990803 0.14866499988492451 0.2516654002527691 -0.11680708108264623 -0.20321452462571934 0.5279403554506262 0.286928746400912 0.9494411017188351 15.708437862835934 -0.05746046221157752 0.5679641983023218 0.9819587100510205 -0.004475396663734392 0.0010032009635445854 0.0007811605250688693 0.0014199849997682974 -0.0030807431177749278 -0.002373643182616947 0.00044352212977095235
PC_20 0.0030994102471786976 -0.0001763674786445295 0.0020396947690111173 0.054466224579409944 -0.004582704954925938 -7.28041152090067e-05 7.274747982367402e-07 0.0001224045790156948 -1.0494062912181492e-06 0.15976557720581644 -0.1712662264711941 -0.18217147600598957 -0.35088808808736016 -0.6263126586545198 0.45886474580061626 0.26602328245013107 0.29095460075929247 0.10343166387472337 0.3972069717563292 -1.1769989858173382 0.3403919534367729 1.1358896076842122 0.337861474368489 -0.8801642730086471 -0.03564022259084986 -0.057460462211587876 18.367618558266695 1.2465410024358488 -0.3858890119274748 0.001276586029979285 0.004175367397409444 -0.0010460925551139901 -0.0009092467882532258 -0.005832458487774332 -0.002112585661454777 0.0031018517558983783
PC_21 0.01205628851013337 9.544594537786393e-05 -0.0007971088535667296 -0.027406388786629658 0.00210563230996799 -5.088975818712059e-06 2.7732886912680203e-07 -5.01576457176315e-05 3.414573563209422e-07 -0.18791822954338516 0.1689729058190125 -0.22242260084372734 0.3194804347974713 0.11183579485116805 0.42748769168315015 -0.6945025697141928 -0.38624517118546353 -1.3021250683864158 0.38408228934608296 -0.31432303049247395 -1.4609427036467981 -0.43916767701518916 -0.020095312611298526 -0.7334701445181168 -1.1534368525546914 0.5679641983023366 1.2465410024358485 20.539393533955504 1.1007318910298303 0.0001981682893817335 0.004973935300790764 -0.00016088904047541636 -0.009245344955064159 -0.0005151492394182661 0.005190011964410606 -0.0033481089556113403
PC_22 0.014437699270658508 -0.0005748011545843555 0.0014181451164882717 -0.026203610094927818 0.0016169049668450792 -5.4217311328573984e-05 5.648174952454528e-07 -2.2908988790403913e-05 -3.136591637237195e-08 0.42186635722926746 0.4399493450296602 0.5577824655683828 -0.580943837720239 -1.0425001470888278 -0.49181634855786194 0.9206871251264924 -1.2934579349529916 1.1005578396683315 0.14852478411500314 -0.9694319057959883 0.8675500919321741 -1.489500035230184 0.040736637872367976 -0.8316657352228242 0.7693793271509001 0.9819587100510455 -0.385889011927475 1.1007318910298367 17.736070188193153 0.0005230797476104372 -0.003062274010060141 0.0031678605096396883 -0.006142446905039482 0.012669832390810806 -0.0027464349680836357 -0.0016153400184608813
proband 3.134048195160034e-05 5.039800568039245e-07 1.547775608936857e-05 0.00013706839392065083 -1.8647700561777896e-05 -5.3484749978486e-07 5.665403353540359e-09 7.055897303697018e-07 -7.89281613527996e-09 -0.00016440798909539956 -0.0003437167037691443 -0.000862094140039525 7.427214702635001e-05 -0.0006731222653945903 0.0012572942561962057 0.0009956078333404877 0.0018554897559227438 -0.00045180396410575413 -0.0008120642258684762 -0.0008878048532317728 -0.00185521262291729 -0.00014033719613475574 0.0005679417005637129 -0.001498732296353348 0.003963505635502744 -0.004475396663734254 0.0012765860299789283 0.00019816828938201326 0.00052307974761068 0.0005198255241492318 -0.00026165192330185734 -0.0002503618731793122 -1.4657704831206535e-06 1.4767304712393175e-05 -6.032060017788766e-07 -1.0421446975023414e-05
paternal -0.00013796976962360478 -3.407876905187817e-07 -1.9798451421766927e-05 0.00019485149739114756 -1.7528828630118195e-05 5.944376273797999e-07 -5.9437655563725695e-09 4.2304934079371387e-07 -2.5930984709201926e-09 -0.0003167323298479877 -0.001795365084541949 0.0016460829569542583 0.00025040423148535164 -0.00014568510048961324 0.0031801374978986624 -0.0013067766308483113 -0.0060175698016874096 -0.00028634658223486794 0.0042483316189306 0.0011509420508538928 0.0014797805277456842 -0.00021385238979068898 -0.0035611567709800474 -0.0023221896518524267 0.0023755128373564452 0.001003200963544289 0.0041753673974098595 0.004973935300791382 -0.003062274010060211 -0.00026165192330185604 0.0020183207774066908 0.00011268719147420411 -0.0016551531249357778 -0.0014545330349344473 2.453981226639077e-05 -4.329274769872511e-05
maternal 3.369158887637392e-05 -5.172806939312207e-08 2.409620681053909e-05 -1.5118076497832937e-05 -1.82483792072327e-06 -6.214740474258092e-07 5.081726620252399e-09 6.347802236701604e-08 -6.392395013447397e-10 -0.00024283971069898467 -0.00038588371836313125 0.0003315223988608033 0.000514849447726585 -0.0011730201658176512 -0.0015088774033045144 -0.0014671938297109823 0.004697135662801223 0.0029531599308137363 0.0008675681700451995 -4.2306464860567615e-07 0.0006959027884606075 -0.0007211258620184333 0.0017850178276354936 0.003168243127893814 -0.003992061388061308 0.0007811605250689904 -0.0010460925551139043 -0.00016088904047687096 0.0031678605096384827 -0.00025036187317931374 0.00011268719147420302 0.0018053268702812638 -7.551919955697028e-05 8.534779712571764e-05 -0.0014344649096246884 -0.0012644042142410951
gpp 0.0001494085642990849 -2.854938909938194e-07 0.00012958746675931256 0.0023920370609610006 -0.00020973145046151908 -3.7128103908828887e-06 3.2691342730432054e-08 5.621447570776551e-06 -4.7429317492987296e-08 0.0021131463494889623 0.0016246941321927716 -0.001563662247547132 0.0007372957705204975 0.0004392582477266962 -0.0022786364391999187 8.573230421047971e-05 0.004218067774335544 0.006465188851715521 -0.005286067627574825 -0.0014525787012985652 0.003094879924539558 -0.00408465036192925 0.00165563584983456 0.004000200284750445 -0.004097530318927688 0.0014199849997678887 -0.0009092467882518469 -0.009245344955064972 -0.006142446905040158 -1.4657704831150016e-06 -0.0016551531249357954 -7.551919955696663e-05 0.007242614976155538 -0.0040153921017845404 7.688955196773873e-05 7.50538922669317e-05
gpm 0.00012874517742433772 -8.762605493414815e-07 -6.837152541056517e-05 -0.0025595490221070397 0.0002323696699489808 2.082872654033207e-06 -1.8762953520599915e-08 -6.364083031630565e-06 5.39333496946561e-08 0.0005069690241593449 0.0013246567580133851 -0.0006269502028543895 -0.002595982884651276 0.0025215201422791426 -0.00274186208613928 0.0021357440914039666 0.004739571453571112 -0.002986346207442514 -0.004831580805673167 -0.00015329934799430522 -0.002226266826252696 -0.00030767325676726967 0.006447204020142838 0.0016394510824545784 -0.0017700123198283464 -0.0030807431177734823 -0.00583245848777535 -0.000515149239416196 0.012669832390815008 1.4767304712384429e-05 -0.001454533034934428 8.534779712571227e-05 -0.004015392101784574 0.006900209671927436 -0.00011395396003997288 8.822887931829782e-06
gmp -7.709134664173726e-05 3.4715551240099606e-07 -7.641993888864434e-05 -0.00040764446776579336 3.9965476980371305e-05 1.8827294081906569e-06 -1.50662278024236e-08 -1.1130162368453067e-06 9.574297780789874e-09 0.0014659255634975553 0.0003602027839172553 0.0009529677594392741 -0.0009108159709904401 0.00249038957743513 0.00032429044171361526 0.0029899625778070354 -0.002756446019978187 -0.0007188014435653927 -0.0025056662998841515 -0.0009652845906584322 0.0010964502891660348 0.0004382372821354981 0.00012822519778753541 -0.0003768177310651018 0.002168159778285261 -0.0023736431826170672 -0.002112585661458995 0.005190011964411095 -0.0027464349680818316 -6.032060017771131e-07 2.453981226639211e-05 -0.001434464909624692 7.688955196773911e-05 -0.00011395396003997826 0.004119085086936663 -0.0013290908301240565
gmm -3.586205373520253e-05 -2.4296037905275643e-06 1.3786590476702154e-05 0.00015794944673617223 -9.302735226971795e-06 -1.7934068394307847e-07 1.0551551852282636e-10 1.846115535375823e-07 -1.0150445876067812e-09 0.0002952140930495499 0.002354887478819491 -0.0005494853613880547 -0.0023959472287132877 -0.0017316541365417965 0.0023371210777556536 0.0005816302420317997 -0.004393443200790416 -0.00349961260605952 0.0022016310307914426 -0.0020398197027791977 -0.0021838768356801153 -0.0019921615422462302 -0.005122921814948261 -0.005006238012914843 0.003403394121666138 0.00044352212977030633 0.003101851755902896 -0.003348108955607886 -0.0016153400184603611 -1.0421446975023512e-05 -4.329274769872003e-05 -0.0012644042142410943 7.50538922669409e-05 8.82288793181519e-06 -0.0013290908301240591 0.003911312512243457
