 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0004783561879807243 -1.7079982786780148e-06 0.00012464708121475058 -9.782308695013838e-05 3.0624275645552785e-06 -3.8060654310271312e-06 3.55032289851873e-08 4.594169789862446e-08 -1.3501772393207086e-09 -0.00015950636750903797 0.00010202597400235281 -0.00026308004977083715 1.4362436418847308e-05 0.00041419309930545414 -0.0005900431527466046 -1.779880757811759e-05 -0.00010510930141396739 -5.969774951667696e-05 -0.00016587568466319756 0.00011938480832173384 -0.00020714092309375584 -9.592644708828878e-05 -5.206477411791871e-05 -0.00029814186579461637 -0.0004171548534119717 1.1659263531489218e-05 -0.0006803844024054308 -0.00011633943969134411 0.000933789968969219 -2.215473515062615e-07 1.5911168696654032e-06 -1.1211586461261227e-06 -1.2254337886486512e-06
yob -1.707998278677648e-06 5.638197082956594e-07 -2.0371057960774377e-08 -4.41382020063129e-06 1.5012272928401348e-07 1.1844401971782334e-08 -9.344859395851409e-11 -2.5285070476319005e-09 1.9804997878286927e-11 6.795072235531125e-07 9.73235553292628e-05 2.3541256692841245e-05 -5.8432839573958714e-05 1.2344598667161945e-05 -5.139872820091089e-05 -6.371819540997795e-06 -2.3877991154927835e-05 4.6423242188506824e-05 -1.811205476071575e-06 -4.600311134678008e-05 3.7346266992915316e-05 -3.499640841850693e-05 -1.5591889958766075e-05 5.2657797360372466e-05 3.095049947476903e-05 -1.0218673218376597e-05 -2.6081342493457416e-06 3.2778568698115764e-05 -8.916384432247241e-05 -3.785162832996758e-08 -2.7279682953752075e-09 -7.293132713022266e-08 -9.128736714448023e-08
age 0.00012464708121500965 -2.0371057963713174e-08 0.0002627178632311278 0.003153474818683783 -0.00026201780540457015 -6.6735856287840695e-06 5.271368594921553e-08 6.654863521118266e-06 -5.2563302175069596e-08 1.0366436417119443e-05 -0.00014443518800307 -0.0002411581576411341 4.1268595860093666e-05 -8.603788797107849e-05 0.00013938888387295855 3.465343356797245e-05 -8.51126958594791e-05 -7.733271270733243e-05 0.00013442097600479852 -0.0002273753481367 -0.00014302957042031754 0.0001358174648674814 -0.00011879223940763676 -0.0002145531313301288 0.00010405437513224394 -0.00012330273778511663 -8.904156109198024e-05 -2.1960257702835843e-05 0.00020768533264323272 7.165053432070216e-07 1.4864330872848838e-06 -5.398401464740357e-06 4.855191657192807e-06
sex -9.78230869432374e-05 -4.413820200667336e-06 0.00315347481868898 0.07151065556250887 -0.005713669270676256 -7.78875458960177e-05 6.011668883893536e-07 0.00014119489056886153 -1.0935050495025252e-06 -0.00033282588224255904 -0.0014307762447125477 -0.0029247422720564942 0.0018853145273220629 -0.0005179767099517862 0.0008779204799894653 0.0006877234737569778 0.0004135955696807704 0.00010656817294591628 0.0024803006734050483 -0.0035280978217151595 -0.0016650285110420646 0.0027101258306664604 -0.0028026454282053005 -0.0027312221291637268 -0.00011695010227651532 -0.002677008549595461 6.128043715764518e-07 -0.0015695650775496672 0.003059061311675107 1.9384160900201853e-06 3.557598503193032e-05 -8.755033411610589e-05 4.032469605122076e-05
age_sex 3.0624275639440502e-06 1.501227292917294e-07 -0.00026201780540502384 -0.005713669270676152 0.00047183425313515663 6.658534846849117e-06 -5.2594980356414645e-08 -1.1969815093231673e-05 9.467359923044522e-08 2.405912926044634e-05 0.00012009854721453912 0.00023619840938865914 -0.00012443699805995924 4.803624631754557e-05 -5.269046906020661e-05 -5.11990833392066e-05 -2.1197848462504957e-05 3.9079751246648456e-05 -0.00021431302159403252 0.00028058161395734516 0.00014742229061627272 -0.00018406772881495364 0.00023407718678457532 0.00023740120449463977 6.009042702210694e-05 0.00026308097390643066 3.866845739920151e-05 9.592180930553728e-05 -0.0002062673445540226 -2.44337207583886e-07 -2.8060734759134862e-06 6.918201317644181e-06 -2.7756179538339357e-06
age2 -3.8060654310342823e-06 1.1844401971833689e-08 -6.673585628784484e-06 -7.78875458958801e-05 6.658534846836987e-06 1.741781532397811e-07 -1.4061505038072827e-09 -1.7349176411131987e-07 1.40049243628817e-09 -2.2742540049750232e-07 5.5978649499296695e-06 6.620247834165696e-06 -2.0333659527099966e-06 3.7660135173430575e-06 -4.544071189363357e-06 -7.599340331192662e-07 1.31812295739974e-06 2.7182944888369996e-06 -4.131505237416386e-06 5.1119685313248564e-06 3.904125305131602e-06 -4.242174605267431e-06 2.3826350640426024e-06 6.548962286381423e-06 -9.298876336477044e-07 3.6066237699600463e-06 1.653314033323912e-06 -5.577401637371322e-07 -6.385610309506972e-06 -1.8548933381157433e-08 -3.437920501623035e-08 1.1820622865375709e-07 -1.0956460277721933e-07
age3 3.5503228985248055e-08 -9.34485939584878e-11 5.271368594922223e-08 6.011668883882256e-07 -5.25949803563154e-08 -1.406150503807363e-09 1.1577223521430665e-11 1.400563363827455e-09 -1.1529855748900572e-11 5.464667006366015e-10 -3.921894001829227e-08 -5.2103674785335534e-08 1.2745932639930657e-08 -3.4335256125935844e-08 3.004125991790814e-08 1.5415792350824519e-09 -9.062197248462747e-09 -1.7755542077349917e-08 3.7452871798598584e-08 -4.322949561186616e-08 -2.983484186453053e-08 3.2824874791774275e-08 -1.9474222921978817e-08 -5.0651611046922364e-08 -7.749234555730922e-10 -3.2869605613097964e-08 -1.5212027206582733e-08 1.4717301889708294e-08 4.7614790442587036e-08 1.2939163543358013e-10 2.258639286593733e-10 -7.973408644383669e-10 7.969707105104397e-10
age2_sex 4.594169791479173e-08 -2.5285070477555094e-09 6.6548635211305216e-06 0.00014119489056885667 -1.1969815093231474e-05 -1.734917641116458e-07 1.4005633638301188e-09 3.10895250418174e-07 -2.5091574944972075e-09 -6.83327885045225e-07 -2.803251744737177e-06 -5.698763648780925e-06 2.565651598674622e-06 -1.5706012594717642e-06 8.174544075945444e-07 1.0322038173252594e-06 1.5868364336575666e-07 -1.5202622220166993e-06 5.794732935897031e-06 -6.794933791694155e-06 -4.2617670921696514e-06 4.207045928718018e-06 -6.307953201069224e-06 -6.212509379746078e-06 -2.494996872812489e-06 -8.003636374035793e-06 -1.7746570043800095e-06 -1.6360696122492576e-06 4.4279294542019105e-06 6.8193928073898645e-09 6.502111903177322e-08 -1.631452212191886e-07 6.010819906971598e-08
age3_sex -1.3501772394657541e-09 1.9804997878973604e-11 -5.256330217517226e-08 -1.0935050495024644e-06 9.467359923044207e-08 1.4004924362908784e-09 -1.1529855748922691e-11 -2.5091574944971703e-09 2.06274708231511e-11 6.632773274587065e-09 2.0912002904299455e-08 4.259008095989011e-08 -1.662167550927265e-08 1.4999977714184596e-08 -1.5703003881639086e-09 -3.4104070512860747e-09 1.4977477750101022e-09 1.3753622759198558e-08 -4.91654057728496e-08 5.392234833413017e-08 4.0531307502792957e-08 -3.1257808673476855e-08 5.401339603657256e-08 4.943988569532487e-08 2.486192153882572e-08 7.140880644436856e-08 2.1767528934159076e-08 8.211867237554705e-09 -3.084720480279379e-08 -5.069189059503582e-11 -4.6184642842250576e-10 1.1894823763520512e-09 -4.216588026035329e-10
PC_3 -0.00015950636750913043 6.795072235536276e-07 1.0366436417004452e-05 -0.00033282588224375963 2.4059129260551533e-05 -2.2742540049440263e-07 5.464667006110324e-10 -6.833278850480415e-07 6.6327732746103465e-09 0.1207117711165439 -0.0043206058551728994 -0.0021053753607270056 0.005324054654249175 -0.0054790889998870135 0.017481169034957486 0.01155227390675355 -0.02651461417093912 -0.011412939251108367 -0.007856095860356278 0.025469123857171958 0.011466967018557686 0.0256021235298938 -0.014929859799030054 -0.053787438278420883 -0.010314284069976146 -0.013332914005206186 0.020216909366962296 -0.013823855790397828 0.03910703187925902 4.4284755599057835e-05 -6.403157993512149e-06 7.402912426695098e-05 4.40203183811945e-05
PC_4 0.00010202597400240241 9.732355532926382e-05 -0.00014443518800235768 -0.001430776244696854 0.00012009854721317367 5.597864949910461e-06 -3.9218940018132364e-08 -2.803251744700921e-06 2.091200290400125e-08 -0.004320605855172997 0.4263344102209005 -0.011231274976878241 0.04470376912736434 -0.01243952245915908 -0.012988634872483334 -0.005623393768021096 0.009158489086629813 -0.023518870950042122 0.0237751782856737 0.036927243627549636 -0.04641447476092811 -0.018833705313929694 0.03109793490779649 0.031122884170725965 -0.016958414703127585 0.01683581521991913 -0.019867631536158132 0.003828140243132703 0.04557439171806817 -5.240828983036629e-06 -8.049851575446275e-05 -2.172899390267031e-05 0.000294047582609072
