 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 87131406063.0746 2.356117401561956e-05 -0.0010208413462937495 -75081975805.53426 -1069161564.4811164 3.270796870246106e-05 -3.2233081024946965e-07 128181912.99238291 -495360.5743882291 0.005002993500334149 -0.0046655684297710245 0.007147864826289514 -0.00020486245078713 0.002122107892062613 0.004745505584434911 0.008868818195400394 0.0068254677042262546 0.0065382353726170985 -0.0015777342967704339 0.003355730097325247 0.0018379807428363809 0.011662961114067413 0.003092083231505824 -0.0018910447122905398 -0.004452031297442624 0.02003902547624803 0.005075202142736311 -0.010565181829349325 0.005651614033727524 4.422471130539057e-05 -2.9957860837533733e-06 -5.770745840465319e-05 -6.27331299506521e-05
yob 3.6245440200759324e-05 5.81917851608651e-06 4.526206970620674e-06 -9.564051664205975e-05 -1.877729155085972e-06 -1.0079546185711584e-08 5.065769874744284e-11 4.57374474278622e-08 6.640087120852968e-10 0.00012089047259043273 0.000716323748478221 -8.663847308291118e-06 -0.0007408536495074839 -9.202747022815949e-05 -0.0003515310757114758 0.00020914517219575512 -6.525266568905086e-05 0.0006661370374280671 -0.00021439789109744297 -0.0008369593801088244 0.00034455951076563246 -0.00019654975060395997 0.00015550428017042933 0.0005892994960455137 0.00023484546017055375 1.8185304967603323e-06 -3.264726580602872e-05 0.0004038779309345339 -0.0007839696488851013 3.660142042010941e-07 -1.943981272272404e-07 -1.5778131114744024e-06 2.6317040359486976e-08
age 0.001260963394954098 4.526206970623577e-06 0.0001297613428813021 -0.002911210795206883 -5.221035816566707e-05 -3.7545460587006426e-06 3.2167522494008356e-08 1.992368482319963e-06 9.193606279158671e-09 -0.0005038389424197477 0.0008311207434959371 -0.000913291527840872 -0.0005568204625548982 -0.00015325701138754064 -0.0008750950377483911 -0.000797605476334755 -0.001317036072731598 6.284190554215837e-05 -0.00013958619939195358 -0.001035167508221511 0.0001207905346096191 -0.0014747379254629524 0.0003039262146292553 0.00035460096980743645 0.0014759258260190894 -0.0020880346450603882 -0.0009007266272834372 0.001178348296086805 -0.00027269298267115294 -3.701288570445961e-06 2.434442407664722e-06 2.3945335758223843e-06 5.381339209320031e-06
sex -91119121761.57161 -2.1027420253335848e-05 0.004710896323789693 602040760106.5386 5864041189.372133 -0.0001464924167454194 1.3459607640392639e-06 -259865068.46137965 -1676044.491257701 -0.01924134467065028 0.021784704319439758 -0.03287000355116921 -0.0045717343245414415 -0.013433595478506175 -0.02410445431023879 -0.03750015871943002 -0.03582367199745875 -0.012580556574212318 0.005176853875557816 -0.01945468614726409 0.00549352319552876 -0.056222058963187584 -0.0005568900180090139 0.006654120010981303 0.03249678721153192 -0.08470095385079483 -0.023267644095893825 0.04458730745237194 -0.015825389323551715 -0.00018199679451275563 3.709589499379912e-05 0.00023472576576028778 0.00026122770600987876
age_sex -1049881781.7225735 -6.627228300450212e-07 3.3103813559322034e-05 4966686410.998213 178003107.11440885 -1.228461831302966e-06 1.0102482165320444e-08 -5305950.262853655 -2206.142230404762 -0.00017379502118644068 0.00021517478813559322 -0.00023172669491525424 -8.275953389830508e-06 -0.00011586334745762712 -0.0002068988347457627 -0.0003310381355932203 -0.00023172669491525424 -0.0001820709745762712 5.586268538135593e-05 -0.00012413930084745762 -1.0344941737288135e-05 -0.0004634533898305085 -7.034560381355932e-05 0.00010344941737288135 0.00011586334745762712 -0.0007282838983050848 -0.0001820709745762712 0.0003144862288135593 -0.00031034825211864405 -1.6163971464512711e-06 9.698382878707628e-08 2.198300119173729e-06 2.198300119173729e-06
age2 -3.794127944460292e-05 -1.0079546185796344e-08 -3.754546058700831e-06 8.764408915979291e-05 1.5421441189205077e-06 1.1724767711555206e-07 -1.0442174047519166e-09 -6.079028633647794e-08 -2.4530949095143504e-10 1.6592706009087665e-05 -1.4099459685035969e-05 2.6777226512629764e-05 6.760168286836152e-06 6.928517641192242e-06 1.9527305178034723e-05 2.7202749257161978e-05 3.152546100251557e-05 9.053298871628687e-06 -1.7758841881427708e-06 1.5259147259921858e-05 -2.8641487744806627e-06 4.886055552106876e-05 8.054567447289425e-07 -7.362539382023585e-06 -3.1897908420002276e-05 6.805913749345329e-05 2.1810566306590966e-05 -3.251697307944124e-05 8.595397739943586e-06 1.3824827886399156e-07 -2.3463630003970264e-08 -1.6752103555149156e-07 -2.0637118628198344e-07
age3 3.339422000030101e-07 5.065769874814763e-11 3.2167522494010884e-08 -7.764213669644678e-07 -1.343707250198703e-08 -1.0442174047519443e-09 9.585300294732571e-12 5.379681408933373e-10 1.9875870326258353e-12 -1.5430991352667157e-07 1.732135782008365e-07 -2.349339311679503e-07 -1.1156691149694425e-07 -5.8333707564064545e-08 -1.9064905045550089e-07 -2.412642114054782e-07 -2.4400838278695643e-07 -5.635076830271527e-08 1.5711357666401466e-08 -1.344007424154526e-07 5.918686118394048e-08 -4.6677773799662823e-07 -7.697256737096089e-08 1.18351586823397e-07 2.3612013512818476e-07 -6.513678217265621e-07 -1.978612389401172e-07 2.816343011049376e-07 -1.6167461003659565e-07 -1.355360110338944e-09 -1.2623300044400443e-10 1.7277990085152425e-09 2.0030011358204486e-09
age2_sex 133082276.45386726 1.1302119685830672e-08 -2.6087258792191567e-06 -326381866.2547499 -6217163.081564006 8.279794611952282e-08 -7.449905373447549e-10 162563.1524711025 2236.3343926570524 1.1893435273044236e-05 -1.3575196883506493e-05 1.808993638680234e-05 1.6039711930374145e-06 7.316964425409461e-06 1.4649896515825868e-05 2.257514646965068e-05 2.121151847663426e-05 6.822522618967721e-06 -2.3249551810886286e-06 1.0023637431483989e-05 -2.757073359824287e-06 3.073457247842854e-05 1.2340175351288849e-06 -4.066779318237256e-07 -1.619098554811386e-05 4.9548726878412516e-05 1.5178350644248103e-05 -2.3243328704364133e-05 7.0587779943862924e-06 1.0101846530134373e-07 -2.5894038090963645e-08 -1.2222457662661885e-07 -1.3987570228899582e-07
age3_sex -491321.5853496358 3.4127446508887124e-10 -5.091165236018285e-09 -193144.06756816205 7349.107295808438 2.0480625777979562e-10 -2.1061254749182568e-12 1564.8676189726984 -31.073031677313207 4.89143266452307e-08 -9.49907429878783e-09 4.0846403734781626e-08 6.921270421183194e-09 -1.9407443519710444e-08 2.0002713466649345e-08 3.847378593355684e-08 2.8520732929609298e-08 1.0893177825145493e-07 8.764552694882195e-09 3.969057812754127e-08 6.404544040250068e-08 8.026132252177769e-08 7.11054665593061e-08 -6.841772155153614e-08 8.677849222269517e-09 1.4494433366165443e-07 2.3976431433605418e-08 -5.1450632692416946e-08 8.471067152640834e-08 3.9127775439971813e-10 2.952114004288154e-10 -5.513547524634502e-10 -5.767366157755119e-10
PC_3 -0.004875052371262769 0.00012089047259042059 -0.0005038389424198353 0.013748590417158058 0.0002028292061623082 1.6592706009089688e-05 -1.5430991352668563e-07 -8.044006464066261e-06 -1.4632500958019316e-08 1.0586523564969201 -0.20632273404619833 0.0845832339044796 0.2541919201660018 0.03965444590893672 0.005517226330975197 0.031902792490459304 0.01338605386212117 -0.16939846761635044 -0.05869140606264381 0.24462555206227296 -0.08738960454598618 0.2893136880847258 0.03380687996079467 -0.4781948376194072 -0.18828242003962375 -0.017490045949484053 0.05741799783402135 -0.18292811519393523 0.5826633785927636 -0.000297905343739866 -9.49594044465282e-05 0.0008082602353643587 0.000983375492893044
