 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
PC_8 -0.00012687536930131797 -7.1360190562478465e-06 -2.497985931053591e-05 3.7509792816315916e-07 -2.7845427692210934e-09 0.003605231282525064 -0.00039670327813602857 0.000612982130479301 0.014347522015187622 0.015052280970155969 0.3899105299675774 0.019239501280033766 0.01328224320545941 -0.009208010789263697 -0.00402578600037331 -0.019728094785985105 0.01633476037265175 0.033499081556471653 -0.019824039141000175 0.012686628309105386 0.024089862492653782 0.007094441946978272 -0.0062917834086821 0.004777535006747553 -0.014884260971929355 3.502810402748341e-05
PC_9 9.794639610533502e-05 -1.5593720895469773e-07 -7.98449872814552e-06 6.374458035725688e-08 2.251532889550958e-10 0.00839983902892637 -0.0053892888176591425 0.005385506207037363 -0.014350649440755927 -0.0010607255369038655 0.01923950128003376 0.5238801687508207 0.011960803325352352 -0.00040855459154122577 -0.03125100920847864 0.024180283356752652 -0.004285903781104926 -0.0021421015543867236 -0.02337259813267926 -0.012524926862995696 -0.012611813015865458 -0.003826978350296736 -0.0028612777194137956 -0.013610126239206603 0.0289237733055581 9.794218546792291e-06
PC_10 -7.378848875055325e-05 -1.0032687767833262e-05 -2.4947913531394838e-05 1.9922461841649582e-07 -6.361346002985996e-10 -0.006200475184273052 -0.0013301851892241498 -0.015787604623545583 -0.009623391532303181 -0.016801372283276748 0.013282243205459322 0.011960803325352378 0.6186351782322072 0.027744598403721392 -0.005691799623622445 -0.005766028978404082 -0.002535820063929712 0.01864768832791661 0.0030746900798926742 -0.006865901124758234 0.021818702219586924 0.006103544341896955 -0.013782837171267348 0.006249891908562472 -0.011841190336581377 6.670462227859561e-05
PC_11 -2.2721916093990297e-05 1.2887321797842522e-05 1.3122001594616533e-05 1.3241662096881865e-08 -4.604504310772667e-10 -0.0021452743225259 -0.014381049657721464 -0.00168619494689293 0.007318721854971291 0.019951465833234948 -0.009208010789263681 -0.00040855459154123043 0.027744598403721468 0.5848235808886776 0.006139245383497977 -0.006141472832811579 0.030510598334215315 0.02804938420475976 -0.008955870738373114 0.020023684948561316 -0.027751404789615526 -0.018304549886319608 -0.0006974699311805575 -0.006976194886664246 0.046161265495299975 2.212814977370071e-05
PC_12 -0.00014304345110632827 -5.35439232091776e-06 4.04157947382559e-06 -2.2811269958691595e-07 1.1186915009886943e-09 -0.001955235690352817 0.004143414666045146 -0.018355949899379994 -0.014628450064915945 0.005048282855544705 -0.0040257860003733185 -0.03125100920847865 -0.005691799623622424 0.006139245383498002 0.6577650828340701 0.03133892417199898 -0.0130794603817066 -0.023960072017161077 0.008706216979309645 0.033350962578018006 0.0270856836581735 0.01878968614088386 0.02204134490098544 0.020422499703490457 0.010136384526657976 -1.6027542651128592e-05
PC_13 5.352504719113175e-05 -1.3955887894662158e-05 1.7265934198200824e-05 -5.895767275232141e-07 3.5779806894612023e-09 0.003789122317255301 0.009931744826774083 -0.013302637374372962 -0.0009157199519542869 0.033046313285825815 -0.01972809478598513 0.02418028335675263 -0.0057660289784041 -0.006141472832811531 0.031338924171998954 0.6858536913243902 0.03503108014045067 -0.0024678788501339703 -0.012159506863213184 0.02864065452358313 0.027138687454251305 0.009282477819996863 -0.03339247425456631 -0.025382172501780324 -0.01502963522170848 -1.247725415273958e-06
PC_14 -6.450445032011567e-05 1.633648191777717e-05 -6.109337460773246e-06 3.6309168502407916e-07 -2.1907079700916657e-09 0.008318520039362062 -0.01958243775191392 0.0004649479844262269 -0.000349999587276732 0.011203430525268567 0.016334760372651805 -0.004285903781104901 -0.002535820063929619 0.0305105983342153 -0.013079460381706627 0.035031080140450664 0.6661595332972143 -0.0025758225076077043 -0.0017715828784420312 0.014472884712662813 -0.00354689774892128 -0.005702935827275196 -0.0015573032580588903 -0.05122130386710617 0.020354227794413465 -1.4051310023522374e-05
PC_15 -8.116524529925413e-05 -1.1799126062162652e-05 1.8822081766123017e-05 -5.703772530915144e-07 3.352380063464362e-09 0.006275095195407266 -0.011595700534873053 -0.01709525341471222 -0.024901228512468215 -0.038100892419060166 0.033499081556471626 -0.0021421015543867323 0.018647688327916478 0.02804938420475981 -0.023960072017161056 -0.0024678788501339647 -0.002575822507607686 0.7684143948429183 -0.011211252289702944 0.0123914204105769 0.005738026645173766 -0.004124931776448092 0.002828518526447487 0.003031987466554836 -0.024282099090190672 -5.641363071895702e-05
PC_16 -4.4256378625574975e-05 -6.740138453104611e-06 -2.155830804878468e-05 3.874816453388325e-07 -3.0230436044677487e-09 -0.004295780588900659 0.013201209235316943 0.01401242491586171 0.014321816568530765 -0.02583371080290683 -0.019824039141000165 -0.02337259813267926 0.0030746900798927115 -0.008955870738373138 0.008706216979309643 -0.012159506863213166 -0.0017715828784420522 -0.011211252289702928 0.8177467602135983 0.018128556353974527 0.005300190770945218 0.014098632800953182 0.02273784428507385 0.03259173276049986 0.013354828573589314 3.411187252785037e-06
PC_17 -8.719699088493938e-05 2.1867272742074344e-05 1.0113872418557162e-05 2.094468583893055e-07 -1.7835393230629178e-09 -0.017565990790654747 0.011006258277327248 -0.026609866263347288 0.029984863900827465 0.02913030856980161 0.012686628309105398 -0.012524926862995677 -0.006865901124758184 0.02002368494856135 0.033350962578017965 0.0286406545235831 0.014472884712662833 0.012391420410576849 0.018128556353974555 0.8824815284788903 -0.0320839359738718 -0.019519452003914216 -0.02722443981915537 -0.016175611397519073 -0.058067331809500314 -5.820438668523134e-06
PC_18 -3.1764288978790674e-05 7.126318368038319e-06 -1.3622145637111952e-06 3.3243190093375724e-07 -3.2396957465482226e-09 -9.739618001981004e-05 -0.00504517139183896 0.006887736165907944 -0.008774547864312542 -0.010156308275425414 0.02408986249265383 -0.012611813015865454 0.0218187022195876 -0.027751404789615495 0.027085683658173494 0.02713868745425125 -0.003546897748921295 0.005738026645173743 0.005300190770945261 -0.032083935973871776 0.8702020556161871 0.034763095955798545 -0.028160102691838947 -0.014385013355224331 0.012103262688998292 0.0002207643298812631
PC_19 -9.101490798602473e-06 -1.0952860809624124e-06 -1.98619116986739e-05 4.0597406529801113e-07 -2.6945360757635908e-09 -0.002172115918485424 0.005773989951397506 0.004721109354276553 0.0008940006944195374 -0.011742032796937548 0.007094441946978311 -0.0038269783502967386 0.006103544341896345 -0.01830454988631967 0.01878968614088385 0.00928247781999689 -0.005702935827275197 -0.004124931776448147 0.014098632800953198 -0.01951945200391422 0.03476309595579864 0.8632047630680485 -0.002624952842648122 0.013224757210832891 0.017334251953712267 -0.000301052383138389
PC_20 -6.811899296642779e-05 -1.86740583016358e-06 -1.0423136394440367e-05 1.462645388058542e-07 -9.517288194754845e-10 0.004964408600703983 -0.005943371287271123 0.00046862577763598633 -0.009170037396596735 0.000520453567341789 -0.006291783408682096 -0.002861277719413793 -0.013782837171267388 -0.0006974699311805705 0.022041344900985457 -0.03339247425456628 -0.0015573032580588951 0.0028285185264474958 0.02273784428507385 -0.02722443981915539 -0.028160102691838967 -0.00262495284264811 0.8631417148151139 0.052687739372226025 0.002032194089502186 -6.268009938533559e-06
PC_21 -0.00014907941061114468 1.2567245983470696e-05 -4.008561384696407e-06 2.1112927922465385e-07 -1.1024840224882743e-09 -0.003061839111202492 -0.000492343631715387 -0.004738443586354261 -0.003113325281928947 0.010158336051281509 0.004777535006747548 -0.013610126239206603 0.006249891908562371 -0.006976194886664247 0.020422499703490436 -0.025382172501780334 -0.051221303867106174 0.0030319874665548307 0.03259173276049984 -0.016175611397519104 -0.01438501335522437 0.013224757210832992 0.052687739372226025 0.9676925599626364 0.0013356084544715006 9.962102793856464e-05
PC_22 0.00014440348357013473 -2.825704702459424e-05 3.4121993753141334e-05 -1.3386728925251838e-06 9.664508822978879e-09 0.01142237067465461 0.007711035879624063 0.017599699955231484 -0.014164757549806888 -0.01705625709489613 -0.01488426097192945 0.028923773305558065 -0.01184119033658147 0.04616126549530009 0.010136384526658005 -0.015029635221708465 0.020354227794413503 -0.02428209909019064 0.013354828573589238 -0.05806733180950022 0.012103262688998279 0.01733425195371219 0.0020321940895021606 0.001335608454471495 0.9372212991190376 7.821253470665427e-05
proband -2.455071576268322e-07 -5.2101575010911226e-08 -9.197774475151116e-09 -9.509244062288727e-10 7.101870803151133e-12 3.3991979366403676e-05 5.2752184212515306e-08 -5.813366693612622e-06 -6.209355301811064e-05 -7.86060825687769e-06 3.502810402748093e-05 9.794218546792611e-06 6.67046222785834e-05 2.2128149773703577e-05 -1.6027542651127024e-05 -1.2477254152741214e-06 -1.4051310023523026e-05 -5.641363071895586e-05 3.411187252784969e-06 -5.82043866852308e-06 0.00022076432988124792 -0.00030105238313839276 -6.268009938532067e-06 9.962102793856472e-05 7.821253470665516e-05 1.6576471035510332e-05
