 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 0.0016776566322056242 -1.0088293643755996e-06 -0.0015241536749891528 2.3505973264485832e-05 -1.1857376144445105e-07 -0.00023201679318583218 -0.0002864997672825514 -0.00019619806454259866 -0.0001432380024719251 0.0007478535059548864 -0.0003983392415487055 0.0003304895814950258 -0.0004031010761685794 0.00014044450128260553 -0.00037543098791714306 7.321693787809703e-05 -0.00022198682535650306 -5.620795418691362e-05 -0.0003383939821584109 -0.0004754664174725166 -0.0004924324356468325 0.00027760725805975914 -0.00024063225060593152 -0.0007084681415971354 0.0002860690196841146 -5.545179440534472e-07
yob -1.0088293643718324e-06 3.387319079170686e-07 1.543510615369417e-06 -2.004759683689762e-08 1.035101448849505e-10 6.44000673150286e-06 2.4783828598172832e-05 6.5713734161164454e-06 -3.427615638438443e-05 -1.535276147336669e-05 -1.7637376248563777e-06 1.6175889497104686e-06 -1.3864225473155576e-05 1.8592686181533246e-05 -9.739731381718615e-06 -2.5136708146228517e-05 3.283445878802409e-05 -2.8752508816379667e-05 -7.553807753769959e-06 3.546291432593728e-05 1.3765970747494944e-05 1.9326890486270574e-06 -8.429281319951917e-06 2.1733781420582355e-05 -4.7314263267294366e-05 -1.0361383126900252e-07
age -0.0015241536749892853 1.5435106153721522e-06 0.0014752077505513714 -2.3080996860496513e-05 1.1808740186803775e-07 0.00023787317252889668 0.0003592274547793059 0.0002598726337478938 3.7741026199238756e-06 -0.0005576863917273932 0.00021308015834000686 -0.00020013201401752908 0.00024174277049607079 -0.00018015270120398915 0.00023519626832861762 -1.5971555648601803e-05 8.861632217489866e-05 -0.00010142901486143544 0.0002608953420332284 0.0004310653349639527 0.00041923742429375783 -0.000295564100644376 0.0001226570311544416 0.0006000594427914822 -0.0001741977474137019 3.819854378104695e-08
age2 2.35059732644884e-05 -2.0047596836944876e-08 -2.3080996860497048e-05 3.628641116689067e-07 -1.865047279717264e-09 -3.4160188245992e-06 -5.2926201366845984e-06 -4.242606110667173e-06 -4.393035709868212e-07 8.418499469266271e-06 -3.2475482971990104e-06 3.1092612761567284e-06 -4.037534408542332e-06 3.3354236407456245e-06 -4.113822871457532e-06 -1.7826533431287069e-07 -5.737322571609611e-07 1.1471145635578248e-06 -3.9785669109873015e-06 -6.347564213620818e-06 -5.920688954289633e-06 4.838528665228422e-06 -2.023400536218244e-06 -9.373660619256774e-06 1.9802850282368755e-06 -1.3676771468993043e-09
age3 -1.1857376144446632e-07 1.0351014488525149e-10 1.1808740186804313e-07 -1.8650472797173038e-09 9.630675520889626e-12 1.5972373860202462e-08 2.7088408630111527e-08 2.30972229329767e-08 1.516213581390897e-09 -4.169175027081245e-08 1.536434510174613e-08 -1.5442546472387283e-08 2.1211663049793017e-08 -1.8715691231825577e-08 2.1941455828456268e-08 1.4984051761445517e-09 7.382283771680043e-10 -5.437583292277827e-09 1.8922394497608956e-08 3.224295011220215e-08 2.7221616124462297e-08 -2.58354180963539e-08 1.0148264894545397e-08 4.874480521848036e-08 -8.150157488677943e-09 5.8436066406805014e-12
PC_3 -0.00023201679318579234 6.440006731503174e-06 0.00023787317252883583 -3.4160188245981604e-06 1.597237386019674e-08 0.06407291115989087 0.001978394932671701 0.0020859356439180904 -0.004977610957364204 -0.013633314737599144 0.00578661027143785 0.007798813043078722 -0.009986854746755008 -0.0010283023347980264 -0.000714740015229088 0.0032651124586380986 0.014979089725457403 0.0060131339144309836 -0.006345569152605354 -0.02259760913231662 0.0031578194860934815 -0.0023150597088796698 0.007540672462046037 -0.002033860391308849 0.013721872935343504 4.941302745448995e-05
PC_4 -0.00028649976728244825 2.4783828598173358e-05 0.00035922745477917525 -5.292620136682417e-06 2.7088408630099748e-08 0.0019783949326716873 0.22847067440764637 -0.010118416441757577 0.0069968014097656 0.0005357619468193158 -0.004947184996516157 -0.011270718091337326 -0.0007257636519000933 -0.021236421565210856 0.0048555350416607706 0.018900462587657388 -0.029105036404066698 -0.01094900635391381 0.017106509863159237 0.014818201395667996 -0.010252339765414054 0.00581994711237948 -0.0074424445211398104 -0.0005666157632662449 0.008769673618249258 -7.3166271900187695e-06
PC_5 -0.00019619806454261831 6.5713734161171375e-06 0.0002598726337478864 -4.2426061106669505e-06 2.3097222932975093e-08 0.002085935643918097 -0.010118416441757556 0.3006050115242863 -0.0035341662736496408 -0.001449479569407247 -0.0012717796992581581 0.004782662363810342 -0.0259918662783834 0.00943882876048562 -0.02726745101732601 -0.02232196345816817 0.0013394402418275123 -0.021272399916059743 0.02020070324072279 -0.03481727209964935 0.013620155018046688 0.007774486519137615 0.0011487704913349889 -0.003020246007556806 0.024832238279038403 -2.101858854924216e-06
PC_6 -0.0001432380024723757 -3.4276156384383994e-05 3.7741026203645983e-06 -4.393035709937499e-07 1.5162135814264456e-09 -0.004977610957364023 0.0069968014097657035 -0.003534166273649558 0.3731915336371314 0.011620426870117837 -0.005037229869837857 -0.017212711755231636 -0.017968949401167954 0.011440822464335185 -0.014392345152812852 -0.0005659507981227478 -0.008697760021108615 -0.03525521985772559 0.02297504974099624 0.03758998632320483 -0.011093192370143508 0.0013879934971727395 -0.009055743357006082 -0.0040104961709995605 -0.017923846378266283 -8.961985670203464e-05
PC_7 0.0007478535059547775 -1.5352761473367754e-05 -0.0005576863917272363 8.418499469263583e-06 -4.169175027079767e-08 -0.013633314737599142 0.0005357619468192917 -0.0014494795694072237 0.011620426870118 0.45838905740533986 0.015141173452582174 -0.014167096921715909 -0.02957044903353228 0.018252539396309494 0.012725687863393098 0.046701379581972034 0.01487630851695062 -0.04253375992713538 -0.029352925552523793 0.04366484535454041 -0.01963209557282548 -0.018787362414810015 0.0037626293389895027 0.008027427258879432 -0.017228018483562417 -2.2246820067409596e-05
