(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00666997995369507 0.00597517557711766 0.00154304810641103 -0.00246852662169018 -0.000487951611243134 1.54391592929415e-05 4.03258659807009e-05 -0.000188190131530795 -6.28120681329631e-05 0.00017724378946177 0.000232328720323364 -0.00016824345761882 0.000240991792697328
covarage 0.00597517557711766 0.0136102567770555 0.0138092857366154 -0.021741668981634 -0.000162453817210509 0.000323929631693895 0.000219036603756774 -2.84394914790092e-05 -0.000109878053934928 0.000197168381682975 -0.000170698668792436 -0.000561597248375847 0.000658698104412271
covarsex 0.00154304810641103 0.0138092857366154 0.0247333466200617 -0.0366018338272368 -6.07104663425899e-05 0.000148335882948191 0.000236226656468648 -0.000462194806044822 -0.000165130021695766 0.00044121902041761 0.000335245981119304 -0.000344188411923229 0.000505940746046794
covarage_sex -0.00246852662169018 -0.021741668981634 -0.0366018338272368 0.058426727995191 1.45518848371222e-05 -6.20601362777232e-05 -0.000523624392167902 0.000767732638476923 0.000223099470841267 -0.000592865626808524 -0.000687071099532166 0.000488714570298439 -0.000748681538258163
covarPC_3 -0.000487951611243134 -0.000162453817210509 -6.07104663425899e-05 1.45518848371222e-05 0.00184070655788598 -0.000234317006722465 -1.79863958302096e-05 -7.18070624129483e-05 -3.90079670322243e-05 7.21073370966759e-05 0.000229622037382012 0.000203407023328059 0.000130848938024794
covarPC_4 1.54391592929415e-05 0.000323929631693895 0.000148335882948191 -6.20601362777232e-05 -0.000234317006722465 0.00178410131494636 -2.87170422427384e-05 -1.50641327240389e-05 9.17338023075601e-06 0.000112207501078625 0.000131828134139267 7.36306820527882e-05 0.000190291979365197
proband 4.03258659807009e-05 0.000219036603756774 0.000236226656468648 -0.000523624392167902 -1.79863958302096e-05 -2.87170422427384e-05 0.00359132833310899 -0.00187905486854957 -0.00165467334784252 -2.67697093551957e-05 0.000325377453859867 0.000149902072613011 -0.00036792482125446
paternal -0.000188190131530795 -2.84394914790092e-05 -0.000462194806044822 0.000767732638476923 -7.18070624129483e-05 -1.50641327240389e-05 -0.00187905486854957 0.0126518355340991 0.000703338481938047 -0.0100028129263203 -0.00953868742951718 -2.93342762043518e-05 0.000270852448081088
maternal -6.28120681329631e-05 -0.000109878053934928 -0.000165130021695766 0.000223099470841267 -3.90079670322243e-05 9.17338023075601e-06 -0.00165467334784252 0.000703338481938047 0.0112289480234888 0.000155856934842088 7.71305375158116e-05 -0.00963411800155662 -0.00755849411781871
gpp 0.00017724378946177 0.000197168381682975 0.00044121902041761 -0.000592865626808524 7.21073370966759e-05 0.000112207501078625 -2.67697093551957e-05 -0.0100028129263203 0.000155856934842088 0.0434285690228647 -0.0239466956009384 -0.000889799733310673 0.000664101886793532
gpm 0.000232328720323364 -0.000170698668792436 0.000335245981119304 -0.000687071099532166 0.000229622037382012 0.000131828134139267 0.000325377453859867 -0.00953868742951718 7.71305375158116e-05 -0.0239466956009384 0.0424611577560132 0.000865543141927173 -0.00102708014508718
gmp -0.00016824345761882 -0.000561597248375847 -0.000344188411923229 0.000488714570298439 0.000203407023328059 7.36306820527882e-05 0.000149902072613011 -2.93342762043518e-05 -0.00963411800155662 -0.000889799733310673 0.000865543141927173 0.0319882238657504 -0.0136306417645763
gmm 0.000240991792697328 0.000658698104412271 0.000505940746046794 -0.000748681538258163 0.000130848938024794 0.000190291979365197 -0.00036792482125446 0.000270852448081088 -0.00755849411781871 0.000664101886793532 -0.00102708014508718 -0.0136306417645763 0.029857870393531
