 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.0050918536143454915 -5.8901111252366264e-06 0.0008419791121597196 0.001075423010479952 -0.00015975780738722723 -2.8746974446782192e-05 2.977085298777859e-07 6.339603841081665e-06 -7.15392800785228e-08 -0.001483088169795197 -0.00018130821449864005 -0.0011360013589021643 0.0012616572917694684 -0.000747220789662607 -0.0002950461793385156 0.0019174413475520256 7.855967488236086e-05 -0.0005349913058494353 -0.0010474951206870789 -0.00012125915254724399 -0.002199567696453231 -0.000960135804613037 -0.003079013994863019 -0.0010420377378126192 -0.0018769882185844418 -0.0020224583821477605 -0.0012799166454078386 0.005519981796856988 0.00402645655588152 7.290626166991753e-06 -8.401826090513076e-06 1.3621853571376882e-05 1.0575918141324168e-05 -6.1809147053073415e-06 5.0675664189684334e-06 -4.356577884059233e-05
yob -5.890111125232035e-06 1.2332596176222684e-06 -3.6533666492852915e-07 1.1363696497300225e-06 -3.57255877376702e-07 3.7038502148047626e-08 -3.589779516045485e-10 7.06826570705256e-09 -1.3043141242941673e-11 7.342022307823198e-06 0.00020437125148703306 3.5368892715498953e-05 -0.00014452766423784448 7.598863970171363e-05 -0.00017296061786052066 -2.833019899188826e-05 -7.55354890795719e-05 0.00014893473470081617 -4.5930790270681044e-05 -0.00011691204414882299 9.239458261346815e-05 -8.240822401179414e-05 -2.350116107120302e-05 8.366010653609656e-05 7.020647886912357e-05 -3.285260204888104e-05 -5.391434486608151e-05 2.377770638220909e-05 -0.0001561977405742508 1.9499765353834097e-07 1.1806003074235601e-08 3.4176722402150815e-08 -9.825819175343579e-08 -4.950589840907938e-07 -3.1939579486002784e-08 -6.811696934753898e-07
age 0.0008419791121582217 -3.653366649298156e-07 0.0005297695929831109 0.005401079338630788 -0.0005270924477070981 -1.5707315183293927e-05 1.436535233829522e-07 1.561818991865617e-05 -1.4285308102943388e-07 -0.00030973927336620875 9.95532143845711e-05 -0.00035290550479257133 9.988083767299419e-05 -0.0009176977726584929 0.00046912565742800844 0.00035266696942840063 -5.623788474518617e-05 -0.00024015874872041976 0.0008000665559893439 0.0005683385981097283 -0.0005447915107970208 4.923665544875502e-05 9.118858248167925e-05 -0.0003952031668113204 0.0007688628309889613 -0.00044075953332514087 -0.0007982077597764485 0.001101874831528599 0.001268330421595868 2.3557217840114764e-06 -7.062544034657009e-07 2.979862314232314e-06 1.8430516604956522e-07 -2.374867745138268e-06 3.032236826717592e-06 -1.2416881069416545e-05
sex 0.0010754230104485 1.136369649640436e-06 0.005401079338622862 0.11156366292710933 -0.010188044461892734 -0.00015475114137535775 1.3794776783844558e-06 0.0002870056922369367 -2.5249833567780846e-06 -0.0018722637454183955 0.006843084636981866 0.0012911407611560443 -0.008393945936903202 -0.012319806645043294 0.004386993610406283 0.00902585385269337 -0.0008264687289281815 -0.002962792323724998 0.009126303683687791 0.010737276952474988 -0.007848009615014707 -0.003547118864540339 -0.0004871206093423101 -0.022589946730511633 0.007178710363129005 -0.0023205641783359435 0.004913752941876129 0.0008450100685306737 0.007311341480422087 -1.3348355179023874e-05 8.139534304429795e-05 3.4788307996065216e-05 -4.079319326824374e-05 -0.00010102682580914583 2.6654542739129486e-05 -0.00014518809724018387
age_sex -0.00015975780738411972 -3.572558773622167e-07 -0.0005270924477062755 -0.010188044461892204 0.0009698781650383773 1.5618819077575945e-05 -1.429093896933704e-07 -2.823001003154629e-05 2.548305574090135e-07 0.0001353184655948451 -0.0006865945373534504 -0.00020796978975857344 0.0008285806564723503 0.0011317522566528658 -0.0004691853215227808 -0.0009381988576048463 0.00018911211521952052 0.0003864050615203166 -0.0008619468458032429 -0.0009143344433093926 0.00044815107813833753 0.0002308603045323111 0.00014641314916630363 0.0020925455646860205 -0.0005336953726843908 0.0006794658628011566 -0.00032597520556111966 -0.0002274356330335166 -0.0008084192420830826 -1.0324423346644337e-06 -6.272236532080357e-06 -3.558272329329144e-06 2.0868880009224697e-06 1.1646740659586073e-05 -2.587278543800071e-06 1.4616181160814144e-05
age2 -2.8746974446735358e-05 3.703850214817398e-08 -1.5707315183293002e-05 -0.00015475114137558505 1.5618819077599672e-05 4.802242330616085e-07 -4.499311617473262e-09 -4.7667401637874936e-07 4.466933649955069e-09 8.324380201551913e-06 -4.7065024988215226e-07 9.341918797327164e-06 -5.715796917770726e-06 3.08315573419135e-05 -1.7688121403678456e-05 -1.3410268066845967e-05 -1.4484280058228633e-06 9.225276180841653e-06 -2.5426710303467933e-05 -1.7548383648044074e-05 1.522635662644106e-05 -4.221313002689311e-06 6.768562831049183e-07 1.369183979622269e-05 -1.2031352794021799e-05 2.0867681479350234e-05 1.7803429113800956e-05 -3.875452322633727e-05 -3.805317193163303e-05 -9.464144188217947e-08 4.839584793182047e-08 -7.510843942319237e-08 -5.931878601799196e-08 1.0738321489218829e-07 -1.5754296814971478e-07 4.1258036679594994e-07
age3 2.977085298773702e-07 -3.589779516073464e-10 1.4365352338293884e-07 1.379477678386501e-06 -1.4290938969358497e-07 -4.499311617473131e-09 4.304558502598816e-11 4.467401111013805e-09 -4.274685200152644e-11 -7.16823146726986e-08 2.7891512950650285e-08 -7.642318507853559e-08 4.579075549926181e-08 -2.885198194907309e-07 1.5767168735567656e-07 1.4776822166523242e-07 2.5770100495161737e-08 -6.967519666849832e-08 2.2773057098368905e-07 1.4613656686107397e-07 -1.2536647904338236e-07 4.118525181018336e-08 -5.1163810013106544e-08 -1.374487637037323e-07 4.629448846313273e-08 -2.5398590734483954e-07 -1.2856282122403132e-07 4.0474177907207256e-07 3.4788394023513604e-07 1.128503642827664e-09 -7.19598571587649e-10 6.323158084476404e-10 7.735560564384473e-10 -1.1158587986955977e-09 1.7311382899032975e-09 -4.079642205008011e-09
age2_sex 6.339603840985171e-06 7.068265707154919e-09 1.5618189918631177e-05 0.00028700569223690295 -2.8230010031544635e-05 -4.766740163780247e-07 4.46740111100726e-09 8.455600287574564e-07 -7.817246186777264e-09 -3.0065347783123964e-06 2.1338635957988485e-05 7.650653056677042e-06 -2.378515143498018e-05 -3.277423423585599e-05 1.5661301867569246e-05 2.9919661822358296e-05 -6.609648723291421e-06 -1.1986207320783311e-05 2.507224433458676e-05 2.4682043861436847e-05 -7.600219771868451e-06 -2.7991173485328335e-06 -6.2121789628254515e-06 -5.870750645272898e-05 1.1353140562777868e-05 -3.109827255264502e-05 7.545533115985621e-06 1.0001147803178303e-05 2.7544693227200147e-05 9.388817793193333e-08 1.315721087961744e-07 9.28324473602117e-08 -6.186421207145522e-08 -3.251666090719739e-07 9.507976428244764e-08 -4.3273860060247966e-07
age3_sex -7.153928007773066e-08 -1.3043141238556473e-11 -1.4285308102919748e-07 -2.524983356777645e-06 2.5483055740898575e-07 4.46693364994819e-09 -4.2746852001464245e-11 -7.817246186776878e-09 7.381528475401664e-11 1.7812784175824276e-08 -2.0202759388138145e-07 -7.465463894570614e-08 2.0435020910533047e-07 3.012046903346044e-07 -1.5815730446359235e-07 -2.8981955638599875e-07 5.798519361430446e-08 1.020788115580537e-07 -2.2719481487590248e-07 -2.084342271603375e-07 3.665915427406855e-08 -4.515689139802127e-09 7.090436532320826e-08 5.16931797238638e-07 -6.975161708251971e-08 3.557292989565262e-07 -6.312897721245183e-08 -1.2371774593327562e-07 -2.9823455368020265e-07 -1.4217016459004148e-09 -6.421094288092163e-10 -7.786009646432709e-10 5.925302635661225e-10 2.568746382133385e-09 -9.93184460523686e-10 3.970691559144378e-09
PC_3 -0.001483088169795062 7.342022307827861e-06 -0.00030973927336638526 -0.0018722637454231768 0.000135318465595344 8.324380201557935e-06 -7.168231467275923e-08 -3.006534778328081e-06 1.781278417597556e-08 0.27290002765245097 -0.04143819845779409 0.013847756756534747 0.03682400649858217 0.017865831754090854 0.010319092010402925 0.025133132208710267 -0.05010482723213601 -0.02773655108803453 -0.031881247783338645 0.0555213010741147 0.011199155242755724 0.07896444934371251 0.014175469581143673 -0.15535584514556938 -0.0406503779592774 -0.024039662240969043 0.03998422913653358 -0.05057170733878688 0.10935642491824424 -4.377995591722785e-05 -0.00017141600525343514 -0.0001369729154927871 0.0004909578378094652 0.00039155304196645364 0.0004746754728980729 0.0001219030010815251
PC_4 -0.00018130821450064913 0.0002043712514870073 9.955321438289918e-05 0.0068430846369585754 -0.0006865945373512709 -4.706502498335029e-07 2.7891512950209517e-08 2.133863595792621e-05 -2.0202759388083136e-07 -0.04143819845779333 0.833753446827205 -0.009423620365614572 0.18103172635258824 -0.0645877541669199 -0.07816176657384885 -0.02728502093805517 0.014763813805046424 0.018062299786974132 0.06510337378383106 0.08497418143324935 -0.07661398977695734 -0.0799163909872458 0.08181404533523788 0.06329230118479641 -0.05374796161016979 0.009924096076968012 -0.05148543811348324 0.03882961713596657 0.10718510272789389 -9.459409284427927e-05 -0.00045960541596353394 -0.00020772956586522973 0.0005522825901435329 0.00014292864974865696 4.0461432541461874e-05 0.000910106070142402
