 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.350054702888535e-05 -3.464158892808859e-08 -3.34897999942178e-06 -1.035869319764971e-05 6.48167955629907e-07 6.4870449777478e-08 -3.813650468846117e-10 -1.320329576809037e-08 8.444117425464215e-11 -4.0596923915934306e-07 3.860129180827687e-08 -9.527031728475635e-08 -4.075164278672456e-05 7.476720126789895e-05 -8.823996114085676e-05 5.1857549037849596e-05 -4.738371151470376e-05 -1.2366806903561632e-05 -8.982991328025662e-05 7.296516488351781e-07 -2.9951746618154114e-05 -5.5235863544922034e-05 -2.319983494728923e-06 -4.550332794984574e-05 -1.2808067473984726e-05 6.20383001526978e-06 -4.948132407813866e-05 -6.231637452490488e-05 8.538050632735657e-05 2.943532359306762e-07 -2.5842370546225134e-07 -5.158135712852263e-07
yob -3.4641588928044007e-08 1.0905478254553442e-07 2.1457246290727354e-07 7.306364707550459e-07 -6.629010222931679e-08 -1.6003652462969927e-09 4.30057397039024e-12 1.0828221329644536e-09 -4.350434800985139e-12 6.544994507343279e-07 7.87399778957185e-06 6.360879918337167e-07 -7.063891776535912e-06 -2.5099931107374276e-06 -3.272314563433697e-06 -3.155088807334331e-08 -2.9929591508605226e-06 5.092167440225344e-06 -1.0608267997077009e-06 -4.392820577285965e-06 6.670525566088213e-06 -5.416416758498935e-06 -2.89936972005705e-06 9.026845533271116e-06 3.1886407542131047e-06 1.504533006063079e-07 -2.1125975882776223e-06 3.6642876192100607e-06 -1.2613364747252968e-05 2.7745938884273673e-09 -1.1902957354338613e-08 -2.3151909024003016e-08
age -3.3489799994228096e-06 2.1457246290690082e-07 3.8603069900855045e-05 0.0005514841828188286 -3.659088403164582e-05 -7.682982393212307e-07 4.772668441109249e-09 7.333392615460337e-07 -4.565568344402745e-09 1.5294523535046828e-06 4.207866966673379e-06 -2.475369132433445e-06 -2.7849098071324618e-05 5.878794095611874e-06 9.541222542863385e-06 7.969311658213891e-06 -1.5099591154795887e-05 6.664375998666844e-06 1.2378920994813141e-05 5.8215996068705194e-08 -7.755243634809475e-06 -7.828820498627805e-06 -2.091946199957814e-05 1.1991191711521965e-05 1.3393690885797825e-05 -9.974418489313198e-06 -3.213402406912345e-05 -1.8967227517000133e-05 -9.89205081236254e-06 -4.708576725001677e-10 8.395767085511423e-09 -2.0962315412962076e-08
sex -1.0358693197160365e-05 7.306364707374486e-07 0.000551484182819445 0.01490173267790239 -0.0009587112005154862 -1.0764664959772277e-05 6.578597331540287e-08 1.8834080356245613e-05 -1.1552612558372381e-07 -5.397033693926947e-05 7.606218743011188e-05 -1.1072076657983377e-05 1.6533409241141e-05 2.4575252896268886e-05 0.00014659301374993843 0.00019093360146074325 -0.00026199109956969997 0.0002021632678137717 0.00031879145428916734 -0.00018416973577709006 -7.244826478813067e-05 -7.555623903781306e-05 8.18683732279746e-05 -2.7031353783269887e-05 0.00039709477912430925 0.00028305114106197453 -0.0003183554599671106 -7.334350845979034e-05 -0.0003318972273766881 -8.368243484436329e-07 1.421423007667206e-06 1.0141422852249557e-07
age_sex 6.48167955607557e-07 -6.629010222873125e-08 -3.6590884031686125e-05 -0.0009587112005154364 6.375139438452252e-05 7.321572081668357e-07 -4.5600130910301635e-09 -1.2823830389516482e-06 8.009320229816614e-09 2.1817814840149334e-06 1.353729429917627e-06 7.727993578401363e-06 -5.485147206246427e-07 -2.18725945403029e-06 -1.4770325757406089e-05 -1.1354067799053128e-05 1.2338974392318814e-05 -1.0027126959726324e-05 -2.320380496125551e-05 1.0197853903742949e-05 3.955484515265518e-06 5.297789402245165e-06 -1.9079261004894434e-06 5.653083597686059e-06 -2.262332262407755e-05 -2.0187930897317464e-05 2.3536157408775098e-05 6.178129921695368e-06 1.6316054048677146e-05 1.8639624525807348e-08 -1.2222866922838223e-07 -1.6931494370288404e-08
age2 6.487044977709075e-08 -1.6003652462817502e-09 -7.682982393212043e-07 -1.076466495975904e-05 7.321572081659765e-07 1.5683503363086222e-08 -9.9278479978601e-11 -1.4985031348800903e-08 9.496316429873305e-11 3.28724425101139e-08 2.890038578110468e-07 1.7356786236134776e-07 3.9335233461237153e-07 -7.802892550898274e-08 -3.4480099866686574e-07 -1.8098514224580606e-07 1.0777344423225676e-07 4.929917970183296e-08 -3.8481157091572853e-07 -1.940492985986711e-07 2.814114772439086e-07 -2.285298080406004e-08 4.4189242835512673e-07 4.206589535886338e-08 -8.582495937055659e-08 2.118162710234646e-07 5.607266689157247e-07 4.356080914558105e-07 -2.538889847327987e-07 -6.598501427778121e-10 -8.461378044165775e-10 1.5818309515384558e-11
age3 -3.813650468868331e-10 4.300573970361344e-12 4.772668441109042e-09 6.578597331531736e-08 -4.5600130910246205e-09 -9.92784799786e-11 6.385589916711896e-13 9.494457286193201e-11 -6.110101106887085e-13 -6.371650940570016e-10 -2.8161472330256537e-09 -1.6039644504152836e-09 -2.4029515183314464e-09 4.2370422885361506e-10 2.389566806093454e-09 1.2448029380517224e-09 -3.369780671780924e-11 -8.67622865610301e-10 2.7802602336654905e-09 1.8421438135066618e-09 -1.9308837469014313e-09 5.582937888685162e-10 -3.2573140288316146e-09 -1.08712180412439e-09 -2.274312958243079e-10 -1.4302573503867228e-09 -3.274083674952016e-09 -2.6698853854432205e-09 3.1399057265749743e-09 8.38111002340453e-12 7.337733534782317e-12 5.975013866783876e-13
age2_sex -1.3203295767880045e-08 1.0828221329361754e-09 7.333392615468221e-07 1.8834080356244126e-05 -1.2823830389516132e-06 -1.4985031348818075e-08 9.494457286204277e-11 2.6312677719109742e-08 -1.6710499052187546e-10 -3.165004516719442e-08 -1.1329052444774312e-07 -2.506996017976605e-07 6.5111225539529784e-09 3.932799718242693e-08 3.8148356997587304e-07 2.2042847049899505e-07 -1.9218391892774575e-07 1.6201735736819565e-07 5.215453432724642e-07 -1.1614909105910834e-07 -6.834418539961633e-08 -9.020915231460531e-08 -4.538160956183285e-08 -2.080203551062872e-07 4.10130639654781e-07 3.9726321703681027e-07 -4.803932756550187e-07 -1.3573147209824812e-07 -2.193922149123289e-07 2.951259760643189e-10 2.819846390863684e-09 2.9148294497302864e-10
age3_sex 8.444117424737468e-11 -4.350434800759997e-12 -4.565568344407734e-09 -1.1552612558371312e-07 8.009320229816313e-09 9.496316429884118e-11 -6.110101106894054e-13 -1.6710499052187375e-10 1.0773563605230839e-12 2.478422912071827e-10 1.1100413716975836e-09 2.034024158640596e-09 -1.8351424857300612e-11 -1.7424572875176419e-10 -2.8183126226819545e-09 -1.314223076998958e-09 9.810092222546211e-10 -8.719517763091239e-10 -3.630864801723832e-09 1.9205441328485451e-10 3.6641474097010584e-10 4.5887357923647255e-10 7.669080140278953e-10 1.785962880175591e-09 -2.413625399919159e-09 -2.3572044095771276e-09 2.9462254487063353e-09 7.425708873355335e-10 8.394599072523066e-10 -6.122116339817918e-12 -1.8805206651677352e-11 -9.304551350193337e-13
PC_3 -4.0596923916016146e-07 6.544994507343652e-07 1.5294523535002886e-06 -5.397033693931882e-05 2.1817814840182686e-06 3.287244251020453e-08 -6.371650940575732e-10 -3.165004516726156e-08 2.478422912076025e-10 0.033613577846703525 0.0009580684949974116 0.0016742204905846926 -0.00029013724322932903 -0.005185577789603235 0.0027269087369255858 0.004299521026050394 -0.004962916395652716 -0.0006982196399375672 -0.0015899283724522737 0.0013751881140550322 0.006067262725694781 0.00338627441336388 -0.0023571123974280416 -0.01137963253116644 0.0006903545509639518 -0.001441011091969992 0.003951859479262594 -0.000882697214647708 0.005895333265641044 1.514164785040751e-07 2.2092312821156773e-05 2.1919468946497795e-05
