(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.0146518348157507 0.013107616898322 0.00449343264331996 -0.0124294916145529 0.000149794974396442 1.10083592933872e-05 -8.45905767602467e-05 -0.000518887215619264 0.000230018758888197 0.000322329110016008 0.000572362275671425 -0.000146732167405014 -0.000300663828805366
covarage 0.013107616898322 0.0186656448256167 0.0135002994582139 -0.0300729139864857 0.000137086145567395 0.000129554062698906 -4.54751442781472e-05 -0.000277192146753913 0.000190098624289776 0.000379069035083802 -1.35214662218203e-05 -7.50130827706193e-05 -0.000158425835440013
covarsex 0.00449343264331996 0.0135002994582139 0.0177412950858776 -0.0331317793095166 0.00022346922777228 -2.53877262263971e-05 -3.19145846522188e-05 -0.000192776729289064 -7.37076001726107e-05 0.000720047805012695 -0.000390359884341853 0.000396536702476898 -0.000116390300158427
covarage_sex -0.0124294916145529 -0.0300729139864857 -0.0331317793095166 0.0701791309908171 -0.000476944361806129 0.000179009896125694 6.8741416975889e-05 0.000245027220524915 4.2839395499922e-05 -0.00105983520962926 0.000603600817584562 -0.000657008733663869 0.000262300431316421
covarPC_3 0.000149794974396442 0.000137086145567395 0.00022346922777228 -0.000476944361806129 0.0020568622112452 -0.000146656517077413 -4.33821518451513e-06 -4.74909478644396e-06 -1.5491506884601e-05 0.000155742228044754 4.97299410645778e-05 0.000221073882142732 -2.49652156782728e-05
covarPC_4 1.10083592933872e-05 0.000129554062698906 -2.53877262263971e-05 0.000179009896125694 -0.000146656517077413 0.0018805996557784 -4.99552519813541e-05 -0.000100180756339043 5.01085492534536e-05 5.12642030159491e-05 0.000137448766731074 -0.000130006002791416 0.000246633975005964
proband -8.45905767602467e-05 -4.54751442781472e-05 -3.19145846522188e-05 6.8741416975889e-05 -4.33821518451513e-06 -4.99552519813541e-05 0.00364019763059396 -0.00191199956848232 -0.00174054035813547 -0.000114268779592975 0.000340473481695552 -3.58413848365363e-05 -0.000146955821135714
paternal -0.000518887215619264 -0.000277192146753913 -0.000192776729289064 0.000245027220524915 -4.74909478644396e-06 -0.000100180756339043 -0.00191199956848232 0.0114981879488081 0.000847411622066091 -0.00902185271195614 -0.00813836410183661 -1.08505406123926e-05 -0.000152878979043771
maternal 0.000230018758888197 0.000190098624289776 -7.37076001726107e-05 4.2839395499922e-05 -1.5491506884601e-05 5.01085492534536e-05 -0.00174054035813547 0.000847411622066091 0.00986397865180985 -3.45749791239576e-07 -6.13203366589608e-05 -0.00737705260631131 -0.00679760205199938
gpp 0.000322329110016008 0.000379069035083802 0.000720047805012695 -0.00105983520962926 0.000155742228044754 5.12642030159491e-05 -0.000114268779592975 -0.00902185271195614 -3.45749791239576e-07 0.0312602824544446 -0.0139378239655938 0.000160834405902646 2.17450282772866e-05
gpm 0.000572362275671425 -1.35214662218203e-05 -0.000390359884341853 0.000603600817584562 4.97299410645778e-05 0.000137448766731074 0.000340473481695552 -0.00813836410183661 -6.13203366589608e-05 -0.0139378239655938 0.0299948863072156 -0.000194037421068166 0.000489832614606811
gmp -0.000146732167405014 -7.50130827706193e-05 0.000396536702476898 -0.000657008733663869 0.000221073882142732 -0.000130006002791416 -3.58413848365363e-05 -1.08505406123926e-05 -0.00737705260631131 0.000160834405902646 -0.000194037421068166 0.0185154510645251 -0.00404536517283597
gmm -0.000300663828805366 -0.000158425835440013 -0.000116390300158427 0.000262300431316421 -2.49652156782728e-05 0.000246633975005964 -0.000146955821135714 -0.000152878979043771 -0.00679760205199938 2.17450282772866e-05 0.000489832614606811 -0.00404536517283597 0.017914769502554
