 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.4849822518417504e-05 3.213818273776057e-07 1.3597791404469533e-06 -2.4216509568295753e-07 2.332768474256679e-07 -2.4416477343844775e-08 1.5251165014107982e-10 -8.780849419878882e-09 7.498255704948028e-11 2.7485608504497182e-05 -4.1905351701094205e-05 7.020451408184953e-06 -6.368511579600788e-05 6.430424444881111e-06 -6.949921179277423e-05 9.35865602088633e-05 -6.437432359055831e-05 -5.195976416378482e-06 -0.00010405725399461116 -3.048719924482641e-05 -6.312902734154776e-07 -9.270083846452768e-05 1.2546801468248618e-05 -3.54107479590478e-05 8.381098647104589e-06 8.542002119907776e-06 -5.3031511015224325e-05 -4.106467134093932e-05 4.862228082368796e-05 8.641730278861738e-07 8.808454974793752e-07 -1.2315483355900767e-06 -1.248518630972233e-06
yob 3.2138182737759304e-07 1.3323065163537918e-07 1.4344619577564289e-07 6.889939365972416e-07 -8.289874065821352e-08 -5.965119572066928e-11 -4.913406482063438e-12 1.3594485562432233e-09 -4.9878103663151486e-12 2.3258291372985558e-06 5.4153154562350896e-06 -8.610076911840249e-07 -9.353728197086359e-06 -5.041409060036829e-06 -2.097840602355782e-06 2.093873783624273e-06 -3.0744114903528694e-06 5.73464629456817e-06 -2.5618531540630367e-06 -5.486180078413603e-06 9.280847327363892e-06 -6.704291729301754e-06 -2.8933916687123907e-06 1.1118002056439152e-05 3.4919990934755647e-06 8.505744732013201e-07 -2.7614185208433363e-06 3.916111501327446e-06 -1.5085423254116951e-05 9.091887522981898e-09 6.571939933254863e-09 -1.9226950581134775e-08 -1.7090824812160893e-08
age 1.3597791404711371e-06 1.43446195776167e-07 1.9724333670596103e-05 0.00024330459681354334 -1.9264114327296898e-05 -4.2841333021096173e-07 2.80721506556864e-09 4.2196733465428073e-07 -2.7698186327340203e-09 1.9074533097544733e-06 -1.0891127910853328e-05 -2.1239407068938112e-05 -1.9378744833125363e-05 2.287084480748193e-07 1.787857918985532e-05 8.468018167804632e-06 -1.4535075475790596e-06 -1.2891173819675178e-05 2.8977710502364334e-05 1.53037152914635e-05 -1.0121156883251153e-05 -1.3935460205006568e-06 -1.2841312459814329e-05 1.8489101773684284e-06 1.2330050378952672e-05 -2.0384550947176654e-05 -1.8214981341516616e-05 -1.2661724006936783e-05 2.615415799808961e-05 1.9814697987873957e-07 3.004227388230987e-07 -3.4303010292988655e-07 -2.3278921767117313e-07
sex -2.4216509551813434e-07 6.889939366015773e-07 0.00024330459681349694 0.00672142486927256 -0.0004689951675518413 -5.0190472611249085e-06 3.1748993282185674e-08 9.618097127525002e-06 -6.053039606407519e-08 1.869455868051856e-05 4.4808752807591874e-05 -8.05405298335631e-05 -1.2355502477550792e-05 -0.00014854886705549915 0.00018406818063390452 0.00022282712892620173 0.0001447857154831997 -0.0001342566093951846 7.523651288136388e-05 -0.00010873532206480205 -0.00011441456009867875 -0.00041164930275453004 -4.610358451962012e-05 -0.00016152078522109766 0.00018385934948922275 -3.423137654680377e-05 -0.000246088167840293 -0.00021178638500667907 -5.4206647532171806e-05 -9.611626478836556e-07 1.1952514235628342e-06 -5.133178286663452e-07 2.402838603008552e-06
age_sex 2.3327684743495622e-07 -8.289874065810158e-08 -1.92641143272946e-05 -0.0004689951675518852 3.60795163079053e-05 4.2058222365927014e-07 -2.7616499268257533e-09 -7.816347721301566e-07 5.101643034632016e-09 -3.3657857509705166e-06 4.1354686920555744e-07 1.2644227099865407e-05 6.403604283375894e-06 8.188373443617174e-06 -2.3188180413231225e-05 -1.177323735307182e-05 -1.1293604526461025e-05 1.6625284602105975e-05 -8.75509827628464e-06 1.0475156013245026e-05 6.043782161683418e-06 2.374865015947202e-05 8.19649960832772e-06 1.331492475681443e-05 -1.2315485156954514e-05 -5.697665756120822e-07 2.083893554832039e-05 1.528273879712179e-05 4.430711631650245e-06 3.5615621347828205e-08 -1.0281348667517197e-07 -7.18438986081062e-08 -6.18470286111995e-08
age2 -2.4416477343986272e-08 -5.965119572647033e-11 -4.284133302109825e-07 -5.019047261126446e-06 4.2058222365935696e-07 9.724054148053717e-09 -6.556700498670536e-11 -9.563372799309464e-09 6.455728553126435e-11 6.324945162759816e-08 6.078534751757678e-07 5.424957366773378e-07 2.495791136627174e-07 4.3637427062160806e-08 -5.043939663086871e-07 -1.8117783394591032e-07 -1.575538118235962e-07 5.199641040906782e-07 -8.05221397101794e-07 -5.085432536488842e-07 3.863738903341977e-07 -1.340796354486483e-07 3.596218501541004e-07 2.6645876434694267e-07 -9.555927660473206e-09 4.785588126982777e-07 3.265964181381042e-07 2.2877621828223882e-07 -1.0282041095570238e-06 -4.591595950045079e-09 -6.230675988647075e-09 5.669125618659608e-09 4.6827256872493515e-09
age3 1.5251165013992733e-10 -4.913406482074422e-12 2.807215065568859e-09 3.174899328219892e-08 -2.7616499268265445e-09 -6.55670049867076e-11 4.5184360992713996e-13 6.450244746680581e-11 -4.4494074550732133e-13 -1.08548383016656e-09 -4.84418448959711e-09 -4.0423285544874734e-09 -1.890321459683403e-09 -2.7625385273323453e-10 3.23479960215689e-09 1.2267958789736827e-09 1.6268707436061416e-09 -4.0818773232932525e-09 5.6133993936562546e-09 3.846797143238735e-09 -2.74715075158731e-09 1.1120928290771733e-09 -3.320360306150535e-09 -2.478328351260939e-09 -1.048708349931819e-09 -3.3801138292876806e-09 -2.1790438612605304e-09 -9.799920794772585e-10 8.24103306040383e-09 3.380839390147959e-11 4.023118613737183e-11 -3.223105169074135e-11 -3.0200014925436407e-11
age2_sex -8.78084941987817e-09 1.359448556243412e-09 4.2196733465426067e-07 9.618097127526721e-06 -7.816347721302182e-07 -9.563372799308211e-09 6.450244746679288e-11 1.75578686403911e-08 -1.17744111277583e-10 8.985911222875113e-08 -7.270515863516708e-08 -3.7995239375577823e-07 -1.833880924447587e-07 -1.547645774804148e-07 6.243267731345144e-07 1.819163736249661e-07 2.5964506907515817e-07 -4.227861268607945e-07 2.8297465233385156e-07 -1.5227307346886678e-07 -1.1594181761357794e-07 -3.989943503822586e-07 -2.823796827757878e-07 -3.432849229180368e-07 2.7749385471293544e-07 3.6318476350160634e-09 -4.758680748905642e-07 -2.871518251646705e-07 -4.412885890243072e-08 2.504820996788271e-10 2.7657582487621408e-09 2.342819164032917e-09 -4.945951400766037e-10
age3_sex 7.498255705010072e-11 -4.987810366284635e-12 -2.7698186327340414e-09 -6.05303960640913e-08 5.101643034632792e-09 6.455728553125998e-11 -4.44940745507262e-13 -1.1774411127759103e-10 8.071981043991382e-13 -4.900451312095216e-10 8.286829208879915e-10 3.086784056827704e-09 1.3443821252552296e-09 9.842084429547826e-10 -4.662096679080713e-09 -7.225877216869859e-10 -1.7795827217801006e-09 2.9511575946631457e-09 -2.4596712206993594e-09 4.6231765120706557e-10 6.961339775719329e-10 2.139565346135065e-09 2.401608296534221e-09 2.5338904907648626e-09 -1.9959764026973794e-09 1.3279294808754733e-10 3.1967982796154877e-09 1.3068197034312713e-09 -6.414112992710665e-13 -8.216591149285198e-12 -2.0390758195240886e-11 -1.7845989330477518e-11 1.0904423375157887e-11
PC_3 2.748560850449536e-05 2.325829137298452e-06 1.9074533097304116e-06 1.869455868003664e-05 -3.365785750930699e-06 6.324945162815046e-08 -1.0854838301703282e-09 8.98591122278448e-08 -4.900451312033714e-10 0.034469083292520644 0.00042121820542185753 0.003242900538722632 -0.0005164174724709423 -0.006794166701600041 0.0017742413188197971 0.005616478036169922 -0.0046551175615936425 0.0002990139482116998 -0.0015130379579511193 -9.860584644171709e-05 0.007064780246089839 0.0031790998994808578 -0.0010101081894585637 -0.012162879979509255 0.003106931213781915 -0.0007938440903509746 0.003610296605500037 -0.00022023903472432208 0.006003983321561526 -4.4482393489261e-06 -7.35224012915806e-06 3.602356924409777e-05 3.0403420287927955e-05
PC_4 -4.190535170109253e-05 5.415315456234949e-06 -1.0891127910902957e-05 4.4808752806378604e-05 4.135468693020846e-07 6.078534751768795e-07 -4.844184489604541e-09 -7.270515863731162e-08 8.286829209022715e-10 0.0004212182054218329 0.11295437069516276 -0.00392493454811388 0.007099703085280193 -0.005314960194249795 -0.002175400152275803 -0.003717133998908393 -0.0016355105760304943 -0.006579658428572743 0.0025120783663453304 0.004970862274628588 -0.011001278628656113 -0.009648143025063088 0.007508855479424734 0.006865717805094562 -0.003778167799232764 0.0021460054827941995 -0.005128503341435323 -0.00037274286828736244 0.003167494052094017 -1.4704738531624958e-05 -1.756874877436896e-05 3.3317758955929992e-06 3.092900663924307e-05
PC_5 7.0204514081880285e-06 -8.610076911838463e-07 -2.123940706894043e-05 -8.05405298336702e-05 1.2644227099872891e-05 5.424957366773828e-07 -4.042328554487724e-09 -3.799523937559269e-07 3.086784056828592e-09 0.0032429005387226086 -0.003924934548113918 0.15245293175541727 -0.005560828316460345 -0.0097913490216904 -0.002794363627522162 0.010446488630410707 -0.01111374036681988 -0.002463052493846779 -0.010046273122519865 -0.008340192649957282 -0.0013455818208979822 -0.01245250820604258 0.010520569743743949 -0.021016844357910104 0.00725638716553543 0.006244333349687007 -0.0013799957892870992 -0.0025150823470966124 0.012811097180965533 -9.207903968007103e-06 -2.1615094137882833e-06 1.5898422635615184e-05 3.8810624847831724e-06
PC_6 -6.36851157960053e-05 -9.353728197086393e-06 -1.9378744833152976e-05 -1.2355502478304964e-05 6.403604283435979e-06 2.495791136633409e-07 -1.890321459687514e-09 -1.8338809244609164e-07 1.344382125264057e-09 -0.0005164174724709832 0.007099703085280146 -0.005560828316460336 0.18800548192786343 0.005692600676713476 0.007362871561363276 -0.013860931976766883 -0.003401303679354178 0.0029174332872470205 -0.008727571035184574 0.0038905167457820205 -0.00023780319092786136 -0.014758244960452815 0.010191152701133655 0.01663201222042245 -0.0063612935264845995 -0.0006817459975606224 -0.009868456758153003 -0.0012086629737982054 -0.006144345628066473 -1.3823241847910088e-05 -1.0757406152432143e-05 -1.5842065330375284e-05 -2.6887196396492922e-05
PC_7 6.430424444882926e-06 -5.041409060036809e-06 2.287084480649295e-07 -0.0001485488670556557 8.18837344362915e-06 4.363742706237748e-08 -2.7625385273465904e-10 -1.5476457748067092e-07 9.842084429564239e-10 -0.00679416670160006 -0.005314960194249809 -0.0097913490216904 0.005692600676713462 0.23729028506157518 0.009394049801600784 -0.0019007983813905123 -0.009636061572696426 0.00874744106941675 0.006290408311653468 0.02449079851688738 0.004583503668302204 -0.023050500864007766 -0.01845190901685689 0.02174174221351505 -0.010904154108697581 -0.007968077055785358 -0.0036564241943831738 0.009114976461454566 -0.011260127865913535 -1.0904226994041666e-05 -1.4906849627828637e-05 2.628761257334447e-05 -6.547717196377059e-06
PC_8 -6.949921179277102e-05 -2.097840602356032e-06 1.7878579189873695e-05 0.00018406818063436726 -2.318818041326792e-05 -5.043939663091012e-07 3.2347996021596796e-09 6.243267731353276e-07 -4.6620966790861105e-09 0.0017742413188198312 -0.0021754001522757416 -0.0027943636275221794 0.00736287156136324 0.009394049801600798 0.2512878254473105 0.012053486554509104 0.009050648892172213 -0.005105132421692465 -0.0013064348101638724 -0.013156782424147239 0.00859431103763536 0.02098585848404742 -0.013810569011444042 0.00964042469731497 0.017835994115976188 0.00396819558173417 0.0023590910119636976 0.0012353765545210238 -0.011606775919701407 1.0130409867209e-05 -6.876006007362622e-06 4.982743545822314e-05 2.3786757288318383e-06
PC_9 9.358656020886161e-05 2.093873783624434e-06 8.468018167819221e-06 0.00022282712892666027 -1.1773237353108494e-05 -1.8117783394622954e-07 1.2267958789757362e-09 1.8191637362576846e-07 -7.225877216922203e-10 0.0056164780361699215 -0.0037171339989083593 0.010446488630410693 -0.01386093197676688 -0.001900798381390518 0.012053486554509118 0.3408966211395878 0.007485125580739831 0.004048022865082496 -0.02090674927050548 0.00834639695505322 -0.003036570633389004 -0.0027253870068231177 -0.010464171490417134 -0.006211020068898101 -0.0061351861981441625 0.0005529538892151916 0.000136093360433431 -0.006339247765471901 0.017807461320427764 -3.135794180226432e-05 -3.887796145423548e-05 3.653286955476895e-05 5.653620878528964e-05
PC_10 -6.437432359055872e-05 -3.074411490353033e-06 -1.4535075476078343e-06 0.00014478571548246145 -1.1293604526400996e-05 -1.5755381182294165e-07 1.6268707436017363e-09 2.596450690738086e-07 -1.7795827217710418e-09 -0.0046551175615936295 -0.0016355105760304728 -0.011113740366819863 -0.0034013036793541767 -0.009636061572696418 0.009050648892172148 0.007485125580739809 0.40800532251520466 0.021809849517398592 -0.008261469263418956 -0.0005523630081335077 -0.002933575661649635 0.013875283588010923 0.001971862099399138 -0.001240272153960071 0.012701217451333461 0.003899283542097504 -0.002236865350831256 -0.002809530343092492 -0.010971005572693164 1.2226238780009999e-05 -7.103361890203231e-06 7.914990993285475e-06 5.8763983713825146e-05
PC_11 -5.195976416378732e-06 5.734646294568229e-06 -1.2891173819672674e-05 -0.00013425660939518172 1.6625284602103163e-05 5.199641040905992e-07 -4.0818773232925875e-09 -4.2278612686069e-07 2.9511575946622193e-09 0.00029901394821168006 -0.0065796584285727905 -0.0024630524938467875 0.0029174332872469685 0.008747441069416734 -0.00510513242169244 0.004048022865082514 0.021809849517398578 0.3811340811026603 0.006749700393183369 -0.005211622060467736 0.020661341765798612 0.014990320144492364 -0.005249431198475292 0.011290314702599866 -0.007487999589361028 -0.005327898532926583 -0.00011956351835359092 -0.005214155378359477 0.021788954125839803 6.185588615608656e-06 -5.889124051126989e-06 3.880954331823654e-05 1.5012060444076628e-05
PC_12 -0.00010405725399460681 -2.5618531540632938e-06 2.897771050232232e-05 7.523651288026736e-05 -8.755098276202152e-06 -8.05221397100888e-07 5.6133993936504e-09 2.829746523320822e-07 -2.4596712206878736e-09 -0.0015130379579511002 0.0025120783663453456 -0.010046273122519859 -0.00872757103518458 0.006290408311653518 -0.0013064348101639342 -0.02090674927050548 -0.00826146926341896 0.006749700393183419 0.43384660061641855 0.020881238840011036 -0.004820570956146466 -0.013709003886960265 0.006417698670097117 0.027601682706294886 0.01074967531427427 0.011180059901297775 0.01188272147111531 0.014232268789826488 0.006032383097082666 -1.1360496958926736e-06 4.831818337971859e-06 -5.7144682853866815e-05 2.139254385318111e-05
PC_13 -3.0487199244822672e-05 -5.486180078413499e-06 1.5303715291463063e-05 -0.00010873532206492179 1.0475156013254198e-05 -5.08543253648877e-07 3.8467971432387484e-09 -1.5227307346905956e-07 4.623176512082646e-10 -9.860584644171386e-05 0.004970862274628554 -0.00834019264995728 0.003890516745781982 0.024490798516887416 -0.01315678242414724 0.008346396955053246 -0.0005523630081335449 -0.0052116220604677315 0.020881238840011047 0.4557184646081031 0.023139305767745377 0.005905578328167746 -0.008400831150926014 0.025288015508757863 0.006840773656085502 0.0008423902532501339 -0.02273376232365515 -0.019706668085104375 -0.005119885868373826 1.2131657791213093e-05 5.7240344993452655e-06 -1.6593535687674624e-05 -3.277629531128792e-05
PC_14 -6.312902734155793e-07 9.28084732736386e-06 -1.012115688325834e-05 -0.00011441456009886141 6.043782161697358e-06 3.8637389033436246e-07 -2.747150751588349e-09 -1.1594181761387742e-07 6.961339775738219e-10 0.007064780246089769 -0.01100127862865613 -0.0013455818208979711 -0.00023780319092779799 0.004583503668302207 0.00859431103763533 -0.0030365706333890068 -0.002933575661649665 0.020661341765798574 -0.004820570956146455 0.023139305767745408 0.4377927773425559 -0.002138450330808466 -0.0021496245143738098 0.008600229125295714 8.779698846545486e-05 0.0030600914304871342 -0.005240650584986348 -0.03423162832599998 0.008921079581134882 -5.384595184311205e-05 -2.8887768692027718e-05 8.318235174371157e-05 4.091933891776424e-05
