 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.01681616890877879 -1.511062107103725e-05 0.0028261163575550156 0.0014236660526522214 -0.00024588636106453576 -9.441730604381689e-05 9.572010356403935e-07 9.760245728022787e-06 -1.0777219988030325e-07 -0.0072819959720127544 -0.0024014828522602202 -0.001167782023717463 -0.003354227802759793 0.009402260768474651 -0.0008671093355162103 0.005347300469397841 -0.0073129304318127015 -0.0019011446864665943 -0.002951891449721277 0.009622570669510389 -0.0026689079414630827 -0.005020941595103322 -0.014160259595499915 -0.008734697473587901 0.0019892879888058317 0.001652210366461126 -0.002044521045295369 -0.006488550790332615 0.020308906624507943 5.669063092795561e-05 -7.268153628290093e-05 6.685669382545653e-05 -3.785015588653279e-05 8.889343494147036e-05 1.8830919345527526e-05 -0.0002999799413438207
yob -1.5110621071040617e-05 4.367783285350697e-06 8.978382278285923e-06 1.7636858181579922e-05 -2.2468164851233994e-06 -1.0957728385514514e-07 5.922611026768495e-10 4.843389494559179e-08 -2.3408050966904657e-10 6.833055537518849e-06 0.00124078355332729 0.00023018327904713145 -0.0005268957043684019 5.357117981366573e-05 -0.000994936075622812 -0.000140372347143671 -0.0002770133957592332 0.0005352459857856913 -6.644312613428118e-05 -0.000691197629182194 0.00031574534759815407 -0.0004273013602384591 0.00033548161547734655 0.000516829364238612 0.0001747288359522123 -3.3104011604309954e-06 3.271068530328277e-05 0.00027742720628342346 -0.0005639832208221035 9.155092108037253e-07 -8.735591292862005e-07 -6.567980700486528e-07 1.3230061183433957e-06 -2.0188974960572227e-06 1.6438266658745332e-06 -3.2044511812653054e-06
age 0.0028261163575585223 8.97838227832805e-06 0.001876697826275884 0.01884691508851947 -0.0018240674774405506 -5.466871872811235e-05 4.942574721709807e-07 5.3380348934123844e-05 -4.830755643003846e-07 -0.0007195452056184477 0.0037424235824532986 0.001878173023737031 -0.0015892587731951356 4.668357115453282e-05 -0.005489780941233481 0.000852751742390662 -0.0031018871466557472 -0.0009937698827031612 0.007307568348444684 0.0011541654106535047 0.004024201802959668 -0.0003524705715918246 0.0019228973226854374 0.00013026476124555303 -0.001322220240646128 -0.001205623735249279 0.00041232283433754075 -3.798354375765132e-05 0.0032238883974049296 3.221953878982351e-05 -1.5223963862574988e-05 -1.323063151554191e-05 7.946973272798203e-05 -8.852557451729163e-05 8.635575772107123e-05 -8.596577261000844e-05
sex 0.0014236660527141838 1.763685818142653e-05 0.018846915088529464 0.37123821167950066 -0.03408205193565163 -0.0005332381627629298 4.708115613278163e-06 0.0009629745754307465 -8.501451801114148e-06 0.0012345145166034006 0.010512927835945486 0.005055893830111177 -0.014802349127111432 -0.020334022007538838 -0.03195097092536192 0.021870982394112098 -0.04649697931821407 -0.02055155890850822 0.08367808799691727 0.0035049064901722968 0.03380111201170709 0.0039473222657252505 0.017020723657256452 -0.04496730102843351 -0.06261851713170984 -0.015911530923064757 0.01729526945894573 0.028693064718344118 0.023546409529727617 0.00018010748176827812 0.0003425038030012316 0.00010670215509653454 0.0019742808640430386 -0.0026035670421745774 -0.00020498361169650028 0.00026841876145863674
age_sex -0.0002458863610706521 -2.2468164851461405e-06 -0.0018240674774416272 -0.03408205193565345 0.003263509032501736 5.3279226974678475e-05 -4.818109592156724e-07 -9.507900524354891e-05 8.590625969548456e-07 2.9617196616974558e-05 -0.001411206672586189 -0.0007436412157233964 0.0015790686499711814 0.002080883872572768 0.0029002446792502946 -0.0023912153238186975 0.0031771458764293767 0.001467487106517519 -0.00823429494457552 -0.0006538693684920415 -0.0027484203211272993 -0.00034314279539711357 -0.0014559043208207689 0.00393288889118726 0.0055133017641228604 0.002609529128485832 -0.0006966956553398155 -0.002256676137802278 -0.0034359829101417395 -1.5688868379086198e-05 -3.467108871097489e-05 -1.0333959499923685e-05 -0.0001706355410692157 0.00023214682425300103 2.210631262915273e-06 -6.594971835290166e-06
age2 -9.441730604391913e-05 -1.095772838551697e-07 -5.46687187281105e-05 -0.0005332381627626222 5.327922697464583e-05 1.6403586646642964e-06 -1.5159188837871942e-08 -1.600391993415761e-06 1.4792373892721141e-08 2.543653143941744e-05 -6.719794891406276e-05 -4.3832369591897224e-05 3.149188434726956e-05 1.3894592025046355e-05 0.00010310579875806057 -3.5284689926845854e-05 5.9492788197743936e-05 3.008784642848325e-05 -0.00021179314177150434 -6.779977485364442e-05 -8.63730240134646e-05 -1.2230787938376517e-05 -2.877052798593635e-05 6.4606383592733294e-06 4.589585228315353e-05 5.343684850624991e-05 2.442488688034957e-06 7.928833552690092e-06 -0.00012148103838756083 -8.56697951923441e-07 4.2174648994120194e-07 2.6168849648201363e-07 -2.2745048783689338e-06 2.4227045040108682e-06 -2.3310885341300858e-06 2.5255879743941e-06
age3 9.572010356412319e-07 5.922611026771978e-10 4.94257472170933e-07 4.7081156132751625e-06 -4.818109592153546e-07 -1.5159188837871e-08 1.4267675824409034e-10 1.4776196653107721e-08 -1.390480853148261e-10 -2.708432243422446e-07 5.596110407837546e-07 3.79862080267512e-07 -2.9297185709821376e-07 -1.7593153920268684e-07 -7.047668193715077e-07 3.8191368742819256e-07 -4.1254749421532333e-07 -2.2718907180776138e-07 1.8622884209129747e-06 6.953362860445148e-07 5.832036905290562e-07 1.447349103859415e-07 5.2287152502643286e-08 -1.083480265217824e-07 -4.192240892732741e-07 -5.789921396919552e-07 -9.529514651817395e-08 -4.9906258426355496e-08 1.2344677154493595e-06 7.501847051695945e-09 -3.845822862252736e-09 -1.4776061263953545e-09 2.0191114186286916e-08 -2.097658010629459e-08 1.930553418630219e-08 -2.324000398897639e-08
age2_sex 9.760245728195983e-06 4.8433894944901524e-08 5.338034893415389e-05 0.0009629745754308315 -9.507900524355207e-05 -1.6003919934167093e-06 1.4776196653116974e-08 2.840155431241399e-06 -2.6188074580146537e-08 -5.513815783515568e-06 4.9029694380519366e-05 2.89301687906329e-05 -4.6278065504245216e-05 -6.354535192991154e-05 -7.171705613805919e-05 7.550594653027511e-05 -6.886442608241464e-05 -4.0274847622194405e-05 0.00023859769008308576 2.7784988214523203e-05 6.394012441285454e-05 1.2272784607335264e-05 2.876493505882056e-05 -0.00010290567878768318 -0.00015106316448951115 -9.977494520997753e-05 -2.4369701634894216e-06 5.629951646995095e-05 0.00011659735265809231 4.4713565333467974e-07 1.0267203794395531e-06 2.5329987606046603e-07 4.557564497887619e-06 -6.355464106535923e-06 2.7041687252537535e-07 -7.042764661517147e-08
age3_sex -1.0777219988172481e-07 -2.340805096559718e-10 -4.830755643006305e-07 -8.501451801115167e-06 8.590625969548948e-07 1.4792373892729017e-08 -1.3904808531490275e-10 -2.6188074580147086e-08 2.4578054769614253e-10 7.695705347164081e-08 -4.832639509257264e-07 -3.3222129052241976e-07 4.1131270516979105e-07 6.187671029399915e-07 5.18553206705003e-07 -7.100127261382061e-07 4.804745794218097e-07 3.5647241239131046e-07 -2.153505440973449e-06 -2.634837138538835e-07 -4.1210453220680735e-07 -1.4217616226614153e-07 -1.4561294732170869e-07 8.914009672773634e-07 1.2920249055346198e-06 1.0698202992045281e-06 1.6663473419952353e-07 -4.979236690493322e-07 -1.1937099389083123e-06 -4.189041365470379e-09 -8.922526701891924e-09 -1.8452426109373751e-09 -3.865535474406528e-08 5.4117528748602726e-08 -4.370555964183403e-09 1.8492824559860098e-09
PC_3 -0.007281995972012734 6.8330555375170296e-06 -0.0007195452056170453 0.0012345145166273508 2.9617196614640873e-05 2.543653143937666e-05 -2.708432243418768e-07 -5.5138157834465115e-06 7.69570534710055e-08 0.9918043889650326 -0.13458261502264035 -0.049426481771792194 0.26559776289410036 0.08933723499985585 -0.006471002887865737 0.14627388098192717 -0.28908754179117147 -0.1974472863612818 -0.29613986032474354 0.23876650905667857 0.18632744089003797 0.3436514072729266 -0.1968016967320936 -0.7461241378296538 -0.2259265207974321 -0.06609355725102357 0.17793083833606915 -0.33758671206810015 0.5138584044388625 -0.0004014589228357139 -0.0005822564078015849 0.00012907574954984622 0.0015962687401221089 0.0007077482681572877 -0.00034750838441377035 0.0013925138551635803
