 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.0077604934933875e-05 3.083607378280994e-08 -2.4196102381663087e-06 -6.892197959356322e-06 4.5318266321743517e-07 4.740142933821779e-08 -2.7794468625612335e-10 -9.741399656048413e-09 6.487049663565214e-11 3.7414954791665685e-06 -3.3593070720817827e-06 2.897081651915223e-06 -3.727460251606643e-05 4.92583429993571e-05 -6.838824958685986e-05 4.6140545355161877e-05 -4.09901874738749e-05 -3.272566771822651e-06 -7.590138459045092e-05 -6.952328669388698e-06 -1.7029435563954813e-05 -5.077962999074798e-05 9.752034684300065e-07 -3.517891033289323e-05 -2.6174937056597835e-06 3.135629319845144e-06 -4.205167797051683e-05 -4.733880625135548e-05 6.522510106877276e-05 6.636059042544809e-09
yob 3.0836073782813185e-08 9.778001949055563e-08 1.6629259377698832e-07 4.6173105771889144e-07 -4.824104531209348e-08 -8.993359358018881e-10 9.612684462995895e-13 6.931716760256439e-10 -1.7471667923507485e-12 7.491331246594796e-07 7.035649971153488e-06 5.108052568970842e-07 -6.948085254342113e-06 -1.5292743094467559e-06 -3.184422179831953e-06 2.039241974561202e-07 -2.4749696382426485e-06 4.571338686929288e-06 -1.890178593420691e-06 -4.322711501262662e-06 5.9279421532697516e-06 -5.412370705914461e-06 -2.650432439725381e-06 8.411609998315836e-06 2.6917350945742536e-06 2.2552499585647028e-07 -2.1382811834659524e-06 2.931933155845081e-06 -1.1475718337486588e-05 -1.1850386536408619e-08
age -2.419610238172597e-06 1.6629259377714886e-07 3.460855912694901e-05 0.0005072657108551517 -3.426511065942638e-05 -6.989795830403886e-07 4.391379926464523e-09 6.957229250775384e-07 -4.374412157497382e-09 2.48573574193873e-06 -5.894269246842558e-06 -1.0189785599444044e-05 -2.8047792444282866e-05 -1.653147473778701e-06 8.962913544554133e-06 1.4662639861007704e-05 -3.39797490035914e-07 -1.0246539113558464e-05 7.634229703835751e-06 1.8607669970763277e-06 1.5517541054725823e-06 -4.314208131050277e-06 -3.011582088585116e-05 2.112686780594524e-06 -6.057625275655602e-06 -4.136976957547851e-06 -2.9165069942043276e-05 -6.441428044802405e-06 1.1481492923312828e-06 -2.422999064900352e-08
sex -6.892197959084766e-06 4.617310577295983e-07 0.0005072657108546354 0.014156583820066104 -0.0009209771143399765 -9.999886281420824e-06 6.155795851019875e-08 1.825162023871731e-05 -1.127285578136275e-07 3.303278865891548e-05 6.223167257006727e-05 -0.00011396413684139131 -2.3970317797928604e-05 -0.00014344565662182486 0.0001772808213815465 0.00028940958064453513 -5.3390876219710695e-05 5.69887115752507e-06 0.00013679166716963414 -0.0001716692463648244 0.00018516484056427552 -2.6860911267574814e-05 -0.00010238372781776187 -9.629891738004142e-05 0.00014088977694826608 0.00024698966823607924 -0.0002761838134115873 0.00019957880293610989 -9.716991270386747e-05 -2.9478266119054696e-07
age_sex 4.53182663239417e-07 -4.824104531291135e-08 -3.426511065938872e-05 -0.0009209771143399219 6.214868333605413e-05 6.949808033512457e-07 -4.371832129511704e-09 -1.2641403479387472e-06 7.96383618673601e-09 -3.2046728111369264e-06 2.2372280288580854e-06 1.432890179915624e-05 2.4905011942162577e-06 8.538842679317891e-06 -1.7682758055346672e-05 -1.8090352478826062e-05 -4.1788501413219094e-07 3.4966912188754336e-06 -1.2018489310843158e-05 8.367428117880629e-06 -1.1744103317594046e-05 1.7276460947230675e-06 8.26877150352874e-06 1.034053662770764e-05 -7.485987189336854e-06 -1.6265289702904835e-05 2.1882482343559962e-05 -1.147682786070806e-05 2.4902168191155696e-06 -3.792608093190769e-08
age2 4.7401429338056524e-08 -8.993359358087136e-10 -6.989795830403617e-07 -9.999886281430804e-06 6.949808033519752e-07 1.4515604418153136e-08 -9.309377032087891e-11 -1.4452036762876415e-08 9.270159929184789e-11 2.8433845554283225e-08 4.509836293936722e-07 3.2559069678595073e-07 4.2030642313028556e-07 6.539963199523056e-08 -3.144808123961416e-07 -3.108512496465154e-07 -1.5210531124219357e-07 3.8669820304966904e-07 -3.0224789723590714e-07 -2.456377858098299e-07 9.643752218872542e-08 -8.18562933605493e-08 6.360472317901708e-07 2.2794698709170794e-07 2.7668141001478077e-07 1.3448602238840664e-07 5.329682592530367e-07 1.6606741855280076e-07 -4.7216013295222884e-07 -6.789678315698312e-10
age3 -2.779446862538412e-10 9.61268446294991e-13 4.391379926464094e-09 6.155795851025709e-08 -4.371832129515977e-09 -9.309377032087422e-11 6.075189238930116e-13 9.269020057884095e-11 -6.048563334751397e-13 -6.996650783663277e-10 -3.6663338733789168e-09 -2.576682914395718e-09 -2.7504972114689695e-09 -3.977414949099469e-10 2.105153968414323e-09 2.0405699107792707e-09 1.4708444607803995e-09 -2.9859073100169062e-09 2.2549531808108778e-09 2.2218580110366145e-09 -7.837494232523101e-10 8.534479586918714e-10 -4.5370187198997004e-09 -2.1853548303818426e-09 -2.3771109301388945e-09 -1.1590868704243928e-09 -3.2974305799725417e-09 -8.950546953647873e-10 4.52718281505947e-09 9.908654360871299e-12
age2_sex -9.741399657024999e-09 6.931716760511746e-10 6.957229250767091e-07 1.825162023871476e-05 -1.264140347938648e-06 -1.4452036762860195e-08 9.269020057874539e-11 2.627951087626951e-08 -1.685992781343007e-10 6.99822145535298e-08 -1.328421561617627e-07 -3.914353165254259e-07 -6.244226609104382e-08 -1.7269090080842876e-07 4.5583443856816893e-07 3.490272592019666e-07 5.0990176311406394e-08 -1.2787654577549288e-07 3.1910861500424926e-07 -6.014408809575074e-08 2.2767339456654053e-07 -1.1419924960948247e-08 -2.1996397431000623e-07 -2.9795826907543837e-07 1.4236668835588214e-07 2.861985159043718e-07 -4.674403498296782e-07 2.294546857840062e-07 3.156060302664323e-08 1.665110773148752e-09
age3_sex 6.487049663805451e-11 -1.7471667924198191e-12 -4.374412157491681e-09 -1.1272855781360141e-07 7.96383618673471e-09 9.270159929173693e-11 -6.048563334744825e-13 -1.685992781342872e-10 1.0995221735322056e-12 -3.309757488377223e-10 1.2509410774241468e-09 2.99685130470387e-09 4.588984645330949e-10 1.1357338578415524e-09 -3.377097781209113e-09 -2.0268406183351624e-09 -4.760622294454838e-10 1.0562258575811512e-09 -2.491312341408084e-09 -2.4765159644382116e-10 -1.4031452282558774e-09 -4.447471496684345e-11 1.7039154505298185e-09 2.289550597527716e-09 -9.388285679385433e-10 -1.4919552315789252e-09 2.9846580422160287e-09 -1.6927965985439757e-09 -5.881019950772957e-10 -1.5448237003353147e-11
PC_3 3.7414954791668963e-06 7.491331246594744e-07 2.485735741927349e-06 3.30327886586507e-05 -3.20467281111819e-06 2.843384555452337e-08 -6.996650783678838e-10 6.998221455313522e-08 -3.309757488351612e-10 0.025304609190360552 0.0007279593757742262 0.0017019587646940743 -0.0003032286635667508 -0.0043720230812851 0.0019330296854266021 0.003689877267968195 -0.0039202577250866495 -0.00023290230308878416 -0.001371132204695944 0.0005774044346476986 0.005004156436447407 0.0025729106613302088 -0.0016982363796041549 -0.009343980128945446 0.0012544977440673598 -0.0011870793154097122 0.0031374491074671984 -0.000528072637874377 0.004782315194353698 1.6796667718338618e-05
