 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0002154238151453511 -5.869722879569209e-07 7.18585547524326e-05 -3.9211922466706165e-05 2.226465466766894e-06 -2.048845334232731e-06 1.8184299684088877e-08 -3.5032036952301954e-08 1.1891021452508155e-10 -6.792475660672926e-05 4.223069619028293e-05 -0.00011222044092958181 -2.5777207697999045e-05 0.00014299595754588035 -0.00023382858305366237 -8.533735118049275e-05 -5.5717156009773975e-06 9.409394196966352e-06 -3.922108712906274e-05 1.086305357769862e-06 -7.326274893727279e-05 1.3968042986608192e-05 -1.1235807749533991e-05 -8.83235965531085e-05 -0.00016242804472205296 -1.2825784485392996e-05 -0.00022659111102084172 -6.185836621082419e-05 0.00033829110698654983 -9.623672643278111e-08 8.092800661283123e-07 -9.437146206806056e-07 -6.790132070973429e-07
yob -5.869722879566354e-07 2.361816949867393e-07 1.1217468156441812e-07 -2.197498682647364e-06 8.743884100879735e-08 2.1073172475333438e-09 -1.8172356833364466e-11 -1.6876693975238504e-09 1.3715263033077212e-11 1.6512434747815765e-07 4.1612267025985817e-05 9.18014185358827e-06 -2.4849298127704363e-05 5.682530756474619e-06 -2.3424625061465143e-05 -2.2982745215708226e-06 -9.929144769824002e-06 2.040201370467835e-05 -7.055410624220857e-07 -1.8969887676613368e-05 1.633510344272322e-05 -1.3490927960779738e-05 -4.947195001311918e-06 2.332473829858447e-05 1.3413051128408314e-05 -3.7410221187556985e-06 -4.430911437623444e-07 1.556451093236147e-05 -4.0023646841825965e-05 -2.956476560577647e-08 -2.6027005798917752e-09 -3.875714017208197e-08 -2.0082819940947454e-08
age 7.185855475115349e-05 1.1217468156278953e-07 0.0001850926068256332 0.002306173089175292 -0.00018458307216826186 -4.565258201765458e-06 3.524829256220598e-08 4.5551088205850465e-06 -3.517056419584935e-08 2.788245398435512e-05 -5.3476810725061894e-05 -0.0001322416670953363 -3.174555976643734e-05 -7.885777001017772e-05 4.1810979106081376e-05 -7.963353779507887e-05 -2.692012526647771e-05 -1.0235738561016137e-05 9.422259900749755e-05 -1.2938430030643484e-05 -3.9771918798566434e-05 0.00013648247574179052 -3.313965489153609e-05 -3.925084264816827e-05 0.00016373737770281483 -6.46873835485477e-05 2.0773570387891544e-05 3.736727122123841e-07 -7.0790827133254444e-06 -4.4874660659714e-08 5.49123695699447e-07 -2.022560949197738e-06 1.7078567870649507e-06
sex -3.921192249379919e-05 -2.197498682703025e-06 0.0023061730891516916 0.05045040693659602 -0.003962536454954717 -5.589721289073626e-05 4.2502255940017034e-07 9.658693686695576e-05 -7.397251816894917e-07 -0.00016490218275761072 -0.0005000403899987568 -0.0018482582011163245 0.00044149672026536 -7.838516512789533e-05 0.00017713495770404827 -0.0003754717999633455 -0.0009048859151222589 -0.00025596994679376236 0.0011687065972822356 0.000553393951592771 -0.0008733001376798388 0.0017684450676301198 -0.0019421727110507693 -0.0007182819996404342 0.0021622809951711017 -0.0007695752518273875 -0.0001643309090098565 -0.000331453806356713 0.00014575900146276703 1.3715325551213368e-06 -2.893248238757523e-06 -1.0681666407153256e-05 1.7288293748910417e-05
age_sex 2.226465468986895e-06 8.743884101044159e-08 -0.00018458307216627813 -0.003962536454953615 0.0003179601031113545 4.5568505074715e-06 -3.518612490484161e-08 -7.888457475996961e-06 6.130304691026462e-08 1.3469169367881998e-05 4.3406222217777813e-05 0.00014938021958245355 -2.545440096283828e-05 1.1076076445422e-05 -5.6039222809289836e-06 2.929252202535888e-05 6.784504980799602e-05 4.6672346584940194e-05 -9.155834798365977e-05 -4.362692488158575e-05 6.654142240393544e-05 -0.00012428075011821404 0.00016009214666979062 6.112051348192447e-05 -0.00015675549614064502 8.672583693893551e-05 3.790595792472924e-05 1.2004775999519676e-05 7.568782722126458e-06 -2.2456865298887567e-07 2.90533523092403e-07 1.0110422603243454e-06 -1.3693456033480462e-06
age2 -2.0488453342002213e-06 2.107317247598178e-09 -4.565258201764701e-06 -5.589721289131414e-05 4.5568505075201795e-06 1.1468998680206122e-07 -8.993507950954574e-10 -1.1442497737997718e-07 8.972514412338097e-10 -6.256590284893464e-07 2.2540990011668645e-06 3.548551922287554e-06 3.418325633830797e-07 2.6452366470616553e-06 -1.478576909046694e-06 2.0220180426668706e-06 2.6563286745945815e-07 6.866467348142254e-07 -2.6688159865383707e-06 2.0845594444074526e-07 1.0003261199986092e-06 -3.580992640413714e-06 7.388391574721951e-07 1.4479257432475196e-06 -3.3124262914282218e-06 1.915849425913202e-06 -5.620702289247543e-07 -5.239112677249508e-07 -4.271022997836776e-07 -1.721837622572277e-09 -1.0533294266197488e-08 4.4202197095161995e-08 -3.967230001734564e-08
age3 1.8184299683825804e-08 -1.817235683321921e-11 3.524829256219514e-08 4.2502255940460873e-07 -3.518612490521568e-08 -8.993507950953293e-10 7.15582316776165e-12 8.972860747075744e-10 -7.139111918316986e-12 3.9212674405221936e-09 -1.6146538922388936e-08 -2.796169779168651e-08 -4.014466979179585e-09 -2.2526128031923776e-08 8.816517883909455e-09 -1.7784448742999047e-08 -1.3992204626084177e-09 -4.256552221785885e-09 2.3017657529791647e-08 -3.809757605325643e-09 -6.857107954212486e-09 2.71137651456316e-08 -7.180737434671503e-09 -1.0642504391137899e-08 2.2248192664433e-08 -1.697045754748395e-08 2.337856381358124e-09 8.550871663646162e-09 2.3866236615528272e-09 1.9832801574237246e-11 5.453019728516792e-11 -2.965656267521769e-10 2.9477630247683435e-10
age2_sex -3.503203700824658e-08 -1.6876693975965484e-09 4.555108820533293e-06 9.658693686689568e-05 -7.888457475994344e-06 -1.144249773787067e-07 8.972860746978046e-10 1.989863394816316e-07 -1.5693506676869956e-09 -4.134723604193077e-07 -1.0435624782550163e-06 -3.6654292282664798e-06 3.7712213365371783e-07 -4.5742084468734624e-07 -1.8177971254920747e-07 -7.984752101248778e-07 -1.7208712214197595e-06 -1.5477521942657486e-06 2.3177344992462928e-06 1.1186639052608131e-06 -1.7000046371867521e-06 2.8809583953087808e-06 -4.242276564516115e-06 -1.597014606466503e-06 3.566884981304937e-06 -2.814727886944938e-06 -1.4763151119175233e-06 -5.326723344433823e-08 -5.477103463270609e-07 7.217141789374417e-09 -9.054866582572776e-09 -2.5224344113977434e-08 3.237622696500371e-08
age3_sex 1.1891021497453897e-10 1.3715263033331792e-11 -3.517056419542763e-08 -7.397251816887648e-07 6.130304691022316e-08 8.972514412234505e-10 -7.139111918237282e-12 -1.5693506676864712e-09 1.2551431381618354e-11 4.091348900676241e-09 8.059971212831654e-09 2.7907695667726064e-08 -1.2151605435171772e-09 4.841856462914626e-09 4.59810000852862e-09 8.300599780394057e-09 1.407797096863073e-08 1.372902542036418e-08 -1.8834424336989922e-08 -8.096166096168807e-09 1.5169286312197746e-08 -2.160707656244197e-08 3.5669452293992204e-08 1.2437709184891586e-08 -2.6421717540551237e-08 2.5668291354354e-08 1.600070091283952e-08 -5.478890050421008e-10 6.2603121140690515e-09 -6.219788364503105e-11 8.195961006310644e-11 1.8662344885117712e-10 -2.386266172770944e-10
PC_3 -6.792475660663262e-05 1.6512434747843905e-07 2.7882453984954652e-05 -0.00016490218274692016 1.3469169367008336e-05 -6.25659028504409e-07 3.921267440640398e-09 -4.1347236039727004e-07 4.091348900502471e-09 0.05139324128235881 -0.0024945412149048056 -0.0013443132975272435 0.0024547961385507867 -0.0011856337249224074 0.007942527552548399 0.005154433065815345 -0.010962698317111186 -0.004414371055290556 -0.003980829776500272 0.011778543488482325 0.005187210070035014 0.01099841101637107 -0.006322468733953535 -0.024702860110805372 -0.005353824848448533 -0.005883338220196047 0.009250891097727532 -0.005764012592507001 0.018671921777562345 1.9542537816156793e-05 -6.617954821269246e-06 4.056362081773056e-05 2.0161660200835687e-05
