 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.511439639655247e-05 2.40504339822849e-07 -3.2952203047265863e-06 -7.412355220141381e-06 5.772211281597973e-07 6.045887180415462e-08 -3.4104104862220203e-10 -1.373238690084566e-08 9.692459643105138e-11 2.7086295560579847e-05 -4.682594180688503e-05 3.86524980573058e-06 -5.7980078713022175e-05 1.059165630980027e-05 -7.316694964412191e-05 9.018639431046092e-05 -6.640907107027615e-05 -5.177025040227815e-06 -9.944069489159581e-05 -2.1452771430889973e-05 -3.82923290207764e-06 -8.712869523349e-05 1.0047311147503723e-05 -3.748755741533173e-05 4.8534508568006204e-06 1.6712861526728872e-05 -5.0781408713777795e-05 -3.871963426630572e-05 5.1757040841019876e-05 8.47163099552279e-07 8.628491269967534e-07 -1.327871025571055e-06 -1.2485900973598128e-06
yob 2.405043398228512e-07 1.305300799347313e-07 3.892485912554209e-07 1.502407412444254e-06 -1.288672526270119e-07 -4.716589671882868e-09 2.271813967124422e-11 2.2268722298459413e-09 -1.0289342672909949e-11 2.7461590157894264e-06 5.113825903386505e-06 -8.30745585595883e-07 -9.690854453988023e-06 -5.474021852937695e-06 -1.5549197498228386e-06 1.9823995311416844e-06 -3.031854638081627e-06 5.572761047290748e-06 -2.8078088962997287e-06 -5.796015007305683e-06 9.17890764909421e-06 -6.8341016427382665e-06 -2.713949433465557e-06 1.066217084654319e-05 3.472170707954958e-06 4.5436021505608717e-07 -2.8594791021479145e-06 3.825384980192844e-06 -1.5087210293694882e-05 1.8103102802939597e-09 3.1271594022848958e-09 -1.552828686776118e-08 -1.47993497960216e-08
age -3.295220304762985e-06 3.892485912549784e-07 6.202690709657445e-05 0.0009216444738915871 -6.030167809871725e-05 -1.2152281328477955e-06 7.441874393690862e-09 1.1897126307557091e-06 -7.297558063865444e-09 1.7017024186363087e-05 -8.000141084207088e-06 2.2639276945626555e-06 -3.340928348073769e-05 -1.5322562150118024e-05 3.9438004035189504e-05 2.9739366578392337e-05 -1.1305046988499577e-05 5.086869643761812e-06 4.0815072909519176e-05 6.151369553617321e-06 1.6686634431630728e-06 -1.610017338883989e-05 -2.3194187322118207e-05 1.4485021664868947e-05 3.0216034608740678e-05 -3.137727382678158e-05 -2.6518778173018505e-05 -1.9003384323381168e-05 -2.038747972956627e-05 1.3629280545612411e-07 4.3022316540078014e-07 7.149326501255436e-08 -7.314364815356088e-07
sex -7.412355219781864e-06 1.5024074124244903e-06 0.0009216444738892846 0.0264774560084577 -0.0016706131919247888 -1.7709446148875977e-05 1.0669549543399712e-07 3.2201387433426635e-05 -1.9417021722301437e-07 -7.781300983689372e-05 0.0002744338496694988 0.00020453706047687917 0.00024134924718119903 -8.4149895971401e-05 9.902507822350312e-05 0.0006982591222994336 -0.0004100221087398221 0.00027067018871386423 0.0006684241746190993 3.493706836732426e-05 -7.985409874703327e-05 -0.000345699590707021 -0.00013601958949654668 -0.00017546387186867537 0.0002558525634245985 0.00036617979452793986 -0.0004017782496799986 -0.00026836057174718485 -0.0006151672993088249 -6.757722398944746e-07 4.1170287946723805e-06 2.2934536942195633e-06 -4.607097232549322e-06
age_sex 5.772211281253988e-07 -1.288672526247015e-07 -6.030167809858207e-05 -0.0016706131919253246 0.00010904789516383078 1.187745595304031e-06 -7.2898463864228924e-09 -2.15143538822388e-06 1.3200792139501397e-08 3.234518296616742e-06 -1.290143476568449e-05 -4.900664825045071e-06 -1.0069327649865965e-05 2.556604370588841e-06 -1.6616050742851295e-05 -4.227665298654773e-05 2.4144327730640208e-05 -9.704592203118059e-06 -4.496007527698556e-05 1.6424488163276217e-06 2.239600392890523e-06 2.0608591791729312e-05 1.4011585613047487e-05 1.3903881205642751e-05 -1.3968361907173996e-05 -2.5849208607405055e-05 2.9051795743848144e-05 2.016726203156801e-05 3.899633821554928e-05 -3.2517711990456534e-09 -2.8407950949481627e-07 -2.2729070562142536e-07 3.93253019912418e-07
age2 6.045887180382496e-08 -4.716589671862319e-09 -1.215228132847927e-06 -1.77094461489264e-05 1.1877455953070064e-06 2.434586342253618e-08 -1.516268397495041e-10 -2.3901980098688862e-08 1.490378307400146e-10 -1.9801598245374973e-07 5.450643120268505e-07 8.705233110368994e-08 4.822460323295045e-07 2.9686954434388444e-07 -8.802274860918712e-07 -5.873565072248162e-07 5.1496996708573864e-08 1.5715046878410788e-07 -1.0148310322777014e-06 -3.4919382822823947e-07 1.5556362335213747e-07 1.447627082153501e-07 5.627944752087258e-07 1.5961189442667902e-08 -3.312940648688711e-07 6.515644061781363e-07 4.5569391012400835e-07 3.69011576512988e-07 -1.2245496386424227e-07 -3.7757201012869296e-09 -8.781816657857561e-09 -1.9982006101557122e-09 1.463259475336321e-08
age3 -3.410410486208185e-10 2.2718139671066404e-11 7.441874393692427e-09 1.0669549543433508e-07 -7.289846386442998e-09 -1.5162683974951966e-10 9.579222418207693e-13 1.4905925123655968e-10 -9.426236244753742e-13 3.7723343522601144e-10 -4.441045912833019e-09 -1.2851762976766198e-09 -3.1208218707623642e-09 -1.6262536212940217e-09 5.361951654007225e-09 3.6498783936357875e-09 2.944171037192909e-10 -1.8519483106074113e-09 6.7664649061585335e-09 2.96082038852819e-09 -1.3367706400210159e-09 -5.459379877119944e-10 -4.531027024325932e-09 -9.487515181238528e-10 7.959510241466725e-10 -4.252865755853069e-09 -2.8198553482187348e-09 -1.9534430260396258e-09 2.7387298806815278e-09 3.033376953695293e-11 5.584463345265245e-11 1.2731711266977425e-11 -9.186579383975878e-11
age2_sex -1.3732386900897517e-08 2.226872229804516e-09 1.189712630753319e-06 3.2201387433446e-05 -2.1514353882244602e-06 -2.390198009863544e-08 1.4905925123619552e-10 4.3241173257273336e-08 -2.6942653288931714e-10 -4.886936599907705e-08 1.7159249296434251e-07 -4.791765824940236e-08 1.402930873734019e-07 -2.6274995809287012e-08 4.782688695631095e-07 7.83154445354812e-07 -4.2695901580826936e-07 9.555703893377402e-08 9.517180819662954e-07 1.1101309900282774e-08 -1.559053051381806e-08 -3.5921071580827113e-07 -3.9105816743122043e-07 -3.419219303337531e-07 2.6250232665978233e-07 4.951653850763761e-07 -6.067036751249214e-07 -4.0474937834515676e-07 -7.024246779087461e-07 1.285386410929983e-09 6.248647814782749e-09 5.068432143891356e-09 -9.506255304851042e-09
age3_sex 9.692459643158967e-11 -1.0289342672620387e-11 -7.297558063852202e-09 -1.9417021722318213e-07 1.3200792139508108e-08 1.4903783073971537e-10 -9.426236244733153e-13 -2.6942653288937907e-10 1.7019126310208977e-12 4.0158759843569446e-10 -6.039113962296956e-10 1.1079887193303891e-09 -6.282423536509199e-10 1.179380081843548e-10 -3.6830210681691767e-09 -4.444517856252828e-09 2.358145901193437e-09 -2.0875135461985839e-10 -6.321789462738748e-09 -4.97750743393324e-10 -3.5692934444783974e-11 1.998312012813747e-09 3.0345889141920983e-09 2.4204358876786298e-09 -1.6634839313260698e-09 -2.8460745343982496e-09 3.868464882024498e-09 2.1738393456012204e-09 3.918639092690324e-09 -1.582415115428847e-11 -4.163834839863549e-11 -3.2842689403489424e-11 6.68706639778112e-11
PC_3 2.708629556057789e-05 2.7461590157896322e-06 1.7017024186460526e-05 -7.781300983454535e-05 3.2345182964607868e-06 -1.9801598245569767e-07 3.772334352381413e-10 -4.8869365995960834e-08 4.0158759841635767e-10 0.033682231490098795 0.0006999950482609182 0.003285825006167371 -0.0005654763328933087 -0.007019033484974271 0.001955793918611799 0.005687684411440998 -0.004353268349694084 0.000355429577943656 -0.0013317481494408594 -0.00013085907579467074 0.007254331204433798 0.0028223126709190937 -0.001041571919071952 -0.01206220520721031 0.003150607069943096 -0.0008150711118491876 0.0036252052407188084 -0.0004563965613230555 0.006003023169131994 -4.529365886294513e-06 -6.35594510719143e-06 3.634404764932578e-05 2.7722099455265194e-05
