 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
PC_8 -0.003576490594074334 -0.0002673118816674317 -0.0005182607158565034 1.196453675075085e-05 -1.3318360858525804e-07 0.04326210143498785 -0.12779757032982447 -0.22487321747767672 0.24944135133274048 -0.0354031876577488 3.9315162741999568 0.45906235082478225 -0.08461290734872637 0.27012524777541796 0.27578419198626175 0.1363943481519207 0.2590513841132641 0.26649250156719434 -0.37964418893777796 0.34514832101440684 0.4861588439422907 0.09305778847450248 0.2776026225464384 0.029553015719659535 -0.22044113354085443 0.0002733548745057938 0.0008168531358210662 -0.0004261257939771182 0.0011593341802742232 -0.0013655656039261001 0.0005461895304578281 0.0004114120964520996
PC_9 -0.0003030894015080815 -5.1200844834190904e-05 -0.00042707514772643 1.3238467693212186e-05 -1.2690344529685282e-07 0.023548409997293313 -0.011902566900984648 0.2740401882158925 -0.1437110744064142 0.42429745738822433 0.45906235082478275 5.126088660288904 0.3606715769678968 -0.017106662074874223 -0.5194390673138963 0.37942689308847366 0.05694064865620429 -0.0654908192570031 -0.1641550161839996 0.03753502942383471 -0.31148681305699466 -0.2028978274841976 -0.10874994066802805 -0.36832659724183753 0.40479954434327226 0.0007568769777132323 -0.001340587475253559 -0.0011285916889049506 0.0006179368288804267 0.0016416092484411054 0.0016488035118404653 0.0002182728045254793
PC_10 0.002690418026304691 -0.0001670849919977884 0.00019533306402100633 -1.6085964358606045e-05 1.9038362117065863e-07 -0.08851691186830336 0.050787259391207686 -0.14597597972757667 0.24870692498872427 -0.1939837880817424 -0.08461290734873243 0.3606715769678964 6.582849285837037 0.9090465289511721 -0.4024847517051309 0.05963215699780453 -0.1619012801904397 0.005071863393054266 0.21269524983817414 0.31399245076111915 0.42730049078580234 0.42957284076190877 0.02473146914515256 -0.2010041190450474 -0.60674337452825 0.00043482769064664983 -0.0035114671625724628 0.0023303698865546926 0.001747223825859807 0.0036076647944632612 -0.001640172484892917 -0.0017002690551040868
PC_11 0.0014006630581036839 0.0002608469254930585 0.0009582797014167306 -2.5190827783231576e-05 2.423298647318025e-07 -0.0506007729801964 0.06706647386586807 -0.3495165321288049 0.1326019250744677 0.3762084186260539 0.2701252477754207 -0.017106662074872075 0.9090465289511653 5.408012624180589 0.3666562282182538 0.7915306940752779 0.35088320107965537 0.015001483220746934 0.03285128474296138 0.18331580611182008 -0.29357559968132174 -0.12472509947780895 0.07969996642294963 -0.637739979387059 0.383791293730134 0.00024970416379382053 -0.0012127381368610725 0.0009311365397513659 0.001988819517222762 0.0007817622978576357 0.00025453263370078116 -0.001398245375412373
PC_12 -0.004834176405449337 -1.4822927902383781e-05 -0.00015476304466477452 3.979847058264927e-06 -4.7023528516486327e-08 -0.038636401778922885 0.10699158588001954 -0.14981863431752743 -0.10649554236433068 0.26907949087752897 0.2757841919862641 -0.5194390673138934 -0.4024847517051319 0.3666562282182536 7.047729167135997 0.31811876762573166 0.24216750861482914 -0.12148055634876057 0.2481587792276335 0.5447329554450173 0.3315458071133504 -0.0059810169224279695 0.010916972039021143 0.21200095661849808 -0.022549439201762795 -0.0006896518977463932 0.0009461881937273031 0.0012444597591572543 -0.0023864261264604876 -0.0004678060279816178 -0.002210507269379386 0.0009903394376907894
PC_13 0.002839859495552693 -0.00022434230032561433 0.00038139726693480234 -1.6483352130522682e-05 1.5978603469814567e-07 0.0938015696441285 0.16060016887005898 0.005955781458174065 0.14859708877057873 0.19268069714165367 0.13639434815192103 0.3794268930884728 0.05963215699780466 0.7915306940752763 0.3181187676257313 6.589036644587414 1.1671594510888896 -0.19770305212204053 0.08324997275494693 0.890839136164175 0.3297837554914989 0.13565736254268712 -0.3010910693357613 -0.1474665007476594 -0.5194671208329925 0.0004839336987768568 -0.00015221903331975135 0.0003897698009545758 -0.0008648096826508907 0.0004907961999266223 -0.0011470276666932094 -0.0027060761111440544
PC_14 -0.004084320365665475 0.00019894446890785265 -0.00018630253654209066 1.1783551089709372e-05 -1.2706353086810172e-07 0.026391802646859152 -0.07768511513814598 -0.15890589638402738 0.3919633523022067 0.0748034474095784 0.2590513841132627 0.05694064865620371 -0.161901280190436 0.35088320107966153 0.24216750861482997 1.1671594510888912 6.803994563353966 0.40866008262830966 -0.3968329093943829 0.36534357939672624 0.27369372160914607 -0.004059110349500669 -0.1505028388136084 -0.5289322494017628 0.46950553135930617 -0.0007587636498920629 6.248980945627537e-06 0.0012077608234930806 0.001140670455819547 0.00015420228562237543 -0.0026029817291320255 -0.0012168412683372888
PC_15 -0.003470465646232859 -0.00013259839197466664 0.00025611776858347284 -4.881545782413842e-06 -5.451061660735362e-09 0.15128753470869002 -0.19291432458898858 -0.09057325284773106 -0.43819169381374895 -0.41233425278763486 0.26649250156719173 -0.06549081925700193 0.005071863393053915 0.01500148322074821 -0.12148055634876027 -0.1977030521220403 0.40866008262830955 6.90659516080345 0.05472927630086025 0.07155638970121149 0.2043854723116653 -0.13055909904726123 0.2890990548009837 -0.13544116141608276 -0.6265012689872647 -0.00014321029201821138 -0.0008849013844750424 -0.00013443313568919623 0.0004123240229159008 0.0002724858060270388 0.0005796617441749936 -0.002006911101893388
PC_16 -0.006065928055162915 -2.465974688121911e-05 -0.0001535829213823118 7.883134346244138e-06 -1.2756886624245822e-07 0.002520465548956023 0.12805822416890006 0.06453995639598477 0.11739352213705141 -0.2096999954378347 -0.37964418893778107 -0.16415501618400313 0.21269524983817034 0.032851284742966974 0.2481587792276319 0.08324997275494639 -0.39683290939438465 0.05472927630085963 8.557850733036304 -0.11046177534709996 0.022164909374537512 0.27655875665731705 0.24389266074625263 0.16506746710114364 -0.08169430779999978 0.00035811003880540905 -0.0008956814479875615 -0.001232282147254788 0.0001299775305427544 0.0018139988127502847 0.0003424150487179221 -0.00019280630310839636
PC_17 -0.002549364157496081 0.00012260249531644587 0.0009834945585797303 -2.5655474674515193e-05 2.029605740588731e-07 -0.20318448738656766 0.06970693050167656 -0.4288413560239833 0.323136927296376 0.6216393133039357 0.3451483210144059 0.03753502942383435 0.3139924507611202 0.18331580611181944 0.5447329554450203 0.8908391361641742 0.3653435793967273 0.07155638970121089 -0.11046177534710042 9.120050393632058 0.3116944719474198 0.22080155788076813 -0.3368397440089349 -0.2586076783804646 -0.27260829972988115 -0.00011022222756533867 0.0010901767895150323 -0.0001468626776784716 0.0016456952674170952 -0.002616506941414757 -0.00028439411536473907 0.00010635267362887066
PC_18 -0.005740738013755837 0.00012767185967314223 -0.00016086457802062817 1.4215385814923824e-05 -1.8049083052601825e-07 -0.05115340812261215 -0.09258951402314201 -0.14393768722333447 -0.07158604935506542 0.1910919158567058 0.48615884394229203 -0.3114868130569925 0.42730049078580173 -0.29357559968132096 0.33154580711335374 0.3297837554915043 0.2736937216091404 0.20438547231165757 0.022164909374536506 0.3116944719474199 7.654194970771333 0.2861644282769022 -0.14398272917209967 -0.5864603653248002 0.3848892657694673 0.002323561745908086 0.0005265368154008913 0.0012527683372703434 -0.0022862379231187602 0.0005805222385966263 -0.0037430051159807937 0.0005987756752678173
PC_19 3.640028086822751e-05 -0.0001286922712440964 4.9831605134818385e-05 -4.3251174147420756e-06 3.2200201228835716e-08 -0.00666024608787978 0.05533026117144341 -0.06788614286229396 0.014786637095426455 0.06977209640364912 0.09305778847450179 -0.2028978274841964 0.42957284076191177 -0.12472509947780365 -0.005981016922427527 0.13565736254269045 -0.004059110349499134 -0.13055909904726065 0.27655875665731444 0.22080155788076936 0.28616442827690053 8.232837791823847 -0.004664706760120156 0.1462921929633612 0.6213447115679569 -0.0022318960929794164 -0.00019866516358505555 0.0010068618135579994 -0.0004495979689495059 0.0004386710039004287 0.0006588562223541627 -0.0017686965632658384
PC_20 0.00010989894223845723 -7.410437247022962e-05 4.9238536442316077e-05 -8.595521425097994e-06 1.0469809158342018e-07 0.05932620767525812 -0.0973959742409887 -0.043796347829163855 -0.27474348535807785 -0.5018322721326417 0.2776026225464396 -0.10874994066802963 0.024731469145151033 0.07969996642295187 0.010916972039024262 -0.3010910693357599 -0.1505028388136082 0.2890990548009847 0.24389266074625185 -0.33683974400893374 -0.14398272917209978 -0.004664706760119756 8.572332824651456 0.7619495604235083 -0.052147566939585874 0.0003749929209313117 0.0013923356338095695 -0.0006500009314003376 0.0013145564606175733 -0.001921600961298311 -0.0007648076366292479 0.002192293954049858
PC_21 0.004549573694916729 6.293731657419875e-05 0.0008144948427925209 -3.2989092601820437e-05 3.5219180889063347e-07 -0.12847087095935214 0.07641768340318915 -0.1130192988875114 0.17480512676134505 0.07609486432509872 0.02955301571965587 -0.3683265972418374 -0.20100411904504548 -0.6377399793870578 0.21200095661849633 -0.1474665007476582 -0.5289322494017633 -0.13544116141608492 0.16506746710114326 -0.2586076783804686 -0.5864603653247982 0.14629219296336254 0.7619495604235069 10.170977192697483 0.46049115022185527 -0.00016991581605546106 0.0010741481983884708 0.0008809854633220586 -0.004310758910478524 0.0024720811330344473 0.0015203044649702094 -0.001652311582604634
PC_22 -0.000928114603705635 -0.0003553929687332662 8.6310920902199e-05 1.1849560580221575e-06 -8.774723322901429e-08 0.17705383023599966 0.2297351362477502 0.29695973147103305 -0.22539684764626866 -0.5789925308842756 -0.22044113354085149 0.40479954434327176 -0.6067433745282554 0.38379129373015003 -0.02254943920176388 -0.5194671208329916 0.46950553135930634 -0.6265012689872603 -0.0816943078000005 -0.2726082997298798 0.38488926576946764 0.6213447115679572 -0.05214756693958449 0.46049115022185044 8.798702134931256 -0.0005877357810133527 -0.0008585470205979131 0.0023732683337214324 -0.004384461165607422 0.007072679109219512 -0.0017973240798352184 -0.0011844932734641894
proband -2.337975800320539e-05 2.464827970131925e-07 2.2793039878379245e-06 -1.3965217387222954e-08 -2.896876126180032e-10 8.743842159893e-05 -0.0002352861759998956 -0.000359884797655217 0.0004863616458000734 -0.0008053140865078163 0.0002733548745057098 0.000756876977713203 0.0004348276906463184 0.0002497041637933595 -0.0006896518977463535 0.0004839336987768034 -0.0007587636498920977 -0.00014321029201825412 0.0003581100388055387 -0.0001102222275653608 0.0023235617459081565 -0.002231896092979386 0.0003749929209313562 -0.00016991581605509183 -0.0005877357810134579 0.0002752491866173142 -0.0001429056765981084 -0.00013477726912475058 -1.8924820330428847e-06 1.3997206761384898e-05 8.934582771223292e-06 -1.0362572591353186e-05
paternal 1.6333763502718806e-05 9.685771289624275e-08 -3.6666307207315292e-06 9.25586492476959e-08 -6.006286927909032e-10 -0.00015055530661052465 -0.0008106835779936979 0.0013827289906342022 0.0012595932934763051 0.0005820609160357442 0.000816853135821698 -0.0013405874752529185 -0.0035114671625726696 -0.0012127381368598222 0.0009461881937277527 -0.00015221903332012413 6.248980946810428e-06 -0.0008849013844734337 -0.0008956814479874563 0.0010901767895151193 0.0005265368154014932 -0.00019866516358497702 0.0013923356338096265 0.0010741481983888859 -0.0008585470205988095 -0.00014290567659810797 0.0010178763200817905 7.899509931406794e-05 -0.0007900855870700538 -0.000767763284459257 -2.6170089713481353e-05 -7.068197982889719e-06
maternal -6.558256719742327e-06 -3.3521546287976215e-08 -4.514981389490246e-06 1.4449468596107198e-07 -1.389894309045011e-09 -0.00038743831141679804 -0.0004718250392558503 -0.00021123811359383186 -0.00019513139373089584 -0.00023065551756700872 -0.0004261257939771673 -0.0011285916889041015 0.002330369886555302 0.0009311365397514276 0.0012444597591583886 0.0003897698009549471 0.0012077608234931027 -0.00013443313568928041 -0.0012322821472555677 -0.00014686267767830469 0.0012527683372702205 0.0010068618135578662 -0.0006500009314002358 0.0008809854633217701 0.002373268333720984 -0.00013477726912475052 7.89950993140682e-05 0.0008800407885445656 -3.61830156714955e-05 1.4976477941572256e-05 -0.0006961941481801886 -0.0005838683278744972
gpp 1.8140755984597984e-06 -1.0255738235376054e-06 -4.513650318049991e-06 2.262950763234863e-08 2.4280416457366116e-10 0.0006974969108919315 0.0005597789158790392 -0.0013614179451408228 -0.0004433163460068322 -0.0008103465223364311 0.0011593341802727051 0.0006179368288796228 0.0017472238258596936 0.001988819517222008 -0.0023864261264587372 -0.0008648096826512573 0.0011406704558201938 0.00041232402291621097 0.00012997753054276668 0.0016456952674177396 -0.002286237923119415 -0.000449597968949542 0.00131455646061737 -0.004310758910477286 -0.004384461165607572 -1.8924820330452246e-06 -0.0007900855870700516 -3.618301567149416e-05 0.002626495718379127 -0.0010990887531205794 1.1163934432235981e-06 8.177103245794219e-05
gmp -6.723256721837208e-06 -2.8557668566177714e-07 1.0680683773948228e-05 -2.405773302832419e-07 1.5585227820205591e-09 0.00037796077116067676 0.00022157540499458708 -0.0007848567136089655 -0.0028037042705667406 0.0004615775725000668 -0.0013655656039255506 0.0016416092484412535 0.0036076647944639126 0.000781762297856938 -0.00046780602798414937 0.0004907961999273253 0.00015420228562136202 0.0002724858060260866 0.0018139988127517707 -0.002616506941415563 0.000580522238595833 0.0004386710039002745 -0.0019216009612977674 0.0024720811330345037 0.007072679109219914 1.399720676138634e-05 -0.0007677632844592593 1.4976477941570786e-05 -0.0010990887531205748 0.00262976623831636 2.4935594283173966e-05 -4.94260374258996e-05
gpm 2.6124532647714973e-05 -5.59044347113925e-07 3.0067650850902793e-06 -1.874067373316243e-07 2.151832109225629e-09 0.0007433256022207901 0.00021300818323131222 0.001073098191841741 -0.0014581017749126211 0.001699832764909797 0.0005461895304575727 0.0016488035118396424 -0.0016401724848933608 0.0002545326336983126 -0.0022105072693823055 -0.001147027666693388 -0.0026029817291319804 0.0005796617441745989 0.0003424150487173798 -0.0002843941153649359 -0.00374300511598094 0.000658856222354217 -0.0007648076366292076 0.0015203044649706183 -0.00179732407983504 8.934582771223404e-06 -2.6170089713481888e-05 -0.0006961941481801885 1.1163934432253392e-06 2.493559428317221e-05 0.001756779717038586 -0.0004044304182030123
gmm -3.3354904210289515e-05 -7.345382025688964e-07 -1.1892385449127826e-06 6.703726300547837e-08 -8.424997161132478e-10 0.00042280856578098597 0.001554662683137493 -0.000593484769279868 -0.00015468178295815354 -0.0012672180138518362 0.00041141209645194175 0.00021827280452537065 -0.001700269055103685 -0.0013982453754112045 0.0009903394376909308 -0.002706076111144429 -0.0012168412683374779 -0.0020069111018934877 -0.0001928063031086369 0.00010635267362885777 0.0005987756752677882 -0.0017686965632657192 0.0021922939540499047 -0.0016523115826033634 -0.0011844932734641077 -1.0362572591353147e-05 -7.0681979828898556e-06 -0.0005838683278744972 8.17710324579426e-05 -4.94260374258996e-05 -0.0004044304182030117 0.0015721426346993954
