 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0010301576419629174 -2.0080031436634247e-06 0.00013979533746221143 0.00028263599230191094 -5.187680417672531e-05 -5.494172632852181e-06 6.135966898518778e-08 2.2864688027744437e-06 -2.7586794180542983e-08 -0.0004299696517032581 0.000130942914945152 -0.0003057180176685146 0.0003388664945340111 0.0006796314902794868 -0.0003461829203685702 -0.0004370904557602867 -0.00028947546920230394 -0.0008015651082420074 -0.0008620750553114236 -6.7236374588107905e-06 -0.0006626418435405057 -0.0006268607490937609 -0.00031094424061002334 -0.0009065193745658051 -0.0006640745332795797 -0.0002706917671631864 -0.00010633912478566173 0.0010915764294667331 0.0010216059151064221 4.085418103438819e-07 3.8940974582846425e-06 -1.753482530678804e-06 2.911871347409219e-06
yob -2.008003143659171e-06 8.20891201508881e-07 7.083666469277947e-07 5.953915009262974e-06 -7.064323609411397e-07 -5.384233036061017e-09 5.575683648733773e-11 1.798144093374468e-08 -1.2898886944381815e-10 7.565219333949452e-06 0.00010774434487785534 3.0289198620323656e-05 -6.790532794035596e-05 5.726308416413568e-06 -6.678764752295676e-05 -1.0112709425751589e-05 -2.9358235235088352e-05 8.408214358999116e-05 -5.350747155395737e-06 -6.737639277852409e-05 6.194515356568512e-05 -5.6839424831574246e-05 -1.0110625011925983e-06 7.635998177961386e-05 4.134433670273804e-05 -8.003939379783263e-06 -1.3390288356178916e-05 3.59369066921289e-05 -0.00011135123760671458 -1.013744468904432e-07 5.269543764204623e-08 -2.494524625588628e-07 -8.146626840086216e-08
age 0.0001397953374625429 7.083666469252255e-07 9.44692929037473e-05 0.0007712121865573999 -9.124915749196215e-05 -2.9758717294197103e-06 2.7586723913275e-08 2.897367437067612e-06 -2.688847805448456e-08 -1.9091573620985354e-05 8.685096824599499e-05 9.323469799954265e-06 -1.2572152132157972e-05 -0.00017016431372939093 -0.00011720830929334478 -9.847311558992449e-05 -0.0001558889334419308 -0.000164163497530292 -8.280125686789808e-05 -3.4179931063541856e-05 -2.2926951045358515e-05 -0.00014442280068217132 3.6819887557608905e-05 -0.00010737155234839905 1.0047626137789766e-05 -0.00021689027370279157 -0.00018024118954606942 9.996282383048514e-05 7.892832464575017e-05 5.0476533594188215e-08 -1.2985674424159368e-06 1.6462703028469316e-06 2.1586591945235013e-06
sex 0.0002826359923068045 5.953915009248491e-06 0.0007712121865585944 0.012671480089333133 -0.0012887284002325633 -2.2924916213044346e-05 2.0446194246174953e-07 3.764892294757063e-05 -3.3122263791888644e-07 6.187232422204662e-05 0.0009422724041680081 0.0008094722809040112 0.00022475265659822744 -0.002987917402891512 -0.0009111515648176147 -0.0002123885553628081 -0.0005824841382460103 -0.003077783683861772 -0.0009259070600994353 -0.0013601096824832496 0.00026301125479959495 -0.0024784667288525555 0.00014134681147172625 -0.002658251495905374 -0.000862393174184109 -0.002313870308164886 -0.0012678177947562823 0.00013945212820459652 -0.0009228398112808375 -9.746081260632603e-06 -8.325351388972879e-06 3.058857564719265e-05 -6.764912638819109e-08
age_sex -5.187680417728088e-05 -7.064323609391973e-07 -9.124915749208018e-05 -0.0012887284002322994 0.00014646623815210453 2.8921097835835043e-06 -2.6901247208829753e-08 -4.562419461813935e-06 4.1884998815385044e-08 -1.8007314870840134e-05 -0.00012330091568750817 -0.00011907948032268153 -2.329793769308196e-05 0.00030603045518154 4.5308111766980085e-05 5.834253184064078e-05 0.00010815953900591433 0.00034378470825300786 8.04280655346463e-05 0.00014600848420675319 -4.485631766277066e-05 0.00024424029699321535 5.129275098861252e-06 0.0002854535769386604 0.00010385753512061075 0.0003019341300059834 0.000152489148432181 -3.5650359485292736e-05 9.638944573726864e-05 8.445705771709446e-07 3.269238890017475e-07 -3.069076501102521e-06 1.2389097109573928e-06
age2 -5.4941726328622834e-06 -5.384233035992001e-09 -2.9758717294192326e-06 -2.292491621300023e-05 2.8921097835790536e-06 9.886149528239774e-08 -9.506277943973576e-10 -9.643912081578379e-08 9.286537285404523e-10 7.746051618396154e-08 -6.315465675888458e-07 -2.6005337589906006e-07 -1.4346023653527926e-06 6.574643835554709e-06 8.570475060417885e-07 3.3964420103058063e-06 4.574647726333947e-06 8.165182604621254e-06 1.898609368142275e-06 6.159849026097336e-07 1.6094541430510731e-06 4.078733120913525e-06 -1.140049361836475e-06 4.6455112768707605e-06 1.610734355576901e-06 7.356944910378354e-06 4.218687758361223e-06 -4.951459245784824e-06 -2.4103552126922533e-06 -5.4105788775786005e-09 2.4305180963799803e-08 -5.285553179278358e-08 -3.961249751855311e-08
age3 6.135966898527831e-08 5.5756836486953283e-11 2.7586723913267157e-08 2.0446194246129162e-07 -2.690124720878302e-08 -9.506277943972457e-10 9.421133984965792e-12 9.298336567180838e-10 -9.224147736740277e-12 1.8443469405310344e-09 1.384199029030216e-08 5.008441464598808e-09 1.5575803938555122e-08 -5.891582872383077e-08 -4.017876881159998e-09 -3.740152164932735e-08 -4.48217940395395e-08 -8.229582293996658e-08 -1.86290823286957e-08 -1.3597705949357756e-08 -1.4394601694908822e-08 -4.2756678097888276e-08 2.047254368269701e-09 -3.955445153979225e-08 -2.586103594748451e-08 -7.397988581073226e-08 -3.30584395176642e-08 6.608542768106542e-08 7.479728312309606e-09 6.286015198663739e-11 -9.711121748541804e-11 4.195340594296367e-10 1.6485262679540706e-10
age2_sex 2.28646880279157e-06 1.7981440933711273e-08 2.897367437070848e-06 3.764892294755545e-05 -4.562419461813152e-06 -9.643912081590817e-08 9.298336567194089e-10 1.489493649332733e-07 -1.4164327801286312e-09 9.371322808939915e-07 4.159032051290356e-06 4.241986627001533e-06 8.530450550663323e-07 -8.922456045748855e-06 -6.851921089627805e-07 -2.3742882359722317e-06 -4.666146008585478e-06 -1.1176238467693996e-05 -2.2018132688718354e-06 -4.375361610381318e-06 1.3403852671547956e-06 -6.51358678089173e-06 -1.4610949367335927e-06 -7.783706146134372e-06 -3.93501337049251e-06 -1.0428317133051384e-05 -4.882171977443918e-06 1.488491402933834e-06 -3.4269035942732192e-06 -2.2056755134656747e-08 4.467081771239887e-09 8.16097924432802e-08 -6.748153881970983e-08
age3_sex -2.7586794180699575e-08 -1.2898886944333466e-10 -2.6888478054510484e-08 -3.3122263791869697e-07 4.188499881537187e-08 9.28653728541478e-10 -9.224147736751371e-12 -1.4164327801284417e-09 1.3867097875201453e-11 -1.1680499663145045e-08 -3.839208144872924e-08 -4.029486100537577e-08 -1.1985168197911136e-08 7.72592595344284e-08 2.82914908638181e-09 2.464163474457081e-08 4.9410154477577895e-08 1.0681859034267167e-07 2.1139301966838146e-08 4.011908812758448e-08 -9.59062905564549e-09 5.0683010807473783e-08 2.876057010458213e-08 6.138295215462134e-08 4.861871933084518e-08 1.0318102815879483e-07 4.6269611608505195e-08 -1.814898317122534e-08 3.5275737844938006e-08 1.6160615244699654e-10 -1.2167851808267585e-10 -6.304414091325531e-10 7.960609713804116e-10
PC_3 -0.0004299696517031709 7.565219333949619e-06 -1.9091573620948752e-05 6.187232422224709e-05 -1.800731487086632e-05 7.746051618272581e-08 1.8443469405429985e-09 9.371322808948979e-07 -1.1680499663154187e-08 0.16867678218891 -0.011678995301824029 0.003873309801775829 0.018957984184733663 -0.0004738927015553941 0.01611712801454426 0.01778311522385974 -0.03334692425065419 -0.021100039901177065 -0.016810668078797296 0.02813443442785241 0.009926815293080612 0.038253180014641126 -0.009343616054344752 -0.07424110049928959 -0.01742428923500268 -0.01254468811985842 0.023308395809298388 -0.024201533821521754 0.05630380812770851 8.987563984256644e-05 -0.00010820216760696567 0.00012348894039220353 0.0002303366703072012
