 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.608607119363742e-05 -9.204993552297194e-09 -2.179106479409442e-06 -1.061223165209979e-06 1.2854903319415552e-07 4.135771052971689e-08 -2.2479275987345695e-10 -4.597385554021118e-09 3.312422075084081e-11 1.4485837400932111e-05 -9.635913601924285e-06 -1.3265115647716825e-05 -4.677267558373447e-05 6.806288864770852e-05 -0.00012397904247615074 5.157611552448341e-05 -4.136025054929738e-05 -1.1285935891039704e-05 -9.39841791787885e-05 1.9342341965563173e-06 -4.818706926864279e-05 -8.344048576463492e-05 -2.4168706422207966e-06 -4.6995039768687787e-05 -7.459315232898602e-06 1.3451661198924197e-05 -5.481692807339625e-05 -8.988880635179819e-05 0.00010127075857785332 7.389759026746684e-07 -3.013031004241482e-07 -6.730956122167918e-07
yob -9.204993552315142e-09 1.6409528037226463e-07 2.701511671368499e-07 7.865917718845824e-07 -9.536573621959807e-08 -1.8526877608242785e-09 6.160749935933441e-12 1.8363800167685634e-09 -9.144463594347794e-12 2.0819709282233446e-07 1.2414817115386093e-05 3.809877649114748e-06 -1.0077234049181364e-05 -3.1777027964697184e-06 -5.025851372289811e-06 -5.010238803601064e-07 -4.887160591157252e-06 7.887056644682118e-06 -3.5465389694024915e-06 -7.909714650143356e-06 9.168357163141869e-06 -7.957615209599093e-06 -4.596736653951101e-06 1.3902070113588367e-05 4.151296834575604e-06 -6.174356259157994e-09 -3.763265879093155e-06 6.9079938143912144e-06 -2.0662177302210894e-05 9.164192407822177e-11 -2.7092910958313364e-08 -2.5098291686850643e-08
age -2.179106479402456e-06 2.701511671359504e-07 3.9431947805724526e-05 0.0005546074467648664 -3.886279468800125e-05 -8.164693740210002e-07 5.2408518348526756e-09 8.106149692313314e-07 -5.208284214310729e-09 -1.5447545168102901e-06 -9.615099851481789e-06 -1.1511296763665608e-05 -3.5204658392372316e-05 8.58356962545924e-06 3.312885923518318e-06 1.4613638630671763e-05 -1.903988495915671e-05 -6.435032078921974e-06 -1.068251704461879e-06 1.7846033987150322e-05 5.171206478599933e-06 9.731655128078065e-06 -4.073202052396567e-05 1.739257994467382e-05 -4.375219112091145e-05 -2.0469400833378018e-05 -4.037046178608453e-05 -1.5357317251055808e-05 3.33794933318754e-05 -7.007800296834752e-09 -2.9182809420864026e-07 1.962937249688287e-07
sex -1.0612231650924248e-06 7.865917718451161e-07 0.0005546074467638275 0.015771689654125204 -0.001039849069890615 -1.110401087940966e-05 6.931457502909131e-08 2.0843618667194463e-05 -1.3005589251834747e-07 9.298197350520028e-05 1.9372595435370745e-05 -0.00033921356153093784 5.244685084485893e-05 9.835271372490854e-05 0.0001550766959452334 0.0004241039388567651 -0.00017772765628350606 -8.395221142740798e-06 -0.00011164897206839785 -4.735968296334985e-05 0.0005431217431954114 0.00015565084991205248 3.386822732801733e-05 7.251308251626516e-05 -0.00022683722077462422 0.00012175482406854451 7.378406086739099e-05 -1.1776242766515343e-05 -0.00024482659239007977 -1.1889685853946263e-06 -2.0491839818770374e-06 3.876555597902991e-06
age_sex 1.2854903318178477e-07 -9.536573621805181e-08 -3.886279468792465e-05 -0.0010398490698905727 7.199964075407282e-05 8.087210600174434e-07 -5.197404861376672e-09 -1.493385112032109e-06 9.559867238510426e-09 -8.466059621814293e-06 6.523770290066161e-06 3.2197811487483265e-05 -1.0649805119880022e-06 -9.945375984162926e-06 -2.0044569684630344e-05 -2.390906019432499e-05 8.69975534695517e-06 -1.6979273841147944e-07 6.922475773153636e-06 6.559869669846519e-07 -4.036042067808993e-05 -1.0569719372527157e-05 -1.4051525646123781e-06 -1.4172102460406672e-06 1.7539294610672283e-05 -8.16899402449545e-06 4.655644774662301e-06 4.218800675286478e-06 3.2473543452285823e-06 3.017750627489048e-08 3.6589193204259404e-08 -1.859230388452606e-07
age2 4.135771052952883e-08 -1.8526877608000622e-09 -8.16469374020894e-07 -1.110401087942965e-05 8.087210600189436e-07 1.7526446382552115e-08 -1.1547053127239494e-10 -1.7400846368553788e-08 1.1467060175542047e-10 1.1794872621239655e-07 7.203074055578511e-07 4.499387338525455e-07 5.652198725461142e-07 -1.1360929878774864e-07 -2.7337457934944906e-07 -2.8953162257979075e-07 1.3226924220404702e-07 3.5662413699928934e-07 -2.1887634592691577e-07 -6.679220008016393e-07 2.6898948378174924e-08 -4.707003285129665e-07 8.227779555041035e-07 2.8463504843877137e-08 1.1742961534580511e-06 5.012446882286601e-07 7.3059177449795e-07 3.9601054595987465e-07 -1.527269465935391e-06 -3.626617794331169e-10 4.112709427420701e-09 -3.724326880590149e-09
age3 -2.2479275987253206e-10 6.160749935780709e-12 5.240851834851498e-09 6.931457502921369e-08 -5.197404861385886e-09 -1.1547053127238453e-10 7.773213591035972e-13 1.1463984645133968e-10 -7.717541556123739e-13 -1.4308061190128065e-09 -5.729286615321665e-09 -3.543355698932661e-09 -4.041717497199393e-09 5.727592423117692e-10 1.891915566298219e-09 1.6120622904158435e-09 -2.710617543419957e-10 -2.6896778849812397e-09 1.8859739714496183e-09 5.049197214875277e-09 3.912759264109899e-11 3.6171427939808398e-09 -5.673597072150864e-09 -1.0814060609577148e-09 -8.67370032698944e-09 -3.702588912412187e-09 -4.438974637925884e-09 -2.243591296656701e-09 1.2583576013293242e-08 6.064662939324815e-12 -2.0802408424921694e-11 2.1065789450333482e-11
age2_sex -4.597385553897898e-09 1.836380016735241e-09 8.106149692296191e-07 2.084361866719245e-05 -1.493385112032025e-06 -1.740084636852015e-08 1.1463984645113246e-10 3.184341119160393e-08 -2.0851008078959806e-10 1.8798605989342378e-07 -2.357708620154222e-07 -7.492377099402464e-07 -1.2232540971789381e-08 2.2310456677515746e-07 5.778311220573603e-07 4.0183293372483573e-07 -1.8127313846802978e-07 6.579572053971656e-08 -9.823487481943141e-08 9.450893060776308e-08 8.849835027280674e-07 2.3556459355953915e-07 8.671888388168855e-09 -5.680929447862672e-08 -3.681148865305347e-07 1.0174724984511711e-07 -2.0468015603912264e-07 -8.942550964396302e-08 1.667833563261778e-07 3.4345161726019363e-10 4.608526804132499e-10 2.3446112756223354e-09
age3_sex 3.3124220749076213e-11 -9.144463594154572e-12 -5.208284214299072e-09 -1.3005589251832605e-07 9.55986723850931e-09 1.1467060175519011e-10 -7.717541556109519e-13 -2.0851008078958624e-10 1.3926312781599905e-12 -1.0844341662546876e-09 2.016682888673692e-09 5.140845033394032e-09 1.8917736011354138e-10 -1.396953428206589e-09 -4.567192269551117e-09 -1.9056083594863388e-09 1.3409422496105694e-09 -9.783586028384772e-10 3.4918499446758835e-10 -1.2011926432517308e-09 -5.9854182340383156e-09 -1.61793404201896e-09 -2.5152847092847874e-11 7.999292535770287e-10 2.336145065720341e-09 -1.6116320897058486e-10 1.7263872100560171e-09 2.531512598419792e-10 -2.2901905273667036e-09 -9.078763033213692e-12 -7.0844327284769215e-12 -7.182561136610028e-12
PC_3 1.4485837400932604e-05 2.081970928221624e-07 -1.5447545168325031e-06 9.29819735048767e-05 -8.4660596217908e-06 1.1794872621286554e-07 -1.4308061190158604e-09 1.879860598929229e-07 -1.0844341662514111e-09 0.040554445837949614 0.001246952594973702 0.0021486651166888584 0.0007811940083526811 -0.007842858216038485 0.0034771168091393017 0.005654545152552434 -0.0053349022562732985 -0.001233082036466929 -0.0003733044409519239 0.0007152253181063583 0.0068518021981017856 0.0038515265017622135 -0.003383871531195185 -0.014654600541806291 0.0007365428650081289 -0.001908438271084795 0.005263003244949143 -0.0007560909538842499 0.008635948264523796 8.215773522290927e-07 2.716643924426979e-05 2.8763261267914606e-05
PC_4 -9.635913601929792e-06 1.2414817115386785e-05 -9.615099851426391e-06 1.9372595436102442e-05 6.523770290015904e-06 7.203074055567236e-07 -5.729286615314524e-09 -2.3577086201439766e-07 2.0166828886672594e-09 0.0012469525949736922 0.13803673073840037 -0.006719595115389431 0.008411121116664666 -0.0067534124593344605 -0.001466709612849195 -0.0019780562891718633 -0.003046376503571079 -0.010138655370707572 0.002303042950476412 0.00803304651895046 -0.014799403605606762 -0.0094113094042598 0.009152704006242967 0.008059726465582341 -0.005214297761077247 0.00465125268244565 -0.00496162631365501 -0.0014103010001970586 0.004817820153316097 -1.1643721268475316e-05 -1.1336020878462709e-05 2.5216115349058247e-05
PC_5 -1.3265115647722783e-05 3.809877649115746e-06 -1.1511296763595533e-05 -0.0003392135615302497 3.219781148743548e-05 4.499387338511201e-07 -3.543355698923628e-09 -7.49237709939271e-07 5.140845033387926e-09 0.0021486651166888553 -0.0067195951153894195 0.18421924669007878 -0.0033052543026973213 -0.006101559846833786 0.0009535936880726955 0.006926801723693054 -0.011632033794860263 -0.002735492169826267 -0.012124804876026634 -0.011251092721151705 -0.0018376211554962472 -0.01524238781774128 0.009703435879634742 -0.020960131130028783 0.007402831751568084 0.005846873613871235 -0.0008457262578114202 -0.0021396301580615365 0.01094160175305646 -1.4327229832370355e-05 1.768519892263273e-05 6.36838775355265e-06
PC_6 -4.677267558373406e-05 -1.0077234049181425e-05 -3.5204658392486896e-05 5.2446850842103084e-05 -1.0649805117880594e-06 5.652198725486076e-07 -4.041717497215992e-09 -1.2232540976100623e-08 1.8917736014203794e-10 0.0007811940083526897 0.008411121116664743 -0.0033052543026972163 0.2291775607575821 0.004753011539614604 0.010954081845017364 -0.013923687317494195 -0.0059465275665795654 0.005902501199393663 -0.010962956819637345 -0.0008885384904371619 0.00130639623812489 -0.01865154484270021 0.010069172105018986 0.021569544139669886 -0.008003058041808578 0.00034265440826461836 -0.010310559624094499 -0.004089124351281007 -0.008309758522848572 -1.5589635404571633e-05 -3.7975077797482454e-05 -3.9894937426164107e-05
