 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0006874217939993537 -2.4524577347446377e-06 0.000139425390855394 1.4419791229437975e-05 -4.51088816081746e-06 -4.538466296314575e-06 4.3980136373796656e-08 1.8117279941253336e-07 -1.869807758822871e-09 -0.0003941777044300519 -8.512492815827705e-05 -0.0006452460074362153 -0.0003874838530339522 0.0008449234584252376 -0.0010556537420424634 -2.8740837257737095e-05 -0.00026527401315185343 0.00039421453372107064 -3.603947519881618e-05 0.0004595320382413794 -0.00013437146700544936 -0.0002577950135435819 -0.0002720808036029256 -0.0008433556623277227 -0.000776158971862172 -0.0002512413573708937 -0.0006700567024031755 -0.0009714730123266483 0.0019994499476617893 -4.2867594155103754e-07 2.2873276555321914e-06 -3.565217798865412e-06 -4.264804682183365e-06
yob -2.452457734743147e-06 8.672321018241299e-07 1.1123323860362764e-06 2.171612084365183e-06 -2.7744101969510284e-07 -4.963200002600875e-09 1.060054762892305e-11 5.063450488419241e-09 -1.8890628912047857e-11 -9.677836688659109e-06 0.00019741988388621766 6.604127191837196e-05 -6.200458346992667e-05 1.3898854444268794e-05 -9.876360987747909e-05 -8.345210573458993e-06 -5.068760533525025e-05 8.411893851415829e-05 -9.852499109476833e-06 -8.792541762184675e-05 5.145669857686924e-05 -5.928023922343475e-05 1.8344299964206267e-06 9.563916993269316e-05 4.741044470899917e-05 -5.707878631021613e-06 -1.2786444194878865e-06 7.069713235782337e-05 -0.00016952694874409625 2.8667538648043852e-08 -5.031448297022366e-08 -1.255571439239794e-07 -8.080490061392067e-08
age 0.00013942539085582762 1.11233238602883e-06 0.00020729648223671686 0.0022264252969183503 -0.00020352534349036427 -5.578091691328436e-06 4.6070550538452834e-08 5.498200382664971e-06 -4.536718994053175e-08 -1.1769947787862848e-05 0.000208788342504286 1.161589325759653e-05 -6.12369517502351e-06 6.244179687482902e-05 -0.00037975224163507655 1.9787944288524055e-05 -0.00027814851372228556 0.00027951826123530387 0.0001517822584015512 3.94674151164402e-05 0.00019745327502893595 6.280816367334144e-05 0.00011345468612376244 -0.00011257127602485395 -0.00010323440293743734 -0.0001558128591997209 -1.5314801692673363e-05 4.9966416953107846e-05 0.00010546742640919677 1.4965148655871137e-06 -8.620609976085596e-07 -1.7633828388213862e-06 1.3068277481578268e-06
sex 1.4419791235631595e-05 2.1716120843239015e-06 0.0022264252969220262 0.04363789799725544 -0.0037717125656468583 -5.7866762042083384e-05 4.647027342413843e-07 9.858144431477454e-05 -7.966683876588629e-07 -0.00027579706018470503 0.0002173135216667301 -0.0013337748298487314 0.0020690543174093426 -0.0006214563978800128 -0.0018693648663426453 -0.0005641698197080783 -0.001144534107443579 0.0007978429699101063 0.0029827225383135345 -0.0015260258547942003 -0.0020592250765187445 0.0004315620009123786 0.002565707855435433 -0.00041702534368547864 -0.0021690864282507905 -0.001189316053279901 0.002783623675160633 0.0008232416372749243 -0.0006110045411007493 1.8319458069624212e-05 1.3908538528708498e-06 -3.8779406912636306e-05 4.793105086411947e-05
age_sex -4.510888161448013e-06 -2.774410196878985e-07 -0.00020352534349070983 -0.003771712565646909 0.0003441740333031465 5.494240706267227e-06 -4.535254142844421e-08 -9.336803650776635e-06 7.752484898015997e-08 2.479007458095885e-05 2.7946935157013848e-05 0.0001739474716186923 -0.00013986919244357733 0.00015105289565796272 0.00013341345618643209 4.632123087489544e-05 1.0529131871388448e-05 -0.00010243100944922285 -0.00028844464476358807 0.0001515409567672538 0.00021691427212264564 -0.0001228043011221712 -0.00021331792654846 2.757730917302599e-05 0.0002701430190746812 0.00014202923648388654 -0.00012826187363969342 -4.0935387829599416e-05 2.571653579995277e-05 -1.4891416201370521e-06 -3.1086960198300155e-07 3.0548759756445056e-06 -3.100767923827619e-06
age2 -4.53846629632364e-06 -4.963200002506172e-09 -5.578091691328436e-06 -5.78667620419824e-05 5.494240706257681e-06 1.5546567275615486e-07 -1.3159472030035399e-09 -1.5300338838410074e-07 1.2932592410430947e-09 1.4400166859792022e-07 4.927353023267905e-07 3.2413996213223682e-06 -9.081321077067414e-07 3.1488267841306904e-06 5.611722219358779e-06 2.189932520591158e-07 4.273503427563001e-06 -6.2054382517760235e-06 -5.894984366910718e-06 -2.1446377526478742e-06 -4.7756101782970815e-06 -4.314634152505667e-06 -2.940821146980911e-06 4.845550367844009e-06 5.461533756229774e-06 4.4752244694338355e-06 2.881862588460972e-07 -3.3543102413395883e-07 -6.8612929040052215e-06 -3.656499048652314e-08 1.5319367645483576e-08 4.646928861914783e-08 -3.2567708816297963e-08
age3 4.39801363738747e-08 1.0600547628408982e-11 4.607055053845389e-08 4.6470273424054597e-07 -4.535254142836507e-08 -1.3159472030035593e-09 1.1369489573353945e-11 1.29312726910746e-09 -1.1152688129022334e-11 -4.4052933249969105e-09 -4.908269131849736e-09 -3.66875010115187e-08 3.7218770778934595e-09 -4.704503475091e-08 -4.165712788576507e-08 -1.1054717796683555e-08 -2.5651852662932447e-08 5.760818824632646e-08 5.943388161409453e-08 9.293238406453452e-09 3.937663589972143e-08 4.123014730795606e-08 2.1560719602606873e-08 -3.678480793305946e-08 -5.613757219613369e-08 -4.0223405863406566e-08 -5.235067984152788e-09 5.667707958949839e-09 5.817659973572097e-08 2.622175305037814e-10 -1.0682627713447542e-10 -3.5214594087891955e-10 2.5565899143057446e-10
age2_sex 1.8117279942740996e-07 5.0634504884234e-09 5.498200382674717e-06 9.858144431477702e-05 -9.336803650776787e-06 -1.5300338838436798e-07 1.293127269109678e-09 2.6089802515768185e-07 -2.2177682327222357e-09 -1.118744173224027e-06 -1.0276466820063672e-06 -5.60328213518884e-06 3.081036417378527e-06 -6.118965385913305e-06 -3.2114635634348016e-06 -1.5855778739042492e-06 8.773117457829294e-07 3.442571162065133e-06 7.845885399675706e-06 -4.18585910424415e-06 -6.545882322040612e-06 5.0708023488498886e-06 4.836021135947683e-06 -2.3676391782206938e-07 -8.476096859120965e-06 -4.872746230913099e-06 1.3264101845107914e-06 7.294533059602566e-07 -9.472751010679512e-07 3.3874747527292e-08 1.3999005213586036e-08 -7.084126130046743e-08 5.7518223519342556e-08
age3_sex -1.8698077589597626e-09 -1.8890628911408614e-11 -4.5367189940614956e-08 -7.966683876589039e-07 7.752484898016309e-08 1.293259241045377e-09 -1.1152688129041267e-11 -2.217768232722281e-09 1.923636846898773e-11 1.370608095318761e-08 9.385142792453865e-09 5.085880333887232e-08 -2.2151965296317815e-08 6.383716524591352e-08 2.6208523107828115e-08 1.9341963507929484e-08 -1.20214282907728e-08 -3.276257122033992e-08 -6.42707568142764e-08 3.87324770220078e-08 6.114616519257182e-08 -5.453403469268347e-08 -3.203624623791556e-08 -2.1614881303635433e-09 7.523361815497388e-08 4.7086400085133505e-08 3.2305080338045903e-09 -7.1240679910507735e-09 1.1766402439081811e-08 -2.2517422052849869e-10 -1.5827199777894308e-10 5.074782258980512e-10 -3.226729335630192e-10
PC_3 -0.0003941777044301109 -9.677836688658494e-06 -1.176994778793083e-05 -0.0002757970601853685 2.479007458102579e-05 1.440016685998623e-07 -4.405293325013495e-09 -1.1187441732259679e-06 1.3706080953204356e-08 0.17775677354416777 -0.002308881967077619 -0.014272041237050889 0.025312454659550468 -0.004409647908795288 0.02192918687158258 0.02630759923792048 -0.041573614148899214 -0.0325809978148736 -0.028188677119594222 0.04908265597604509 0.03406302204620869 0.04788665702599048 -0.04013955171153263 -0.09353786715393303 -0.022543332918095647 -0.02540930745509228 0.027008475838853276 -0.04196846539983431 0.07509981137412189 3.8769544756210635e-05 -8.611914502734332e-06 2.1695551736920957e-05 0.00019029560687991028
PC_4 -8.512492815805739e-05 0.000197419883886219 0.00020878834250528437 0.00021731352168353387 2.794693515545209e-05 4.927353022993452e-07 -4.908269131619169e-09 -1.027646681963413e-06 9.385142792093886e-09 -0.002308881967077851 0.6805021313350595 -0.015489087517623802 0.08608125177428616 -0.0689089851324234 0.0035474146205764813 -0.013596536171661547 0.01322162297439737 -0.06532433585901157 0.03302546479015603 0.05788398006991723 -0.10734675135026396 -0.012619595950745742 0.08570860613315473 0.05478229629811493 -0.032430603185723036 0.029905044416552257 -0.023707254924178568 -0.022943164876365878 0.0749201956553174 4.848078671753782e-05 -4.357400587755559e-05 4.584668886705708e-05 0.0003007944775092887
PC_5 -0.0006452460074365221 6.604127191837437e-05 1.1615893257528422e-05 -0.0013337748298465515 0.0001739474716185065 3.2413996213244287e-06 -3.6687501011536755e-08 -5.603282135184024e-06 5.085880333883354e-08 -0.014272041237050948 -0.015489087517622822 0.8143584883620262 0.0035280914173110673 0.0016452388520454915 -0.002245761128151247 0.008620925612409838 -0.05102384778501266 -0.025736991273957108 -0.09516378207240743 0.002957610679484131 0.0023397253570093582 -0.035340663236682446 0.014897610769689193 -0.08477089281632656 0.0034405659807476103 -0.010576566546571563 -0.033376306178503325 -0.05507512719882847 0.056314491169105446 5.572058532297752e-06 -8.113686190631905e-06 -1.2871908531381669e-05 1.1573865291938044e-05
PC_6 -0.00038748385303375934 -6.200458346992914e-05 -6.123695174412757e-06 0.0020690543174185045 -0.0001398691924444305 -9.081321077235705e-07 3.721877078034343e-09 3.0810364174020824e-06 -2.2151965296517076e-08 0.025312454659550506 0.08608125177428615 0.003528091417310493 1.0615369064456768 -0.014867388166205997 0.11997781753142807 -0.00598809111295834 -0.02487422583205417 0.04442165782374328 -0.12149868079005835 -0.06576476149258922 0.08044765626074285 -0.13428556422904112 0.051414547130318816 0.11061167992434273 -0.0008400008815138772 0.003119990072052846 -0.04897317433721306 0.01786899147049123 -0.11217555280470232 -0.00020953796631156528 0.0002576778718672313 -0.00028285015558957515 -0.00047071724382868874
PC_7 0.0008449234584247941 1.3898854444269483e-05 6.244179687466393e-05 -0.0006214563978779224 0.00015105289565778222 3.148826784135299e-06 -4.7045034750949586e-08 -6.118965385908521e-06 6.383716524587475e-08 -0.004409647908795328 -0.06890898513242219 0.0016452388520454314 -0.014867388166205583 1.3276306100113273 0.05206008798794227 0.08432787694176777 -0.07233787184894057 0.14193202675931837 0.04758628228932718 0.053155246717683104 0.04666108496180534 -0.17905592268806744 -0.10738700170319646 0.10128391081124077 0.03958544301470813 -0.016435069989522752 0.007716749130179193 0.08377546336681352 -0.0979610880265943 8.86866468705436e-06 0.0001315460329482012 -0.0002633192875272196 -0.000290623881288212
PC_8 -0.001055653742042729 -9.876360987747411e-05 -0.00037975224163480843 -0.0018693648663353829 0.00013341345618574554 5.6117222193513995e-06 -4.165712788570268e-08 -3.2114635634155977e-06 2.620852310766446e-08 0.021929186871582546 0.0035474146205771583 -0.0022457611281515005 0.11997781753142857 0.05206008798794193 1.5568771385561038 0.14846598228165342 -0.010952758134065063 -0.024454505989873504 0.0011363063157993779 -0.09967183663625974 0.030485735410273176 0.11497754248084781 -0.06315594729166757 0.05533548576812324 0.13685275807238045 0.05231689540444655 -0.03041694385383558 0.006783367640724996 -0.06558290207410855 0.0001191202526486597 0.00021803396921966245 -0.0001554568067072822 -2.7470572184689403e-05
PC_9 -2.8740837257814456e-05 -8.345210573459418e-06 1.9787944288471257e-05 -0.0005641698197081207 4.63212308749001e-05 2.189932520605504e-07 -1.1054717796695473e-08 -1.5855778739043415e-06 1.9341963507929958e-08 0.0263075992379205 -0.01359653617166121 0.008620925612409873 -0.00598809111295838 0.08432787694176795 0.14846598228165347 1.9504393322841083 0.1243534754518715 -0.033090304058293885 -0.14434901260368765 0.1316130997846854 -0.014653501109811638 -0.04194468861371058 -0.18767724021182178 -0.027169153634859392 -0.12630814546113428 -0.09945935862708219 0.016138377675410518 -0.12846491949706973 0.1488552962651723 4.4092945538974616e-05 -7.300058655938017e-05 0.00021074896005947395 -0.00015008624224783937
PC_10 -0.0002652740131518906 -5.068760533524843e-05 -0.00027814851372206677 -0.0011445341074391932 1.052913187098952e-05 4.273503427556992e-06 -2.5651852662883974e-08 8.773117457937817e-07 -1.2021428290862461e-08 -0.0415736141488993 0.013221622974396774 -0.05102384778501285 -0.024874225832054966 -0.07233787184894183 -0.010952758134065266 0.12435347545187138 2.3429525926727934 0.19047372224550113 -0.0775245484292946 -0.03038358146998346 0.011438591781296224 -0.035667702894979905 0.07178359584069931 -0.008800271183452054 0.16587375337677157 0.09829391224143427 -0.0013169382681542511 -0.003119271991249229 -0.08692095949199788 2.6293879447944336e-05 1.6209680026583452e-05 -6.588861806856133e-05 0.0004905610635055532
PC_11 0.0003942145337214143 8.411893851415362e-05 0.00027951826123545046 0.0007978429699099955 -0.00010243100944917114 -6.20543825177962e-06 5.7608188246352785e-08 3.442571162062698e-06 -3.276257122031172e-08 -0.03258099781487347 -0.0653243358590125 -0.025736991273957177 0.044421657823742175 0.14193202675931843 -0.02445450598987382 -0.033090304058293996 0.19047372224550163 2.25023558767476 0.08753533336502799 0.12468758767817649 0.05789372996637655 0.18823023408656936 -0.023798244003042146 0.05335589331273098 -0.25430864696164096 -0.10309417469026397 0.026968539638614168 -0.0317364081304937 0.34955426736060996 0.00010704805630986729 -0.00023369877937740746 -0.000376005042256861 0.0009305542829433276
