 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
PC_8 -0.00012740562975060404 -7.183370573113942e-06 -2.5332253317580302e-05 3.805351114813286e-07 -2.8129384211418666e-09 0.003643479038470177 -0.0003910401001375767 0.0006349513707555884 0.014265051320190073 0.015026836384254167 0.38964045743754866 0.019250864423742634 0.013328118376929928 -0.009143354008210383 -0.004043056250214319 -0.019736289772962785 0.016366090273731447 0.03339204742014305 -0.019830352557287382 0.012715035115265975 0.024086801715816963 0.007105909279390794 -0.006270278208569258 0.004818733846226679 -0.01483617860988087 3.3079462716561138e-06 4.456232781282028e-05 2.5257874182510026e-05
PC_9 9.760213995844021e-05 -1.8101079102311965e-07 -8.157749764474517e-06 6.644516476318673e-08 2.1015253949871302e-10 0.008415016302744027 -0.0053891515787217875 0.005397592039920785 -0.014374213723209942 -0.0010648229748656114 0.019250864423742648 0.5234689408931898 0.011973086734433602 -0.00037537834448325333 -0.031244072236815516 0.02415450968677122 -0.0042538684334795865 -0.002180602489214937 -0.02335796173328987 -0.012486961004258786 -0.012587278484967523 -0.0038174618887379026 -0.00285575390389308 -0.013575224680521795 0.02891576708366606 -7.424903029712136e-06 3.2509203660748086e-05 4.8944366622974546e-06
PC_10 -7.494349498615926e-05 -1.0113663367511519e-05 -2.552487306815677e-05 2.0839865375422937e-07 -6.85852411645604e-10 -0.006140540307037872 -0.0012940765882606393 -0.01576436279381301 -0.009710294718150133 -0.016813970211679033 0.013328118376930046 0.011973086734433635 0.6182380293147324 0.02779104802591272 -0.005677336702333863 -0.005833263921799615 -0.002488966362958908 0.018516570084906866 0.003011952182625495 -0.006831464540112573 0.021809335233116355 0.0061407230618535135 -0.013726040837614865 0.006311836682352134 -0.01178260546089349 2.392088043869749e-05 2.7061367840396042e-05 6.911304400577237e-05
PC_11 -2.3504008976395864e-05 1.2809624640878324e-05 1.2655096826248274e-05 2.025460408193937e-08 -4.976902411118976e-10 -0.002094560054239821 -0.014359863598371327 -0.001660248434561857 0.007230979979765981 0.019917743783489074 -0.009143354008210378 -0.0003753783444832351 0.027791048025912722 0.5844099829166994 0.006113723418417299 -0.006171824226638965 0.03053484785651355 0.027931623588563156 -0.008979128967471862 0.020051309637771155 -0.02770682218506646 -0.01826443587558061 -0.0006746648835944412 -0.006914523641532262 0.04616187462570096 -1.5501060745551357e-05 4.8959188437895635e-05 3.414017705786328e-05
PC_12 -0.0001430144002248708 -5.347799721587706e-06 4.06677313705475e-06 -2.2827916017099809e-07 1.11965804112549e-09 -0.001964528850093987 0.004158366916560469 -0.018360713791774074 -0.014599606039918283 0.005040029895568894 -0.004043056250214325 -0.031244072236815516 -0.005677336702333825 0.006113723418417301 0.6572539473266842 0.03129142214612155 -0.013091477877794912 -0.023925802456344295 0.008683240614098076 0.0332947588618617 0.02704791383498467 0.01878166393801623 0.022034200272766282 0.02039850135820064 0.010119151463863944 -8.000046305486638e-06 -3.4970873511063706e-05 1.8779212332824684e-05
PC_13 5.4257799985046976e-05 -1.3889403586465402e-05 1.759718423355868e-05 -5.944780579312596e-07 3.6039437618036045e-09 0.0037576161137942094 0.009893594680527211 -0.013288393415511952 -0.0008651683877407482 0.03303648980873843 -0.019736289772962785 0.024154509686771214 -0.005833263921799566 -0.006171824226638997 0.031291422146121455 0.6853405037321411 0.034982426328461824 -0.0024030594811610974 -0.012105798233515206 0.02861012457051797 0.027114949412652915 0.009245070373258214 -0.03339574031595873 -0.025397780960139185 -0.015040775511275759 2.092500640319711e-05 -6.055482032735173e-07 -5.012908153501777e-05
PC_14 -6.496249528845544e-05 1.6276165097755845e-05 -6.421122825380733e-06 3.676176176990219e-07 -2.2146494103688126e-09 0.008348299968584447 -0.01956531273357869 0.0004880122727146147 -0.0004113710323618153 0.011184878610387588 0.016366090273731475 -0.0042538684334795926 -0.002488966362958943 0.030534847856513562 -0.013091477877794903 0.03498242632846189 0.6656550320462838 -0.0026427943349777343 -0.0017852550102848033 0.0144995623298623 -0.003524751407550782 -0.00568846552057556 -0.0015449673386237596 -0.05113622197737084 0.020367516922243423 -4.231033775466753e-05 4.5061200132176843e-05 1.6896562216224885e-05
PC_15 -7.980563104214062e-05 -1.1686006187153694e-05 1.9494484965916174e-05 -5.805178343430909e-07 3.406429958404391e-09 0.006199584974968981 -0.011610095649725781 -0.01710760652705739 -0.02476109892589249 -0.03804099502657132 0.03339204742014307 -0.002180602489214914 0.0185165700849071 0.02793162358856319 -0.0239258024563443 -0.0024030594811610775 -0.002642794334977749 0.7679229076775608 -0.011146641622828283 0.012324796069053807 0.0057109434234362405 -0.0041636496946838965 0.0027841404221366755 0.002949707862656387 -0.024319825067160246 -2.1721508733936663e-06 -5.7898727529210873e-05 -6.263004423322155e-05
PC_16 -4.3559517840003274e-05 -6.688220960091464e-06 -2.1238020148432306e-05 3.823991920182599e-07 -2.9947606507239277e-09 -0.00431718306729142 0.01316678803883572 0.014000866906468632 0.014353692936024825 -0.02579526952710886 -0.019830352557287368 -0.023357961733289925 0.003011952182625435 -0.008979128967471849 0.008683240614098078 -0.012105798233515395 -0.0017852550102847905 -0.011146641622828251 0.8171025604114585 0.01810634562803391 0.005290791498722001 0.014065728406016664 0.022690708010765344 0.0325293683245512 0.01331911904413439 2.3190047720052515e-05 -3.8105773929917406e-06 -4.125217838050684e-05
PC_17 -8.746579414309702e-05 2.1813921705730114e-05 9.863595533475294e-06 2.1293168115531048e-07 -1.801565911458851e-09 -0.01752010018583148 0.01099077856859372 -0.026562778993614623 0.029909433211273467 0.02909965310265339 0.012715035115265963 -0.012486961004258798 -0.006831464540112626 0.020051309637771162 0.033294758861861715 0.028610124570517977 0.014499562329862286 0.012324796069053803 0.01810634562803389 0.8817848610232033 -0.03203803090868138 -0.019495572727806814 -0.0271965249645358 -0.016130885338667963 -0.05799089068446822 -2.9085918620974285e-05 4.435964110950987e-05 6.195225713168145e-06
PC_18 -3.186654117311516e-05 7.105868118149665e-06 -1.4599621486132871e-06 3.336126798560102e-07 -3.244611450752246e-09 -8.375332688552162e-05 -0.005045481253802153 0.0068935334360358735 -0.008788397178076376 -0.01014973424319856 0.02408680171581693 -0.01258727848496753 0.021809335233115665 -0.02770682218506646 0.027047913834984724 0.027114949412653425 -0.003524751407550774 0.005710943423436212 0.005290791498722002 -0.03203803090868134 0.8694763207955812 0.034755937594060184 -0.028134786151717304 -0.014362061269418473 0.012097658917817406 0.00021030273184714763 2.1725233818821475e-05 4.457229249413062e-07
PC_19 -9.577462619154908e-06 -1.1284641424709656e-06 -2.006565843856713e-05 4.090623261463723e-07 -2.710621591829805e-09 -0.0021510153098098696 0.005784972465137093 0.004717507378907584 0.0008598549957184083 -0.011743150736112857 0.00710590927939076 -0.003817461888737866 0.006140723061853572 -0.018264435875580583 0.01878166393801623 0.00924507037325915 -0.0056884655205754345 -0.004163649694683907 0.014065728406016642 -0.019495572727806783 0.03475593759406007 0.8624741096426449 -0.0026041118154106107 0.013242329461677577 0.017343390637229863 -0.00031589834091978107 4.967327030534604e-06 2.9334032886307237e-05
PC_20 -6.855276548637438e-05 -1.8998004432534969e-06 -1.0638433169674277e-05 1.496669543130716e-07 -9.69882538365916e-10 0.004978152059670868 -0.00591971068926609 0.0004666078001593218 -0.009193987186134745 0.0005088826379153609 -0.00627027820856925 -0.0028557539038930966 -0.013726040837614853 -0.0006746648835944498 0.02203420027276627 -0.033395740315958815 -0.001544967338623765 0.002784140422136694 0.02269070801076535 -0.02719652496453582 -0.028134786151717255 -0.0026041118154105404 0.8624512826039751 0.052663318544286464 0.00204575828172785 -2.057678015137009e-05 1.0503053796366603e-06 3.166404009708234e-05
PC_21 -0.00014970455209834346 1.2496993268200887e-05 -4.401475608064179e-06 2.1706847107720119e-07 -1.1342519773399363e-09 -0.003018854680605201 -0.0004770809122687726 -0.004719319045416423 -0.0031792672213496105 0.010132885768260458 0.004818733846226678 -0.013575224680521799 0.006311836682351928 -0.006914523641532245 0.020398501358200632 -0.025397780960139334 -0.05113622197737083 0.0029497078626563736 0.03252936832455121 -0.016130885338667956 -0.01436206126941849 0.01324232946167765 0.05266331854428647 0.9669329772939798 0.0013679489388780206 6.830042648830076e-05 3.241881948497938e-05 3.710473100263994e-05
PC_22 0.00014373974031894546 -2.827441074774159e-05 3.378983435067287e-05 -1.3327489653165881e-06 9.630253016974491e-09 0.011442604061647816 0.0077127808804942685 0.017596933315843985 -0.014203802065866066 -0.01705173144893038 -0.014836178609880851 0.02891576708366611 -0.01178260546089337 0.04616187462570093 0.010119151463863905 -0.0150407755112757 0.020367516922243437 -0.024319825067160242 0.013319119044134398 -0.05799089068446823 0.012097658917817295 0.0173433906372299 0.002045758281727855 0.0013679489388780358 0.9364669250148462 5.4534861331455436e-05 2.7570545897520403e-05 2.4789281670729248e-05
proband 2.340303870834865e-07 -1.3371227325886646e-08 2.5525605741169604e-07 -5.03866725581102e-09 2.9013136003704243e-11 6.396595341840894e-06 -7.302624722086505e-06 -1.805155516431564e-05 -1.564198683689301e-05 1.925325655088081e-06 3.3079462716530687e-06 -7.424903029706741e-06 2.392088043875347e-05 -1.5501060745549954e-05 -8.000046305480358e-06 2.0925006403313108e-05 -4.2310337754670545e-05 -2.172150873391558e-06 2.319004772005318e-05 -2.908591862097363e-05 0.00021030273184713947 -0.0003158983409198006 -2.057678015137751e-05 6.830042648830411e-05 5.4534861331455314e-05 3.7860289301664256e-05 -2.5319540042621258e-05 -2.189259003128129e-05
paternal -3.208448891176337e-07 -3.425512472338399e-08 -2.501153673433104e-07 3.793235579997312e-09 -2.024548676864969e-11 3.3376039872521484e-05 -1.0491683680820841e-05 2.8641579881671004e-05 -5.3815688590825024e-05 -4.442677606634438e-06 4.456232781281602e-05 3.250920366074974e-05 2.706136784035765e-05 4.895918843789444e-05 -3.497087351106128e-05 -6.055482032082292e-07 4.5061200132184406e-05 -5.789872752921259e-05 -3.810577392991994e-06 4.435964110951261e-05 2.1725233818827343e-05 4.967327030549964e-06 1.0503053796388677e-06 3.2418819484974786e-05 2.7570545897517476e-05 -2.5319540042621254e-05 5.2921620876814334e-05 1.7961379673878183e-06
maternal -7.570263154165807e-07 -5.2216354736696175e-08 -3.40021735407289e-07 5.335417240743938e-09 -2.8695889268107658e-11 2.76892164690507e-05 2.798270211502814e-05 -2.370714158292268e-06 -4.911467609334247e-05 -1.7674197952947637e-05 2.5257874182506438e-05 4.894436662303503e-06 6.911304400583896e-05 3.4140177057863896e-05 1.8779212332831504e-05 -5.0129081534854146e-05 1.689656221622958e-05 -6.263004423322093e-05 -4.1252178380507526e-05 6.195225713174987e-06 4.457229249443453e-07 2.9334032886313035e-05 3.1664040097086527e-05 3.7104731002637277e-05 2.478928167072912e-05 -2.1892590031281307e-05 1.7961379673878386e-06 4.822719313832914e-05
