 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.001030905334705995 -2.603498777253005e-06 0.00013481779837871475 -5.989871647268014e-07 -7.060268975345069e-06 -5.037471525455079e-06 5.400609530319951e-08 4.3717923413592817e-07 -5.879716121248987e-09 -0.0005944164375895627 0.000213049730775462 -0.0005466402759568434 0.00041973172594095547 0.0004942255924574072 -0.0005564314025089975 -0.0004947170561556745 -0.00010939371921177839 -0.0004875144263995502 -0.0011043916270939284 -0.0002893510368008314 -0.00045055353693956043 -0.0003610018910491431 0.0002390394237444738 -0.00043324087865100226 -0.00044544774223036643 -0.00023361649473245915 -0.0005539766768859049 0.0006498583212228288 0.0010242115487637488 -3.15515645512352e-07 2.028162725196593e-06 6.518084504303546e-07 4.634436952736556e-06
yob -2.603498777256301e-06 8.434786255099203e-07 1.1282885005742724e-07 3.75055214880729e-06 -5.382894085837266e-07 1.1698120234913512e-08 -8.588657144277406e-11 1.3342308800399117e-08 -9.10216221210788e-11 5.044088787627802e-06 0.00010267905264116383 2.8339206269103412e-05 -7.770987841246244e-05 2.1663664794333124e-05 -6.306470924570877e-05 -9.544994882695668e-06 -3.3719275011935195e-05 7.023136579896489e-05 -2.028597446019312e-06 -6.638595490709886e-05 5.871496107837053e-05 -6.88806749437074e-05 -2.0504309725118425e-05 7.224159386123994e-05 5.563089375485265e-05 6.442490771703693e-06 -1.2871764526804726e-05 3.91930917451107e-05 -0.00010813678806354322 -1.7680756252560075e-08 7.038275006649953e-08 -2.6621168538818416e-07 -1.1184461648352324e-08
age 0.0001348177983784234 1.1282885006107245e-07 0.00010340025687781139 0.0009055328590960989 -0.00010165168039869722 -3.1734289394227444e-06 2.8788504315140872e-08 3.1288543198890634e-06 -2.8416757987139407e-08 -4.4606748870651186e-05 -7.116177342751322e-06 -0.00019548263733640872 1.8212475015700424e-05 -1.47981712515484e-05 -1.0550625490127958e-05 -0.00017829058542392622 -2.1907803831584303e-06 -7.414917084939591e-05 3.0112227186940507e-05 3.660680024748844e-05 -0.00013422823397951576 8.288602736490791e-05 -7.793214088402905e-05 -0.00014859188269875735 0.00015025776857996258 -0.00021034439437664124 -0.00018580713430925777 7.799162170652532e-05 0.0003246277447898562 9.196360579231015e-07 -2.5641888100620835e-06 4.35703165513449e-06 1.1276075547367705e-06
sex -5.989871698520782e-07 3.750552148851806e-06 0.0009055328590945107 0.017199919716282208 -0.0016972153971477756 -2.6248767814592115e-05 2.2957415762678382e-07 4.8711115854706405e-05 -4.235386400480038e-07 0.00022466809861978752 0.00013254549360131764 -0.0006592094038298434 -6.521824868518582e-05 -0.001960216065433968 0.00028158103282501494 -7.776837512220332e-05 0.00056511881431893 -0.002480344262905103 -0.00012472007408699225 -0.0009326872067146384 -0.0009772777776492366 -0.002495690279165628 -0.002038852799437359 -0.004046358824651401 0.0010428807741418055 -0.0028550074750228996 -0.0009000942412299512 0.0015770798087486274 0.0002437578621050863 1.6175162207582691e-06 -1.8758892340247554e-05 8.946899949249528e-05 -4.9588898596400896e-05
age_sex -7.06026897476091e-06 -5.382894085876709e-07 -0.00010165168039850027 -0.0016972153971475804 0.0001850691268066721 3.1221436005887014e-06 -2.8384522205527144e-08 -5.633767364815476e-06 5.095264874886558e-08 -3.5068477435730955e-05 -6.627052127106379e-06 6.436461919994866e-05 8.861491575501334e-06 0.0002017040472249714 -6.869915497005804e-05 4.446348866361299e-05 -4.066143942166094e-05 0.0002546168480850574 2.4657406174921762e-05 0.00011622040215747949 4.858027397728515e-05 0.00018703507126913784 0.00024131798814454382 0.00043261851997056694 -5.992918874396243e-05 0.000381004824828278 0.00011877455477358815 -0.0001313898252672686 -7.486024635709846e-06 -3.766354931485108e-07 8.499217666412703e-07 -8.516946245970833e-06 6.987019185556401e-06
age2 -5.037471525445331e-06 1.1698120234784014e-08 -3.173428939422405e-06 -2.6248767814638902e-05 3.122143600594511e-06 1.019710857608042e-07 -9.55044926491613e-10 -1.003560758162836e-07 9.417521472468712e-10 9.693552918056695e-07 2.674966975072057e-06 5.942867566243184e-06 -2.378508087225332e-06 3.081511435312404e-06 -1.7230905219580043e-06 5.392810549272797e-06 -9.890789126563575e-07 4.648299312045446e-06 -2.8528963455989146e-07 -1.0917042885004819e-06 4.000282738766414e-06 -3.0399707305296514e-06 1.49826547067723e-06 6.024852003339936e-06 -1.3541805065950437e-06 7.875314096125225e-06 4.308290898670195e-06 -3.5134176875786175e-06 -9.011116252256213e-06 -2.698819400321686e-08 5.5872543080094466e-08 -1.3140794200459246e-07 -1.4206324660097466e-09
age3 5.400609530310392e-08 -8.588657144147655e-11 2.878850431513478e-08 2.2957415762718444e-07 -2.8384522205577254e-08 -9.550449264915249e-10 9.187410976637643e-12 9.420169780664304e-10 -9.076998498518452e-12 -8.406256278011192e-09 -1.6955013268017486e-08 -5.120138917783241e-08 2.36315601128978e-08 -3.669183121588006e-08 1.4601351926399778e-08 -5.113560080032212e-08 1.0707231927151261e-08 -4.723011024415931e-08 -7.928127551160341e-09 -3.89936092815133e-09 -2.7542036102576657e-08 1.967666657154599e-08 -1.3917276131700432e-08 -4.993821393269805e-08 -4.427193746744829e-09 -8.357567576338838e-08 -3.632049335827746e-08 4.5029377090180134e-08 5.770733577496227e-08 2.1538869567885927e-10 -3.630364725386596e-10 1.1054545140335926e-09 -1.6177852934918246e-10
age2_sex 4.3717923411593285e-07 1.3342308800630418e-08 3.128854319882424e-06 4.8711115854694445e-05 -5.6337673648148406e-06 -1.0035607581608517e-07 9.42016978064706e-10 1.7896341721567697e-07 -1.6711410305607037e-09 1.1624773018998664e-06 2.5444710119531026e-07 -1.5026770549574797e-06 7.554551603562974e-08 -6.396041001584957e-06 2.6903409695525575e-06 -1.3813441785113057e-06 9.178416285496805e-07 -7.89018413075256e-06 -1.2473243060897431e-06 -3.6827881100640577e-06 -5.560396682343213e-07 -3.937371998358807e-06 -8.093213010946459e-06 -1.2363997963164097e-05 -2.769838965320635e-07 -1.3835255518177653e-05 -3.7724677939361872e-06 2.765261609953734e-06 -1.0854412055545003e-06 8.380401279033855e-09 -1.3606511522499435e-09 2.214358587008006e-07 -2.3258610879671642e-07
age3_sex -5.87971612107434e-09 -9.10216221222626e-11 -2.8416757987073997e-08 -4.2353864004784903e-07 5.095264874885462e-08 9.417521472449189e-10 -9.076998498501422e-12 -1.6711410305605442e-09 1.602204831722613e-11 -1.0580430127185856e-08 -2.8591961208389753e-09 1.2430005791697239e-08 -6.964275292816312e-09 6.294120779676789e-08 -2.6375349793979983e-08 1.0337150013528147e-08 -8.984217957246753e-09 7.416706227154086e-08 1.7590052826675282e-08 3.812207615244187e-08 -2.1844742943023666e-10 2.3885079174502688e-08 8.026897355143302e-08 1.0071509349789038e-07 2.4147389746653825e-08 1.4410754960162001e-07 3.694848281368787e-08 -1.6116664336540216e-08 2.2724317311213812e-08 -5.832239184092828e-11 -9.407790443801344e-11 -1.7478163088205604e-09 2.1710927127007005e-09
PC_3 -0.0005944164375896866 5.044088787627558e-06 -4.46067488708176e-05 0.00022466809861760768 -3.5068477435481744e-05 9.69355291810978e-07 -8.406256278060753e-09 1.1624773018919977e-06 -1.0580430127112697e-08 0.17996717549856875 -0.013186480607284785 0.00662048538088359 0.017178681312417402 -0.0031222881151025416 0.013621724443501708 0.020489763970078335 -0.038812517455057406 -0.020191272391087804 -0.017490511634499085 0.024553638518802753 0.011751229355593869 0.03946727930892588 -0.011522057196349359 -0.08630597592973903 -0.017536739192635844 -0.014550581301545813 0.027989073997433434 -0.01734926247772678 0.05797438212161081 9.647253854337551e-05 -0.00012748431479382672 9.413567264083042e-05 0.00029504116548364936
PC_4 0.00021304973077509534 0.00010267905264116249 -7.1161773432959705e-06 0.00013254549359430432 -6.62705212626753e-06 2.6749669750898884e-06 -1.6955013268187624e-08 2.5444710116800636e-07 -2.8591961205793737e-09 -0.013186480607284877 0.5683569423514933 -0.001288069802475652 0.10056139453517988 -0.04024641741893098 -0.015266268621797252 -0.006909348816217392 0.016407104829065242 -0.022336526924187684 0.022408494517115907 0.049454560424521295 -0.0454850444444259 -0.05991335345923194 0.05334832425558858 0.024487310897011567 -0.01557265617406721 0.003992075839762613 -0.039514082306548085 -0.011842486056243648 0.07314123064860062 2.771350091110843e-05 -0.00011581424179695599 -1.464278416144265e-05 0.00015552864905144968
