 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gpm gmp gmm
pcs.V5 1.8929010264165272e-06 -3.414146818941874e-06 9.27229644386798e-08 -7.972481696620081e-10 -3.115449657128089e-05 3.31764285399786e-06 -1.0820787445145618e-07 1.1049818962819437e-09 -6.120040894247849e-09 1.33027674645141e-08 2.2182393458183805e-06 4.341153663371888e-08 1.5977104684519924e-08 1.1987380234221308e-09 -1.8096932230877085e-08 -5.8427285509286705e-08 2.466891791326304e-08 6.963348671204212e-08 -3.66965638533564e-08 -2.599039341433139e-08 -2.888629780573786e-09 -3.446893579607193e-08 -8.290235483324746e-08 -1.1243786408424236e-07 7.007886157529783e-08 8.134302427982947e-08 4.943173462731467e-08 2.7989534723006953e-08 1.2369092124512246e-07 2.4594717011750137e-07 1.0654746777720971e-07 3.3145470688298406e-06 -7.543830635726127e-07 1.386063253756664e-06 -8.96411658844235e-07
pcs.V6 -4.0201195578434775e-06 4.3391810191997196e-07 -8.155154345734936e-09 1.6869694362105057e-11 2.0011313642056e-05 -2.006693258916049e-06 6.405445131418662e-08 -6.327631769875589e-10 -3.008722962938492e-09 1.719631015715894e-08 4.341153663372938e-08 2.1373858595189658e-06 1.9365891414050226e-08 6.281783859658216e-08 2.134240520522081e-09 -6.781046019250662e-08 7.678407642055618e-08 -4.244983275705332e-08 -4.1622120336232864e-08 -3.4642612392893225e-08 3.695554586927612e-08 4.810056888170179e-08 -6.610846350227412e-08 2.679752085555934e-08 -3.500863940754526e-08 1.021838945069224e-08 -8.773369984372664e-08 3.0064555141173716e-08 -6.555195688887257e-08 2.177141041020147e-06 -1.569521969903535e-07 -6.808539703138348e-07 -1.313567471284045e-06 3.2891732912838495e-07 2.2543680849361334e-06
pcs.V7 1.3345906623963287e-06 -1.454405065210224e-07 6.373774643270611e-09 -1.015199298702301e-10 -5.2007364781087124e-05 4.82723540466173e-06 -1.4411241944313188e-07 1.3782548706265697e-09 7.724412894826057e-08 7.481784032765229e-08 1.597710468449302e-08 1.9365891414051914e-08 2.5792945229133195e-06 3.608978040744935e-08 -2.9376684786891796e-08 -1.0090050110638255e-07 -1.0352191978279503e-09 -7.576026837774268e-08 -4.951374847147831e-08 -9.563422431673971e-08 5.26329870415666e-08 -4.0838155344188627e-08 -9.126205443957194e-08 -3.1922676237246706e-08 1.0279557949633313e-08 6.9938351384600116e-09 -3.495228657756117e-08 -1.7421931034802102e-08 8.358984067386425e-08 1.2141377572108835e-06 1.910440806300201e-06 -2.456990932455618e-06 2.5343144571473515e-07 -2.7069627905151155e-06 -1.1237356667232066e-06
pcs.V8 -1.0717849892271481e-05 -5.632042345102515e-07 1.837322378866547e-08 -2.1830323744285064e-10 8.290910402501254e-05 -8.184874853695696e-06 2.5097246977714303e-07 -2.4083719932778297e-09 5.995502539150954e-08 -1.3808252088126637e-08 1.1987380234754604e-09 6.28178385965755e-08 3.608978040745686e-08 2.498972513352764e-06 6.991804698210695e-08 4.8478013428646985e-08 7.223061167354515e-08 1.8252558418939273e-07 -4.4973101251340216e-08 -1.5236542404704948e-07 -5.12907803472149e-08 -4.7312453517171354e-08 3.682548495424128e-08 6.432837839555535e-08 8.355401183166947e-08 7.244461797514578e-08 -2.047869143512046e-08 -4.04195996181195e-08 -5.963336054195155e-07 -9.041361305087386e-07 -1.1785260307074508e-06 6.29602242186873e-07 2.2737589830214974e-06 -1.1493425812231525e-06 2.110992476862597e-06
pcs.V9 2.702890032855257e-06 1.457343564728102e-06 -3.091642301273253e-08 1.788262125863142e-10 -1.3011979081562823e-05 1.732696839707918e-06 -6.557810600010646e-08 7.611151851992969e-10 8.732828838083193e-09 -6.812876464071545e-08 -1.809693223089527e-08 2.134240520527619e-09 -2.937668478690207e-08 6.99180469821215e-08 2.4588747182492948e-06 3.175239389259557e-08 2.083707194141794e-08 -4.05279040314406e-08 -2.1646095589824767e-08 -1.1675182554787973e-07 -2.051696285205501e-08 -1.4247832622512907e-08 4.448768976730493e-08 -4.625628365072402e-08 -1.172275605919251e-07 -7.66581647660953e-08 7.473396021343361e-09 5.0978474141901284e-09 -2.0495052081939924e-07 5.134738314675351e-07 -1.3420958170162522e-06 1.6459516249718969e-06 -2.279574348201525e-06 -7.262553495206599e-07 2.1184597921914027e-06
pcs.V10 7.422606925427286e-07 5.548986800833091e-07 -8.604265220167296e-09 4.5120476831031105e-11 1.8800407201688367e-05 -1.537038550891022e-06 3.923248712759769e-08 -3.207159358014132e-10 8.491848769047628e-08 -4.044782688899248e-09 -5.842728550928285e-08 -6.781046019250446e-08 -1.0090050110638829e-07 4.8478013428658705e-08 3.1752393892590384e-08 2.5799076412110024e-06 -1.5301558394285795e-08 2.3928737978935136e-08 2.111201297166103e-08 4.398953189953318e-09 -3.7527245972322035e-08 -7.397815399246778e-09 1.3087652201641158e-07 3.3563917333348194e-08 5.038421574862571e-09 2.9348811256975125e-08 3.4956638801057697e-08 -2.310440823078884e-08 2.1964320920328809e-07 5.305366738787101e-07 -2.4755257672874748e-06 -1.0748072611741149e-06 8.583985480730915e-07 3.966571666079074e-06 1.313993256793023e-06
pcs.V11 -2.5785772177938414e-06 -6.595139259564376e-07 1.9125554768985262e-08 -1.6814536010359697e-10 -8.750041255954224e-07 -4.5733041594573706e-07 2.9196522211656586e-08 -3.983238894762242e-10 -6.947779605732684e-08 7.8897378985962e-08 2.4668917913271828e-08 7.67840764205526e-08 -1.0352191978209513e-09 7.223061167353503e-08 2.083707194141867e-08 -1.53015583942888e-08 2.5584680451328874e-06 7.943680277237416e-08 3.073500355212583e-08 -5.8297224016304604e-08 4.942856667032453e-08 -1.0963407442850812e-07 -3.947340502475898e-08 9.096361992036103e-08 -9.18670153954996e-08 5.622594238545396e-08 -5.525549588929033e-08 8.145775723585273e-08 -8.101002783885367e-07 9.793213825048007e-07 1.7087405389879474e-06 1.3000402592619608e-07 -9.96103860651073e-07 -1.297757862569856e-06 -1.4788289849383037e-06
pcs.V12 -2.4795234095975545e-06 -2.8201961790718232e-06 7.288157802810397e-08 -5.673826295170577e-10 1.5320219845797433e-05 -1.6408773212670024e-06 5.7589828389062727e-08 -6.401536472102301e-10 8.624820268379328e-08 -3.5356166635982905e-08 6.963348671206843e-08 -4.244983275706412e-08 -7.576026837771979e-08 1.8252558418935708e-07 -4.052790403143673e-08 2.3928737978926073e-08 7.94368027723741e-08 2.4724716874027548e-06 -1.3484232495446764e-07 -1.4791336596570342e-08 1.4439697787787329e-08 -6.279465886830417e-08 -3.268405038004582e-08 -8.255632067362174e-08 -7.624061157966032e-08 -2.9418441106113387e-08 -3.682799280172269e-08 3.9746369394846664e-08 -2.7802199588256316e-07 1.4582726266764607e-06 1.0275176685216392e-07 6.852355110850262e-07 -2.0303027315736752e-06 1.1662621719132843e-06 -1.440691186635248e-06
pcs.V13 -1.1375715082975223e-05 -1.6625700576885839e-06 7.166168450939842e-08 -8.812580469929917e-10 3.83072705030459e-05 -3.096635617029206e-06 7.049868298403738e-08 -4.5920923510269743e-10 -6.848383276654848e-08 2.606490841207477e-08 -3.66965638533256e-08 -4.162212033624174e-08 -4.9513748471460565e-08 -4.4973101251369055e-08 -2.164609558982272e-08 2.111201297165294e-08 3.073500355212646e-08 -1.3484232495445938e-07 2.6162039550495757e-06 -6.923079201739645e-08 7.17495116021385e-08 4.474506148770082e-09 -9.174171810066192e-08 -2.9801070138822327e-08 -1.3526173922778965e-07 3.344427535861737e-08 9.00106519996756e-10 -2.3121348323884515e-08 1.232414792114238e-06 -1.0546910262973512e-06 -1.930797224731849e-06 2.0591631384031576e-06 -2.254497760290609e-06 -1.1132258749536327e-06 1.2737903611508367e-06
pcs.V14 -3.987960843510999e-06 2.0201558835531277e-06 -5.989046127718881e-08 5.401219731636544e-10 6.555057213065803e-05 -6.424147086970417e-06 1.953183604928595e-07 -1.8566757195348493e-09 1.8355653954807455e-08 -1.0266757095182177e-07 -2.5990393414306515e-08 -3.464261239288827e-08 -9.563422431675551e-08 -1.5236542404701054e-07 -1.1675182554790051e-07 4.398953189949986e-09 -5.8297224016292375e-08 -1.4791336596533488e-08 -6.923079201736214e-08 2.5055990018901036e-06 -4.7347147658017966e-08 1.61487554368962e-08 -3.0404808548467106e-08 -6.833848207731674e-08 1.8757302769981924e-08 -6.340063861375005e-08 -7.208869814913458e-08 5.6881397352756574e-08 -2.955673034247638e-07 -5.73085926225348e-07 -5.137291897176945e-07 2.0469392699124043e-06 1.561491198265509e-06 1.8220148986640039e-06 8.853875992219582e-07
pcs.V15 -7.865104116977594e-06 -2.5215007348610207e-06 7.69447247779579e-08 -7.614597109180928e-10 -9.472600321887009e-06 5.749400873064874e-07 -1.0476103735403428e-08 5.365859717055139e-11 1.1234537132256084e-08 -1.3061766725516057e-07 -2.8886297805597176e-09 3.695554586926598e-08 5.2632987041590176e-08 -5.129078034725533e-08 -2.051696285204449e-08 -3.752724597232812e-08 4.942856667031967e-08 1.4439697787775601e-08 7.174951160212437e-08 -4.734714765804796e-08 2.549464356659173e-06 -4.5730102296341265e-08 -6.276115455804478e-08 -2.0612273837059505e-08 2.1089830046661008e-08 -1.23287466440708e-07 -4.591806359885764e-08 -8.293119649889391e-08 -2.499614673418567e-07 -1.1036443261677347e-06 9.999520935957618e-07 -9.374027515842915e-07 1.6772729923530534e-06 -3.5630124573097217e-07 1.3980018534978587e-06
pcs.V16 2.758464010023254e-06 1.0690153747470418e-07 -1.5601252139770124e-08 2.2739617056530067e-10 -1.0714093642414565e-05 6.974534323517509e-07 -1.1469538830244072e-08 6.135137768338891e-11 -8.677618274635927e-09 6.183635459684243e-08 -3.4468935796077025e-08 4.81005688817029e-08 -4.083815534419083e-08 -4.7312453517167886e-08 -1.4247832622512937e-08 -7.397815399245583e-09 -1.0963407442850853e-07 -6.279465886830682e-08 4.474506148769673e-09 1.6148755436900947e-08 -4.573010229634372e-08 2.5412247229817777e-06 3.8205093932633e-09 -1.392092892609021e-08 -1.0280664387134084e-07 -3.580148078418447e-08 -1.0501605007640366e-07 -3.649134405802991e-08 -9.118516770461588e-07 4.60024792026047e-07 8.02492710365711e-07 -1.1719435361445433e-06 2.1366425313721065e-06 -3.6766703715502416e-06 2.510948537139822e-06
pcs.V17 -1.075527465579207e-06 -7.199970411055106e-09 7.563247488154622e-09 -1.4212072002335826e-10 -2.631884708882513e-05 2.331589552092357e-06 -6.866117918529396e-08 6.162022578939812e-10 -1.1817324645049003e-07 9.266268064402151e-08 -8.290235483326208e-08 -6.610846350227224e-08 -9.126205443957432e-08 3.682548495424206e-08 4.448768976730827e-08 1.3087652201641473e-07 -3.947340502476134e-08 -3.268405038005501e-08 -9.174171810066968e-08 -3.040480854845672e-08 -6.276115455805538e-08 3.8205093932644485e-09 2.6507362045429307e-06 8.376053911752317e-08 1.4670425297351792e-07 5.2054733947258104e-08 -2.8389092123811497e-08 -1.446175554359727e-07 1.2607043452442041e-07 -9.998787638203617e-07 -2.5598647561675163e-06 3.7231864437029377e-06 -3.770679790141257e-06 -3.5528113939810926e-08 2.9573156271996864e-06
pcs.V18 1.1511589632587004e-06 7.649434937340126e-07 -8.371357091912988e-09 -3.5571455111200694e-11 -4.61744172927455e-05 5.012996632411247e-06 -1.6429625163765528e-07 1.6388322638447193e-09 3.617570186522821e-08 5.331614916592651e-08 -1.1243786408428293e-07 2.679752085556809e-08 -3.192267623726155e-08 6.432837839557214e-08 -4.625628365071953e-08 3.3563917333358246e-08 9.096361992035727e-08 -8.255632067363839e-08 -2.9801070138836518e-08 -6.83384820772787e-08 -2.0612273837085992e-08 -1.392092892608845e-08 8.37605391175191e-08 2.4701062902914027e-06 -6.055012369013971e-08 3.1933241715867956e-08 -4.496846624416674e-08 9.311064844316743e-08 5.989163860044025e-07 -2.2387498847246412e-07 -5.978728727450805e-07 -2.39413658901962e-06 2.2998071069784613e-06 -2.4212829106908393e-06 2.4632902270347296e-06
pcs.V19 3.1661908438140067e-07 -1.1923351615468885e-06 3.127099781205044e-08 -2.374117213035752e-10 -1.4315555575879778e-05 9.1709775202467e-07 -1.6316339497143265e-08 4.486024320227543e-11 2.25687035043343e-08 8.544027144781684e-08 7.007886157529931e-08 -3.500863940754898e-08 1.0279557949641881e-08 8.355401183165388e-08 -1.1722756059192027e-07 5.038421574860865e-09 -9.186701539550204e-08 -7.624061157966821e-08 -1.352617392277976e-07 1.8757302769972475e-08 2.1089830046658192e-08 -1.0280664387133951e-07 1.467042529735219e-07 -6.055012369012909e-08 2.517867353081219e-06 9.734602205031747e-08 9.406853672674251e-08 -5.571549726159777e-09 -1.1027435453238066e-06 -1.7733203000243498e-06 -2.141744936026269e-06 -5.828915210132929e-07 4.28508329198515e-06 1.1334085153167311e-06 2.4680581830301838e-06
pcs.V20 -3.372377142901998e-06 -2.9083470835766304e-06 8.626448099865104e-08 -8.172486679101786e-10 -1.8667033539798356e-05 1.916453088325166e-06 -6.377925661578898e-08 6.608583708583374e-10 -2.5071096911188603e-08 4.413023385537431e-08 8.134302427983591e-08 1.0218389450682977e-08 6.993835138481927e-09 7.244461797510353e-08 -7.665816476608183e-08 2.9348811256971343e-08 5.622594238544715e-08 -2.941844110613011e-08 3.344427535859723e-08 -6.340063861377446e-08 -1.2328746644071564e-07 -3.580148078418138e-08 5.2054733947269386e-08 3.193324171589971e-08 9.734602205031722e-08 2.4240495517996007e-06 7.291173069911403e-08 1.096862312283277e-07 9.125995167360659e-07 -8.690716533612732e-07 -4.497375985861123e-06 -2.5660189860491746e-06 3.131289677556851e-06 2.3047951118449244e-07 6.3422320729669265e-06
pcs.V21 7.996087442721681e-06 -2.706310957997285e-07 -2.8140478653742394e-09 1.6332748196812049e-10 -6.9239239696989774e-06 8.651471421518748e-07 -3.121304175734808e-08 2.9140692003652913e-10 5.844638018133013e-08 -1.0552395087257568e-08 4.943173462730299e-08 -8.773369984372317e-08 -3.4952286577568135e-08 -2.047869143511077e-08 7.47339602134281e-09 3.4956638801060794e-08 -5.525549588929051e-08 -3.6827992801725196e-08 9.001065199945512e-10 -7.208869814912098e-08 -4.591806359886402e-08 -1.0501605007640363e-07 -2.8389092123814194e-08 -4.496846624417131e-08 9.406853672673936e-08 7.291173069910456e-08 2.548958626143502e-06 4.942791724353423e-08 -4.314456711792306e-07 1.8500559002415655e-06 -1.0575533359513767e-06 -1.1136144478250552e-06 -3.567258343639325e-06 2.446086901979463e-06 -1.8735256385428623e-06
pcs.V22 -5.418562693617938e-06 4.0836842170915127e-07 2.0394081768283698e-09 -1.376106216791194e-10 3.9070004651542894e-05 -3.554592490789424e-06 1.0005862754086973e-07 -8.973922166762563e-10 4.612776419405896e-08 2.4697070489525373e-08 2.798953472302643e-08 3.0064555141172895e-08 -1.7421931034802817e-08 -4.0419599618113236e-08 5.097847414182362e-09 -2.3104408230792725e-08 8.145775723585802e-08 3.974636939486429e-08 -2.3121348323871343e-08 5.6881397352745735e-08 -8.293119649887729e-08 -3.649134405803154e-08 -1.4461755543597427e-07 9.31106484431565e-08 -5.571549726153517e-09 1.096862312283436e-07 4.942791724352945e-08 2.5211587166373155e-06 1.9413467842363356e-07 2.2484393374759087e-06 -1.5703970860464882e-06 -2.0967610326857727e-07 -3.8097767366986127e-06 1.61165344045472e-06 3.384834416574034e-07
proband -3.328593899524148e-05 -2.5729244957540236e-06 1.7698509241795216e-07 -2.685434686283676e-09 -0.00019539517138407263 1.684179255315353e-05 -5.168766148263995e-07 5.310278470985759e-09 1.508047612954317e-06 -3.1946170276425227e-07 1.2369092124504557e-07 -6.555195688888022e-08 8.358984067389397e-08 -5.963336054195959e-07 -2.0495052081934656e-07 2.1964320920330198e-07 -8.101002783885707e-07 -2.7802199588266067e-07 1.232414792114155e-06 -2.955673034247489e-07 -2.499614673419418e-07 -9.118516770461456e-07 1.2607043452444323e-07 5.989163860044907e-07 -1.1027435453238352e-06 9.125995167359948e-07 -4.314456711791956e-07 1.94134678423613e-07 0.000473157951401586 -0.00023120285885982027 -0.0002521981034377377 -4.463241097011076e-05 5.142787361703991e-05 8.042056488284809e-06 -3.47252445151524e-06
paternal 0.0001550496707722552 -3.846793681748601e-05 8.81967851429151e-07 -5.940505027990834e-09 -0.001223802435358638 0.00010576019765050717 -2.945959136960116e-06 2.70139807811714e-08 2.856899868583454e-06 2.653502821194366e-07 2.45947170117199e-07 2.1771410410200416e-06 1.2141377572112062e-06 -9.041361305094433e-07 5.134738314678551e-07 5.30536673878739e-07 9.793213825046137e-07 1.4582726266759229e-06 -1.0546910262978813e-06 -5.730859262254625e-07 -1.1036443261681538e-06 4.600247920261154e-07 -9.998787638201673e-07 -2.2387498847182826e-07 -1.7733203000244648e-06 -8.690716533615747e-07 1.8500559002417836e-06 2.2484393374757126e-06 -0.00023120285885981976 0.001968997116384997 0.00019181201547937305 -0.0014682748177081582 -0.001284274363108624 -1.957860677519071e-05 -9.55030039789747e-05
maternal 0.00011334293841402406 -1.5810572973994378e-05 3.570551153455372e-07 -1.087794221674897e-09 -0.0005044989734743039 5.187317972800329e-05 -1.4752464796540257e-06 1.2591792378376507e-08 -8.550423098514135e-07 2.3151627068871115e-06 1.0654746777700736e-07 -1.5695219699040202e-07 1.910440806300336e-06 -1.1785260307077706e-06 -1.3420958170160909e-06 -2.4755257672874574e-06 1.7087405389878536e-06 1.0275176685187131e-07 -1.930797224732136e-06 -5.137291897176982e-07 9.999520935955215e-07 8.02492710365754e-07 -2.559864756167435e-06 -5.978728727447776e-07 -2.1417449360263395e-06 -4.497375985861319e-06 -1.0575533359512695e-06 -1.5703970860465689e-06 -0.0002521981034377378 0.00019181201547937207 0.001715756775884923 -8.650223928993652e-05 -5.464447595530148e-05 -0.0012929343905931441 -0.0010130043118635034
gpp -0.00013450228934134244 0.00018216737851497745 -4.662222587028087e-06 3.812210105620203e-08 0.0040537743297187345 -0.0003522062718388934 9.721831463051427e-06 -8.647239149446228e-08 -7.891552786033231e-07 -2.5025643616276707e-06 3.3145470688309616e-06 -6.808539703134475e-07 -2.4569909324567457e-06 6.296022421893518e-07 1.6459516249707297e-06 -1.0748072611741907e-06 1.3000402592685793e-07 6.852355110870424e-07 2.0591631384051067e-06 2.046939269912806e-06 -9.374027515827336e-07 -1.1719435361448434e-06 3.723186443702289e-06 -2.394136589021846e-06 -5.828915210128754e-07 -2.566018986048045e-06 -1.1136144478257765e-06 -2.096761032678319e-07 -4.463241097011295e-05 -0.0014682748177081567 -8.650223928994033e-05 0.00527702224234963 -0.0027600205289894848 0.0004252697624544614 -0.00019705502681826494
