 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
pcs.V14 -6.670200777620398e-08 2.7625831242630392e-08 -5.168070850908002e-10 1.6900307572237746e-12 3.0599243780019887e-06 -2.2626597456190136e-07 4.984492528528491e-09 -3.4021518123693054e-11 1.3229350534888711e-08 -1.158711448374716e-08 1.4030475640222949e-09 -1.3097320517353524e-08 -7.012093724125775e-09 -3.0155952327979654e-08 -1.5701699374757598e-08 -1.3274494896906988e-09 -1.5520206030994658e-08 -7.54786954306493e-09 4.086496670094937e-09 1.4603061745543223e-06 -8.53422994422736e-09 -3.547564668729482e-09 6.169000494540866e-09 -1.4277027133801166e-08 -2.0454736468807882e-09 -7.354992051486364e-09 1.9269777029559134e-09 -1.4480623942006738e-08 2.6446297866042357e-07
pcs.V15 2.631981573393263e-08 -1.693867054070547e-07 3.599570636861539e-09 -2.480517965273835e-11 6.57961942803202e-07 -9.315515561037903e-08 2.9610251977344406e-09 -2.5419078092915152e-11 -3.2083724026701987e-09 -6.656681934777088e-09 1.1470045293673791e-08 4.346790251021505e-09 -4.7995983644879106e-09 6.183601243019498e-09 -2.237272080865475e-09 -2.013192634522355e-08 -1.412314380933449e-09 -4.050791480904157e-09 -1.3696523167484108e-08 -8.534229944227615e-09 1.4799746927890268e-06 -5.373742938744932e-09 -4.319134736286022e-09 4.0366467121366015e-09 4.2667476033509476e-09 -1.1477922811873727e-08 -1.886783193200084e-08 -7.874532108929516e-09 -3.396217362602046e-08
pcs.V16 3.2140309060184184e-08 -2.786141446566347e-07 5.584557575480586e-09 -3.409119981322024e-11 -2.6336860151003824e-06 1.744170386281867e-07 -3.0705829492887956e-09 1.573911301054704e-11 -1.174755354567601e-08 1.4258506825477876e-08 1.2880298150308696e-08 6.803829609592773e-09 -5.394719870629557e-09 4.782644310772937e-09 -1.1064403722860437e-08 6.86589723590284e-10 -1.2588669434451629e-08 9.134537175367251e-09 -1.0826124920312187e-09 -3.5475646687297653e-09 -5.373742938745279e-09 1.453280966690838e-06 3.5699572374297497e-09 -2.0133939301508754e-09 -1.888336850466031e-08 -6.629283690928798e-09 -1.297402133961184e-08 -8.858415315153248e-09 7.033691156695986e-08
pcs.V17 -2.070191427609021e-08 -2.0819482771775169e-07 3.757877735659544e-09 -2.172261396285836e-11 -4.145525333075056e-06 2.698108813606225e-07 -5.81617735132557e-09 4.064111617771278e-11 -1.4028307419155197e-08 7.92095516772251e-09 -1.1761232648695724e-08 -2.557443524748331e-09 -2.4164747410957437e-08 -8.496718806119611e-09 3.299663674930427e-09 9.292216881133975e-09 5.426579934410582e-09 -8.820396033176776e-09 -2.310738634825375e-08 6.169000494540722e-09 -4.319134736286442e-09 3.569957237429476e-09 1.4796814130326671e-06 1.6270182713704063e-08 2.396476000933037e-09 4.236217868871393e-09 -7.231175416851712e-09 -2.1689340233550614e-08 -6.345760950028672e-08
pcs.V18 -4.5145660022452935e-08 2.448037450460887e-07 -4.9677959145925195e-09 3.122950483314556e-11 2.0826218754232992e-06 -9.332782499022744e-08 6.462119942867736e-10 6.298800130190677e-12 -1.6672941431833537e-08 2.1599821310860385e-09 -6.134505368404974e-09 2.4099235443812555e-09 1.0407668577279158e-08 1.9566921695872106e-08 -1.4343043339586452e-08 6.4492370234652775e-09 9.69237879240909e-09 -3.501929318185947e-09 -1.0856704585873422e-08 -1.427702713380085e-08 4.036646712136853e-09 -2.0133939301510487e-09 1.627018271370366e-08 1.4449407552771924e-06 -7.888184982730883e-09 -9.466602923080499e-09 -1.2730178002614022e-08 1.4769169342920699e-09 -1.6718598726675604e-08
pcs.V19 -7.332740858596851e-09 1.705331558483067e-07 -4.5762364965961435e-09 3.630967553775594e-11 1.2253140087349704e-08 -8.281908377855354e-08 3.1194049468886657e-09 -2.8146530629230248e-11 -3.841902379755058e-09 7.561740112553675e-09 1.1636085186886874e-08 -9.057361275929171e-11 7.404774776434378e-09 2.6363225614844075e-08 -2.5475559833445345e-08 -1.2018000063892046e-09 -7.089680006639761e-10 -1.3441062110428088e-08 -1.955845817580036e-08 -2.0454736468806166e-09 4.2667476033511395e-09 -1.8883368504660347e-08 2.3964760009328545e-09 -7.888184982730966e-09 1.4522263638108107e-06 1.0758788238962765e-08 2.2938372550837953e-09 7.702483199342504e-09 -2.0968425020305076e-07
pcs.V20 -6.808876820593875e-08 -1.32563573666093e-07 2.637019737893016e-09 -1.644743584938332e-11 -1.7383177092962253e-06 1.4123219190645012e-07 -3.646403701878395e-09 2.8937525166681955e-11 -9.635345476415464e-09 -2.8809971950087238e-09 9.399853829772134e-09 5.9198605158380615e-09 -2.6583190978102486e-08 1.0586197285482361e-08 -1.3720732167458104e-08 2.0413191372986217e-08 6.230795360887292e-09 5.8830982190830935e-09 -2.8761834518810573e-09 -7.3549920514864645e-09 -1.1477922811873958e-08 -6.629283690928929e-09 4.2362178688714216e-09 -9.466602923080255e-09 1.0758788238962851e-08 1.4518067924127703e-06 1.085293057390645e-08 1.665871073946685e-08 5.395676927255418e-08
pcs.V21 3.782920353237659e-08 1.7140989412747778e-07 -4.4280537334827225e-09 3.426614363115576e-11 3.968409928812966e-06 -3.3419145502463107e-07 8.127124610090201e-09 -6.062724358684801e-11 1.0207500624856025e-08 -2.1935789284538826e-10 6.635221503474686e-09 -3.1380915846779146e-08 -1.1270055656962852e-08 4.604089267936005e-09 -3.247776152724746e-09 2.2415002777557242e-10 -1.5562427613058245e-08 -1.8122865467134885e-08 1.2364117079340117e-08 1.9269777029563414e-09 -1.8867831932000284e-08 -1.2974021339611762e-08 -7.231175416852063e-09 -1.2730178002614558e-08 2.293837255083664e-09 1.0852930573906262e-08 1.4512163943292768e-06 -2.009094442653688e-09 -2.1081979330610764e-07
pcs.V22 -4.427649459226907e-08 3.3800408890197155e-07 -7.732423578389545e-09 5.410133992174716e-11 1.3396082876852062e-06 -1.0877062650424861e-07 2.1476286518364704e-09 -1.3052003703463981e-11 -2.521390716312548e-10 9.964783837277203e-10 6.663499472834104e-10 -1.1248375956624159e-08 -2.5294193468370648e-09 2.171041154648561e-09 1.3655154688518536e-08 -7.364407118535814e-09 1.3370333181125939e-08 1.9206210075867872e-08 2.6710633732965306e-09 -1.4480623942006296e-08 -7.874532108929169e-09 -8.85841531515347e-09 -2.168934023355114e-08 1.4769169342920234e-09 7.702483199342628e-09 1.6658710739466573e-08 -2.009094442653101e-09 1.4598764810188064e-06 -1.1601266293373745e-07
proband -7.271215411598997e-07 3.6204907639008534e-06 -8.375133161985208e-08 5.716836754360198e-10 4.831598242698235e-05 -4.411069919602393e-06 1.1676580498089857e-07 -9.560369980719717e-10 9.528193032646666e-07 -6.385432113582731e-07 1.9809998062072077e-07 3.05017615054773e-07 -5.686147580141676e-08 -3.339439774401338e-08 9.650892804412806e-08 3.5484064098608295e-07 3.3428354239817984e-08 -5.528110501472653e-09 -1.2860970483416204e-07 2.64462978660426e-07 -3.396217362601359e-08 7.033691156696402e-08 -6.345760950028693e-08 -1.671859872668281e-08 -2.0968425020305317e-07 5.395676927255467e-08 -2.1081979330610696e-07 -1.1601266293374601e-07 7.881597289320997e-05
