 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gpm gmp gmm
pcs.V5 -8.278335762266266e-06 -1.3422002849846752e-05 3.766162271316955e-07 -3.3507021305889797e-09 0.00011487494297272462 -9.057407427949217e-06 2.1464806411571825e-07 -1.4692308717010786e-09 5.567397243303738e-07 7.536651613484623e-07 6.639738208931104e-06 6.627514072610586e-07 8.332916849975303e-08 -1.4230942576246162e-07 -4.6572267602313584e-07 -3.696367275598924e-07 -2.3154032155953387e-07 7.498547898988067e-08 -2.0004627872517642e-07 1.3562351742674083e-07 -1.4680513811609698e-07 -7.452358829332239e-08 -5.024161349849637e-07 2.644031647672817e-07 9.249620995073225e-08 2.259455613973622e-08 2.402232844092148e-07 1.9992042431006897e-07 5.206486496820092e-06 -2.2329796516923975e-07 3.899129527487558e-06 1.0002801185774948e-05 -3.627497820558084e-06 -8.94244117554698e-06 1.580237495871273e-06
pcs.V6 -5.7440120469925e-06 4.772870213993797e-06 -1.2584400946025182e-07 9.815001596451297e-10 0.0001701515581393746 -1.663577741300299e-05 4.876540271159512e-07 -4.390424712886854e-09 5.7431517593306e-08 3.556172555093078e-07 6.62751407260999e-07 6.1823974655720444e-06 4.9314437414352574e-08 5.723761836909952e-07 -3.223219411354108e-07 -5.703591277255309e-07 4.961513839329354e-07 -1.2401103797595533e-08 -4.2000322973708805e-08 -4.389071305606514e-09 -1.9285713744273884e-07 -1.2274643800786908e-07 5.5859514050817804e-08 3.9319355084713316e-07 -1.7666983721391973e-07 2.9343593232372316e-08 1.3742839294181413e-07 1.4636402909810333e-07 4.428355079375248e-06 6.6123025468031405e-06 -2.155166972436886e-06 -5.251288727353891e-06 -7.649025465778811e-07 1.8159474798860916e-06 7.877098239144834e-06
pcs.V7 2.230165594479916e-05 2.2301824020164936e-06 -8.242443718037084e-08 7.076169725090694e-10 -0.00019519703173756037 1.9424321628782857e-05 -6.245073497757399e-07 6.490856711320962e-09 -6.814791301631524e-08 7.672813236887246e-07 8.332916849980095e-08 4.931443741431485e-08 8.118718072273374e-06 -3.017703161444312e-07 5.722818941513755e-10 -6.89508886101454e-07 -3.2205234667123485e-07 -3.7028173335575033e-07 -1.0340529033282803e-07 -6.211757386835767e-07 -4.2544060219482264e-08 -2.527545404403482e-07 -1.4723524874389086e-07 2.088920390400755e-07 3.868173255089911e-07 2.616024414860874e-07 2.882626408596084e-07 -2.687422814009881e-07 -1.4665308377279655e-06 1.0374373355705614e-06 1.082834984592215e-05 -7.303578923145358e-06 1.445092778240241e-06 -1.66634906049312e-05 -2.955167802444873e-06
pcs.V8 -2.5655853872428717e-05 1.3357068149533853e-05 -3.6514727732432365e-07 3.1016027660933255e-09 0.0004239444239361835 -3.9725578359980706e-05 1.1760987973719633e-06 -1.1058689183303034e-08 9.497032280006868e-08 -1.1380199360130343e-07 -1.4230942576260927e-07 5.723761836909889e-07 -3.0177031614433316e-07 7.535885400313772e-06 3.3880270403872953e-07 1.511867211905147e-07 1.0820484279556468e-07 6.570165460044412e-07 1.6358068696256317e-07 1.4631822481014386e-07 1.4285904055900506e-08 -2.2686114657535415e-07 -1.6359074131642836e-07 6.650131931257885e-08 -2.7411279203123916e-08 1.950372690206455e-07 -1.9468215861970904e-07 -2.579001634198748e-07 -5.963823260472083e-06 7.399261122094153e-06 4.996589965230734e-06 -7.258148908511467e-06 4.173275455789662e-06 -1.3178710676436697e-05 4.742978298623224e-06
pcs.V9 -2.204165628299489e-05 -2.14350010803224e-05 6.188901590676308e-07 -5.785761067330837e-09 -0.0003585281995144584 3.3420339584908596e-05 -9.739822222189688e-07 8.978711226376837e-09 -2.6724991692580264e-07 -5.683012699166578e-07 -4.6572267602298533e-07 -3.2232194113534696e-07 5.722818940009661e-10 3.388027040388715e-07 7.831028694935832e-06 3.99780624001888e-07 4.400843185695725e-07 -6.529123171140287e-07 -3.1130841103484276e-07 -6.552097030858874e-07 1.2364752973705502e-07 5.072767008374344e-08 1.82906777904951e-07 -5.927527221189162e-08 -2.807001376809136e-07 9.39043675282064e-08 8.207025159082726e-08 -2.895645922492443e-07 -2.0551667700859664e-07 -2.6776674636530565e-06 -8.056043404491458e-07 7.513307722495637e-06 -7.649232151428532e-06 5.008046146654406e-06 -2.3771500531195814e-06
pcs.V10 9.295788979424172e-06 2.106804945708286e-06 -4.542347401001465e-08 4.527972476381512e-10 5.973066809454707e-05 -3.188500379743934e-06 5.0335431147177304e-08 -2.801405758311402e-10 1.22538341399128e-07 -1.0102598983213682e-07 -3.696367275599047e-07 -5.703591277255343e-07 -6.895088861014437e-07 1.511867211905073e-07 3.9978062400188437e-07 8.143900511187875e-06 1.1152745045315855e-07 -3.783570893449599e-10 7.678143040825449e-08 1.2832302826537558e-07 -2.1996368905553247e-07 3.069113786083163e-07 1.749760903219524e-07 3.785486910971614e-07 2.3230558579464485e-07 8.744520858999465e-08 8.612288670843651e-08 -3.350671695799375e-07 1.3581927547563798e-06 -7.349413984111866e-07 -1.4779191121988368e-05 7.162876207888421e-06 -1.1040477228297916e-05 1.613850033232023e-05 8.728116740894714e-06
pcs.V11 -1.4222264603613455e-05 -8.488745419076754e-06 2.2164018616829134e-07 -1.8527509624050408e-09 7.232164904609547e-05 -8.161139590940774e-06 2.692488512542499e-07 -2.670388998040838e-09 -2.849918888430849e-07 -1.5272035271284267e-07 -2.3154032155954265e-07 4.961513839329744e-07 -3.2205234667126047e-07 1.0820484279566211e-07 4.400843185694624e-07 1.1152745045316691e-07 7.91354027185832e-06 2.521556893024348e-07 3.8471641123567773e-07 9.146368068769396e-08 -2.148902996013974e-07 -5.301473682368051e-07 1.453261079862329e-07 4.5184916527373643e-07 -2.895193255586662e-07 2.5630570699946528e-08 -2.4164210109573805e-07 3.308789348020593e-07 -3.6108325527204106e-06 8.23953740057336e-06 1.4550509497134962e-05 -1.2712223262323662e-05 5.945983040406928e-06 -1.059479625311973e-05 -1.1611549560542038e-05
pcs.V12 8.314710537598314e-06 5.929885569099413e-06 -2.402296308509725e-07 2.7997908503154596e-09 0.0003428652579614867 -3.284666853792378e-05 9.810546606905706e-07 -9.306131694719603e-09 1.7410018369197562e-08 -4.794229761971031e-07 7.498547898976068e-08 -1.2401103797608644e-08 -3.702817333556596e-07 6.570165460044213e-07 -6.529123171141271e-07 -3.78357089339717e-10 2.521556893023521e-07 7.374839691205606e-06 -2.8549594047281554e-07 2.1645945872106664e-07 -1.9006842461961162e-07 -5.269447804402645e-07 -1.1884240948164259e-07 -2.721499592387282e-07 -3.0964482319507686e-07 -4.2420889670940844e-07 -1.1048097786228145e-07 2.4213994410849066e-07 9.445641918567039e-09 4.947655164058342e-06 -8.577535484536948e-07 -1.2642020759709586e-06 -3.3747256415944765e-07 1.1303760822307174e-05 -1.1781898357211403e-05
pcs.V13 -4.9007441316259144e-05 1.4322921934712914e-06 8.752362790036439e-08 -1.919748057189085e-09 0.00045485907216095885 -3.7580984339845564e-05 9.486121231905694e-07 -7.482878840960552e-09 -4.072045236072288e-07 -9.507614152011729e-08 -2.000462787252897e-07 -4.200032297365276e-08 -1.0340529033280663e-07 1.6358068696271405e-07 -3.1130841103510105e-07 7.678143040827227e-08 3.847164112356124e-07 -2.8549594047268096e-07 7.554271648475009e-06 -4.066028003764049e-07 6.51934779183281e-07 1.6594907820538346e-07 -2.417337823162377e-07 2.1577896484372726e-07 -2.2920754165517146e-07 7.968734639820289e-07 -2.140583350138177e-07 -3.92281510712807e-08 4.017393842830077e-06 -3.981694538821862e-06 -5.246700825653466e-06 1.2745097999426934e-05 -1.332272101834524e-05 -1.2509293730068387e-05 1.2040378125259861e-05
pcs.V14 -2.714858742707005e-05 1.439302859392575e-05 -4.1079130439600056e-07 3.668245236617355e-09 0.00045785015633414907 -4.519107079025225e-05 1.3827731168819015e-06 -1.3227816062416875e-08 -2.650242029358852e-07 -4.147041566716644e-07 1.3562351742657166e-07 -4.389071305617656e-09 -6.21175738683459e-07 1.4631822481013325e-07 -6.552097030860412e-07 1.2832302826538373e-07 9.14636806875809e-08 2.1645945872108194e-07 -4.0660280037658565e-07 8.13361117023328e-06 -1.9673416676791172e-07 -3.8173659260606796e-07 -4.049803554677308e-07 1.202874213229996e-08 4.024281546451134e-07 -2.5551847063738754e-07 -1.9085333748605188e-07 4.940372371709957e-07 -4.935050908379671e-07 3.428642879216091e-06 -1.184666269215495e-06 5.35993271469722e-06 -4.1676899513181606e-07 4.689752695153968e-06 3.1519603069868614e-06
pcs.V15 -2.831939584048389e-05 6.9173773283396085e-06 -1.3522934423595763e-07 6.251545614360071e-10 0.00013452253177435674 -1.2747065872568334e-05 3.835455642705203e-07 -3.6628492074014233e-09 9.078369303121373e-08 -8.792737651258321e-08 -1.468051381161478e-07 -1.9285713744273884e-07 -4.2544060219452876e-08 1.428590405590672e-08 1.2364752973700187e-07 -2.1996368905552963e-07 -2.148902996014294e-07 -1.9006842461960048e-07 6.519347791832327e-07 -1.9673416676790034e-07 7.88999298694718e-06 2.1938225053729704e-07 -3.208357766389291e-07 2.4889769555076254e-07 -5.821741956930224e-08 -3.82216545798593e-07 -2.8446917424586135e-07 -1.1775186432861229e-07 7.82611467700788e-08 -6.268293919244218e-06 5.19261708418138e-06 3.8955356645066705e-06 5.515744551357395e-07 -1.1697145178257221e-05 1.1937823086781508e-05
pcs.V16 5.358676192111094e-06 -3.0602745796801174e-06 4.421242843873316e-08 -2.039755784875097e-10 -0.00021997203902996698 1.750964793767012e-05 -4.2622212920611256e-07 3.51282480479192e-09 3.4153679116495107e-07 7.949428022271263e-07 -7.452358829326805e-08 -1.2274643800788056e-07 -2.527545404403729e-07 -2.268611465753875e-07 5.072767008382901e-08 3.069113786083112e-07 -5.301473682367707e-07 -5.269447804402979e-07 1.6594907820541212e-07 -3.8173659260610957e-07 2.193822505372872e-07 8.209351070790052e-06 -4.479036513593808e-07 -6.912464456650485e-10 -1.494797252947262e-07 2.874837875368156e-07 3.136459058570688e-08 -2.0669984826232304e-08 -3.8342666608797916e-06 4.8534020730428465e-06 -1.4708107232724373e-06 -3.577047442147315e-06 -2.7398678906354005e-06 -1.35315687000945e-05 9.951108189557355e-06
pcs.V17 -1.6956784192177376e-05 -2.037940072111361e-05 6.003296207676556e-07 -5.577555693369603e-09 -0.00026701034256677484 2.4003217263651233e-05 -7.064664478727097e-07 6.425988144801802e-09 -3.654614394473338e-07 -4.7774077540800404e-08 -5.024161349848396e-07 5.5859514050888624e-08 -1.4723524874402917e-07 -1.6359074131626642e-07 1.8290677790490358e-07 1.7497609032195868e-07 1.4532610798632585e-07 -1.1884240948152386e-07 -2.4173378231599246e-07 -4.049803554675514e-07 -3.2083577663887014e-07 -4.479036513594673e-07 8.041146825868105e-06 3.0485045248836905e-07 7.226483688104972e-07 -1.2700182705586735e-07 -3.860688846421481e-07 -3.221517106943692e-07 -3.325124645380087e-06 -1.2814112971058362e-05 -9.274647724336013e-06 1.94419942327876e-05 1.9624972141821562e-06 8.720780876785345e-06 8.882959783677148e-06
pcs.V18 -2.979172493859344e-05 -1.75734928963146e-05 5.681075145647451e-07 -5.752198074479743e-09 -0.00037129627988636595 3.4726223192767036e-05 -1.0255898035916956e-06 9.56230468877622e-09 3.271850578939303e-07 3.935097345043126e-07 2.644031647674335e-07 3.931935508471952e-07 2.0889203903992376e-07 6.650131931271641e-08 -5.927527221188395e-08 3.7854869109716275e-07 4.518491652738479e-07 -2.7214995923863356e-07 2.1577896484398116e-07 1.202874213244858e-08 2.4889769555081453e-07 -6.912464457476687e-10 3.048504524884226e-07 7.236270391859932e-06 -3.3485395903091916e-07 2.2199120498385422e-07 -4.040690569785634e-07 1.1490072063962688e-07 4.955112884381648e-06 -2.001260942655577e-06 3.6189907807929075e-06 -4.492447060817243e-06 1.0774941335705982e-05 -1.597175348307504e-05 6.393418982726105e-06
pcs.V19 -1.805309788276483e-05 -2.8353105938249693e-05 8.013616087259569e-07 -7.0285833115504274e-09 -0.00019087076778786857 1.6779268470971426e-05 -4.717171858528682e-07 4.0444976257834715e-09 -5.509530798775271e-08 5.946780261492069e-07 9.249620995084926e-08 -1.7666983721381787e-07 3.868173255088337e-07 -2.7411279202884722e-08 -2.8070013768104947e-07 2.3230558579465782e-07 -2.895193255585731e-07 -3.0964482319489136e-07 -2.2920754165487312e-07 4.0242815464538226e-07 -5.821741956921808e-08 -1.4947972529484128e-07 7.22648368810423e-07 -3.3485395903106146e-07 7.695284604445237e-06 2.2827021399664318e-07 3.354534624241873e-07 2.6563681291751706e-07 -7.043489799717431e-06 -1.2304736133073116e-05 -2.9806477212026455e-06 -6.407436217971372e-06 2.705569104605245e-05 3.5534080352907942e-06 9.32474627939507e-06
pcs.V20 -2.196384295480494e-05 -1.0709581494353278e-05 3.404381888763134e-07 -3.287836352233677e-09 8.341041117450089e-05 -6.499222663875924e-06 1.5961243867623663e-07 -1.2814494611978806e-09 -5.252603224787208e-08 5.991412507168097e-07 2.2594556139742168e-08 2.934359323242933e-08 2.616024414860365e-07 1.9503726902078576e-07 9.39043675280676e-08 8.744520859000592e-08 2.563057069995897e-08 -4.2420889670929277e-07 7.96873463982142e-07 -2.5551847063722644e-07 -3.822165457985459e-07 2.874837875367626e-07 -1.2700182705597897e-07 2.219912049837135e-07 2.2827021399654125e-07 7.3562532064496534e-06 9.029842235067085e-08 3.2125630973873805e-07 4.279775134277374e-06 -3.0877138137414394e-06 -1.4361967622757046e-05 -1.7095264662126082e-05 1.3787110999460183e-05 -3.6919188824231974e-06 2.256165126844672e-05
pcs.V21 3.880022516368577e-05 -1.3316245887445903e-05 2.927963366567837e-07 -1.9170538569897983e-09 -0.00030034885688626846 2.5704557892066938e-05 -7.315435852909017e-07 6.813456907880007e-09 -1.6130143156773018e-07 -1.4636913610500357e-07 2.402232844093107e-07 1.3742839294182215e-07 2.8826264085954385e-07 -1.9468215861969832e-07 8.207025159090322e-08 8.612288670843478e-08 -2.4164210109567553e-07 -1.1048097786228178e-07 -2.1405833501371007e-07 -1.9085333748604828e-07 -2.844691742458566e-07 3.136459058567915e-08 -3.8606888464205536e-07 -4.0406905697849e-07 3.3545346242433107e-07 9.029842235075833e-08 7.806137081820109e-06 -3.5008144921946686e-07 -4.0218444654263117e-07 -8.373241211704837e-08 -2.7189737685404526e-06 4.09111898215267e-06 -1.2003547968320069e-05 2.1163040716595206e-05 -1.6736816747869373e-05
pcs.V22 -1.0457281651160865e-05 7.341541297421295e-06 -2.1134148427069987e-07 1.909888438324955e-09 0.0003669385702462571 -3.5133344148021445e-05 1.0264214750544753e-06 -9.442160798067758e-09 2.8518812298155485e-07 2.950234449532596e-07 1.9992042430994202e-07 1.463640290981054e-07 -2.687422814009077e-07 -2.579001634198572e-07 -2.8956459224938597e-07 -3.350671695799288e-07 3.308789348019752e-07 2.421399441085221e-07 -3.9228151071395974e-08 4.940372371710242e-07 -1.1775186432861189e-07 -2.066998482621082e-08 -3.221517106945242e-07 1.1490072063949067e-07 2.656368129172941e-07 3.21256309738615e-07 -3.500814492194868e-07 7.5561485822394924e-06 -1.7951778544857627e-06 1.30768192078165e-05 -3.0222840020144106e-06 -1.5675093986392987e-05 1.8222609127094149e-06 3.4157986338560166e-06 3.9819862363568505e-06
proband -0.00013010759523544288 -3.702402340182759e-05 1.798162087172712e-06 -2.230735919393219e-08 -0.0006030080107716767 5.979932632880376e-05 -1.7924634400431895e-06 1.7156502133303e-08 1.2636093072779664e-05 1.6598907043886095e-06 5.206486496820324e-06 4.428355079375311e-06 -1.4665308377281784e-06 -5.963823260471935e-06 -2.0551667700850672e-07 1.3581927547563817e-06 -3.610832552720251e-06 9.445641918649115e-09 4.017393842830439e-06 -4.935050908378146e-07 7.826114677014356e-08 -3.834266660879875e-06 -3.325124645379945e-06 4.955112884381718e-06 -7.043489799717149e-06 4.279775134277587e-06 -4.0218444654267665e-07 -1.795177854485611e-06 0.0015089653345654005 -0.0007286702448046133 -0.0008237722266827631 3.856703058622137e-05 3.2627917726566205e-06 -2.0554841619608965e-05 2.100546637635344e-05
paternal 0.0008114424799195308 0.00018199683730927755 -5.810810421665951e-06 5.710908498677065e-08 -0.0028394562909125833 0.0002685893043188069 -7.527591186980387e-06 6.993842377796964e-08 5.5205381876025086e-06 -4.0354725561101225e-06 -2.2329796516872864e-07 6.612302546801919e-06 1.0374373355713077e-06 7.399261122090998e-06 -2.677667463649332e-06 -7.349413984114783e-07 8.239537400573516e-06 4.94765516405565e-06 -3.981694538823688e-06 3.4286428792124353e-06 -6.268293919245272e-06 4.853402073043823e-06 -1.281411297105515e-05 -2.0012609426517662e-06 -1.2304736133069672e-05 -3.0877138137406898e-06 -8.37324121149729e-08 1.307681920781394e-05 -0.0007286702448046067 0.0066936301115604144 0.0004156491496125934 -0.004492670827051495 -0.004761327999875466 0.00011071861359381637 -0.00025520027030089676
maternal 0.0002141025937791724 -0.00046175960945850467 1.2050641241285602e-05 -9.619823806750825e-08 -0.010567798273297499 0.0008984777949959075 -2.3695980676876293e-05 1.9804911107382152e-07 -1.7638855921220238e-06 6.08670634200897e-06 3.899129527491222e-06 -2.1551669724361624e-06 1.0828349845919294e-05 4.99658996523214e-06 -8.056043404471343e-07 -1.4779191121988441e-05 1.4550509497137462e-05 -8.577535484529602e-07 -5.246700825648695e-06 -1.1846662692140944e-06 5.192617084181986e-06 -1.470810723273751e-06 -9.27464772433325e-06 3.618990780794716e-06 -2.9806477211979e-06 -1.4361967622753661e-05 -2.7189737685411044e-06 -3.0222840020127254e-06 -0.00082377222668276 0.0004156491496125098 0.005126646918600289 -0.00048135704097957034 0.0005118603487080442 -0.004378804633146022 -0.002434676263297292
gpp -0.0003096014642243537 0.0008247848769696983 -2.048245362902383e-05 1.6094016727540647e-07 0.015778534129843237 -0.0013728780505397014 3.639438017787528e-05 -3.035041948772643e-07 -1.979838548717149e-05 -1.1799064398468712e-05 1.0002801185768774e-05 -5.251288727355107e-06 -7.303578923140659e-06 -7.2581489085137585e-06 7.5133077224923756e-06 7.1628762078885116e-06 -1.2712223262327769e-05 -1.2642020759722339e-06 1.2745097999418794e-05 5.359932714694918e-06 3.895535664505691e-06 -3.577047442145019e-06 1.944199423278307e-05 -4.492447060820068e-06 -6.4074362179792915e-06 -1.7095264662131754e-05 4.091118982153437e-06 -1.567509398639592e-05 3.856703058621453e-05 -0.004492670827051335 -0.0004813570409795686 0.015247082836192104 -0.007753568431716589 0.0020587173179647212 -0.0013085785505699398
