 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00031867990060777617 -0.00044330840846202636 8.264564219366531e-06 -4.930934122793661e-08 0.0019223898931612065 -0.00012426732423742842 2.571284691954554e-06 -1.7090560551637992e-08 -2.6081253200795024e-07 9.086215643374287e-07 -2.9235973303605204e-07 6.836348565972642e-08 -5.1138230034233245e-08 -6.632573534296113e-08 3.323911853165981e-07 4.335941031459323e-07 -7.066610126271054e-08 -2.1163067839709873e-07 -4.98574214973617e-07 3.100391866696928e-08 -1.1234138487536435e-07 2.2920873425205277e-07 -6.71767594504299e-08 1.6625248920260615e-07 -6.931309228951063e-07 -3.763068940293108e-08 2.8138951761580137e-08 -2.912094085210563e-07 4.657743208495063e-07
age -0.0004433084084643578 0.002150095001843162 -4.1821230654901495e-05 2.616154209913127e-07 0.032825385200373564 -0.0019904379964568886 3.8679547281590055e-05 -2.4188005779111484e-07 1.0153195750522264e-06 -7.224454691257854e-07 2.597626399626783e-07 -6.840987292547144e-07 -5.0524637911935084e-08 2.2401445057543218e-07 5.128349561189444e-10 -4.166185176544827e-07 5.544141890063905e-07 4.738440271011004e-07 3.986244668338875e-07 -2.5225808927004746e-07 4.3426717669020735e-07 -4.434198490010903e-07 -1.2178432026242752e-06 -2.530384636974149e-07 2.0821659791173955e-06 1.5098463573632397e-08 1.4041949965156937e-07 5.895682927454807e-07 8.630213817437984e-07
age2 8.264564219400314e-06 -4.1821230654870066e-05 8.20823365491127e-07 -5.180836963910795e-09 -0.0006321561324555771 3.8675979005306685e-05 -7.583906699421475e-07 4.7849285662949914e-09 -1.6721269972590707e-08 1.2784988429435055e-08 -5.420000911751006e-09 1.1929558304965782e-08 -2.360193235546194e-10 -6.225109822484273e-09 1.6110121108526335e-10 8.385792088210656e-09 -1.1070739986815143e-08 -7.881087339128173e-09 -6.455989916620496e-09 5.742203198977993e-09 -7.69785160683854e-09 7.681223683998902e-09 2.267109376924967e-08 4.789333327284551e-09 -4.1669250015167813e-08 -2.505499547185883e-11 -4.78507722753744e-09 -1.1566541421225118e-08 -4.160370047695776e-08
age3 -4.930934122832443e-08 2.616154209913018e-07 -5.180836963914188e-09 3.3004926627327776e-11 3.919265608650292e-06 -2.4181869978217645e-07 4.784364399778559e-09 -3.046519308598374e-11 8.417759218673117e-11 -6.873275513920767e-11 3.25847677520827e-11 -6.765888859285175e-11 6.23952471992295e-12 5.1146335512033e-11 -2.099252717203528e-12 -5.434878490662632e-11 7.286148557653856e-11 4.192188089572008e-11 2.959728087710112e-11 -4.251651355785982e-11 4.3617844145694413e-11 -3.980234551019658e-11 -1.3610095475862109e-10 -3.094249212246464e-11 2.680371942594386e-10 -3.6676022654751157e-13 4.217428476455087e-11 7.109427984182345e-11 3.589531186532117e-10
sex 0.0019223898929864674 0.03282538520082782 -0.000632156132464491 3.919265608706532e-06 1.5018878817293153 -0.09165177336449293 0.0017945309240463443 -1.1322717172608568e-05 -1.9568287672135716e-05 1.6994253311501078e-05 4.749033702155073e-06 -2.3319808709243938e-05 -8.689222335856537e-06 -2.1051958782989528e-05 4.0367566469666376e-05 1.3467208238131496e-05 6.070130997625487e-06 2.3174190951881642e-05 -1.3507899962539087e-05 -4.133262277015618e-06 1.5261101598261195e-05 8.404439397754973e-06 -4.3751467111483135e-05 6.83622051451845e-06 5.238412446986264e-06 1.5031031681747416e-05 -2.592811103379716e-06 -9.70867006508e-06 5.3056458512055406e-05
agesex -0.00012426732423572243 -0.0019904379964712157 3.867597900560082e-05 -2.4181869978411653e-07 -0.09165177336449983 0.0056447139548638165 -0.00011148558834298764 7.091495085927615e-07 1.288016125936474e-06 -9.675167068635642e-07 -2.559742641867815e-07 1.4542466594198358e-06 4.782017604898698e-07 1.2462087110736596e-06 -2.4099862188832173e-06 -8.146766284840699e-07 -3.304902762740842e-07 -1.367555058246288e-06 8.257930602676917e-07 3.5400814896315755e-07 -9.425517553008642e-07 -5.848296534420415e-07 2.643974403743993e-06 -3.651686262179935e-07 -3.691168177325681e-07 -8.078989401615721e-07 -5.265609978065721e-08 6.53097272438034e-07 -5.638741262953484e-06
age2sex 2.571284691836504e-06 3.86795472820253e-05 -7.583906699506917e-07 4.7843643998325286e-09 0.0017945309240466126 -0.00011148558834299574 2.221124751502044e-06 -1.4248712915794362e-08 -2.737543318722889e-08 1.7820367653778706e-08 4.3741225482244454e-09 -2.86998605891139e-08 -8.704913746663468e-09 -2.3454310964069064e-08 4.651464086251923e-08 1.5410426004137035e-08 6.340992655225898e-09 2.603564121763174e-08 -1.6815878286935482e-08 -8.746550025703386e-09 1.900941852289593e-08 1.35084732494074e-08 -5.162825525416456e-08 5.330657870183196e-09 8.22840790502282e-09 1.3583125497950674e-08 4.831882988557117e-09 -1.4358984960989368e-08 1.577202967244892e-07
age3sex -1.7090560550941585e-08 -2.418800577936095e-07 4.784928566344021e-09 -3.046519308629376e-11 -1.1322717172611097e-05 7.091495085928641e-07 -1.4248712915795371e-08 9.219649969853652e-11 1.8331606859750673e-10 -1.0526760402661953e-10 -2.292241427359874e-11 1.7956667378315844e-10 5.423646392798736e-11 1.4320727376050953e-10 -2.91424381335822e-10 -9.473429362832488e-11 -4.172043049807788e-11 -1.600206837651695e-10 1.0993334671932954e-10 6.562680946956594e-11 -1.2380504581264993e-10 -9.916025647847545e-11 3.266333229224397e-10 -1.8040630763065622e-11 -5.80510460226398e-11 -7.26858917984642e-11 -5.243955157624634e-11 1.0029634429597218e-10 -1.3230871298261904e-09
pcs.V3 -2.6081253200497996e-07 1.0153195750373235e-06 -1.6721269972299668e-08 8.417759218490376e-11 -1.9568287672490575e-05 1.2880161259583824e-06 -2.737543318766272e-08 1.833160686002735e-10 1.4595920052885681e-06 9.11007772896567e-08 -3.9920944662864723e-08 -5.016006072689527e-09 -5.607145608688903e-09 3.4429106229220765e-08 -2.6898158317583067e-08 7.417488318914098e-09 1.0635087296313738e-08 -2.1677668667284192e-08 -1.0712456488790963e-08 2.4333392249968925e-08 4.428891626094325e-09 -1.779884218378453e-08 -2.2778170364789087e-08 -2.964942238021699e-08 -1.7366938512467383e-08 -2.6442598401888104e-08 2.096570427575644e-08 -2.642215728307336e-09 1.1602411510477163e-06
pcs.V4 9.086215643362319e-07 -7.224454691098853e-07 1.2784988429125228e-08 -6.873275513726541e-11 1.6994253312014536e-05 -9.675167068952298e-07 1.7820367654404987e-08 -1.0526760403060862e-10 9.110077728965263e-08 1.5388579238552809e-06 4.671431528270127e-08 1.1425952637455121e-08 7.476309495996776e-09 -3.2156297079800277e-08 -9.843820926792004e-09 3.429321379240756e-08 -6.764534620634085e-09 -5.068525870806152e-09 -4.29940710129715e-09 4.4478127090856826e-09 -1.1796717839149663e-08 5.441615453717555e-10 4.809348961592689e-10 1.961012299679505e-09 2.0626601645439697e-08 1.0024194919119608e-08 -1.672974425712293e-09 -2.1223772148980988e-09 -7.544026498613543e-07
