 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 8.216748831953506e-05 7.654769625056596e-06 -2.0646541254266206e-07 1.9223721376666892e-09 -1.9323137278736557e-05 1.7380599306584623e-06 -4.900646118862611e-08 4.532315167228134e-10 1.996925526119404e-07 1.7889465256046298e-07 -1.8186851295181185e-07 -9.291667827089967e-08 -4.0890288728369934e-08 7.262927848323281e-08 -6.373604826079349e-08 5.5083072836508994e-08 -8.756599991121508e-09 -9.614420725852563e-08 -8.322166190517155e-08 -3.8535107615711464e-08 -3.0094787350333986e-08 1.5856805593122984e-08 -2.4834333399503926e-08 -2.7259539094341884e-08 -1.496795842583529e-09 -3.649736211912346e-08 4.4664738702925504e-08 -2.3836907188603536e-08 -7.523363323740124e-07
age 7.654769625055751e-06 0.0002502441067664069 -5.758144808770412e-06 4.1132637463581994e-08 0.0031347301372652097 -0.00023744220535847413 5.4542223687467045e-06 -3.889465978308602e-08 -3.405253160504348e-08 1.859528365310458e-07 -9.917081402029181e-08 1.5625198093918227e-07 4.210780933700179e-08 4.567191949530042e-08 9.572644733112416e-08 9.549051507523984e-08 1.1278615475988452e-07 -3.062101623907081e-07 -9.171880181498455e-08 5.865927793204553e-08 -1.6729927283336488e-07 -1.614720560293678e-07 -2.0573855049502786e-07 2.1058398528482137e-07 1.6523668024482322e-07 -1.4876242056347036e-07 1.433615565572081e-07 3.064452074607766e-07 3.296896800149093e-06
age2 -2.0646541254363628e-07 -5.758144808770947e-06 1.3506151600865248e-07 -9.812594956476701e-10 -7.05078544864732e-05 5.455537883517752e-06 -1.2773143528151017e-07 9.263044387403218e-10 2.915475434933841e-09 -4.209413992796917e-09 1.6450487657148956e-09 -3.8754488843600924e-09 -1.0921369944651771e-09 -1.7328005782904271e-09 -1.6056014349762597e-09 -1.586501005939074e-09 -2.5748373853701182e-09 6.837336502382296e-09 2.3777096073505258e-09 -1.135144969557137e-09 3.6163076146584134e-09 2.8396858581952816e-09 3.822698572471162e-09 -4.074262507931429e-09 -4.380190902584531e-09 3.1972397503130253e-09 -3.816583326719447e-09 -6.9797830693510324e-09 -7.39153326190804e-08
age3 1.9223721376702163e-09 4.113263746358361e-08 -9.812594956476252e-10 7.2452410812882005e-12 4.944371849308187e-07 -3.891398182085322e-08 9.265792393640003e-10 -6.828161242119911e-12 -3.3600592893070536e-11 3.3123585412143005e-11 -1.0915810802776173e-11 2.8507703878413636e-11 7.227855805130266e-12 1.637152639080278e-11 8.156935223383576e-12 8.39577647074648e-12 1.9722926902538466e-11 -4.737693311620521e-11 -2.0904152109843594e-11 5.924821882661674e-12 -2.52033191932513e-11 -1.408528416629569e-11 -2.2791608658735563e-11 2.381369443974772e-11 3.4441985804138374e-11 -2.1220215452001566e-11 3.0315314210192954e-11 4.8389553632421416e-11 4.876337440006151e-10
sex -1.932313727827864e-05 0.0031347301372710995 -7.050785448660889e-05 4.944371849317893e-07 0.10855110702377874 -0.00814085661468019 0.00018624440848448925 -1.3281084526852137e-06 -4.762485046594648e-07 -3.646256524316938e-07 2.929687601958463e-07 7.288505996382573e-07 -2.137934439281985e-06 -6.832438791383231e-07 2.2750128304392615e-06 2.365529746973338e-07 -6.057049451189256e-07 -2.9134930659936208e-06 -1.7217018404200568e-06 2.7617381542612274e-06 3.1147783899327755e-07 -1.4945188916959446e-06 -3.5552412687738917e-06 2.090669247530291e-06 -4.3682876779700697e-07 -2.2148930993026887e-06 3.7142754744954045e-06 5.734200233486278e-07 4.242156572729627e-05
agesex 1.7380599306375349e-06 -0.0002374422053588726 5.4555378835268155e-06 -3.8913981820917404e-08 -0.008140856614680496 0.000626969739193731 -1.4637736599033956e-05 1.060853246720796e-07 7.815030151774135e-08 4.3761029121991925e-08 -2.540727066736847e-08 -2.0568506595939187e-08 1.2857178605789522e-07 6.081422599421069e-09 -9.849036164538434e-08 -3.080795740491626e-09 4.139004288537024e-08 2.3366145291219457e-07 1.0396134110097535e-07 -1.9874323034870497e-07 -6.450924695420419e-08 8.154889785049078e-08 2.3053726142928526e-07 -8.036886304390942e-08 -2.8672839289522108e-08 1.8161452593662868e-07 -3.1545069087622874e-07 -4.603095289858826e-08 -3.8599627447234795e-06
age2sex -4.900646119214094e-08 5.454222368757333e-06 -1.277314352817574e-07 9.265792393657739e-10 0.00018624440848450212 -1.463773659903442e-05 3.4808551749281344e-07 -2.563730267295104e-09 -2.801706943442365e-09 -1.2306807593698263e-09 5.864116945343544e-10 1.9192258027662642e-10 -2.5691717479372e-09 5.714237295635656e-10 1.1708875635309085e-09 -4.968416940075572e-10 -4.952885244550809e-10 -5.321501476261096e-09 -2.4453909594450364e-09 4.2160474958896855e-09 2.255397565491905e-09 -7.996738724671455e-10 -4.934112017182185e-09 8.578468287868928e-11 1.4526135502524713e-09 -4.646637490224108e-09 7.842461136542573e-09 6.719276975157776e-10 1.0149491433323352e-07
age3sex 4.532315167729878e-10 -3.889465978317079e-08 9.263044387422931e-10 -6.8281612421339774e-12 -1.3281084526853481e-06 1.0608532467208606e-07 -2.5637302672951756e-09 1.9172041677268207e-11 2.3906614555126775e-11 1.0891777815799821e-11 -3.370236415169152e-12 -1.91112202664942e-12 1.7871343202845106e-11 -6.629561527721893e-12 -3.135377049897332e-12 6.502503112904933e-12 -5.148577118412433e-13 3.682434449438083e-11 1.8144168937048987e-11 -2.742130190008656e-11 -2.0430281604411553e-11 -1.2592023708598919e-12 3.411535935177052e-11 1.195809371153265e-11 -1.370119545471704e-11 3.6345793893382194e-11 -5.952898374371214e-11 -2.2037458656171706e-12 -8.316335912777461e-10
pcs.V3 1.996925526119767e-07 -3.4052531605124235e-08 2.915475434935709e-09 -3.360059289308376e-11 -4.7624850465581247e-07 7.815030151744672e-08 -2.801706943435196e-09 2.3906614555072847e-11 9.085959466925396e-07 6.100803219776885e-08 -2.7648113625169492e-08 1.713563869284442e-09 4.607841346805757e-09 1.3980785642216854e-08 -4.54337655603941e-09 1.167723877537949e-08 8.639664945124799e-09 -1.6105749510542608e-09 -9.17164930340674e-09 1.3977611602210584e-08 -3.992339551668489e-09 -1.1966512028544857e-08 -1.648059498954137e-08 -1.0373661917275353e-08 -4.257422996246801e-09 -1.344549717280292e-08 6.547254964197393e-09 2.983506341065169e-09 8.201050465299388e-07
pcs.V4 1.7889465256047376e-07 1.859528365308089e-07 -4.209413992791263e-09 3.3123585412101297e-11 -3.6462565243908987e-07 4.376102912257334e-08 -1.2306807593836599e-09 1.0891777815901758e-11 6.100803219776909e-08 9.575513954869333e-07 2.321800806623004e-08 -2.3425744409186007e-09 1.3068764880255682e-08 -1.969608381264398e-08 -1.151676620936759e-08 1.647212456375124e-08 -3.0856843608975675e-09 -3.37730275423089e-09 6.952473527828682e-09 -9.141317064857348e-09 -8.821861518752428e-09 9.089426787855425e-09 7.211724814028084e-09 4.44060832177206e-09 7.742121844826323e-09 1.9027339426891504e-09 2.1822551304167666e-09 3.5800033787923645e-09 -5.370152294181253e-07
