 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00012299675383265136 8.245006998950742e-06 -2.3356014922710226e-07 2.2654470288079877e-09 -3.2073674989601663e-05 2.467074307815803e-06 -6.115104827037488e-08 5.045123057192629e-10 2.3299090044050685e-07 2.401582831962261e-07 -1.7686954158472892e-07 -6.476094227776248e-08 -8.46537438633716e-08 9.113600499212018e-08 -5.137302057323368e-08 7.519268051749188e-08 -3.6756182781359565e-08 -1.0095887989433944e-07 -1.0525483815381002e-07 -6.197730488384263e-08 -2.8178528550759294e-08 4.3535131333136594e-08 -3.9007692020717766e-08 -5.0626950904690154e-08 -3.5278855530930903e-08 -2.5766318501970627e-08 3.304368836108941e-08 -3.389179274572901e-08 -7.338827277627002e-07
age 8.245006999178299e-06 0.000297282961534425 -6.818127410703865e-06 4.861252131859115e-08 0.003671443744838537 -0.0002764628345072424 6.320673249758239e-06 -4.489545222915367e-08 -1.2152614680025148e-07 2.48622019525147e-07 -1.1163293416761689e-07 2.3085164180018681e-07 3.811230788058455e-08 6.00349318934689e-08 8.435541490510261e-08 5.383642686034951e-08 1.095272013921646e-07 -3.710658055399831e-07 -1.0694452961693863e-07 7.645403711165408e-09 -1.5378227751885775e-07 -2.181962520477253e-07 -1.957266240546187e-07 1.9748937663615797e-07 1.5691425938173968e-07 -2.6000644956404966e-07 1.529228914728924e-07 3.241297799740136e-07 4.188173025575792e-06
age2 -2.3356014922707926e-07 -6.8181274107042496e-06 1.5936000419603043e-07 -1.1553469337492051e-09 -8.225010063552561e-05 6.328615841648834e-06 -1.4749243469539043e-07 1.0654418945976234e-09 5.0881680619488965e-09 -5.267044226674607e-09 1.8329904041078552e-09 -5.691618062527712e-09 -1.1288827410004468e-09 -2.4032323118977835e-09 -1.3171247473429401e-09 -3.1612145702452037e-10 -2.4231117212745585e-09 8.387571781440676e-09 2.8232145767166144e-09 1.4595677742419626e-10 3.355417936257558e-09 3.991415701800078e-09 3.4477571418596755e-09 -3.805644920416881e-09 -4.291873330622509e-09 5.229334755004861e-09 -4.013661184545765e-09 -7.596006916841392e-09 -9.705202454272802e-08
age3 2.2654470288689807e-09 4.8612521318585406e-08 -1.155346933749023e-09 8.511049996661543e-12 5.748337307590865e-07 -4.499907638910366e-08 1.066638271614249e-09 -7.829972542317726e-12 -4.920262778229474e-11 3.8093465659797835e-11 -1.2226171408800414e-11 4.218084628486413e-11 7.886459843562903e-12 2.3195664353554312e-11 6.420642619047363e-12 -1.7410253839118608e-12 1.8227021157333627e-11 -5.882714166006714e-11 -2.4637967879886404e-11 -3.6720515641342875e-12 -2.4147165198703718e-11 -2.1939633285013192e-11 -1.970576084029591e-11 2.251854758561388e-11 3.447089423730752e-11 -3.3150746600872677e-11 3.167310306855088e-11 5.416077271168874e-11 6.659226846339356e-10
sex -3.207367498709394e-05 0.003671443744830851 -8.225010063534589e-05 5.748337307577897e-07 0.1255390146611301 -0.00936419023487095 0.00021323307792304503 -1.514412152039146e-06 -1.2192606199729432e-06 -5.160224584129461e-07 2.0690441138945657e-06 1.3911155105515523e-06 -3.322330943339162e-06 -4.7375117205538725e-07 2.91877075652965e-06 -6.623998769106657e-07 -2.388947099687181e-06 -2.450174902756887e-06 -1.5019654732975572e-06 2.9902189719681088e-06 1.823284541398924e-06 -1.5684526787647896e-06 -4.2960612071472285e-06 1.5288196539801657e-06 1.114328852449748e-06 -3.462152480386836e-06 3.1387181478512884e-06 1.1133013191930892e-06 5.474056989757347e-05
agesex 2.467074307216584e-06 -0.00027646283450656427 6.328615841633005e-06 -4.49990763889906e-08 -0.009364190234870642 0.0007175709522475997 -1.6678659378051175e-05 1.2040959065512294e-07 1.3457653535903403e-07 5.902272247868651e-08 -1.5224678341619933e-07 -7.429505292492002e-08 2.1146751237653145e-07 -2.741045835722781e-08 -1.3833018243990174e-07 8.110331304877916e-08 1.765492672126971e-07 2.065054207733433e-07 9.69757686755159e-08 -2.0544028055924535e-07 -1.8729620333898442e-07 8.463047366061541e-08 2.792888692101793e-07 -6.158507813264569e-08 -1.6436985910038007e-07 2.5825236356235716e-07 -2.6779872848947895e-07 -9.879974324138379e-08 -4.946302919360404e-06
age2sex -6.115104825076481e-08 6.320673249738894e-06 -1.474924346949344e-07 1.0666382716109693e-09 0.00021323307792303197 -1.6678659378050718e-05 3.949127699983348e-07 -2.8977589941114466e-09 -3.998996061012104e-09 -1.8747630191810396e-09 3.4319779785889987e-09 1.6062649927286363e-09 -4.377689502267876e-09 1.5918552928139986e-09 2.0676637504894016e-09 -2.616387868937983e-09 -3.5744527562172502e-09 -4.787982583882686e-09 -2.385582937698803e-09 4.325937964248502e-09 5.193588909583045e-09 -8.76821158411209e-10 -6.05409112282602e-09 -6.963604414602327e-11 4.8909306685349875e-09 -6.216619566807276e-09 6.622637217829691e-09 1.980694742750832e-09 1.3020651473140983e-07
age3sex 5.045123055838265e-10 -4.489545222899624e-08 1.0654418945939414e-09 -7.829972542291366e-12 -1.5144121520390079e-06 1.2040959065511627e-07 -2.897758994111369e-09 2.1591861581564815e-11 3.045700619271085e-11 1.813784382241943e-11 -2.3549459616753125e-11 -1.3939749457732079e-11 3.080576972869293e-11 -1.5132913354255392e-11 -1.022774986755036e-11 2.1421928153685505e-11 2.1283858529554728e-11 3.327705400800156e-11 1.799167349367485e-11 -2.874188699393635e-11 -4.1257700342050523e-11 -2.3220648594810514e-13 4.2818399338528914e-11 1.2078627677765962e-11 -3.992378770468328e-11 4.677396692552488e-11 -5.00782377429882e-11 -1.2163454602521323e-11 -1.0652361767011316e-09
pcs.V3 2.329909004403046e-07 -1.2152614680067393e-07 5.088168061958699e-09 -4.920262778236577e-11 -1.2192606199908948e-06 1.345765353604386e-07 -3.9989960610453505e-09 3.045700619295471e-11 1.3270422128189114e-06 8.330604454079892e-08 -3.0190893725991136e-08 -2.0420596043507084e-09 8.022061242124985e-09 1.812695159843939e-08 -7.1506394874292046e-09 1.3906194071646233e-08 6.077149157786469e-09 -1.1100491222937895e-10 -1.2994254243273208e-08 1.3294786397912569e-08 -7.65205488577258e-09 -1.4524095058360872e-08 -1.4330232698915447e-08 -1.5441599586516686e-08 -2.162609609502117e-09 -8.092729528914403e-09 1.0368909728584878e-08 -6.793758174132877e-10 1.0595125819206863e-06
pcs.V4 2.4015828319625014e-07 2.486220195251708e-07 -5.267044226675118e-09 3.8093465659801344e-11 -5.160224584136496e-07 5.9022722478740404e-08 -1.874763019182293e-09 1.8137843822428386e-11 8.330604454079894e-08 1.4064235919977907e-06 3.5442311536866195e-08 -1.981243102979237e-10 1.4659954809934326e-08 -2.562702266531882e-08 -5.796060027808507e-09 2.4641693602763516e-08 -5.987070190035282e-09 -7.161890580206602e-10 3.2844963418085314e-09 -1.51142245062559e-08 -4.741059943709453e-09 1.5713094981239637e-08 1.2480122197012269e-08 3.2734871906415076e-09 1.2828666327614587e-08 1.6622768352008705e-09 -2.8707675495041148e-09 -5.7238464427844915e-09 -6.669339517027052e-07
