 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gpm gmp gmm
pcs.V9 3.7579260598352535e-06 2.006457563877012e-06 -4.295316123810921e-08 2.5359272742097494e-10 -1.6568485326094916e-05 2.2266979876919173e-06 -8.523621195592869e-08 9.997681683216254e-10 1.0926000898042178e-08 -8.769265293683039e-08 -2.8627652919472973e-08 6.748358676188388e-09 -3.9453235826755245e-08 1.0198825986456306e-07 3.3732216756630753e-06 4.8191670404006585e-08 4.22138922683092e-08 -5.788321350429907e-08 -3.056528417373147e-08 -1.5962714262201956e-07 -2.746729380481098e-08 -2.0542039422429855e-08 5.938731132359482e-08 -6.162791013984713e-08 -1.637088657757228e-07 -1.0471945927385047e-07 5.716188362273016e-09 1.2770475351460879e-09 -2.3773437735938866e-07 7.040691972062439e-07 -1.9106064394934434e-06 2.22924208581314e-06 -3.1050937679310574e-06 -9.69909431318472e-07 2.9839046180006594e-06
pcs.V10 9.216973262777406e-07 7.283624857569391e-07 -1.11099140075451e-08 5.667600469700862e-11 2.4613812033206223e-05 -2.0237424850160962e-06 5.1749087354792535e-08 -4.2332335488607143e-10 1.1613525683611569e-07 -5.2282961866119245e-09 -8.157236540298884e-08 -8.938136553417022e-08 -1.3632207093786943e-07 7.155525525774435e-08 4.8191670403995494e-08 3.5340087795067605e-06 -1.2462642197173516e-08 3.186168541966415e-08 2.6335174634987513e-08 5.5099383647132936e-09 -5.1397029603578684e-08 -1.0232566704783763e-08 1.7838987900483096e-07 4.616141970934999e-08 1.1264904123378292e-09 4.109233824736584e-08 4.380184428434401e-08 -3.379942766061215e-08 2.9677141764507036e-07 7.914584104023155e-07 -3.454639074613099e-06 -1.5679850473750704e-06 1.216688340851522e-06 5.439368547679277e-06 1.8349568356358708e-06
pcs.V11 -3.3679573333829338e-06 -7.267423378857e-07 2.129662461655213e-08 -1.8781871931745868e-10 9.097358038226059e-08 -7.49239437879479e-07 4.307213970168585e-08 -5.676168669209913e-10 -9.60892832159927e-08 1.0659577664116902e-07 2.899830009188866e-08 1.101606060616233e-07 4.009571454015809e-09 9.968629335370713e-08 4.2213892268307336e-08 -1.2462642197178813e-08 3.510524258637181e-06 1.052270034879714e-07 3.986143939775111e-08 -8.067753780971821e-08 6.899580761847093e-08 -1.5762377876652815e-07 -5.490180539794554e-08 1.308642649891188e-07 -1.2606499096646023e-07 7.470723654206996e-08 -7.53233723099474e-08 1.027856636122686e-07 -1.04145202631002e-06 1.3261841573702526e-06 2.277909420465297e-06 1.5842175221860445e-07 -1.3945025419545326e-06 -1.8658929241008979e-06 -1.9883834344482936e-06
pcs.V12 -3.280801237142957e-06 -3.782947295896498e-06 9.771511557410045e-08 -7.600578332386879e-10 2.045996008925451e-05 -2.1819958556057217e-06 7.634475991043335e-08 -8.484125104718539e-10 1.234683084107379e-07 -4.873336808213638e-08 9.55535473721624e-08 -5.6319177412281954e-08 -1.047247598264262e-07 2.470740865217808e-07 -5.7883213504291165e-08 3.1861685419649166e-08 1.0522700348796621e-07 3.3862635204114483e-06 -1.8242923949845276e-07 -2.1517572202430323e-08 1.9016109920548685e-08 -8.259545423561541e-08 -4.62409395146216e-08 -1.120691572307172e-07 -1.0533711013503184e-07 -4.024845092097919e-08 -4.3824582578849825e-08 5.527723415188542e-08 -4.090072321492796e-07 2.0078462815207433e-06 1.471582514340413e-07 9.687803729574413e-07 -2.798143338656146e-06 1.6213363925228242e-06 -2.0125931885470845e-06
pcs.V13 -1.5390487172198555e-05 -2.2541440075215226e-06 9.638221236853117e-08 -1.180854462313745e-09 5.313554092167837e-05 -4.323094247390646e-06 9.98865649757228e-08 -6.690407709703163e-10 -8.847639269620134e-08 3.516884286448618e-08 -4.9734046780597475e-08 -5.9372720039112496e-08 -6.9700943142923e-08 -6.02848064749971e-08 -3.056528417372998e-08 2.6335174634976747e-08 3.9861439397748844e-08 -1.8242923949844693e-07 3.585636165579469e-06 -8.92927526122463e-08 9.679498215883812e-08 9.178065516957721e-09 -1.2444622892483132e-07 -4.030444491552098e-08 -1.8483721554586492e-07 4.708136604495628e-08 1.037039225332041e-09 -2.84398710088736e-08 1.6752120114051068e-06 -1.5287176988427441e-06 -2.6663104717231355e-06 2.9758976703285742e-06 -3.1049884583700325e-06 -1.388938315558918e-06 1.6777077305002525e-06
pcs.V14 -5.5721852647439995e-06 2.6686780953878473e-06 -7.864625439581814e-08 7.045023835859948e-10 8.795713799251326e-05 -8.600887409592326e-06 2.6093672513623465e-07 -2.477671129799562e-09 2.545755350538286e-08 -1.378863509328662e-07 -3.004084227036143e-08 -4.8441056781862273e-08 -1.3031798451031542e-07 -2.0892010473418013e-07 -1.5962714262206848e-07 5.509938364709303e-09 -8.067753780969614e-08 -2.1517572202364344e-08 -8.929275261219775e-08 3.428687617613052e-06 -6.240123225651735e-08 2.4901861058933785e-08 -3.8133948820734665e-08 -9.63658384803e-08 2.5810301568106908e-08 -8.359312024752219e-08 -9.290151826047345e-08 7.623108063896689e-08 -4.364028169495105e-07 -9.00492833346388e-07 -7.685481639189287e-07 2.8611930403804355e-06 2.234025975613688e-06 2.586180997277567e-06 1.2281775287344523e-06
pcs.V15 -1.1019394988481468e-05 -3.4339630589306276e-06 1.0501581676900329e-07 -1.040931106128966e-09 -1.0191071294032609e-05 4.987577392020738e-07 -4.995011072117554e-09 -1.9162080430014663e-11 1.3566965876729317e-08 -1.7792472412792713e-07 -1.967467778401032e-09 4.370174132418009e-08 7.505761460236921e-08 -7.045233278368106e-08 -2.7467293804789652e-08 -5.1397029603589735e-08 6.899580761845948e-08 1.901610992052806e-08 9.679498215881853e-08 -6.240123225657443e-08 3.490296759173077e-06 -6.527488993464895e-08 -8.292103724482411e-08 -2.948694670280494e-08 3.162475906805448e-08 -1.6702996988812122e-07 -6.37153862191576e-08 -1.143384896412313e-07 -2.864326564671764e-07 -1.6167541029592854e-06 1.3301118303070347e-06 -1.2980400428481983e-06 2.4068517576754584e-06 -4.6295689577040545e-07 1.9282095580664563e-06
pcs.V16 3.6501111685146503e-06 7.034221309622682e-08 -1.8649566473260256e-08 2.817664761949069e-10 -1.5786745239175964e-05 1.1074288151892528e-06 -2.153146069660573e-08 1.474430901766819e-10 -7.575787383558223e-09 8.146388293884877e-08 -4.533510110362211e-08 6.492609899721342e-08 -5.982278046049455e-08 -6.36058233194626e-08 -2.054203942242885e-08 -1.0232566704782162e-08 -1.576237787665284e-07 -8.259545423561791e-08 9.17806551695661e-09 2.4901861058940704e-08 -6.527488993465274e-08 3.485478051685184e-06 7.677976987771703e-09 -1.8485380822805474e-08 -1.416321331802445e-07 -4.735726015706041e-08 -1.3737066086760286e-07 -4.370836830934471e-08 -1.2892500235680107e-06 5.161880766184711e-07 9.861693450280125e-07 -1.4021471740685645e-06 2.942606333871242e-06 -4.965975910671578e-06 3.52627451509446e-06
pcs.V17 -1.6916270763673904e-06 -6.689388551009532e-08 1.1784179520078315e-08 -2.0729091179413131e-10 -3.743762688381663e-05 3.3026446928933337e-06 -9.65370847003732e-08 8.614281654204409e-10 -1.6255230711482896e-07 1.2884527851113114e-07 -1.1593708753008187e-07 -8.774032401205299e-08 -1.2563776544917466e-07 4.8830249223778817e-08 5.9387311323608717e-08 1.7838987900483466e-07 -5.490180539795129e-08 -4.624093951464348e-08 -1.2444622892484625e-07 -3.8133948820723044e-08 -8.292103724484552e-08 7.67797698777359e-09 3.628317542459889e-06 1.1173713788931246e-07 2.0054648621243262e-07 6.91803391008921e-08 -4.181326077855433e-08 -1.9692688820476666e-07 1.3383249481861438e-07 -1.3573359365768693e-06 -3.5202514397437247e-06 5.034932882402154e-06 -5.097019210761888e-06 -4.055613492224513e-08 4.092897690054729e-06
pcs.V18 1.5014727262493215e-06 1.010407593403479e-06 -1.0747103298305688e-08 -5.271149521819565e-11 -6.251834081301594e-05 6.776787137886122e-06 -2.2192666861347138e-07 2.213702656930836e-09 4.590207199713285e-08 7.477833759633453e-08 -1.5460003243039677e-07 3.8207884745367265e-08 -4.115359939123863e-08 9.025575915476125e-08 -6.162791013981669e-08 4.616141970935987e-08 1.3086426498910682e-07 -1.1206915723076324e-07 -4.0304444915554006e-08 -9.6365838480268e-08 -2.948694670285537e-08 -1.848538082280159e-08 1.1173713788931008e-07 3.380016400510527e-06 -8.625331305163568e-08 4.444080068786213e-08 -6.524119354232717e-08 1.2221195283916496e-07 7.819234883551315e-07 -2.835304054616711e-07 -7.326063070533667e-07 -3.3130771087720537e-06 3.176942684617097e-06 -3.379419599621211e-06 3.3642818786244e-06
pcs.V19 3.0246930358247395e-07 -1.6059805747915809e-06 4.196751065053512e-08 -3.1757053229686255e-10 -1.8615376004167127e-05 1.150759692623352e-06 -1.8557177941058917e-08 2.1510970088444177e-11 3.011914041436638e-08 1.1541350968074014e-07 9.192786107016969e-08 -4.888453376826281e-08 1.551660468998435e-08 1.0843341653215469e-07 -1.6370886577571273e-07 1.1264904123336792e-09 -1.2606499096646573e-07 -1.0533711013504192e-07 -1.8483721554587368e-07 2.5810301568084736e-08 3.162475906805235e-08 -1.4163213318024277e-07 2.0054648621244104e-07 -8.62533130516155e-08 3.4556697699816016e-06 1.2964491558730316e-07 1.2137098906019558e-07 -9.66650189578688e-09 -1.4291890474772383e-06 -2.4287591963310088e-06 -2.872906308410814e-06 -8.080044831515492e-07 5.797514423065737e-06 1.5341334969060845e-06 3.317272581380682e-06
pcs.V20 -4.401947445758816e-06 -3.853843338587335e-06 1.1398627809947141e-07 -1.0771994759539491e-09 -2.5203835495027938e-05 2.5980635690344895e-06 -8.661054107059886e-08 8.962126935774782e-10 -3.068399184881807e-08 5.683684321458901e-08 1.0755214872006438e-07 1.5996143505779793e-08 7.3671631496781976e-09 9.829418915504932e-08 -1.0471945927381765e-07 4.109233824735888e-08 7.470723654205346e-08 -4.024845092101653e-08 4.708136604492578e-08 -8.359312024756594e-08 -1.6702996988814044e-07 -4.735726015705522e-08 6.918033910091263e-08 4.4440800687912795e-08 1.2964491558729684e-07 3.3219846097915147e-06 1.0258726727741212e-07 1.511001818104103e-07 1.199954532929322e-06 -1.226995923206082e-06 -6.181948692066764e-06 -3.4900079563592768e-06 4.383276072962745e-06 3.447638942060051e-07 8.698781469618238e-06
pcs.V21 1.1025469538236444e-05 -3.7191269500854194e-07 -4.4720215009811145e-09 2.3438669493211077e-10 -7.449275821659478e-06 9.98097179631082e-07 -3.7183309615870634e-08 3.4919188620216933e-10 8.758339230331099e-08 -1.4683408209792175e-08 6.882848069813556e-08 -1.2538500711507332e-07 -5.34755711740705e-08 -2.1238238888258005e-08 5.716188362277386e-09 4.380184428434566e-08 -7.532337230994908e-08 -4.382458257885674e-08 1.0370392253274538e-09 -9.290151826046739e-08 -6.371538621916517e-08 -1.3737066086760243e-07 -4.1813260778555014e-08 -6.524119354232806e-08 1.2137098906019243e-07 1.0258726727740428e-07 3.4890144725563714e-06 7.289740363085021e-08 -5.528187050036125e-07 2.5879286052587683e-06 -1.3906181449238241e-06 -1.5281325805220724e-06 -4.879170033907827e-06 3.380777771074256e-06 -2.6484547079489054e-06
pcs.V22 -7.377122276632817e-06 5.030088663495588e-07 4.326415392160345e-09 -2.0163718682394192e-10 5.285815364609776e-05 -4.782132697636575e-06 1.340084219995803e-07 -1.1981824422761357e-09 6.378293174558777e-08 3.4231585483842585e-08 4.071983714998929e-08 3.661758721940481e-08 -2.9613327517290006e-08 -5.9435085331123245e-08 1.277047535127146e-09 -3.379942766061731e-08 1.0278566361227656e-07 5.5277234151913825e-08 -2.8439871008853685e-08 7.623108063895107e-08 -1.1433848964120196e-07 -4.3708368309347095e-08 -1.9692688820476632e-07 1.2221195283916205e-07 -9.666501895775206e-09 1.5110018181043783e-07 7.289740363084911e-08 3.459621004877679e-06 1.9539857824161336e-07 3.0490504987327114e-06 -2.140042165461711e-06 -2.44119952646846e-07 -5.194904221708879e-06 2.305466802884474e-06 4.137700846195203e-07
proband -4.718636927844304e-05 -3.656689806831625e-06 2.4616531743067315e-07 -3.7106931773358893e-09 -0.00024202496437356527 2.0284037261768955e-05 -6.182134595041952e-07 6.405122516978097e-09 2.023573187588017e-06 -4.2578286836368653e-07 1.01615697624263e-07 -4.7075563203943035e-08 1.79984736712633e-07 -8.295914628726049e-07 -2.37734377359321e-07 2.9677141764511515e-07 -1.041452026310052e-06 -4.0900723214940396e-07 1.6752120114050504e-06 -4.3640281694933776e-07 -2.864326564673411e-07 -1.2892500235680063e-06 1.3383249481858304e-07 7.819234883550758e-07 -1.429189047477311e-06 1.199954532929155e-06 -5.528187050036187e-07 1.9539857824166085e-07 0.0006332296826477443 -0.0003100947808032553 -0.00033768281546943206 -5.920398110221975e-05 6.911856733120281e-05 1.1244850040895338e-05 -4.694998788715618e-06
paternal 0.00022030169829741246 -4.928165735934651e-05 1.1041065831554765e-06 -7.109405240435118e-09 -0.001646572881405962 0.000142801980091866 -3.987385034829476e-06 3.659912871508146e-08 3.961304166105765e-06 3.030723165718506e-07 3.7369571488328806e-07 2.9194902546823013e-06 1.5981740444489862e-06 -1.2108782465833709e-06 7.040691972070114e-07 7.914584104023996e-07 1.326184157369886e-06 2.00784628151971e-06 -1.5287176988434438e-06 -9.004928333463947e-07 -1.6167541029601303e-06 5.161880766185608e-07 -1.3573359365767227e-06 -2.8353040546114764e-07 -2.4287591963313705e-06 -1.2269959232067298e-06 2.5879286052588437e-06 3.04905049873248e-06 -0.00031009478080325323 0.0027062627939092756 0.00026195290774370597 -0.0020204502014876673 -0.0017683004456536934 -2.9541280558677135e-05 -0.0001330052729157356
maternal 0.0001555805849324488 -2.0592430621913353e-05 4.662572406463657e-07 -1.3702796855997608e-09 -0.0006944550726559721 7.191320606413502e-05 -2.063426544523079e-06 1.779934031476148e-08 -1.185283236726308e-06 3.054415197944259e-06 2.0851071491349716e-07 -2.601451178676245e-07 2.6445284134486207e-06 -1.6659775358448018e-06 -1.9106064394929377e-06 -3.454639074613192e-06 2.277909420465074e-06 1.471582514334735e-07 -2.666310471723704e-06 -7.685481639194933e-07 1.3301118303066711e-06 9.86169345028103e-07 -3.520251439743435e-06 -7.326063070526828e-07 -2.872906308410905e-06 -6.181948692066886e-06 -1.3906181449237424e-06 -2.1400421654621113e-06 -0.00033768281546942914 0.00026195290774371394 0.0023508404053166486 -0.0001204803071036094 -7.743208133026663e-05 -0.0017734004417450768 -0.0013907554105438934
gpp -0.00018747722321067292 0.0002420874328815779 -6.1612563704677686e-06 4.9998787726799113e-08 0.005393998282672585 -0.00046714941456419713 1.284249377593796e-05 -1.1369458387048853e-07 -9.895094298364434e-07 -3.3496650750137083e-06 4.458547515359726e-06 -8.325269935546038e-07 -3.3958379336322733e-06 8.719240084882761e-07 2.2292420858102047e-06 -1.5679850473749526e-06 1.5842175222000285e-07 9.687803729612468e-07 2.9758976703315024e-06 2.8611930403820343e-06 -1.2980400428453576e-06 -1.402147174069011e-06 5.034932882401032e-06 -3.313077108775106e-06 -8.080044831505273e-07 -3.490007956357701e-06 -1.5281325805225963e-06 -2.441199526452191e-07 -5.920398110223189e-05 -0.0020204502014876976 -0.00012048030710359325 0.00723799203553611 -0.0037792435490087706 0.0005787504545832896 -0.00026414616932081994
