 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband sibling paternal maternal
pcs.V5 -2.674544462015326e-07 -1.027136022217951e-07 1.454328340975547e-09 -8.959191805606851e-12 -2.3519602239176292e-06 1.549052934911384e-07 -3.0386615459679185e-09 1.915529185555976e-11 -3.684410515638603e-08 6.174538260495572e-08 1.561174747801637e-06 1.5452263669989955e-08 -1.0293020935128493e-08 -3.922054568827445e-08 6.410411088199698e-09 -1.420290283442176e-08 6.828036690958523e-09 4.361694316642555e-08 1.4011438855998066e-08 7.867739811914297e-09 9.730302792526606e-09 2.5998949527455324e-08 -1.950084910251559e-08 -1.303050640687523e-08 3.1758051420278894e-09 2.3520377106421526e-08 -5.285239400993177e-09 5.0896946337397565e-09 1.7793112410550452e-07 3.573304564850072e-08 5.280387345396197e-07 -4.154906096630888e-07
pcs.V6 -2.2008346913393676e-08 1.6220432525758023e-07 -4.2376005303091166e-09 3.2407546757316576e-11 9.728436081474727e-07 -2.9091283599473145e-08 3.797083528006359e-10 -4.554652113803462e-12 6.079997797672132e-09 -1.9256460140168086e-08 1.5452263669989842e-08 1.4957086098035394e-06 9.040328357993996e-09 -4.6157644803079605e-09 1.8013180668893933e-08 -8.233728063127277e-09 4.245364445049123e-08 -5.219881837862282e-09 -2.27262145401281e-08 -1.2450951252012769e-08 1.39500715516999e-08 1.8342735379417614e-09 -3.1337887556001304e-09 2.2393248526406335e-09 -9.119134500118798e-09 1.4197464596485823e-08 -3.3261339399207066e-08 -1.1351407380495112e-08 -1.0440696673353306e-07 -3.280395798239229e-07 7.632380987800148e-07 4.509598309726617e-07
pcs.V7 2.9201184758491892e-08 2.9688270794501197e-07 -7.202326925642451e-09 5.118444952718664e-11 2.6267314014861233e-06 -2.1456949993907446e-07 4.9668055275320374e-09 -3.295061219874408e-11 2.874414659819591e-08 2.987561089765992e-08 -1.0293020935128316e-08 9.040328357993786e-09 1.692169203342063e-06 1.122891258618984e-08 -6.1263614483231676e-09 -2.7611793810362148e-08 4.602299540583945e-09 -4.402975455223124e-09 2.359231232518011e-08 -7.928179571604806e-10 -4.945855986119357e-09 -4.488025866266422e-09 -3.17474192883751e-08 1.0665373481637278e-08 1.8723688030761533e-08 -4.286501854765126e-08 -3.133494919626822e-09 -8.923834150755223e-09 -6.096044287046045e-08 -7.844420141611599e-08 3.3963960839018625e-07 -3.4256874814503543e-07
pcs.V8 1.2430251191425411e-07 1.2235225798390594e-07 -4.222323686688578e-09 3.84264983061298e-11 -2.7655932249470623e-06 1.0893871858552677e-07 -7.654921948405618e-10 -2.9476435868360957e-12 2.973898380689275e-08 -5.3104678414793213e-08 -3.922054568827461e-08 -4.615764480307924e-09 1.122891258618996e-08 1.6816734351900772e-06 1.8042858284453042e-08 -7.561204270501394e-09 -2.1264099751303085e-09 5.2926717746733943e-08 1.1255993024318947e-08 -2.8686298689475878e-08 4.08895211883073e-09 2.551930556467529e-09 -6.3295557998217625e-09 3.221898184065235e-08 1.727509340379558e-08 2.517729535104117e-08 2.7162429904459103e-09 -3.6403485763488707e-09 -8.923234552383921e-08 -2.2719249559532314e-07 3.412156766681998e-07 -2.5594052179800123e-09
pcs.V9 -1.5597620798816336e-07 -2.8970193303785345e-09 1.154443149012346e-09 -1.2848249160545689e-11 3.8618916862358165e-06 -1.4733931273586132e-07 1.5705971396578903e-09 -3.830930074018589e-12 -2.9676290387866852e-08 -1.2329925265746265e-08 6.410411088199819e-09 1.8013180668893867e-08 -6.12636144832317e-09 1.8042858284452992e-08 1.6674172842812602e-06 -1.097428647246056e-08 1.0228291520582817e-08 2.9042438480148882e-08 1.783687520459728e-08 -1.196578485780708e-08 2.3139336448550135e-09 1.5864143939623804e-09 1.4010697397935087e-09 -2.8007583714273928e-08 -4.20208507278041e-08 -1.0645543693688246e-08 -4.6346789697947415e-09 1.6774155795788174e-08 7.194315206509375e-08 -7.33342359102422e-08 3.100675080656141e-07 -2.6850854684407265e-07
pcs.V10 1.768326834358789e-07 1.3001529956539983e-07 -1.7087942915664302e-09 6.5083745739724566e-12 3.204612181634247e-07 3.4030897965349863e-09 -8.047726768757341e-10 7.82448648215219e-12 2.5580028984917395e-08 3.073157145693349e-08 -1.4202902834421912e-08 -8.233728063127205e-09 -2.7611793810361843e-08 -7.561204270501389e-09 -1.097428647246047e-08 1.677628177638475e-06 1.0459124819528634e-08 1.2173231797652346e-08 2.3510863885264144e-08 1.0277417651575314e-08 -3.034178198385369e-08 4.527234603234896e-09 -4.354212970278605e-09 1.669010630270512e-09 2.069724497495113e-12 2.7353223969570234e-08 -3.1654890871518757e-10 -1.1620975360683893e-08 1.6036600249310852e-07 1.132610799719192e-07 3.521274265679607e-07 2.56276792589005e-07
pcs.V11 2.9484047323429422e-08 2.627797227079326e-07 -6.119643429348452e-09 4.5646233018803207e-11 -4.34341682909801e-06 2.629036811411173e-07 -4.636082710470446e-09 2.3390684356054292e-11 2.0885268002493838e-08 -4.109854035190356e-09 6.828036690957651e-09 4.245364445049163e-08 4.602299540584865e-09 -2.126409975130363e-09 1.0228291520583383e-08 1.045912481952883e-08 1.6218731572069617e-06 -2.6784785545318136e-08 1.1071855567239219e-08 -1.1324833555513552e-08 -8.566828384084582e-09 -1.0896803922222202e-08 6.581968473371939e-10 1.429347501417947e-08 -4.459073294749493e-09 3.5482713463401706e-09 -1.8484430523957545e-08 1.1172821441539422e-08 -4.6802068869839865e-08 -6.052087858579047e-08 2.421268335437214e-07 5.9158729010229806e-08
pcs.V12 -2.2022124091603616e-07 -6.030525261053025e-07 1.3333836708383565e-08 -9.256656587672983e-11 -3.046550066682136e-07 1.8671704096852078e-08 -2.692381121969175e-10 9.722968628799912e-13 -1.2920731425169378e-08 -5.013800017727682e-09 4.361694316642594e-08 -5.2198818378623936e-09 -4.402975455223773e-09 5.292671774673397e-08 2.904243848014869e-08 1.2173231797652483e-08 -2.6784785545317425e-08 1.6458895963651988e-06 -7.662535186790549e-09 -3.21336616485952e-09 -1.5425083046130578e-09 1.7541666492493853e-08 -5.917381993021925e-09 -1.0984447582758386e-08 -1.6427220086361563e-08 1.0993336925798729e-08 -3.0573979169295856e-08 3.4836349073048985e-08 1.5261161388090004e-07 2.3346800330644264e-07 -2.726511818953591e-07 -3.178682171008035e-07
pcs.V13 -1.0138359081429167e-07 1.1119363962257386e-07 -1.999717116876865e-09 6.772828998055218e-12 -1.8800110094696959e-06 1.0525352063792906e-07 -2.490464416656301e-09 1.9135465864228504e-11 -6.451378514253555e-11 9.41995503783187e-09 1.401143885599787e-08 -2.2726214540127913e-08 2.3592312325180336e-08 1.1255993024319025e-08 1.7836875204597294e-08 2.351086388526426e-08 1.1071855567239717e-08 -7.66253518679098e-09 1.688718521727734e-06 1.977795622537628e-08 -2.327212801383357e-08 1.5143038989781402e-08 -5.13326308152787e-08 -2.287635513701911e-08 -1.955445965572654e-08 2.512527532495422e-09 2.040557718191824e-08 1.986880012362873e-08 8.124995736677394e-08 9.843942058887814e-08 7.47785444024067e-08 -5.592440814392974e-07
pcs.V14 -2.5169487357093048e-08 1.821041091717748e-08 -1.0976408530261869e-10 -2.9027810796973944e-12 1.520965226161339e-06 -1.3064776866001167e-07 2.780580136281168e-09 -1.6840915066958088e-11 1.704441175961426e-08 -2.209937750719291e-08 7.867739811914504e-09 -1.2450951252012905e-08 -7.92817957160586e-10 -2.868629868947593e-08 -1.1965784857807109e-08 1.0277417651575193e-08 -1.1324833555513891e-08 -3.2133661648592116e-09 1.977795622537627e-08 1.6503633826709533e-06 -2.376314949941255e-08 -7.731573190956842e-09 7.523586933724705e-09 -1.6378104936144578e-08 -1.577757757760159e-08 7.399130252641976e-09 -2.3101384207548402e-10 -2.1136908501810978e-08 6.954313622934805e-08 -5.9795058275010845e-09 4.763192328600474e-07 8.847858573096312e-08
pcs.V15 -2.1496785227305723e-08 -2.9235293159997227e-07 6.1978126369352324e-09 -4.1826272660372714e-11 -4.024533005012363e-07 -2.2331066210885506e-08 1.5344086214697396e-09 -1.6262381932783952e-11 -1.2561394515669591e-08 -1.9488312334050133e-08 9.730302792526852e-09 1.3950071551699791e-08 -4.945855986119719e-09 4.088952118830677e-09 2.3139336448549416e-09 -3.034178198385369e-08 -8.566828384084381e-09 -1.5425083046128303e-09 -2.3272128013833417e-08 -2.3763149499412667e-08 1.6842478704910389e-06 3.395334731704672e-09 2.2978779470119297e-09 2.219231938450448e-08 4.439574972789507e-09 -1.1874935292357034e-08 -3.374563516937221e-08 -1.0354345898362593e-08 2.5352004901096945e-08 8.32235913509457e-08 -6.164645409845788e-07 3.4012798827370834e-07
pcs.V16 8.080305883390186e-08 -3.3883905686978716e-07 6.207068538423146e-09 -3.369992499123923e-11 -5.022638533935313e-07 -3.476280046407004e-08 2.352784105095178e-09 -2.531395247610188e-11 -1.7225978257207816e-08 1.6723994841939542e-08 2.5998949527455583e-08 1.8342735379415858e-09 -4.488025866266801e-09 2.551930556467469e-09 1.5864143939622882e-09 4.527234603234857e-09 -1.0896803922222118e-08 1.754166649249422e-08 1.5143038989781528e-08 -7.731573190956948e-09 3.395334731704737e-09 1.6477023545819711e-06 4.860806719081401e-11 -2.749105611614961e-09 -2.774116677852323e-08 -1.6827194740991724e-09 -1.3279744236577672e-08 -2.2585697587884905e-08 -2.5541814807361293e-07 -2.712175709828281e-07 4.830810862090974e-07 5.336886380075335e-07
pcs.V17 4.29809365573004e-08 -1.5580513464262242e-07 2.5639863716392256e-09 -1.3404026976736229e-11 7.754630269277743e-08 2.316283828411165e-08 -1.3960958126981959e-09 1.5884724344564492e-11 -3.2230495018795245e-08 9.415877147831642e-10 -1.9500849102515615e-08 -3.1337887556001598e-09 -3.174741928837517e-08 -6.329555799821771e-09 1.4010697397934897e-09 -4.354212970278539e-09 6.581968473372298e-10 -5.9173819930219245e-09 -5.1332630815278676e-08 7.523586933724694e-09 2.297877947011902e-09 4.860806719079192e-11 1.6852782887132703e-06 3.986855930253315e-08 -1.3111149773837494e-08 -7.566615914223363e-09 -1.382740296969497e-08 -2.427285544397674e-08 -3.63873988665146e-08 -5.2053845853311835e-08 -3.655129903253442e-07 1.9295496628884811e-07
pcs.V18 -4.9679283634038365e-08 2.5174420453544484e-07 -5.350261284313958e-09 3.451467178843907e-11 3.367703392524004e-06 -1.9357380152436136e-07 2.793597366175667e-09 -7.523649595753926e-12 -3.4173252430257846e-09 1.3788375856474166e-08 -1.303050640687512e-08 2.239324852640528e-09 1.0665373481637336e-08 3.221898184065229e-08 -2.800758371427391e-08 1.669010630270322e-09 1.4293475014178405e-08 -1.0984447582757989e-08 -2.287635513701925e-08 -1.6378104936144495e-08 2.2192319384504694e-08 -2.749105611614696e-09 3.9868559302533196e-08 1.6354036504326989e-06 -1.450378985339913e-08 -1.7916219579864694e-08 3.1002688288489505e-09 1.5437465602578667e-09 2.9638107339502836e-07 3.4714631061574805e-07 -5.055857214474123e-07 -3.755240601569353e-07
pcs.V19 3.395240390804423e-08 3.8763174289070115e-07 -9.664721806528516e-09 7.346999997519718e-11 -3.92187311386745e-06 1.8565728048666e-07 -2.512206585771943e-09 9.269425560367958e-12 -1.1334502749705059e-08 1.2244052937515672e-08 3.175805142027515e-09 -9.119134500118572e-09 1.8723688030761854e-08 1.727509340379569e-08 -4.202085072780399e-08 2.0697244975532086e-12 -4.459073294748917e-09 -1.642722008636197e-08 -1.955445965572669e-08 -1.577757757760152e-08 4.439574972789457e-09 -2.7741166778523195e-08 -1.3111149773837494e-08 -1.4503789853398884e-08 1.636331065372669e-06 7.993157690232939e-09 -2.5386352790274274e-09 7.630290147724552e-09 -3.1754194916293997e-07 -3.469960708697723e-07 7.58993183359684e-08 1.7026523742538228e-07
pcs.V20 -1.5747744288226768e-07 -2.6204084691743626e-08 3.4071411254291715e-10 -6.989105611699223e-13 -1.6394785477044736e-06 6.515252878407988e-08 -1.0374909100861836e-09 6.665773256136139e-12 -2.0379933594842327e-08 9.830890976805717e-09 2.352037710642147e-08 1.41974645964859e-08 -4.2865018547651276e-08 2.5177295351041187e-08 -1.0645543693688243e-08 2.7353223969570284e-08 3.548271346340642e-09 1.0993336925798532e-08 2.5125275324954763e-09 7.399130252641937e-09 -1.187493529235714e-08 -1.6827194740993083e-09 -7.566615914223347e-09 -1.7916219579864674e-08 7.993157690233052e-09 1.6368873181516508e-06 -4.125995576320108e-09 2.6983310362637513e-08 2.076337083130929e-07 1.0447920496986771e-07 -3.100187151096616e-07 -2.0384805439393723e-07
pcs.V21 8.60299933436415e-09 2.5228074658915804e-07 -6.471614297778699e-09 4.9615687482792906e-11 3.3782695009249124e-06 -3.247596512272406e-07 8.317764203025196e-09 -6.311215535481875e-11 1.2925232810878551e-08 5.3980374399977164e-09 -5.285239400992838e-09 -3.3261339399207404e-08 -3.1334949196269148e-09 2.7162429904456386e-09 -4.6346789697945835e-09 -3.165489087156802e-10 -1.8484430523958693e-08 -3.0573979169294685e-08 2.0405577181918065e-08 -2.3101384207543613e-10 -3.3745635169371685e-08 -1.3279744236577174e-08 -1.3827402969694842e-08 3.1002688288483765e-09 -2.538635279027541e-09 -4.1259955763196276e-09 1.6293120317621051e-06 9.531378780668017e-10 6.520343622573573e-08 7.0019001318925e-08 -2.515061647010563e-07 -4.232228358333e-07
pcs.V22 3.058450081963618e-08 4.388888307433274e-07 -1.0756000069365127e-08 7.787951285801626e-11 -1.5350112347941044e-06 7.57179427291678e-08 -1.9041122247876435e-09 1.619239836231096e-11 1.930552669084838e-08 1.3345781599847644e-08 5.08969463373943e-09 -1.1351407380494935e-08 -8.923834150754801e-09 -3.640348576348812e-09 1.6774155795788243e-08 -1.1620975360683914e-08 1.1172821441539387e-08 3.483634907304873e-08 1.9868800123628502e-08 -2.113690850181084e-08 -1.0354345898362564e-08 -2.2585697587884743e-08 -2.4272855443976735e-08 1.5437465602581293e-09 7.630290147724443e-09 2.6983310362637377e-08 9.531378780671508e-10 1.6676214600235503e-06 1.192571654567424e-07 1.2246320003611456e-07 1.5751715065472447e-07 -6.75068385633346e-07
proband -2.1451395180377715e-05 1.3563394764158088e-06 -2.327046079043299e-08 7.713065303544556e-11 5.712386995079426e-05 -3.628722031303403e-06 7.419064303329558e-08 -5.271659267868311e-10 5.167595081094919e-07 1.5405604752441797e-07 1.7793112410551233e-07 -1.0440696673353469e-07 -6.096044287046607e-08 -8.923234552383872e-08 7.194315206509064e-08 1.6036600249310606e-07 -4.6802068869829806e-08 1.5261161388090576e-07 8.124995736677566e-08 6.954313622934484e-08 2.5352004901097203e-08 -2.554181480736126e-07 -3.6387398866513906e-08 2.9638107339502397e-07 -3.175419491629372e-07 2.0763370831309413e-07 6.520343622573143e-08 1.192571654567427e-07 0.00022608494024935994 0.00011362683104715736 -0.0001926405442154049 -0.00018758855168927261
sibling -2.5590432254865962e-05 -6.037489120010251e-07 3.109093009776578e-08 -3.6365501843081957e-10 9.711677159843423e-05 -4.8006064677744855e-06 6.430073364107097e-08 -2.2734319511063642e-10 5.164046486832722e-07 2.5249751935112874e-07 3.5733045648510226e-08 -3.280395798239261e-07 -7.844420141612389e-08 -2.2719249559532235e-07 -7.333423591024697e-08 1.132610799719165e-07 -6.052087858578818e-08 2.3346800330644778e-07 9.843942058888199e-08 -5.97950582750599e-09 8.322359135094529e-08 -2.712175709828297e-07 -5.205384585331077e-08 3.47146310615743e-07 -3.469960708697676e-07 1.0447920496986992e-07 7.001900131893549e-08 1.2246320003611678e-07 0.00011362683104715756 0.00029897373276489896 -0.00023516796185441628 -0.00022967942668270132
paternal 3.5583837357153744e-05 1.5835129035553017e-06 -6.561916165989353e-08 6.282882489139481e-10 -5.752349433257739e-05 1.55809512459774e-06 5.6404705357077325e-09 -2.2001260403338853e-10 5.509224300883033e-07 -1.1298816121456816e-06 5.280387345396128e-07 7.632380987800135e-07 3.396396083901955e-07 3.412156766681984e-07 3.100675080656174e-07 3.5212742656795867e-07 2.421268335437115e-07 -2.726511818953545e-07 7.477854440240084e-08 4.7631923286005453e-07 -6.164645409845716e-07 4.830810862091055e-07 -3.6551299032534624e-07 -5.055857214474082e-07 7.589931833595886e-08 -3.1001871510966235e-07 -2.5150616470104816e-07 1.5751715065471627e-07 -0.00019264054421540475 -0.0002351679618544158 0.0004609467246417443 0.00013112788989480772
maternal 2.9437972992458538e-05 5.428241795292576e-06 -1.1148949757048136e-07 7.882722073312521e-10 -1.1013190364503052e-05 -1.2865129361718691e-06 7.23376697252809e-08 -7.825795977636773e-10 4.909092808534385e-07 -9.050594827821345e-07 -4.1549060966309006e-07 4.509598309726591e-07 -3.425687481450327e-07 -2.5594052179852306e-09 -2.685085468440666e-07 2.5627679258900196e-07 5.915872901019781e-08 -3.1786821710079133e-07 -5.592440814393047e-07 8.847858573096868e-08 3.401279882737159e-07 5.336886380075414e-07 1.9295496628885015e-07 -3.755240601569337e-07 1.702652374253682e-07 -2.0384805439393856e-07 -4.232228358332951e-07 -6.750683856333579e-07 -0.00018758855168927272 -0.00022967942668270118 0.000131127889894808 0.00044961562846708794
