 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gpm gmp gmm
pcs.V5 4.840910627714041e-06 -5.673806807363747e-06 1.466751316937574e-07 -1.2001153594025816e-09 -6.48213174384157e-05 6.380909035741211e-06 -1.956313319028945e-07 1.908143036167558e-09 -2.6932519412487558e-08 -3.712331036678509e-08 3.6133519765587494e-06 1.1859187098798476e-07 3.9670245018499106e-08 -2.1486936821259543e-08 -3.434467513659968e-08 -1.0212577557117429e-07 2.066065084497825e-08 8.432407940748104e-08 -6.672312963092389e-08 -3.8106401529120706e-08 -3.188014093980047e-08 -4.701419788096155e-08 -9.030200894813733e-08 -1.8593068617805225e-07 1.3213824009889955e-07 1.24594585682553e-07 9.23854731478328e-08 -1.1513084133662461e-08 -7.378557841515539e-07 1.5462885925066414e-06 5.190267832751586e-07 3.0460713139219606e-06 2.4190119399352e-07 1.8169558928886113e-06 -2.7410266394519043e-07
pcs.V6 -7.137799924054748e-06 4.655658208542004e-07 -2.3615997281612685e-09 -9.480537236847895e-11 2.3226392466664196e-05 -2.3024267173552918e-06 7.734541953420281e-08 -8.053198303610248e-10 -2.2087090600257463e-09 9.344545517184053e-09 1.1859187098798123e-07 3.485453206323018e-06 4.289481504698598e-08 1.0291722677687357e-07 9.537640103973255e-09 -1.2324906460706165e-07 1.9069158155471636e-07 -1.2593797636293535e-07 -1.427685182534944e-07 -1.9839038523007513e-08 1.1784561903263625e-07 8.471793856400973e-08 -9.140604895699179e-08 5.890430133336968e-08 -3.6707837318555153e-09 4.538805621920488e-08 -1.5782038335806923e-07 4.641785456379005e-08 -4.614250349895545e-07 5.330354141581581e-06 2.5552428138576493e-08 -3.5957956262171343e-06 -1.780370620058626e-06 -4.320287870549646e-07 4.425445805993404e-06
pcs.V7 2.2856808066162876e-06 1.9601070677856e-06 -5.39156947894871e-08 4.099753284874056e-10 -5.6505662337468686e-05 5.136293365806315e-06 -1.5392382881470629e-07 1.506646845021682e-09 1.6112514836801444e-07 9.677996736877941e-08 3.9670245018528024e-08 4.28948150469758e-08 4.223206037727905e-06 8.013869173706351e-08 -6.038950857160613e-09 -1.7929198120623267e-07 -6.64179334169676e-09 -1.232339450136646e-07 -3.2570980644210724e-08 -1.067855096364894e-07 1.403513484912303e-07 -8.338131248219202e-08 -1.9345637277726529e-07 -1.0816622740654076e-07 -1.3690215834114507e-08 1.1316349133209664e-08 -3.291861388784384e-08 -5.243495481903817e-08 2.478992064839918e-07 2.2213542320632323e-06 1.6893787092908356e-06 -5.733216937515845e-06 1.9060943222369187e-06 -3.821069603903799e-06 -1.85873887596093e-07
pcs.V8 -1.7529014844223796e-05 -4.4508786812055637e-07 2.240743501510727e-08 -3.2159263722250633e-10 0.00013728038989321663 -1.3255635786348959e-05 4.0110393952050636e-07 -3.832056774471489e-09 1.1877260799679e-07 -1.5871257774071176e-08 -2.148693682131851e-08 1.029172267768902e-07 8.013869173707929e-08 4.127705629764034e-06 9.96543452149527e-08 9.013433549267607e-08 7.738450636363545e-08 2.928884028866077e-07 -1.4389763312426398e-08 -2.620903790469886e-07 -7.744331709511268e-08 -1.0449706451290122e-07 5.5067802252110195e-08 1.0429147497225976e-07 1.2545197520007802e-07 1.6206291180164832e-07 -5.1416382088237114e-08 -3.3683154444560426e-08 -1.0512703673742475e-06 2.7144941085608094e-07 -6.587957973526691e-07 1.4635965602556867e-06 1.3776380697581013e-06 -2.510506757969099e-06 1.841502423152008e-06
pcs.V9 7.1535587793813885e-06 2.88428799783772e-06 -7.089740800178417e-08 5.420404848136526e-10 -2.0107582925063335e-05 2.6476005116058633e-06 -9.741857777306832e-08 1.1051405622870088e-09 4.0997848519532766e-08 -1.671496990028566e-07 -3.434467513658176e-08 9.53764010396692e-09 -6.03895085716111e-09 9.96543452149391e-08 4.134994460576832e-06 6.95826135204923e-08 1.3011428878125539e-08 -3.984396083383936e-08 -4.669695284606272e-08 -2.164755653042345e-07 -1.6742298285481676e-08 1.767741401542209e-08 3.584759123593818e-08 -7.659070562084154e-08 -2.0893563694851315e-07 -1.0070272444854858e-07 -1.6443892013738534e-08 -1.4293609603350082e-08 -1.2754559006198062e-07 1.0965315460384052e-06 -2.705800216559966e-06 2.1715951617773783e-06 -3.602752653577388e-06 -2.908860647895647e-07 3.322808105953837e-06
pcs.V10 3.189960097073518e-06 1.4406965984690402e-06 -2.9125010612733676e-08 2.2295935269879697e-10 4.5119894299226605e-05 -3.912548590311244e-06 1.0793088736969125e-07 -9.44726177962787e-10 7.749090611231503e-08 -6.518373275406226e-09 -1.021257755711851e-07 -1.23249064607059e-07 -1.7929198120622568e-07 9.01343354926651e-08 6.958261352049756e-08 4.2577890191097155e-06 2.0817677044518868e-08 1.1423014812645742e-07 1.214262856677077e-08 -1.3092434987530258e-08 -3.338896443592529e-08 -8.311490445195463e-09 1.5319975577041252e-07 5.291346257745993e-08 -1.206816728326731e-08 2.6589781587953125e-08 3.749568934332414e-08 7.639913556476476e-09 5.132636387996636e-07 -2.5092505943916886e-07 -4.13522791109332e-06 2.1537019960286516e-06 -9.576967657061428e-07 8.3295054343616e-06 2.78372414423283e-07
pcs.V11 -4.9311880650249186e-06 -2.2175222164145407e-07 1.1346180570966069e-08 -1.2787814565228657e-10 1.7839517887952232e-05 -2.7269023573874893e-06 1.0718950623650733e-07 -1.1971013593883984e-09 -1.353336319655747e-07 1.3926209941227736e-07 2.0660650844967216e-08 1.9069158155471922e-07 -6.641793341689919e-09 7.738450636363229e-08 1.3011428878130449e-08 2.0817677044520748e-08 4.174372748168939e-06 1.0319006475416555e-07 -7.445317617038148e-09 -1.0357352498504216e-07 1.3146636968541992e-07 -1.9261401854867967e-07 -4.454611668235306e-08 2.0820369423800353e-07 -1.273987489259663e-07 7.525925165084488e-08 -1.079896656055767e-07 8.976125334770837e-08 -1.2689109413467448e-06 2.077386483367921e-06 2.822258257184049e-06 -1.6215862900609073e-06 1.618390544184716e-07 -3.0493738761366235e-06 -1.917149518745618e-06
pcs.V12 -3.2902286208023434e-06 -6.638396911527982e-06 1.653264377934945e-07 -1.2366622397172244e-09 1.627124820218965e-05 -2.1614564875639492e-06 8.824402221072368e-08 -1.0723314446145976e-09 1.5823556603975263e-07 -1.0113734546444736e-07 8.43240794074564e-08 -1.2593797636292613e-07 -1.232339450136698e-07 2.928884028866393e-07 -3.984396083384181e-08 1.1423014812646772e-07 1.0319006475417285e-07 4.020376995746633e-06 -2.1666712377544687e-07 -6.541839668972934e-08 2.0668713428721398e-08 -1.1288300112445705e-07 -9.437273863903474e-08 -1.3671538772513312e-07 -1.3081757101304304e-07 -7.940921110489081e-08 -5.4541255924325475e-08 8.215564104933952e-08 -2.8909933261642264e-07 2.963114369093952e-06 -3.0499643700113294e-07 1.3542298238744874e-06 -4.101295242537963e-06 1.6697480789280237e-06 -1.7587483839097753e-06
pcs.V13 -1.7074756360070695e-05 -1.68328334751773e-06 7.973683560897871e-08 -1.0595535837161688e-09 6.681827095928063e-05 -5.614252032072241e-06 1.3529660068860142e-07 -9.470955343623594e-10 -1.2121375402230672e-07 8.34945871630374e-08 -6.672312963095167e-08 -1.4276851825348565e-07 -3.25709806442055e-08 -1.4389763312425685e-08 -4.669695284605834e-08 1.2142628566774187e-08 -7.44531761703525e-09 -2.1666712377546363e-07 4.289226835720845e-06 -9.623257761746513e-08 5.015633447038828e-08 -2.680840164063649e-08 -1.5039927699660133e-07 -7.017377588735028e-08 -2.6715597902809835e-07 1.1259813362942494e-07 -3.351867698979786e-08 -2.7107937031115104e-08 2.3268669175728156e-06 -1.6244763603584346e-06 -3.1274205549419825e-06 6.6003832028296995e-06 -7.313494328513296e-06 -1.7293185301650306e-06 1.6641018419370587e-06
pcs.V14 -6.647132757501407e-06 3.3699389855268125e-06 -9.731297305806575e-08 8.615681628204887e-10 9.476918362392345e-05 -9.380201676011327e-06 2.8908322194832186e-07 -2.7996481975195047e-09 7.332337299162412e-08 -1.1175913059265418e-07 -3.8106401529146984e-08 -1.9839038523001726e-08 -1.0678550963646872e-07 -2.6209037904701667e-07 -2.1647556530422008e-07 -1.3092434987530337e-08 -1.0357352498504625e-07 -6.541839668975448e-08 -9.623257761747929e-08 4.18634902229245e-06 -2.900943870738777e-08 -5.425998040790736e-08 -1.0333237020608699e-07 -1.089806260393683e-07 9.583156631626096e-08 -1.033480002182726e-07 -1.6764074653257789e-07 1.8823895580241376e-07 -6.928370415954205e-07 -2.1755357676171575e-06 -1.5533797795973585e-07 4.7711645791625224e-06 2.002005159600744e-06 2.279649227884332e-06 2.072493748618063e-06
pcs.V15 -1.3269629680728838e-05 -3.871373323027127e-06 1.1478440502423579e-07 -1.1173288346199223e-09 4.646937991702157e-06 -9.158597139185099e-07 3.803679793773131e-08 -4.30858080767962e-10 5.38350035879971e-09 -2.1212128588931305e-07 -3.188014093980565e-08 1.1784561903263829e-07 1.403513484912352e-07 -7.744331709511422e-08 -1.6742298285479214e-08 -3.3388964435925987e-08 1.3146636968542087e-07 2.0668713428717156e-08 5.0156334470387376e-08 -2.9009438707386843e-08 4.222166833322419e-06 -6.812110682639433e-08 -1.0019412303806548e-07 -4.665100206558456e-08 6.944197656622298e-08 -1.997806350926096e-07 -1.1882224406213724e-07 -9.929319109294966e-08 -6.513043161197598e-07 -2.02817829722838e-06 2.1072329545563933e-06 9.462145457317471e-07 1.1112096676042918e-06 -1.6600557647820145e-06 2.1975041263593436e-06
pcs.V16 4.475039353507314e-06 -1.1229979116430209e-06 8.888120276696807e-09 9.192999927273602e-11 -2.8306523096092717e-05 2.140968627478728e-06 -4.514229960333111e-08 3.2209550274061953e-10 -4.5218064541540253e-08 7.037222054233734e-08 -4.701419788093882e-08 8.471793856400232e-08 -8.338131248218304e-08 -1.0449706451292699e-07 1.7677414015425843e-08 -8.311490445204626e-09 -1.9261401854868554e-07 -1.12883001124455e-07 -2.680840164064704e-08 -5.425998040793092e-08 -6.812110682639601e-08 4.147085909162384e-06 4.394757658570388e-08 -1.5757504193289675e-08 -1.449554276288628e-07 -2.045895505563347e-08 -1.4319459063849836e-07 -9.557060332850362e-08 -1.9239293361693164e-06 1.586339461841028e-06 1.0398173110375926e-06 -3.714293421309834e-06 4.105635689051842e-06 -5.077512929222571e-06 5.009183686332369e-06
pcs.V17 -2.5651132734858386e-06 -3.3401637832960224e-07 2.3963831554515037e-08 -3.535058537188661e-10 -4.560603036985824e-05 3.913425415287667e-06 -1.1292161853593862e-07 1.0068525257158484e-09 -2.306884265408332e-07 1.0837284377614201e-07 -9.030200894812372e-08 -9.140604895699563e-08 -1.9345637277726957e-07 5.506780225211437e-08 3.5847591235934506e-08 1.5319975577041062e-07 -4.4546116682352826e-08 -9.437273863902682e-08 -1.5039927699660032e-07 -1.0333237020609126e-07 -1.0019412303806712e-07 4.39475765856952e-08 4.3749597159904036e-06 1.0733603588683779e-07 2.1169083964678426e-07 1.1469575271443354e-07 -4.315533669527984e-08 -2.623176569237133e-07 3.0493307418939095e-07 -2.2193062889041497e-06 -3.718465736586537e-06 4.398921810987731e-06 -4.099596743617056e-06 -2.694967768200729e-07 4.415899487738267e-06
pcs.V18 2.7251137303128165e-06 2.015091784862894e-06 -3.555350749772788e-08 1.535645920784581e-10 -6.090014055662295e-05 6.832096089658079e-06 -2.272025074039272e-07 2.2757259615644977e-09 5.200585258857048e-08 8.596942114211067e-08 -1.8593068617802168e-07 5.8904301333360394e-08 -1.0816622740654837e-07 1.0429147497225477e-07 -7.659070562084801e-08 5.29134625774531e-08 2.0820369423800096e-07 -1.3671538772512028e-07 -7.017377588735163e-08 -1.0898062603938479e-07 -4.665100206558693e-08 -1.5757504193302195e-08 1.073360358868409e-07 4.039643344612215e-06 -8.802736616851999e-08 9.129458964820249e-08 -9.601703036464377e-08 1.498511014436486e-07 1.317578583706849e-06 -4.3800442996908574e-07 -2.0617283129354914e-07 -3.9757433187944116e-06 3.918316833657822e-06 -3.4199097141858055e-06 1.8049577713188625e-06
pcs.V19 -4.413000618482131e-07 -2.9741898894668413e-06 7.783704478864992e-08 -6.073320998992881e-10 -1.9624483360266536e-05 9.537717404608743e-07 -6.088825018325353e-09 -1.4540166590983106e-10 3.7207941725503204e-08 1.662126217403024e-07 1.3213824009889998e-07 -3.6707837318546116e-09 -1.369021583411553e-08 1.2545197520008606e-07 -2.0893563694851572e-07 -1.2068167283266746e-08 -1.2739874892596287e-07 -1.3081757101303688e-07 -2.6715597902809655e-07 9.583156631626399e-08 6.944197656622465e-08 -1.4495542762886506e-07 2.1169083964678368e-07 -8.802736616852504e-08 4.1514817857836404e-06 1.801482365712186e-07 1.565699971042582e-07 4.119505986299739e-08 -1.9015027114228345e-06 -3.2795612586642676e-06 -3.4067539243816606e-06 2.176845578312096e-06 4.4860179211717935e-06 1.6738562548636692e-06 4.640238701150457e-06
pcs.V20 -6.831358862953596e-06 -5.926527182175441e-06 1.7646595374987247e-07 -1.671505520079753e-09 -5.011541985304861e-05 5.110490770026662e-06 -1.6237367057147356e-07 1.6028147426906442e-09 -8.502816286396555e-08 7.829761260184732e-08 1.2459458568254806e-07 4.5388056219209705e-08 1.1316349133185024e-08 1.6206291180170168e-07 -1.0070272444856435e-07 2.6589781587963078e-08 7.525925165085635e-08 -7.940921110487084e-08 1.1259813362944954e-07 -1.0334800021824597e-07 -1.9978063509260427e-07 -2.0458955055652537e-08 1.1469575271442133e-07 9.129458964817325e-08 1.801482365712183e-07 3.99358845420969e-06 1.1707659762373696e-07 1.5487300305417922e-07 1.0643903031011703e-06 -1.561677220183109e-06 -6.443264013508215e-06 -3.686486622571908e-06 4.967714297205945e-06 -4.0214021540028407e-07 1.0699342383144709e-05
pcs.V21 1.3362431367150826e-05 3.492542874425471e-07 -2.0585128535145503e-08 3.5689195776779096e-10 -5.065214135106226e-06 1.3640446412755202e-06 -6.32418045755341e-08 7.005720032955756e-10 6.639479206395851e-08 1.9333838913813287e-08 9.238547314783873e-08 -1.5782038335807035e-07 -3.2918613887852276e-08 -5.141638208822907e-08 -1.644389201374324e-08 3.74956893433247e-08 -1.0798966560557626e-07 -5.454125592431733e-08 -3.351867698979179e-08 -1.6764074653257751e-07 -1.1882224406213443e-07 -1.431945906385022e-07 -4.315533669528362e-08 -9.601703036465034e-08 1.5656999710426117e-07 1.1707659762374244e-07 4.138113818265992e-06 9.285126659350341e-08 -9.274672711606471e-07 3.397739752285264e-06 -1.7473898080804811e-06 -2.8599154960282526e-06 -5.6775330959558984e-06 4.169585871282727e-06 -3.6665056194512307e-06
pcs.V22 -8.310810900732025e-06 2.3465654781846443e-06 -3.945775805717409e-08 1.2724536559235588e-10 9.96611468545284e-05 -8.725778750588961e-06 2.3975997517531606e-07 -2.1041454107675914e-09 7.6091990411619e-08 8.769022052747143e-08 -1.1513084133689801e-08 4.641785456379625e-08 -5.243495481902059e-08 -3.368315444458615e-08 -1.4293609603336554e-08 7.639913556476309e-09 8.976125334770428e-08 8.215564104931182e-08 -2.7107937031126115e-08 1.8823895580241611e-07 -9.92931910929519e-08 -9.557060332848293e-08 -2.62317656923709e-07 1.4985110144366477e-07 4.1195059862994484e-08 1.5487300305415285e-07 9.285126659350208e-08 4.231210743234434e-06 7.487144631367104e-07 3.6892386643743088e-06 -2.4538639173101417e-06 -7.869759623639237e-07 -6.102243316871488e-06 5.22177602494029e-07 1.275565160620544e-06
proband -5.9730568801979366e-05 4.324709119246642e-06 2.8998094658092047e-08 -2.1045109657931697e-09 -0.00025982776606470686 1.8949702913218758e-05 -5.721326751982279e-07 6.320210896282618e-09 2.326386768014414e-06 -6.144102538725192e-07 -7.378557841512936e-07 -4.6142503498964763e-07 2.4789920648411996e-07 -1.051270367374645e-06 -1.2754559006190688e-07 5.132636387995381e-07 -1.268910941346838e-06 -2.89099332616459e-07 2.326866917572675e-06 -6.928370415957298e-07 -6.513043161197979e-07 -1.923929336169307e-06 3.04933074189507e-07 1.3175785837070498e-06 -1.9015027114228174e-06 1.0643903031013896e-06 -9.274672711605811e-07 7.487144631364398e-07 0.0008228134869755053 -0.0003684800254080327 -0.00042717725614950687 -0.00011968718687905815 7.811800229462985e-05 1.1212232387305714e-05 -1.3757904339230106e-05
paternal 0.00020546829826489568 -9.801840624355603e-05 2.6096140636135905e-06 -2.1753587837932834e-08 -0.002505301925944189 0.00022015139303005102 -6.32868612308269e-06 5.967898663900106e-08 4.430804386017866e-06 8.572842593984555e-07 1.5462885925070952e-06 5.330354141581495e-06 2.221354232062724e-06 2.7144941085693576e-07 1.0965315460381187e-06 -2.5092505943906165e-07 2.0773864833680485e-06 2.963114369094422e-06 -1.624476360358125e-06 -2.175535767616933e-06 -2.02817829722845e-06 1.5863394618404372e-06 -2.219306288904388e-06 -4.380044299695511e-07 -3.2795612586643053e-06 -1.5616772201827132e-06 3.3977397522853195e-06 3.6892386643745226e-06 -0.0003684800254080406 0.003184081416865128 0.0002798390242482609 -0.002435705974835425 -0.001995462117221062 -4.43315089468484e-05 -0.00014535629698082431
maternal 0.00018668827866538188 5.646607993244382e-06 -2.3049120000674162e-07 5.303562554935111e-09 0.0003555829071727444 -1.4418498188951555e-05 3.447394062025277e-07 -4.0276935754502055e-09 -1.1067043779875568e-06 4.2290877950106275e-06 5.190267832746297e-07 2.5552428138786928e-08 1.689378709290384e-06 -6.587957973515134e-07 -2.7058002165601864e-06 -4.135227911092962e-06 2.822258257184244e-06 -3.0499643700096295e-07 -3.1274205549414167e-06 -1.5533797795896441e-07 2.107232954556502e-06 1.0398173110374183e-06 -3.7184657365868734e-06 -2.0617283129410442e-07 -3.406753924381737e-06 -6.443264013508592e-06 -1.7473898080806662e-06 -2.4538639173093303e-06 -0.00042717725614950904 0.0002798390242482416 0.002852744832918099 -0.00011572044630466802 -6.540437776872909e-05 -0.0021248245323352063 -0.001702647348487871
gpp -9.394473902849353e-05 0.000334491869303723 -8.635240539345747e-06 7.164831918894636e-08 0.006187202421423191 -0.0005263073938106228 1.436642699583161e-05 -1.2678756525133174e-07 -2.960596269277717e-06 -3.8124535820046226e-06 3.0460713139188325e-06 -3.5957956262161776e-06 -5.733216937516347e-06 1.4635965602578536e-06 2.1715951617772753e-06 2.1537019960297167e-06 -1.6215862900603148e-06 1.354229823873842e-06 6.600383202830403e-06 4.771164579165109e-06 9.46214545732025e-07 -3.7142934213090145e-06 4.398921810986902e-06 -3.975743318795466e-06 2.176845578311893e-06 -3.686486622574774e-06 -2.8599154960287244e-06 -7.869759623617072e-07 -0.00011968718687904716 -0.002435705974835485 -0.0001157204463047093 0.009639182673352977 -0.0054355763239424355 0.0008007219791010334 -0.0003765392670433801
