 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00010371897826226067 9.361058174407666e-06 -2.56591504491989e-07 2.385915554593703e-09 -8.343970906217848e-06 8.690673818621996e-07 -2.7768105577070555e-08 2.9783602886925767e-10 2.6723769231472996e-07 1.8644454554928733e-07 -1.9246905425493464e-07 -8.773996773106764e-08 -5.9201424361575526e-08 9.075171303000726e-08 -8.331717005845294e-08 6.603168959579416e-08 -1.1555719394525114e-08 -1.039869451969642e-07 -1.0377209074359198e-07 -4.3583635300051774e-08 -1.3097249654727962e-08 2.7680975158187082e-08 -3.22683487141918e-08 -2.99892659100885e-08 1.3492941011720956e-08 -5.5300686042045795e-08 4.743601527373944e-08 -2.441388879995454e-08 -9.456509553290947e-07
age 9.36105817439314e-06 0.0002993859195250372 -6.887920391484569e-06 4.921991588508719e-08 0.0038223985366936837 -0.0002896005926632886 6.653653676917753e-06 -4.745533602307028e-08 -3.294670224031072e-08 2.2102564133423216e-07 -1.0645955176021457e-07 1.9188860801424684e-07 8.170709939001417e-08 7.448189725528796e-08 1.1108723160489304e-07 8.83190554248732e-08 1.2679444565483425e-07 -3.8869739669798544e-07 -8.262213074560723e-08 6.512747064876143e-08 -1.9260925214865888e-07 -2.416837046655399e-07 -2.518601798932315e-07 2.528289479858393e-07 2.1541210172859463e-07 -1.6889747342345533e-07 1.9305069949712493e-07 3.6961997180938016e-07 3.959057492576751e-06
age2 -2.5659150448911875e-07 -6.887920391486289e-06 1.6148590417658092e-07 -1.1733271306726252e-09 -8.60251960407907e-05 6.657890756767652e-06 -1.5591443265416032e-07 1.130854562547444e-09 3.2853618157920563e-09 -4.971971523891548e-09 1.7330379381944878e-09 -4.696494062932481e-09 -2.0293794673733663e-09 -2.551701533732285e-09 -1.8352461570669947e-09 -1.2844356954653651e-09 -2.8714208763152758e-09 8.789148589019235e-09 2.245470009990059e-09 -1.2756163448274015e-09 4.131540400681594e-09 4.55442622369151e-09 4.6862305441526235e-09 -4.980321288441877e-09 -5.601497814719229e-09 3.4966094387023323e-09 -5.0449290086339735e-09 -8.497597028570133e-09 -8.962929061478483e-08
age3 2.3859155545836235e-09 4.92199158850879e-08 -1.1733271306723667e-09 8.661957400838008e-12 6.034932114941036e-07 -4.750933307008229e-08 1.1314767526964325e-09 -8.339210009225125e-12 -3.849143542163746e-11 3.873522089810099e-11 -1.16090217478349e-11 3.4346978005954754e-11 1.362435202324525e-11 2.313930264495378e-11 9.262709324701885e-12 5.876854371045361e-12 2.2211875899573324e-11 -6.174043560729876e-11 -2.0834691130154176e-11 6.552076333789617e-12 -2.8736236987950093e-11 -2.5410866085034085e-11 -2.7988822485581884e-11 2.9852420599751614e-11 4.3658945871500794e-11 -2.2602707479011427e-11 3.9649368373503444e-11 5.966612182628774e-11 5.991333197786387e-10
sex -8.343970911060034e-06 0.0038223985366988692 -8.60251960409063e-05 6.034932114948862e-07 0.1311236143186912 -0.00981582071372705 0.00022410187468512098 -1.5945679751066348e-06 -7.222396354615004e-07 -6.363569531755524e-07 2.7485630129162025e-07 6.835670946623132e-07 -2.1769883368399667e-06 -1.0539147510374624e-06 2.9904361321667194e-06 4.461352304612495e-07 -1.9150205809996797e-06 -3.387077684315907e-06 -1.4720249238725826e-06 3.908222021376575e-06 4.733323383033605e-07 -2.2488994278680685e-06 -5.025116365613993e-06 2.39342353708852e-06 2.7785484511254825e-08 -2.712607443455123e-06 4.057205836373304e-06 9.218992012003796e-07 5.799498740487318e-05
agesex 8.690673822183984e-07 -0.0002896005926636227 6.657890756775231e-06 -4.750933307013444e-08 -0.009815820713727594 0.0007546875489244651 -1.7585196836295895e-05 1.2718152372840834e-07 1.0356829903123645e-07 6.654413799383008e-08 -2.211422831496824e-08 -6.4889860365868345e-09 1.2425007590135685e-07 2.542041988471543e-08 -1.405920315350067e-07 -1.3514193580418145e-08 1.401029639362166e-07 2.706276539488652e-07 7.893334333307266e-08 -2.8917233593919917e-07 -8.840764273233704e-08 1.3753889674648036e-07 3.3721912898739474e-07 -9.875073430691726e-08 -7.738289622141523e-08 2.1342009813888376e-07 -3.460757489268631e-07 -8.238812626275737e-08 -5.209691765174064e-06
age2sex -2.7768105587705133e-08 6.653653676931096e-06 -1.5591443265446642e-07 1.1314767526985761e-09 0.0002241018746851464 -1.7585196836296884e-05 4.1741828867716295e-07 -3.0684562691159384e-09 -3.6126102713064877e-09 -1.8085000210483948e-09 4.852925971568179e-10 -2.2550739236163775e-10 -2.4301474408549727e-09 2.2879877972527713e-10 2.006286565651322e-09 -3.7057598083193474e-10 -2.700425995847102e-09 -6.188152205938284e-09 -1.8047576031299895e-09 6.322280403344347e-09 2.9834681248500785e-09 -2.0089538490964613e-09 -7.463955765710393e-09 3.13385456849175e-10 2.748741326349371e-09 -5.399947148508991e-09 8.589318420453009e-09 1.6261677943642058e-09 1.3619131676089643e-07
age3sex 2.978360289478421e-10 -4.74553360231633e-08 1.130854562549558e-09 -8.33921000923979e-12 -1.594567975106907e-06 1.2718152372842234e-07 -3.0684562691160993e-09 2.290641544579032e-11 3.0555956048737644e-11 1.5581632261886954e-11 -2.2816679867730908e-12 9.131596442104574e-13 1.7531779203079325e-11 -4.139771457364594e-12 -8.955109195748304e-12 5.508821399923921e-12 1.4489882241801927e-11 4.31856271763434e-11 1.3230348262582498e-11 -4.252161656853027e-11 -2.6361778942090232e-11 6.997879799926755e-12 5.3180536213322904e-11 1.1899804854178627e-11 -2.377755719437734e-11 4.2302627569459726e-11 -6.504353567215214e-11 -1.007223726061542e-11 -1.110387840748185e-09
pcs.V3 2.6723769231478386e-07 -3.294670223993397e-08 3.2853618157832485e-09 -3.8491435421573435e-11 -7.222396354495534e-07 1.0356829903029836e-07 -3.6126102712841753e-09 3.0555956048573235e-11 1.138980341238538e-06 7.740587515470973e-08 -3.009620751100171e-08 2.948198076527797e-09 7.1278216656911385e-09 1.869557540361474e-08 -6.459004965360315e-09 1.287215540346886e-08 1.0108432267014483e-08 -2.9667467288766714e-09 -1.0995183810994126e-08 1.5819885995380585e-08 -3.2814408789800764e-09 -1.2714471926846839e-08 -1.870168991564363e-08 -1.4363320008249155e-08 -5.307999219808025e-09 -1.4882322446450915e-08 9.098359079093377e-09 2.9670052833891465e-09 1.031177101610063e-06
pcs.V4 1.8644454554931147e-07 2.2102564133419767e-07 -4.971971523890933e-09 3.87352208980979e-11 -6.363569531759682e-07 6.654413799384758e-08 -1.808500021048482e-09 1.558163226188541e-11 7.74058751547097e-08 1.2064997157581482e-06 2.9470905032113232e-08 -4.416976649970257e-09 1.5704444260305823e-08 -2.3069908540307416e-08 -1.2127592220816627e-08 1.9537371002878814e-08 -3.934843183321027e-09 -2.3906926217239427e-09 7.94068003049106e-09 -1.0727173740739174e-08 -9.806412472864252e-09 1.2386915982888508e-08 8.213568613155518e-09 4.5445544185009645e-09 1.0908835438598377e-08 4.985537345934923e-10 3.3772819929316155e-09 3.998856007990833e-09 -6.66381154106734e-07
