 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
pcs.V5 -2.8252292483802834e-07 2.6234635335801316e-07 -5.514105796246353e-09 3.339402116136299e-11 4.689281032858287e-06 -2.540249925060278e-07 4.366932909550948e-09 -2.3070511923926457e-11 -3.840377340701748e-08 4.68430555283635e-08 1.5743878610879051e-06 1.1006594222420038e-08 -1.1209822583369458e-08 -3.74140474156015e-08 2.5362428272237493e-09 -5.892336544821219e-10 -4.670098749807356e-09 2.6159840910387e-08 2.6268216998450105e-08 1.5280003987904263e-08 2.1028985593465056e-08 2.1279451969058667e-08 -7.145255868780251e-09 -8.513790063281325e-09 9.17360144898186e-09 3.4242681760598575e-09 1.2143634141703833e-09 -1.0800611258234159e-08 9.507811771033259e-08 1.8239108745026734e-07 6.821014046905682e-08
pcs.V6 1.0184408785161908e-07 -6.729031594957391e-07 1.1648095298921034e-08 -6.561570334719884e-11 -2.329483069289105e-05 1.451037258974757e-06 -2.863310029737478e-08 1.7921441569861815e-10 -1.7072290557450268e-09 8.91598304769572e-09 1.1006594222419205e-08 1.5660555436112667e-06 6.188677475003358e-09 3.10422901521312e-09 3.415291950942364e-08 -8.954276116732296e-09 6.120433054355523e-08 9.893820380251863e-09 -2.8417143235901722e-09 -2.0986595968931404e-09 -1.2061629568563496e-08 6.641114592646513e-09 -3.784651379140767e-09 3.0956571569989844e-09 -1.7507450425880608e-09 5.025745647272705e-09 -3.055525318986426e-08 -1.2476200343681563e-08 -3.1265743240612306e-08 5.164759341025231e-07 2.60831395979848e-07
pcs.V7 -5.0494057797333677e-08 -6.923655578886952e-08 1.6348767337787122e-10 3.5330211571753226e-12 -8.573813540337961e-06 4.724274859184256e-07 -8.605844081832251e-09 5.364386647962593e-11 -5.812617567936549e-09 8.14200092754531e-09 -1.1209822583369708e-08 6.1886774750032155e-09 1.7772641061109602e-06 1.568770515410478e-08 2.2545258398031274e-09 -2.203156910029971e-08 3.9467894714076034e-09 -5.506368567820935e-09 1.7103752731730663e-08 -9.085328923392541e-09 -1.596302364067579e-08 -7.631581221247991e-09 -7.49193722780251e-09 1.2883898963293009e-08 1.2259789448145645e-08 -3.9612384820672654e-08 -2.8170812166513884e-09 -7.407013285333301e-10 -2.5874687769285707e-08 2.914923252838718e-08 -2.0830779749453555e-07
pcs.V8 -6.406168352931852e-08 2.1482923011448022e-07 -6.042980062790565e-09 4.9934661804948284e-11 -2.153895939190871e-05 1.276776393396665e-06 -2.4087734553882198e-08 1.475546070605413e-10 3.4260687470856504e-08 -3.2379884993324225e-08 -3.741404741560191e-08 3.104229015210936e-09 1.5687705154104317e-08 1.7509996778964942e-06 1.258878401980518e-08 -2.222059741064707e-08 -2.13061636716048e-09 3.112050487083271e-08 2.0804353347545743e-08 -3.1476387317814125e-08 1.6087114944748276e-08 2.326520203284369e-09 -1.375075027447265e-08 1.4925914148382547e-08 2.9095092434497716e-08 2.8664024460735974e-08 2.4032178557543794e-08 -2.749341583056957e-09 -3.8854605186935416e-08 1.7418130449525117e-07 -1.4584076766146917e-07
pcs.V9 3.4029352372641033e-07 6.692015891449346e-09 3.483005754915208e-12 -1.019599092012594e-12 4.1881234412513774e-05 -2.5002137388876057e-06 4.823596483280898e-08 -3.0189029891426545e-10 -2.6997384323694607e-08 -9.423066487844166e-09 2.5362428272246253e-09 3.4152919509426227e-08 2.254525839803653e-09 1.2588784019803632e-08 1.754526612311445e-06 -4.053743766386226e-10 3.156291363138867e-08 5.881578848445541e-09 2.8537610261207956e-08 -1.0406863076357733e-08 1.1935768163623678e-08 -5.536380115364903e-09 -5.302800670176492e-10 -2.5588763850066262e-09 -3.286139999257538e-08 -1.4606434702592167e-08 -4.188564343183537e-09 1.2908751833368198e-08 2.3697990429731898e-07 3.020307189971187e-07 -5.040408671879266e-07
pcs.V10 4.7594669493114723e-07 -4.159995868257787e-07 8.310239767843352e-09 -5.363305718381735e-11 1.3835730403334488e-05 -8.429600041190434e-07 1.6040268459505378e-08 -9.90265355665286e-11 1.0838579388009021e-08 3.2062409404417754e-08 -5.892336544821202e-10 -8.954276116729244e-09 -2.203156910029888e-08 -2.2220597410645657e-08 -4.053743766422987e-10 1.7462521284387073e-06 1.6331999970933082e-08 2.8052619336157126e-08 3.236789204983404e-08 1.4824926893620431e-08 -2.6844071604618723e-08 6.81740187822751e-09 2.5668068176109014e-09 3.795260373034565e-10 -2.5627070398472993e-09 4.270022587682022e-08 -1.4720776328998902e-08 -1.4852058720202121e-08 2.0647921275687964e-07 5.855906669047397e-07 1.0002823954748728e-07
pcs.V11 -7.109683128247906e-08 5.853431145888925e-07 -1.1682158993575048e-08 7.677420999085311e-11 6.04558119457027e-06 -3.3106560592125093e-07 6.384739997059951e-09 -4.2178144155059256e-11 1.1649825928750147e-08 -7.144202885079703e-09 -4.670098749806948e-09 6.120433054355342e-08 3.946789471407063e-09 -2.1306163671625083e-09 3.156291363139247e-08 1.6331999970934793e-08 1.7375322651699209e-06 -1.9669581256855355e-08 2.5194653903447846e-08 -1.2151718589314424e-08 -2.1373368814255956e-08 6.738430798531673e-09 1.885300516724884e-08 2.7273585611964695e-08 1.6035155944219316e-09 4.489333540197896e-09 -2.0340448520025276e-08 1.535225951190682e-08 -5.7593724257917096e-08 -4.8992650843526874e-08 2.8052599265632867e-07
pcs.V12 -2.1788577888454556e-07 4.700593340940021e-07 -7.853181669187477e-09 4.204695403270215e-11 2.357333244161801e-05 -1.3899346547414538e-06 2.644755601940183e-08 -1.6244654461819184e-10 -2.3290219349501457e-08 -4.191939708767054e-09 2.6159840910387487e-08 9.893820380253185e-09 -5.506368567820679e-09 3.112050487083177e-08 5.881578848445913e-09 2.8052619336159293e-08 -1.9669581256857383e-08 1.7230156461311341e-06 -9.099387379703764e-09 -1.3404303617817306e-08 -8.994492314382312e-09 1.6401807173935577e-08 5.709422929187447e-09 -5.504351984355163e-09 6.566668758631784e-09 2.6124651984062735e-09 -4.1302632326605586e-08 2.9131286355208358e-08 1.7898953134084752e-07 2.3905628377962006e-08 -4.17110900560474e-07
pcs.V13 -5.439273180894575e-07 3.706849442184952e-07 -5.843369906499008e-09 2.5344503318425766e-11 -1.4295923799568647e-05 8.797516575884453e-07 -1.7968664867448426e-08 1.1775078881745602e-10 -1.386988541146946e-08 -1.591370892256275e-09 2.6268216998449444e-08 -2.841714323588918e-09 1.7103752731731195e-08 2.080435334754816e-08 2.8537610261203995e-08 3.236789204983146e-08 2.5194653903448723e-08 -9.099387379705668e-09 1.7679196012024099e-06 9.134986864813933e-09 -8.116551448812438e-09 1.9832151115455028e-08 -3.116309242724753e-08 2.4691968422742267e-10 4.014275148572413e-09 -7.116587824085856e-09 1.6891879606685295e-08 9.79121691549799e-09 1.0366650076709768e-07 -5.693987827899775e-07 -2.1512533967233486e-07
pcs.V14 6.879903184753966e-08 -2.5168825875090406e-07 5.68523651361199e-09 -4.189745440741617e-11 -4.319989509011206e-06 3.605057994005293e-07 -8.794345593569715e-09 6.549313782711208e-11 2.7602105531826476e-08 2.4044895812623893e-09 1.5280003987904118e-08 -2.0986595968931143e-09 -9.085328923392453e-09 -3.147638731781343e-08 -1.0406863076358706e-08 1.4824926893619586e-08 -1.2151718589313897e-08 -1.3404303617817725e-08 9.134986864813571e-09 1.7557025129374493e-06 1.3559894820501149e-08 -2.8697929435432754e-09 2.7668969128440964e-08 -3.6054787005363164e-09 -1.6545042811399714e-08 -1.2113949385035924e-08 -1.435538265287192e-08 -3.131606085788752e-08 -1.2976325278956225e-08 4.4313133028289877e-07 2.393328591631088e-07
pcs.V15 -1.7399013920303873e-07 4.722654634417458e-07 -8.290068821877035e-09 4.659472907069591e-11 1.4562443934983762e-05 -9.013302002494382e-07 1.825840058656031e-08 -1.196364903806593e-10 3.0372480900152557e-09 -1.0911668010875362e-08 2.1028985593465446e-08 -1.2061629568563165e-08 -1.5963023640675763e-08 1.6087114944747175e-08 1.1935768163625223e-08 -2.684407160461699e-08 -2.1373368814257153e-08 -8.99449231438178e-09 -8.116551448811468e-09 1.3559894820501274e-08 1.7608585834648173e-06 -1.9800730743651057e-09 3.4335800436840116e-09 1.7761820385018644e-08 -5.386882034847296e-09 -3.0870050290633884e-09 -4.077302350359519e-08 5.893289024734191e-09 1.482580464232228e-07 -8.4994379621813e-07 6.375930232962332e-07
pcs.V16 2.510783001693829e-07 -4.358242359785431e-07 7.456525076219548e-09 -3.7937434252746444e-11 8.399358943256694e-06 -5.905860481268539e-07 1.373413682159969e-08 -1.0127143259802729e-10 -1.605837509381141e-08 -1.0640891385608692e-09 2.1279451969058767e-08 6.641114592647709e-09 -7.631581221247792e-09 2.3265202032843496e-09 -5.536380115365591e-09 6.817401878228239e-09 6.738430798530539e-09 1.6401807173934975e-08 1.9832151115456358e-08 -2.869792943542891e-09 -1.9800730743657186e-09 1.7360658039862872e-06 8.623120072262613e-09 1.3359288199440507e-08 -2.2892212120923465e-08 -1.0176401380031084e-08 -1.83897705087714e-08 -1.2990237932511757e-08 -1.1460657312962137e-07 3.2900780909047175e-07 1.7035138022495082e-07
pcs.V17 -7.080761308836394e-08 -1.224551025376895e-06 2.2848955953493435e-08 -1.3743993983538897e-10 -4.427563849137056e-05 2.676681637322308e-06 -5.2288785905232733e-08 3.308718132403557e-10 -2.274002691644058e-08 3.145974078338328e-10 -7.14525586878187e-09 -3.7846513791393174e-09 -7.4919372278018e-09 -1.3750750274467515e-08 -5.302800670259567e-10 2.566806817604446e-09 1.8853005167251786e-08 5.709422929183652e-09 -3.116309242724905e-08 2.7668969128441315e-08 3.4335800436823825e-09 8.623120072259827e-09 1.777039673481886e-06 2.7272112793780853e-08 -1.0122760887245572e-08 -1.313523419724557e-08 -1.8663055583635397e-08 -3.4543035450625076e-08 -1.0454022327907938e-07 -2.3142753071966094e-07 3.01680280233125e-07
pcs.V18 1.4840551707040128e-07 -2.5825089923926887e-07 4.95190279434966e-09 -3.240488023769909e-11 6.148545832629868e-06 -3.1902226152830695e-07 4.324610747202388e-09 -1.0951956276942622e-11 -3.023715462770077e-08 2.9041433146231752e-09 -8.513790063281196e-09 3.095657156999602e-09 1.2883898963293125e-08 1.49259141483826e-08 -2.5588763850069922e-09 3.795260373037721e-10 2.7273585611964185e-08 -5.5043519843554724e-09 2.4691968422786847e-10 -3.6054787005360877e-09 1.7761820385018306e-08 1.3359288199440459e-08 2.727211279378232e-08 1.698027219052423e-06 -1.2414743199883692e-08 -5.841932513361195e-09 -4.179175319527136e-09 -1.12481306187018e-08 9.065433303192448e-08 -2.947318645339435e-07 7.456108000863438e-08
pcs.V19 -7.055388455859814e-07 2.1163332337574843e-06 -4.232366599437723e-08 2.721278235669597e-10 5.791398826568131e-06 -3.987341182178248e-07 8.729934755394845e-09 -6.07497204537754e-11 -1.815590807816987e-08 2.1312400396871955e-08 9.17360144898318e-09 -1.7507450425961397e-09 1.2259789448143329e-08 2.9095092434490268e-08 -3.286139999256092e-08 -2.5627070398420848e-09 1.6035155944232483e-09 6.56666875863981e-09 4.014275148567725e-09 -1.6545042811401948e-08 -5.3868820348422165e-09 -2.289221212091941e-08 -1.0122760887259611e-08 -1.2414743199881978e-08 1.7160826947825368e-06 1.4373113308988142e-08 -7.3786458288757716e-09 8.563956229544392e-09 -2.415968775233386e-07 -2.756206650595738e-07 3.345436426374835e-08
pcs.V20 -8.242384092418189e-08 -2.007620187869112e-08 7.674408455928776e-10 -5.823424998645442e-12 1.4183690618352072e-05 -7.504736106658974e-07 1.2364283047567324e-08 -6.44722051035114e-11 -3.0630970388495984e-08 1.291251126749591e-08 3.424268176060193e-09 5.025745647273162e-09 -3.96123848206726e-08 2.8664024460735176e-08 -1.4606434702591095e-08 4.2700225876821595e-08 4.4893335401969016e-09 2.6124651984065452e-09 -7.1165878240852655e-09 -1.2113949385035723e-08 -3.087005029063502e-09 -1.0176401380030648e-08 -1.3135234197244034e-08 -5.841932513360895e-09 1.437311330898379e-08 1.7667147037062987e-06 1.2807876868638168e-08 9.620499347485626e-09 3.933469436221346e-07 -7.053650962109699e-07 -1.3114662370070886e-07
pcs.V21 1.4435541038282465e-08 1.36251427421623e-07 -4.714277768065488e-09 4.184366762444991e-11 -2.6199262088966406e-06 -5.020836797571146e-08 4.7799654292523575e-09 -5.207830316721955e-11 1.923508367059096e-08 -1.63890278152809e-10 1.2143634141703595e-09 -3.055525318986435e-08 -2.817081216651444e-09 2.4032178557543394e-08 -4.188564343183015e-09 -1.4720776328998576e-08 -2.034044852002547e-08 -4.130263232660543e-08 1.689187960668547e-08 -1.4355382652871925e-08 -4.07730235035951e-08 -1.838977050877122e-08 -1.866305558363547e-08 -4.179175319527e-09 -7.378645828876612e-09 1.280787686863843e-08 1.7142379308400659e-06 -8.305667945506523e-09 -1.7947674719617873e-07 -1.1910054365873597e-07 -1.9154114041863043e-07
pcs.V22 -2.819352938131001e-07 5.982618277161797e-07 -1.1754983356987923e-08 7.231721363692732e-11 -8.78758261784983e-06 5.976743144129143e-07 -1.3293440232380551e-08 9.373916168837025e-11 -2.8955250666927983e-09 -1.4427470865657073e-09 -1.0800611258234313e-08 -1.247620034368284e-08 -7.407013285335444e-10 -2.749341583057009e-09 1.2908751833368928e-08 -1.485205872020274e-08 1.5352259511907922e-08 2.9131286355209e-08 9.791216915496583e-09 -3.1316060857888e-08 5.893289024734876e-09 -1.2990237932511615e-08 -3.45430354506279e-08 -1.1248130618701827e-08 8.563956229548538e-09 9.620499347485934e-09 -8.30566794550624e-09 1.7721632353624804e-06 -6.119949157913796e-08 1.5922073207854005e-07 -2.903244026091768e-07
proband -1.032626673716511e-05 -1.0673374701474442e-06 3.977263362732479e-09 4.131104351869425e-11 8.053082113883594e-05 -6.146540240384222e-06 1.5004788140360142e-07 -1.1735289717732785e-09 2.55004736464596e-07 -8.407922431998798e-08 9.507811771032108e-08 -3.126574324053152e-08 -2.5874687769261474e-08 -3.8854605186880174e-08 2.369799042972011e-07 2.0647921275685224e-07 -5.7593724257946074e-08 1.7898953134077688e-07 1.0366650076715103e-07 -1.2976325278934002e-08 1.482580464231733e-07 -1.1460657312964696e-07 -1.0454022327892628e-07 9.065433303191337e-08 -2.415968775234084e-07 3.933469436221017e-07 -1.794767471961846e-07 -6.11994915791137e-08 0.00020163441066065163 -0.00011785281107959809 -0.00011067227911417857
paternal 2.146483141634156e-05 -2.7512378545126323e-06 1.9735562927367707e-08 2.5328977600316738e-11 0.00023131258034408245 -1.4991397562541575e-05 3.0116737966692617e-07 -1.9090584684545777e-09 1.205270169104836e-06 -7.680220425103287e-07 1.8239108745029336e-07 5.164759341024225e-07 2.9149232528352616e-08 1.7418130449514447e-07 3.020307189973172e-07 5.855906669048249e-07 -4.899265084352166e-08 2.3905628378070697e-08 -5.693987827900225e-07 4.431313302828734e-07 -8.499437962180635e-07 3.2900780909052315e-07 -2.3142753071982545e-07 -2.947318645339194e-07 -2.756206650596245e-07 -7.0536509621092e-07 -1.1910054365873207e-07 1.5922073207848708e-07 -0.00011785281107959698 0.00030876512884650146 -5.79980057524129e-05
maternal 1.3723711581946193e-06 7.018791881796511e-06 -1.1902070620119874e-07 6.587244460556368e-10 -0.0002937605198777598 1.620949630548038e-05 -2.855184573701367e-07 1.579690074743562e-09 7.44604599569789e-07 -6.683435435621989e-07 6.821014046905653e-08 2.608313959797945e-07 -2.0830779749455018e-07 -1.4584076766149082e-07 -5.040408671878703e-07 1.0002823954748208e-07 2.8052599265636107e-07 -4.171109005604369e-07 -2.1512533967237748e-07 2.3933285916309297e-07 6.375930232962634e-07 1.7035138022495982e-07 3.016802802330096e-07 7.456108000863898e-08 3.345436426385633e-08 -1.3114662370068724e-07 -1.9154114041862495e-07 -2.9032440260918784e-07 -0.000110672279114179 -5.7998005752411455e-05 0.0002971326814046815
