 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gpm gmp gmm
pcs.V5 2.253526902508254e-06 8.193659025975174e-06 -1.631356524189044e-07 1.07319885774695e-09 0.0005519880386705363 -3.717826732684666e-05 8.141189490590491e-07 -5.786828570152851e-09 1.9273815815040974e-07 1.780194535022422e-07 5.421177664596333e-06 7.227644335383744e-08 -2.0690527886072731e-07 -8.028086520149108e-08 -3.908716841701796e-07 -1.6517183723578823e-07 -3.560573897799458e-07 3.680826124623547e-07 3.186633961582632e-08 -6.984955176806583e-08 1.3987612096964521e-07 -1.2529494710876205e-07 -7.214406730288886e-09 -3.115303801326014e-07 2.2046002109159293e-07 1.8853835535658883e-07 1.8019037670900966e-07 -4.1033805120942815e-08 9.072649027413972e-07 -1.3927820788506346e-06 3.084053704931959e-07 1.8133386647140944e-05 -1.1594509904159533e-05 1.4480014366680099e-05 -9.98751430554171e-06
pcs.V6 -1.3304192421785408e-05 -5.213575948826867e-06 1.316442101871248e-07 -1.1711522287083331e-09 3.928892278315516e-06 -2.1103900604048086e-06 1.0225924722501184e-07 -1.2158769895279065e-09 -9.276494092590752e-08 3.0705669800201703e-07 7.22764433538403e-08 5.404115520241324e-06 -1.649054724329478e-08 2.410146373216846e-07 2.3182564745856497e-07 -2.716429813517842e-07 3.9034040621885815e-07 -8.291450196760309e-08 7.664570131517063e-08 4.470986595673781e-08 3.4986484763212534e-08 3.924742575541809e-08 -3.4403311328593837e-07 1.48323864640376e-07 -1.5231138330877552e-07 9.630453147275557e-09 -2.76284698668337e-07 3.032047010192386e-07 6.607007936749219e-07 4.723299987657095e-06 -4.692725085637612e-06 6.492764826393835e-06 -1.131619590941186e-05 6.4452006341502434e-06 1.0618929141538941e-05
pcs.V7 5.454460005551449e-06 -2.2865056902806657e-05 4.963191198210498e-07 -3.5849327542970267e-09 -0.0010493828798506647 7.476182619011404e-05 -1.7534635563731669e-06 1.3524892880435447e-08 6.235664897543827e-08 -1.7682170161876407e-07 -2.069052788607001e-07 -1.6490547243292185e-08 6.7365510378798175e-06 1.919353934101618e-07 5.384465993740414e-08 -2.999657992449527e-07 2.2769963750466815e-07 -4.554599257182441e-07 -1.832698892826426e-07 -4.0885555409643453e-07 2.3063018086837266e-07 -2.1581764791913114e-07 -1.4704871460676766e-07 -8.074149006020062e-08 1.527806274549274e-07 6.936002401002342e-08 3.7325269841566866e-08 -2.5869248561362276e-08 2.8742656060870984e-07 3.6739172099048384e-06 1.3274544610739478e-05 -2.0656135146953626e-05 1.3421307055751807e-05 -2.7598223474931796e-05 5.68786665998845e-06
pcs.V8 -3.858964161419798e-05 -3.467974119010568e-05 8.799854618984629e-07 -7.327662133643008e-09 -0.0001355233442229342 6.768312024984863e-06 -7.644797763255672e-08 -1.2931138900343214e-10 4.3206790895354243e-07 -1.2238394691713245e-07 -8.028086520142444e-08 2.4101463732168194e-07 1.9193539341005336e-07 6.40142975848314e-06 7.854509443800721e-08 -9.520324413055677e-08 3.27225842657902e-07 4.312784706299881e-07 1.190108122761864e-07 -4.995589296185111e-07 -3.449957746026606e-08 -2.294213889553946e-07 -3.732837314907237e-08 1.2825741163333777e-07 2.1894127055533656e-07 3.690880017463413e-07 3.1979187929572425e-08 -1.5727108787026256e-07 -1.0297582747129026e-06 2.2720485610791687e-06 3.916247721266576e-06 3.1047763184073666e-05 -3.257601300411706e-05 -3.169286228291486e-05 2.044026028471011e-05
pcs.V9 3.1803450501709935e-06 8.157323325908319e-06 -1.5049655729728867e-07 7.522229961859753e-10 8.35432268720537e-05 -3.0785442144411516e-06 -1.1474093661684113e-08 9.104065092700437e-10 -2.9891225138591195e-07 -7.976861620665077e-09 -3.9087168417019335e-07 2.3182564745856333e-07 5.38446599374252e-08 7.854509443799623e-08 6.65797333992887e-06 5.9501982452410614e-08 3.4257627066615055e-07 -1.8842085844003166e-07 -1.0013234983814906e-07 -4.3109055488421005e-07 6.648951280762918e-08 2.1667667896802905e-08 1.6473675028385183e-07 -4.207797351568096e-08 -5.187967195971584e-07 -2.457286082015889e-07 -6.848703250499987e-08 1.6338799378294843e-07 7.665507934787017e-07 5.41789122205923e-06 -2.887877987554902e-06 -8.636611336490784e-06 -1.792385933612873e-06 1.1055935470826607e-05 -1.1384557875728735e-05
pcs.V10 1.2483015654263798e-05 3.204098464479123e-05 -8.046660204573016e-07 6.591063555532353e-09 0.0011132670365811513 -8.314049527666418e-05 2.015601273660309e-06 -1.5883623274098738e-08 2.7318770909620153e-07 2.3761955159005553e-07 -1.6517183723585848e-07 -2.716429813517851e-07 -2.9996579924487295e-07 -9.520324413065374e-08 5.950198245242616e-08 6.861698431718155e-06 -1.122458570748306e-07 2.174585543568022e-07 3.161880661830247e-07 3.453134892318526e-07 9.568423060600287e-08 5.36837593674866e-08 7.256959664555672e-07 1.58516372617333e-08 3.4028368798547336e-08 4.217058047772802e-07 1.3407448769303823e-07 -2.469565188840507e-07 3.6876973692055126e-06 4.546135353014548e-06 -1.5934497939280774e-05 -3.644231141279053e-06 -3.386790880624688e-06 2.7243925180459604e-05 1.5296502661164591e-06
pcs.V11 -1.36918899815645e-05 -1.9584025319548303e-06 7.156932279322674e-08 -7.511568096352895e-10 -7.986522674950205e-05 2.7654540553158187e-06 1.458105279199366e-08 -7.512169521339847e-10 -4.564269185790998e-07 1.691086040639045e-07 -3.5605738977996856e-07 3.9034040621885783e-07 2.2769963750472056e-07 3.2722584265792125e-07 3.4257627066614743e-07 -1.1224585707489609e-07 6.846983426753873e-06 -7.704368275691491e-08 3.864939269716448e-07 -1.386032154567864e-07 2.5654030252939885e-07 -3.087634359904672e-07 9.755629396909697e-08 5.646609438425217e-07 -2.03877506188275e-07 4.0974290710121804e-08 -2.396939598858212e-07 2.1325920318576741e-07 -4.27316598701345e-06 1.108450946859112e-06 1.4503304159082403e-05 -1.1050719170170628e-05 9.801665733480094e-06 -1.639196372747855e-05 -1.3952245227862848e-06
pcs.V12 -1.3745906261201206e-05 -2.7034410685528146e-05 6.599568514590882e-07 -5.161703130076565e-09 0.0004317272752566819 -3.153059770752418e-05 7.605705958448816e-07 -6.078851597441769e-09 1.7796794437909524e-07 -3.0139685106554605e-07 3.6808261246243716e-07 -8.291450196760714e-08 -4.5545992571841266e-07 4.312784706299184e-07 -1.8842085844000628e-07 2.1745855435700873e-07 -7.704368275691102e-08 6.29379309058382e-06 -1.8445843233514402e-07 -2.165444832876927e-08 -9.339725847128885e-09 -3.79459272588585e-07 -1.6388221912656076e-08 -3.112987754421772e-07 2.246405702227468e-08 1.3923680859901978e-07 -1.5888557291057587e-07 2.371156640232279e-07 2.568073977344117e-06 3.3137899652226247e-06 -9.82485762802898e-06 2.7898292053419056e-05 -3.2514015028985815e-05 2.6477634608203228e-05 -1.5204143270537619e-05
pcs.V13 -3.206284462539627e-05 2.2009245798270693e-05 -4.1290870726330075e-07 2.1964138338606428e-09 0.0003283927864154651 -2.630209680577555e-05 6.62748924753044e-07 -5.314250856222667e-09 -7.355228980350109e-08 1.599609754670017e-07 3.186633961575361e-08 7.664570131517196e-08 -1.8326988928252492e-07 1.190108122761696e-07 -1.0013234983815281e-07 3.161880661829273e-07 3.864939269716741e-07 -1.8445843233524675e-07 6.542669192392191e-06 -4.9171383002249075e-08 4.842426778217333e-07 2.1202512986150767e-07 -2.603519606518202e-07 1.5574271295495877e-07 -1.4447062373716373e-07 2.400000884876635e-07 -1.3578326417735162e-07 -8.848197570535644e-08 3.3158366669806184e-06 -7.697097800531599e-06 -6.10154438554457e-06 9.162353608788265e-06 -9.196651429562668e-06 6.467954905865166e-06 3.5053236426953044e-07
pcs.V14 -1.4443509548360412e-05 2.8831627129026047e-06 -1.1018246457894514e-07 1.109250538996979e-09 0.0003318297268806257 -2.8647479047612043e-05 8.049041433454301e-07 -7.297111551044718e-09 8.82099888250842e-08 -2.1367817383171966e-07 -6.984955176808047e-08 4.470986595673809e-08 -4.0885555409641886e-07 -4.995589296185342e-07 -4.310905548842034e-07 3.45313489231858e-07 -1.3860321545676548e-07 -2.1654448328821503e-08 -4.917138300222137e-08 6.547526039277579e-06 2.1006443066104309e-07 -2.106490439199916e-08 -1.7469864979023057e-07 -4.322436575607752e-08 -3.3815842397473525e-08 -3.1733089402473713e-07 -4.6529984847588513e-07 1.4236614780384805e-07 -1.078142108734233e-06 2.2991968954520422e-06 -6.187422586491922e-07 -4.862593923098834e-06 9.023728352374049e-06 1.679326945161802e-05 -7.863694697696752e-06
pcs.V15 -2.6966854964550944e-05 -3.297771736578251e-05 8.303653830628653e-07 -6.89967664813102e-09 -0.0001743858771250989 1.3044660156224957e-05 -3.199048747732944e-07 2.5910752853404312e-09 3.5534040309451695e-07 -4.3275242407884957e-07 1.3987612096973524e-07 3.498648476320886e-08 2.3063018086821553e-07 -3.4499577460280455e-08 6.648951280764159e-08 9.568423060615544e-08 2.565403025293726e-07 -9.33972584704534e-09 4.842426778217659e-07 2.100644306610829e-07 6.787492697311987e-06 -1.1774147707597619e-07 2.2792934570471283e-08 1.9493868176278486e-07 -8.90819650042649e-08 -1.8369095547887163e-07 -4.4044306994489745e-07 -1.3281552525952959e-07 2.0306608542093463e-06 -5.3328215211752685e-06 1.1309714610775915e-05 -1.4453080467213166e-05 1.496150365865809e-05 4.251121029354809e-06 -1.29655366798696e-05
pcs.V16 1.414791871791975e-05 -3.7963539504954523e-07 -7.560133757024484e-08 1.2061228054628766e-09 -0.0002254489825984855 1.405512848379348e-05 -2.790781599001226e-07 1.8270680429624253e-09 1.7901965253678435e-07 1.373535710070633e-07 -1.25294947108765e-07 3.924742575542204e-08 -2.1581764791911685e-07 -2.2942138895535798e-07 2.1667667896794362e-08 5.3683759367454776e-08 -3.087634359904725e-07 -3.7945927258854564e-07 2.1202512986147588e-07 -2.1064904392001683e-08 -1.177414770759357e-07 6.953366633431057e-06 -1.0905951571825658e-07 1.9402828469235207e-07 -2.8888742040652446e-07 -2.2994108786491244e-07 -3.395888204074165e-07 5.744697027443853e-08 -1.118770332950352e-06 -1.264746327189618e-06 -3.4712928930248787e-06 -1.9867422841782423e-05 2.6129469578822353e-05 -1.7489542348700795e-05 2.2056274071577133e-05
pcs.V17 5.480995229574144e-06 3.304079244886691e-06 -8.800470550742663e-08 6.918226490176765e-10 -0.0003134089166262475 2.2242269690374777e-05 -5.290540481973763e-07 4.11328569177103e-09 -9.478997037544533e-08 3.8334720897758347e-07 -7.214406730317906e-09 -3.440331132859381e-07 -1.470487146066979e-07 -3.732837314903169e-08 1.647367502838406e-07 7.256959664554684e-07 9.755629396908674e-08 -1.6388221912634668e-08 -2.6035196065187924e-07 -1.7469864979025762e-07 2.2792934570527346e-08 -1.0905951571824453e-07 7.083957132331446e-06 2.415112773763812e-07 5.308112592579408e-07 1.5797783930772012e-07 1.7858107927101512e-07 -4.978119564103404e-07 -1.925651841172124e-06 -1.2651139204638764e-06 -8.743126089880335e-06 1.4314883745255607e-05 -1.3398572840380414e-05 1.061865764929409e-05 5.099702981897679e-06
pcs.V18 2.567893717898865e-06 3.740178145754966e-05 -8.669688497601963e-07 6.4869120526673304e-09 0.0008923825640710837 -6.18101270665357e-05 1.3830125109051267e-06 -1.0039061091367533e-08 3.117890104717422e-08 7.216579294554292e-09 -3.1153038013267256e-07 1.4832386464037505e-07 -8.074149006011542e-08 1.2825741163325482e-07 -4.207797351567255e-08 1.5851637261714383e-08 5.646609438425741e-07 -3.1129877544235855e-07 1.5574271295503222e-07 -4.3224365756086786e-08 1.9493868176265804e-07 1.940282846923892e-07 2.415112773764644e-07 6.0426117547771295e-06 -2.1857497309982814e-07 1.6732229208736784e-07 -1.2391279143507497e-07 3.1430332481875416e-07 1.3883232238142674e-06 4.2747221330887196e-06 4.4826618284969824e-07 -8.43132291909724e-06 -1.3084013269426845e-06 -3.178363305708051e-05 2.939577267727117e-05
pcs.V19 -1.7672334051238456e-05 -4.554996301385641e-05 1.1221631032996298e-06 -8.93512374168527e-09 -7.43520305912007e-05 5.588778457830411e-06 -1.347122084235761e-07 9.857118580821242e-10 -1.5311365781039623e-07 4.1307303404973547e-07 2.2046002109169915e-07 -1.5231138330878198e-07 1.5278062745474403e-07 2.1894127055530723e-07 -5.187967195971376e-07 3.4028368798727515e-08 -2.0387750618830297e-07 2.2464057022357597e-08 -1.4447062373711428e-07 -3.381584239743224e-08 -8.908196500427686e-08 -2.888874204065768e-07 5.308112592578826e-07 -2.1857497309966938e-07 6.409882129841308e-06 4.699056307368283e-07 1.827586009276059e-07 -7.011272782902533e-08 -4.737824506780687e-06 -8.485168866207402e-06 -7.567042587562264e-06 -1.4723152503137654e-07 1.294612133070233e-05 -1.983401257362599e-06 1.6956030094253107e-05
pcs.V20 -1.499235166631876e-05 1.2899065904283747e-05 -2.124605372011879e-07 9.006557573199487e-10 0.0005608809137811587 -3.741139463048405e-05 8.0050639288199e-07 -5.512440968737301e-09 -2.5005617793325535e-07 2.5206686835180886e-07 1.8853835535656898e-07 9.630453147271593e-09 6.936002401003254e-08 3.690880017462737e-07 -2.4572860820157684e-07 4.2170580477731484e-07 4.097429071014668e-08 1.392368085989161e-07 2.400000884877257e-07 -3.1733089402473507e-07 -1.8369095547896113e-07 -2.299410878648998e-07 1.5797783930776117e-07 1.673222920874116e-07 4.6990563073671615e-07 6.507503010379528e-06 2.5004402426855854e-07 1.6270560468444894e-07 4.07955330350838e-06 -1.0214935604428473e-05 -1.568721244629105e-05 1.579499619702447e-05 -9.715804874414472e-06 1.660862343948259e-05 6.206209370462022e-06
pcs.V21 2.8438833373035587e-05 1.350184656892697e-06 -7.878389188280727e-08 1.143636666515125e-09 -0.0005012640850163909 3.536381530004664e-05 -8.269229535867027e-07 6.296280195428219e-09 2.0709603107888785e-07 4.039597490593066e-08 1.8019037670899401e-07 -2.762846986683336e-07 3.732526984161929e-08 3.197918792963916e-08 -6.848703250501615e-08 1.34074487692944e-07 -2.396939598858395e-07 -1.5888557291051102e-07 -1.3578326417742444e-07 -4.6529984847590657e-07 -4.4044306994481216e-07 -3.3958882040741045e-07 1.7858107927099567e-07 -1.239127914351631e-07 1.827586009277044e-07 2.500440242685241e-07 6.630602119270818e-06 -1.6339012717970407e-08 -2.9146851061564006e-06 1.3785730365625835e-05 -4.329703472136293e-06 -2.913761959874907e-06 -2.2765001730657674e-05 1.839521839192314e-05 -1.292549615162986e-05
pcs.V22 -2.35252000350253e-05 -2.181544285648357e-06 1.3535019056652436e-07 -1.7865133292122902e-09 -4.053259730923277e-05 2.6775673957995584e-06 -6.076261235204098e-08 4.5701573353765755e-10 -2.0313133519895305e-07 -2.810020762428885e-07 -4.103380512095094e-08 3.0320470101923736e-07 -2.5869248561340703e-08 -1.5727108787025687e-07 1.6338799378294856e-07 -2.4695651888407995e-07 2.13259203185765e-07 2.3711566402322428e-07 -8.848197570536575e-08 1.4236614780383582e-07 -1.328155252595169e-07 5.744697027444094e-08 -4.978119564103362e-07 3.1430332481873515e-07 -7.011272782901604e-08 1.6270560468444153e-07 -1.6339012717963237e-08 6.811084236524078e-06 8.362916306256272e-07 8.208499402902533e-06 -8.443069084961107e-06 -9.902175868081004e-06 -2.796005506586731e-06 1.434821339976895e-05 -9.809325747456815e-08
proband -6.361834898543265e-05 6.606659480168585e-05 -1.5379976721686785e-06 1.0605897395684292e-08 0.0037483215486669758 -0.0002714700892806855 6.290778156441236e-06 -4.6629524587683776e-08 4.753202505845e-06 -2.1987765592662223e-06 9.072649027415007e-07 6.607007936749437e-07 2.874265606082966e-07 -1.0297582747132449e-06 7.665507934787667e-07 3.687697369206253e-06 -4.273165987013257e-06 2.5680739773437607e-06 3.315836666981172e-06 -1.0781421087339879e-06 2.030660854208782e-06 -1.1187703329503823e-06 -1.925651841172023e-06 1.3883232238148743e-06 -4.737824506781292e-06 4.079553303508622e-06 -2.914685106156447e-06 8.362916306256903e-07 0.0011966629101276475 -0.000631323190028353 -0.0006208354416714535 3.1249444115896347e-05 0.00012730609385959421 5.1171770635982005e-05 -0.00010608208727267562
paternal 0.00020259047029647022 -0.0014693577523941207 3.384381070618172e-05 -2.526930104699841e-07 -0.016364054807138033 0.0011722456808923466 -2.762618702321523e-05 2.1535509925813446e-07 6.876631162275283e-06 5.8672418745251625e-06 -1.3927820788463778e-06 4.723299987657132e-06 3.6739172098978373e-06 2.2720485610799945e-06 5.417891222059515e-06 4.5461353530205645e-06 1.108450946857655e-06 3.313789965228239e-06 -7.697097800531141e-06 2.299196895453873e-06 -5.3328215211736e-06 -1.2647463271916168e-06 -1.2651139204670756e-06 4.274722133093324e-06 -8.48516886620473e-06 -1.021493560442466e-05 1.3785730365621563e-05 8.208499402902038e-06 -0.0006313231900283246 0.006067678432852828 0.0006719004815949206 -0.004788028021972785 -0.004001232868514429 -0.0009389424129186339 0.00046426143465356395
maternal 3.0271247376670016e-05 0.00010335987040337344 -9.423046104424629e-07 3.7248328367083516e-10 -0.004848022289829688 0.00039322909080499757 -9.981108653453512e-06 8.025141588888551e-08 -9.804046125303045e-06 -8.94823548780926e-06 3.084053704923031e-07 -4.692725085637648e-06 1.327454461074148e-05 3.916247721267209e-06 -2.887877987555066e-06 -1.5934497939283332e-05 1.4503304159082213e-05 -9.824857628029093e-06 -6.101544385545774e-06 -6.187422586500276e-07 1.1309714610776935e-05 -3.471292893024526e-06 -8.743126089880074e-06 4.482661828476799e-07 -7.567042587561476e-06 -1.568721244629215e-05 -4.329703472135574e-06 -8.44306908496116e-06 -0.0006208354416714595 0.0006719004815949854 0.005563122243198677 -0.0003909124734500516 -0.0003017741558062316 -0.005088824453052026 -0.002780593838828449
gpp 0.0013986976654513216 0.008857777729497798 -0.00020900253813288313 1.614969567747396e-06 0.2114071949577483 -0.015036781982900089 0.00035053292394487474 -2.680515749365071e-06 -1.317077744755445e-05 -1.1184561765658348e-05 1.8133386647117525e-05 6.492764826393735e-06 -2.065613514692094e-05 3.104776318405663e-05 -8.636611336489764e-06 -3.6442311412971082e-06 -1.1050719170156908e-05 2.7898292053371802e-05 9.162353608801731e-06 -4.862593923104816e-06 -1.445308046724053e-05 -1.9867422841771062e-05 1.4314883745279058e-05 -8.43132291910829e-06 -1.472315250669887e-07 1.57949961970076e-05 -2.9137619598485747e-06 -9.902175868075356e-06 3.1249444115715034e-05 -0.004788028021973637 -0.0003909124734495414 0.06636865464819773 -0.05842680625344155 0.0010859493945658283 -0.0004329409759878513
