 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband sibling paternal maternal
pcs.V5 -2.638487742037244e-07 -6.896472472571848e-08 8.466117581624164e-10 -5.596101577296569e-12 -8.322993968293991e-07 5.586320229298934e-08 -1.0881246308021982e-09 7.360656839920383e-12 -3.7944784771587674e-08 5.7218240073494885e-08 1.3999236501905275e-06 9.342912727216787e-09 -8.51633015689072e-09 -3.548933484624048e-08 1.2031462791394735e-08 -9.412410219035744e-09 7.84375563149459e-09 4.02981540502869e-08 1.3978927953028321e-08 1.0454587938456122e-08 6.469147129976851e-09 2.6600032848884353e-08 -2.0012320553645596e-08 -1.5525901044073438e-08 2.246161279658489e-09 2.0970670568357116e-08 -7.392563672364225e-09 3.4788306082759266e-09 8.409253680005378e-08 -3.299033245116129e-09 5.799688901821946e-07 -3.32614491485834e-07
pcs.V6 -8.541038429491862e-08 1.7960216786529007e-07 -4.465023583264205e-09 3.277970643617655e-11 1.7533518547401252e-06 -6.353457175023736e-08 7.193707187011568e-10 -4.016545015001331e-12 1.1597383100571118e-08 -1.6649205796425986e-08 9.342912727216707e-09 1.338620577264163e-06 3.006295630322923e-09 -7.72866313742371e-09 1.629192682464468e-08 -8.965121736740657e-09 3.8602460822087766e-08 -6.896490378189856e-09 -1.47196770578976e-08 -7.911218095704726e-09 1.2662372271304566e-08 1.9058940994940004e-09 -2.080581538167038e-09 4.913700039207913e-09 -2.8407910213890832e-09 1.2411644320949095e-08 -3.010840057537362e-08 -1.5173674038313576e-08 -1.2580528147189994e-07 -3.098244041569084e-07 7.788347403896531e-07 4.1342037982719216e-07
pcs.V7 3.758232921282389e-08 2.2218834953210461e-07 -5.374582708072263e-09 3.736590384368956e-11 1.8775781267154867e-06 -1.6900963756472595e-07 4.116440073787185e-09 -2.833780470940042e-11 2.7340314560473935e-08 3.0207090625236215e-08 -8.516330156890916e-09 3.0062956303229284e-09 1.5211077147627366e-06 5.9284407099033356e-09 3.2065182987669625e-09 -3.468794425009291e-08 1.683535219432744e-09 -6.1376118295433284e-09 2.5131164863148256e-08 -5.05308735219254e-09 -2.2496751697845656e-09 2.557905765451391e-10 -2.659435068005072e-08 1.1844185356324402e-08 1.698470601257985e-08 -4.349693406898875e-08 -4.746292994390896e-09 -9.517362156553303e-09 -4.121287005712651e-08 -4.380779006334376e-08 2.812834882872611e-07 -3.541428804312741e-07
pcs.V8 1.2305825661987278e-07 5.523548328488937e-08 -2.430430417273887e-09 2.3966951987815856e-11 -5.092273443153143e-06 2.980013728286166e-07 -5.564349763539115e-09 3.493319715879295e-11 2.5041322979817914e-08 -5.2270448512784946e-08 -3.548933484623999e-08 -7.728663137423803e-09 5.928440709902953e-09 1.5064843358941732e-06 2.0709155787607346e-08 -1.3409605769733887e-08 5.055975505220446e-10 4.9404890521241526e-08 1.465995378216638e-08 -2.6060177609680154e-08 5.532591542827027e-09 3.488211114623553e-09 -5.302472895733653e-09 2.641993792063858e-08 1.2928767607597983e-08 2.4503113191943947e-08 5.0020984779237115e-09 -6.385234491553394e-09 -7.557455321614254e-08 -1.309873793919431e-07 2.519958522868997e-07 -1.941979845360216e-08
pcs.V9 -1.8691890688617088e-07 8.243978197139259e-08 -6.570505940630346e-10 -8.804518780607403e-13 6.154383591508072e-06 -3.216915373817011e-07 5.602493459826037e-09 -3.26397474552589e-11 -2.704896845455166e-08 -1.733725427590616e-08 1.2031462791394253e-08 1.6291926824644623e-08 3.206518298767131e-09 2.0709155787607478e-08 1.480898994185205e-06 -1.062248609164918e-08 6.470358899152148e-09 2.6019104935696094e-08 2.1047834912736156e-08 -9.499421327031715e-09 8.917607384380011e-10 -4.349892494185209e-09 -1.1495531880777604e-09 -2.7829754879667237e-08 -4.25438188962391e-08 -8.838781263717744e-09 -5.615561603555514e-09 9.952008885740726e-09 6.77431614390797e-08 -8.889665528741016e-08 2.7595860620795746e-07 -2.5898716672646576e-07
pcs.V10 1.3130261984803757e-07 1.673604114633722e-07 -2.4463130364461437e-09 1.0627983701604621e-11 9.433726981681484e-07 -3.510451826329659e-08 -1.3522869846070273e-10 5.160932632447968e-12 2.202555043734921e-08 2.930099111377422e-08 -9.412410219035722e-09 -8.965121736740751e-09 -3.468794425009313e-08 -1.3409605769733632e-08 -1.0622486091649461e-08 1.5019152193988956e-06 7.250074380936752e-09 1.2615566140115293e-08 2.0850373581079767e-08 1.0784949476986372e-08 -3.2006348619856025e-08 3.51010784031723e-09 -4.044403675597119e-09 -3.1725027089383842e-09 1.6656379836477339e-09 3.103448775020322e-08 -4.66488380359779e-09 -7.378929914121698e-09 2.060878952453044e-07 1.4275323921451835e-07 2.8247168570744963e-07 1.8349378610061272e-07
pcs.V11 6.860430495055169e-08 2.748562710124011e-07 -6.409304064822264e-09 4.734687202883602e-11 -3.662180942072349e-06 2.0910945752328066e-07 -3.468171501379208e-09 1.6418019105467574e-11 2.0970849409652107e-08 -5.384660137626276e-09 7.843755631494935e-09 3.8602460822087686e-08 1.6835352194324008e-09 5.055975505221946e-10 6.470358899151742e-09 7.2500743809366295e-09 1.450516484227894e-06 -2.5598994196528172e-08 3.887815435069461e-09 -1.5685747881880132e-09 -1.4654895111350772e-08 -8.877574345995242e-09 4.441262513676321e-09 9.339050012807839e-09 -3.0882396580777772e-09 3.583092643768254e-09 -1.9217349700319576e-08 5.933691975896031e-09 -3.1667917896568347e-08 -9.911680399012663e-08 2.679350505129122e-07 2.5883730921760035e-08
pcs.V12 -2.0168532093646779e-07 -5.441613086599009e-07 1.1738846429401332e-08 -7.934704375477558e-11 7.219264497515349e-08 -8.110175221830645e-09 3.550260725458092e-10 -3.831668122819755e-12 -1.4398142448779364e-08 -6.927371551625615e-09 4.029815405028674e-08 -6.896490378189714e-09 -6.137611829542875e-09 4.9404890521240924e-08 2.601910493569674e-08 1.261556614011524e-08 -2.5598994196528576e-08 1.4839544334846194e-06 -5.5254745351150236e-09 -3.8270709095490586e-09 8.257401921228271e-10 1.6747161262679872e-08 -5.697361884450819e-10 -1.529005460416983e-08 -1.822709582020845e-08 1.0955192753899489e-08 -3.218999999866246e-08 3.081373787012757e-08 1.5991684413406335e-07 2.30121704349626e-07 -2.669485800399574e-07 -3.1193351609414015e-07
pcs.V13 -7.053628806924472e-08 6.135095507046492e-08 -1.0889006334342286e-09 1.5275845673828052e-12 -2.5673565018890803e-06 1.3659106384836e-07 -2.9242656236025806e-09 2.0656058783373785e-11 5.72659204462545e-10 9.866193902424218e-09 1.3978927953028551e-08 -1.471967705789763e-08 2.5131164863148068e-08 1.4659953782166357e-08 2.104783491273605e-08 2.0850373581079635e-08 3.887815435069327e-09 -5.525474535114704e-09 1.5135154240331698e-06 1.390687228687591e-08 -2.154760646364588e-08 2.102197124073758e-08 -4.5546217336345e-08 -2.2833778504388734e-08 -2.057206004997393e-08 -5.41888730257201e-10 2.159501593312736e-08 1.8346339845523002e-08 2.2633255184169487e-08 1.8837706370139305e-08 1.269350364992451e-07 -4.7628304471954385e-07
pcs.V14 -2.508639674933393e-08 3.6736403503288586e-08 -5.186784051842032e-10 3.5356155743565097e-13 8.277643487445516e-07 -9.106791442037312e-08 2.1054243910767702e-09 -1.352642208827988e-11 1.8637101262783246e-08 -1.6232649822852107e-08 1.0454587938455997e-08 -7.911218095704688e-09 -5.053087352192474e-09 -2.606017760968006e-08 -9.499421327031715e-09 1.0784949476986435e-08 -1.568574788187914e-09 -3.827070909549279e-09 1.3906872286875951e-08 1.4819290371684045e-06 -1.6649454921171387e-08 -9.868785498426266e-09 1.0850292240418791e-08 -1.6205891070758758e-08 -1.3427184532524256e-08 5.137061332140932e-09 -2.791213825633986e-09 -1.7928841192242912e-08 6.554261986182543e-08 9.968169700608181e-09 3.9679577271188336e-07 1.0416769895934247e-07
pcs.V15 -7.877420036220557e-08 -2.613784218946309e-07 5.5148607888282835e-09 -3.732611379925538e-11 5.121030862256207e-08 -6.896334791035363e-08 2.8363861297393292e-09 -2.7412283677741473e-11 -1.3658593765900893e-08 -2.027037319045741e-08 6.4691471299766594e-09 1.2662372271304705e-08 -2.2496751697842488e-09 5.532591542826832e-09 8.917607384382536e-10 -3.200634861985593e-08 -1.4654895111350797e-08 8.25740192122573e-10 -2.154760646364601e-08 -1.664945492117129e-08 1.5114835920262892e-06 2.894947617312481e-09 3.318384949548848e-09 1.8582393464885768e-08 9.43533179487601e-09 -1.1774689663496622e-08 -3.675897217620596e-08 -1.0305448939491385e-08 4.369438107856536e-08 9.524367170973042e-08 -5.697780394207836e-07 2.82395414883243e-07
pcs.V16 4.3029821260502225e-08 -3.2161082088381926e-07 5.720850298986354e-09 -2.987332046665658e-11 1.767971238807193e-08 -9.827177192744751e-08 4.300660823719475e-09 -4.222313399238275e-11 -1.72865772220101e-08 1.3391531144469658e-08 2.660003284888414e-08 1.9058940994941224e-09 2.5579057654540906e-10 3.4882111146235757e-09 -4.349892494185066e-09 3.51010784031737e-09 -8.877574345995117e-09 1.6747161262679468e-08 2.102197124073759e-08 -9.868785498426195e-09 2.8949476173123694e-09 1.4726294472829851e-06 -7.79888799258158e-09 -4.886441316213771e-10 -2.7227318727271344e-08 3.905941841755972e-09 -1.765347734463022e-08 -2.5620372923603812e-08 -2.386196883866365e-07 -2.2016352049761393e-07 3.935773953451583e-07 4.6684812837028973e-07
pcs.V17 9.998520080992147e-09 -1.7177979542884142e-07 2.949448364326387e-09 -1.6489481795082147e-11 1.7134685241515625e-06 -9.160834519033322e-08 1.1272663862867379e-09 -1.6287179764882688e-12 -3.517752286125234e-08 -6.638233559055889e-10 -2.001232055364576e-08 -2.080581538167004e-09 -2.659435068005051e-08 -5.302472895733779e-09 -1.1495531880775452e-09 -4.044403675597072e-09 4.441262513676286e-09 -5.69736188445217e-10 -4.554621733634509e-08 1.0850292240418849e-08 3.3183849495488555e-09 -7.798887992581489e-09 1.5111709927295732e-06 4.024605314933695e-08 -1.7882711725857442e-08 -1.0190983121797814e-08 -9.587465088619902e-09 -2.2523159213931724e-08 -2.6905595975445244e-09 -1.7359737276636084e-08 -3.724310103353062e-07 1.6261503432520599e-07
pcs.V18 -2.4988149630628493e-08 2.0724287363781024e-07 -4.31118943292433e-09 2.621803663261248e-11 2.15024474108095e-06 -8.017439190476915e-08 -3.8858678151039233e-10 1.9614793608745356e-11 -3.9631498747773865e-09 1.2397886849895702e-08 -1.5525901044073478e-08 4.913700039207851e-09 1.184418535632439e-08 2.6419937920638616e-08 -2.7829754879667243e-08 -3.1725027089383363e-09 9.33905001280785e-09 -1.529005460416985e-08 -2.2833778504388694e-08 -1.6205891070758804e-08 1.858239346488572e-08 -4.886441316214169e-10 4.0246053149336933e-08 1.4695096049765828e-06 -1.187064694736454e-08 -1.811041725267975e-08 -1.0504862926982164e-09 -3.378191419042314e-09 2.9805484488377945e-07 3.87196263203233e-07 -5.41619214179657e-07 -4.313095239785698e-07
pcs.V19 5.603844189400907e-08 3.3281017835436363e-07 -8.320926678957217e-09 6.3135475832371e-11 -4.600010509361079e-06 2.3451588283924048e-07 -3.6537416573715685e-09 1.7695873178733057e-11 -1.1066623767908999e-08 1.1562155089026386e-08 2.246161279658919e-09 -2.8407910213891966e-09 1.6984706012579338e-08 1.2928767607598317e-08 -4.2543818896239594e-08 1.6656379836475726e-09 -3.088239658077673e-09 -1.8227095820208094e-08 -2.0572060049973703e-08 -1.3427184532524394e-08 9.435331794875985e-09 -2.7227318727271602e-08 -1.7882711725857445e-08 -1.1870646947364543e-08 1.4721125135418978e-06 4.801601042853352e-09 -4.656368860180108e-09 3.5433870448305087e-09 -3.3687165872679906e-07 -3.8225553433781456e-07 1.1230539822369113e-07 2.404456490879154e-07
pcs.V20 -1.6121200918026183e-07 -1.0718597576451212e-07 2.3454587515659425e-09 -1.5394836326488034e-11 -2.5286379171795786e-06 1.6014248878916683e-07 -3.716747923254731e-09 2.8536794512616395e-11 -2.5633438174649875e-08 1.1814652463118083e-08 2.097067056835734e-08 1.2411644320949088e-08 -4.349693406898882e-08 2.450311319194365e-08 -8.83878126371759e-09 3.1034487750203044e-08 3.583092643767972e-09 1.0955192753899889e-08 -5.418887302573309e-10 5.137061332140981e-09 -1.1774689663496432e-08 3.905941841756124e-09 -1.0190983121797623e-08 -1.811041725267976e-08 4.801601042852945e-09 1.4704557321003106e-06 -6.258018731695665e-09 2.626961587055856e-08 1.8818279618288692e-07 1.5131964137164023e-07 -3.1780248037908493e-07 -2.039707157954886e-07
pcs.V21 1.9523098282262285e-08 2.3398888576291453e-07 -5.9779037410172675e-09 4.603891226088274e-11 5.665941826253893e-06 -4.815114677622397e-07 1.181970202940175e-08 -8.839069584033245e-11 8.328997752375426e-09 5.6097436266197686e-09 -7.392563672364866e-09 -3.010840057537349e-08 -4.746292994390585e-09 5.0020984779245e-09 -5.615561603555452e-09 -4.664883803597245e-09 -1.9217349700318435e-08 -3.2189999998663765e-08 2.1595015933127766e-08 -2.7912138256340462e-09 -3.6758972176206626e-08 -1.76534773446307e-08 -9.587465088620373e-09 -1.0504862926981972e-09 -4.656368860179102e-09 -6.258018731695788e-09 1.4668655832135976e-06 2.2434842321192585e-09 7.105544048246837e-08 5.5427999018962455e-08 -1.9540119005425131e-07 -4.663324648948423e-07
pcs.V22 3.7872841822165857e-08 4.2779406977781155e-07 -1.030402972252224e-08 7.350473242214079e-11 -1.1540308344279688e-06 4.8472690776758767e-08 -1.2555787722100833e-09 1.1219481703753435e-11 2.1234040820448517e-08 1.0574851985160154e-08 3.4788306082760904e-09 -1.5173674038313642e-08 -9.517362156553609e-09 -6.38523449155307e-09 9.952008885740369e-09 -7.378929914121683e-09 5.933691975896212e-09 3.0813737870127664e-08 1.8346339845523184e-08 -1.7928841192243018e-08 -1.0305448939491503e-08 -2.5620372923604064e-08 -2.252315921393178e-08 -3.378191419042292e-09 3.543387044830648e-09 2.626961587055879e-08 2.2434842321184023e-09 1.495661601742972e-06 9.851423281118868e-08 1.2045313471335326e-07 1.842439073460808e-07 -6.000783187456254e-07
proband -1.9966231819239052e-05 1.1630360607334307e-06 -2.2359211636670213e-08 1.0203091927425176e-10 3.998696295248498e-05 -2.4863674338953477e-06 5.0300514149479516e-08 -3.6517847896242225e-10 4.976732234512848e-07 1.9134438858069077e-07 8.409253680004674e-08 -1.2580528147189523e-07 -4.121287005711023e-08 -7.557455321616403e-08 6.774316143910373e-08 2.0608789524530776e-07 -3.166791789658056e-08 1.5991684413405872e-07 2.2633255184158757e-08 6.55426198618326e-08 4.369438107857109e-08 -2.38619688386627e-07 -2.6905595975408124e-09 2.980548448837825e-07 -3.3687165872681214e-07 1.8818279618287096e-07 7.105544048251518e-08 9.851423281118728e-08 0.00022879446638550088 9.794410704877402e-05 -0.00018537455877531877 -0.0001819638964153141
sibling -2.397361819018373e-05 -1.3934819070684567e-07 1.8586828404231384e-08 -2.537290938214069e-10 0.00010835731171771979 -5.719593294848569e-06 8.545708583155392e-08 -3.711356364292525e-10 5.344305238272157e-07 3.010570587137649e-07 -3.2990332451283294e-09 -3.0982440415690183e-07 -4.3807790063319435e-08 -1.3098737939197342e-07 -8.889665528737817e-08 1.4275323921452343e-07 -9.91168039901438e-08 2.3012170434961818e-07 1.883770637012385e-08 9.968169700618483e-09 9.524367170973793e-08 -2.2016352049759934e-07 -1.735973727663093e-08 3.871962632032366e-07 -3.822555343378326e-07 1.513196413716167e-07 5.5427999019039006e-08 1.2045313471335107e-07 9.794410704877393e-05 0.00029882649035567114 -0.00022557671890970256 -0.00022193161653375317
paternal 3.2610074919771885e-05 1.5069163855070205e-06 -5.746646164867726e-08 5.240620154951467e-10 -4.939195927616367e-05 8.979911034126862e-07 2.3353892414608818e-08 -3.839862380418307e-10 3.7508311306840216e-07 -1.1294558713889855e-06 5.799688901822019e-07 7.788347403896454e-07 2.8128348828723267e-07 2.519958522869478e-07 2.7595860620792426e-07 2.8247168570744937e-07 2.679350505129428e-07 -2.669485800399608e-07 1.269350364992696e-07 3.9679577271186943e-07 -5.697780394208006e-07 3.9357739534513377e-07 -3.724310103353174e-07 -5.4161921417966e-07 1.1230539822372655e-07 -3.178024803790554e-07 -1.9540119005434838e-07 1.8424390734609213e-07 -0.00018537455877531915 -0.00022557671890970334 0.0004382614496836325 0.00012389610618695945
maternal 2.7049744904304883e-05 5.497715366161763e-06 -1.0875731778656771e-07 7.251970865922842e-10 -1.0846848722465443e-06 -1.7329969824996103e-06 7.759508782625089e-08 -7.872823159275318e-10 4.28023050296602e-07 -9.142694144975457e-07 -3.3261449148583147e-07 4.134203798271868e-07 -3.5414288043129376e-07 -1.941979845356235e-08 -2.5898716672651637e-07 1.8349378610061429e-07 2.5883730921788745e-08 -3.119335160941494e-07 -4.762830447195246e-07 1.0416769895933149e-07 2.8239541488322664e-07 4.6684812837027094e-07 1.6261503432519397e-07 -4.313095239785737e-07 2.4044564908794977e-07 -2.039707157954675e-07 -4.6633246489490827e-07 -6.000783187456133e-07 -0.0001819638964153147 -0.00022193161653375406 0.00012389610618696 0.00042794982458076245
