 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gpm gmp gmm
pcs.V5 1.7268248088892888e-06 -6.018920225393614e-06 1.6422651637827803e-07 -1.413783476515287e-09 -4.407926583022413e-05 4.628949849760699e-06 -1.4843612990509656e-07 1.4953547689459529e-09 1.1250974917111698e-07 1.7912113741776054e-07 3.7421473764365528e-06 5.718410547547975e-08 4.59207997325089e-08 -3.038062346930206e-08 -1.638817959876512e-08 -7.256291678539464e-08 6.367159489033354e-08 1.0164227583971676e-07 -1.0027500646188827e-07 -5.096487578784098e-08 9.096104268945047e-09 -4.200415495812292e-08 -1.5856564879500293e-07 -1.3273255824558231e-07 1.1835130458231525e-07 1.585570703781678e-07 4.9962982521388394e-08 9.377916544001907e-08 4.57223012504284e-07 4.177191120836981e-07 4.249513185962534e-07 5.4252853634988735e-06 -1.460359485601067e-06 1.9797037354448943e-06 -1.8083421170308842e-06
pcs.V6 -7.157356735971953e-06 1.5588267253806978e-06 -3.511447297253063e-08 2.078696390078306e-10 5.655756839105886e-05 -5.3801575862435125e-06 1.6343406122958438e-07 -1.5624792089634173e-09 -4.324977813386938e-08 -2.1815457173131748e-08 5.7184105475510825e-08 3.567077946197308e-06 2.1583783884441033e-08 1.3426840720673034e-07 -1.0223738822295825e-08 -1.1071941712994146e-07 1.3791603652468657e-07 -9.125087920125953e-08 -6.968868888905149e-08 -3.6889332693998506e-08 5.381593902369548e-08 5.8950609283266585e-08 -1.0589983258447993e-07 3.780117899449576e-08 -6.756305010319015e-08 9.195005744846402e-09 -1.5490002201305205e-07 3.3006751087883886e-08 1.5558423971849045e-07 2.771172846962722e-06 -3.1069882979283595e-07 -3.766644562672921e-07 -1.634561097972488e-06 5.563837040407369e-07 3.6891802648835872e-06
pcs.V7 1.660208424861001e-06 -6.216026131985771e-07 2.0761555805831823e-08 -2.5378725163682397e-10 -9.443784341761249e-05 8.640740198469643e-06 -2.5269677718464047e-07 2.365218239635232e-09 1.673397005957988e-07 1.6855648548146192e-07 4.5920799732455896e-08 2.15837838844425e-08 4.30458390593541e-06 3.055219948487902e-08 -4.3618733391220404e-08 -1.5822515558550253e-07 -2.3142779328518723e-09 -1.348806148999001e-07 -9.911725650498258e-08 -1.7674282416048694e-07 8.079039059070894e-08 -8.131098929122551e-08 -1.6653872664651258e-07 -2.2389872136470874e-08 1.4063014703997868e-08 3.8674274192592774e-08 -9.488892346961334e-08 -7.720016891621404e-09 3.440899854207862e-07 1.7091075622557175e-06 2.872833299403885e-06 -4.138242627300413e-06 7.694858359516501e-07 -4.307700007121199e-06 -1.922720466339517e-06
pcs.V8 -1.6103114877464222e-05 -6.317847860948593e-07 1.9080037510592213e-08 -2.3654401158020274e-10 0.00012529103060900982 -1.2412354028775128e-05 3.809530797189058e-07 -3.664111057757385e-09 8.684962222332505e-08 -9.108735947908666e-08 -3.038062346922333e-08 1.342684072067188e-07 3.05521994848947e-08 4.193993661541955e-06 1.0577652731867661e-07 4.4534030802415014e-08 1.1344389536761183e-07 2.8059783425593465e-07 -6.190024599417163e-08 -2.2235502106504314e-07 -4.882909885296054e-08 -7.936245381841702e-08 5.490229180465357e-08 9.697794087671517e-08 1.3703090369465113e-07 9.40810038962198e-08 -2.9853714445947936e-08 -7.414838976165844e-08 -9.858908480407832e-07 -1.6241576491874592e-06 -2.1593816221804003e-06 1.2646264846304276e-06 3.776671752361193e-06 -1.7968738321063057e-06 3.5120556370739037e-06
pcs.V9 4.2247436070657745e-06 2.5484562896629523e-06 -5.3900054036658187e-08 3.1414061879610545e-10 -2.1425259081332203e-05 2.8559903332793212e-06 -1.0712677618880872e-07 1.2322063815110419e-09 1.8398530933812585e-08 -7.58356336372872e-08 -1.638817959878578e-08 -1.022373882228431e-08 -4.361873339123972e-08 1.0577652731869894e-07 4.065641549183056e-06 5.699121071044785e-08 2.6352376626467498e-08 -6.244029024509368e-08 -3.664410358364739e-08 -1.9226180303134816e-07 -3.7751462371408906e-08 -2.7623772325560038e-08 8.45559808828627e-08 -8.327740450014406e-08 -1.8750891389738574e-07 -1.2356671301528508e-07 1.7422176903052333e-08 2.2866210955176948e-08 -3.4611819553245343e-07 1.1856268230584132e-06 -2.0429555908380716e-06 2.789280601266861e-06 -4.22003185983925e-06 -1.0712025605883705e-06 3.1470847533712787e-06
pcs.V10 2.275156788538117e-06 1.576650380609023e-06 -3.290069694150891e-08 2.4866917615348974e-10 3.987727655184351e-05 -3.352576532774289e-06 8.844407691979528e-08 -7.491108311127543e-10 1.6068451620546807e-07 7.067320067721385e-08 -7.256291678537669e-08 -1.1071941712993576e-07 -1.5822515558551333e-07 4.453403080243664e-08 5.699121071043671e-08 4.2943033743578895e-06 -1.7456018175008104e-08 4.54568348858511e-08 2.9237452428552836e-08 1.2914640590857536e-08 -4.2013040287442404e-08 -1.7000377195007175e-08 2.333143012674957e-07 9.480191725605566e-08 7.174357586832606e-10 6.105593556553538e-08 8.680833268965702e-08 -2.4845147442178415e-08 6.743991516850508e-07 1.5365210213413407e-06 -4.468008114273341e-06 -2.5424998323648663e-06 8.326807795482136e-07 7.2881398304973155e-06 2.004966951095705e-06
pcs.V11 -3.5029981322475866e-06 -7.446628591172128e-07 2.414393257704179e-08 -2.2630623355635983e-10 9.864068026327695e-06 -1.5368261256195596e-06 6.228418012534247e-08 -7.135538172561118e-10 -7.93812022090911e-08 1.3923621335421673e-07 6.367159489034946e-08 1.3791603652467505e-07 -2.314277932833815e-09 1.1344389536758784e-07 2.6352376626470998e-08 -1.745601817501661e-08 4.250148941242499e-06 1.4585350912977841e-07 4.837628207946216e-08 -1.2395545657878157e-07 9.604901192701668e-08 -1.7696115410416215e-07 -8.063779081273011e-08 1.8398426680951926e-07 -1.4015821494091259e-07 8.847949294304381e-08 -8.030340228342538e-08 1.47727656461748e-07 -1.0924615269400714e-06 1.335286586706733e-06 2.808480796140825e-06 4.894680170026709e-07 -1.7507559728755818e-06 -2.296811857048131e-06 -2.732492464863232e-06
pcs.V12 -2.430162324204283e-06 -4.005174416766708e-06 1.0294286002482482e-07 -7.943811334665685e-10 2.0534748127839352e-05 -2.1147878042148587e-06 7.171835524641438e-08 -7.789659376918e-10 1.2612617709237787e-07 -9.457866669889446e-08 1.0164227583973178e-07 -9.125087920126798e-08 -1.3488061489988527e-07 2.805978342559206e-07 -6.24402902450981e-08 4.545683488584051e-08 1.4585350912978326e-07 4.117635279382738e-06 -1.992607618581416e-07 -2.3197566260225238e-08 2.2678100574041377e-08 -1.0278692868155911e-07 -6.866761803878967e-08 -1.4692431127746784e-07 -1.1195682745272026e-07 -5.992097536379867e-08 -5.8565248253823496e-08 7.262731810494419e-08 -5.820884323937872e-07 2.6738214194819927e-06 1.6463579019883648e-07 1.303688242196189e-06 -3.505279811129046e-06 2.080954479807784e-06 -2.3659246148227453e-06
pcs.V13 -1.9749665719950594e-05 -2.8971159869632975e-06 1.202460694117455e-07 -1.4630142790616994e-09 6.770746174745059e-05 -5.6503060672453634e-06 1.3388201902818494e-07 -9.272264593825369e-10 -1.8081314578973028e-07 -2.0345950671336347e-08 -1.0027500646182065e-07 -6.968868888908814e-08 -9.911725650492506e-08 -6.190024599423862e-08 -3.6644103583648195e-08 2.923745242852002e-08 4.837628207946599e-08 -1.992607618581383e-07 4.380022979379542e-06 -1.0656476345529597e-07 1.1848347881989249e-07 8.222694352690783e-09 -1.4882723122860821e-07 -5.874469933187338e-08 -2.181189935902234e-07 4.3962892592640796e-08 5.932265339856342e-09 -4.0329678306127045e-08 2.2958310892133537e-06 -1.9525737719902827e-06 -3.2602154949418424e-06 3.5141408156753147e-06 -3.541611602965911e-06 -1.710062173609833e-06 1.898782664361734e-06
pcs.V14 -8.779442104817413e-06 3.8203727943395764e-06 -1.11882029422184e-07 1.0009244692929704e-09 0.00012472117740270602 -1.2314665912390874e-05 3.788108507242225e-07 -3.6520979431927866e-09 2.1443694081371846e-08 -2.0733056914730246e-07 -5.0964875787779965e-08 -3.68893326939874e-08 -1.7674282416050838e-07 -2.2235502106499287e-07 -1.9226180303137874e-07 1.2914640590852297e-08 -1.239554565787532e-07 -2.3197566260204165e-08 -1.0656476345520144e-07 4.215227703463885e-06 -6.502467485032543e-08 1.7007574122644044e-08 -4.04623431019162e-08 -1.2689307504966896e-07 2.414041820445665e-08 -1.4102530368853968e-07 -1.373097138478998e-07 1.1015235790175508e-07 -3.5499118283657355e-07 -9.873702947334383e-07 -1.2813039305251568e-06 4.082546090798634e-06 1.977511988134753e-06 3.209750878957563e-06 1.8694676344348512e-06
pcs.V15 -1.0823901644902522e-05 -3.972685348430374e-06 1.204451466835688e-07 -1.1888572243784725e-09 -2.931023781514515e-05 2.2830469465873104e-06 -5.895227360887641e-08 5.075297289097504e-10 4.564716940432255e-08 -2.0700355521550434e-07 9.096104268949482e-09 5.3815939023670416e-08 8.079039059075071e-08 -4.8829098853022706e-08 -3.775146237139299e-08 -4.201304028745733e-08 9.604901192700632e-08 2.267810057402699e-08 1.1848347881984532e-07 -6.502467485037612e-08 4.231668743971249e-06 -7.486293106181506e-08 -9.146099845693197e-08 5.23527116390149e-09 1.7109142685899438e-08 -2.094064230315844e-07 -6.272504341543968e-08 -1.3646153464166068e-07 -2.8620537942318945e-07 -1.6659823499288894e-06 1.4372436126840005e-06 -1.2384193580223405e-06 2.1422557712977206e-06 -6.50207996166903e-08 2.1508658060151478e-06
pcs.V16 3.865779651145816e-06 -8.393146331859416e-08 -2.0570346620068136e-08 3.488197424230893e-10 9.047245262094422e-07 -5.948705434249302e-07 3.096932305613146e-08 -3.4999352169052216e-10 1.117766563919836e-08 1.3655933388371947e-07 -4.2004154958116434e-08 5.8950609283261225e-08 -8.131098929121727e-08 -7.936245381843021e-08 -2.7623772325555247e-08 -1.7000377195009564e-08 -1.769611541041639e-07 -1.0278692868156404e-07 8.222694352689023e-09 1.7007574122630627e-08 -7.486293106181276e-08 4.265563582538191e-06 4.421681476934212e-09 -1.982742673186943e-08 -1.5808609778385857e-07 -4.904124275342801e-08 -1.4308106207445763e-07 -5.1778861181189475e-08 -1.5414847931294751e-06 1.1938007375028842e-06 1.2233043176306606e-06 -2.0070541479063e-06 2.527398109326445e-06 -5.696158127637235e-06 4.048871397983081e-06
pcs.V17 -1.014594029272257e-06 -3.350138572976858e-07 1.943665475258647e-08 -2.777483758028818e-10 -5.17166869901865e-05 4.531066411562686e-06 -1.3141891734453254e-07 1.1788985791681314e-09 -2.0313613997772952e-07 1.5326627721581742e-07 -1.5856564879503644e-07 -1.0589983258447294e-07 -1.665387266465229e-07 5.490229180465992e-08 8.455598088286944e-08 2.3331430126750545e-07 -8.063779081273771e-08 -6.866761803879502e-08 -1.4882723122863161e-07 -4.046234310189075e-08 -9.146099845695645e-08 4.421681476930936e-09 4.410107468875554e-06 1.452596931187329e-07 2.574068817119616e-07 6.993466204243103e-08 -1.9146931075664385e-09 -2.592534554100954e-07 1.5998632038460022e-07 -9.349877732049271e-07 -3.9729174713654965e-06 5.548706801798497e-06 -6.550893620550341e-06 -3.6971189255590606e-07 4.9470235554560606e-06
pcs.V18 6.941037445990561e-07 3.8146508766658243e-07 1.3524194288944218e-08 -3.2356320238031106e-10 -8.756550027677743e-05 9.28916184526993e-06 -2.9961410146843285e-07 2.9570314868022507e-09 1.8164697750525135e-07 2.100898066729135e-07 -1.3273255824564973e-07 3.7801178994516894e-08 -2.2389872136503617e-08 9.697794087674597e-08 -8.327740450013576e-08 9.480191725607907e-08 1.8398426680950518e-07 -1.469243112774699e-07 -5.874469933190819e-08 -1.2689307504960326e-07 5.235271163851718e-09 -1.982742673187873e-08 1.452596931187266e-07 4.155775002103881e-06 -8.533471940806862e-08 6.965398578721192e-08 -6.917705357303147e-08 1.8085602844202053e-07 1.326729283244429e-06 -1.8325788653179698e-07 -1.0483071377168272e-06 -4.432462769889341e-06 3.466729796878774e-06 -4.071542731158204e-06 4.260077799706523e-06
pcs.V19 6.686768048180971e-07 -2.175201264780735e-06 5.953682412954215e-08 -4.847151369531022e-10 -3.1816415992061966e-05 2.3628376129367207e-06 -5.60656858699522e-08 3.8760752053795803e-10 4.313290108883606e-08 1.308686189420921e-07 1.183513045823057e-07 -6.756305010319873e-08 1.4063014704012717e-08 1.3703090369462533e-07 -1.8750891389737547e-07 7.174357586803465e-10 -1.4015821494091976e-07 -1.1195682745272999e-07 -2.1811899359025192e-07 2.4140418204442738e-08 1.710914268589054e-08 -1.5808609778386002e-07 2.5740688171197205e-07 -8.533471940804425e-08 4.174535408830568e-06 1.6738251249252514e-07 1.5380431856383665e-07 -2.35008477988607e-08 -1.70846950085204e-06 -2.7634881309812616e-06 -3.4478536479431692e-06 -1.0976068623632014e-06 7.025985528367936e-06 1.6476606237985622e-06 3.999964472882656e-06
pcs.V20 -6.193302554037018e-06 -4.460841898990647e-06 1.346344880365382e-07 -1.2939428734734846e-09 -2.3997663605856044e-05 2.5070959822988368e-06 -8.539780484470957e-08 8.983372740087822e-10 -4.566164905845885e-09 1.3708238256793635e-07 1.585570703781817e-07 9.195005744814825e-09 3.867427419264401e-08 9.408100389614411e-08 -1.2356671301526613e-07 6.105593556551632e-08 8.847949294303007e-08 -5.992097536381171e-08 4.3962892592591403e-08 -1.410253036886071e-07 -2.0940642303158116e-07 -4.9041242753433404e-08 6.99346620424607e-08 6.965398578727397e-08 1.6738251249253668e-07 4.045464352878124e-06 1.4558993485174546e-07 1.975139933947257e-07 1.6131148053670785e-06 -1.4598504194597276e-06 -7.596793191960354e-06 -4.734363033740574e-06 5.2558591954538956e-06 6.337296383119002e-07 1.0282701263701767e-05
pcs.V21 1.4480216417348176e-05 1.3159756237252506e-08 -1.628923360051057e-08 3.6618783846955224e-10 -4.871316532886283e-06 9.704717525850824e-07 -4.300347529196583e-08 4.542527452335052e-10 6.474169704999601e-08 -3.460068045505401e-08 4.996298252137316e-08 -1.5490002201303837e-07 -9.488892346963638e-08 -2.98537144459174e-08 1.7422176903047278e-08 8.680833268966794e-08 -8.030340228342445e-08 -5.8565248253816865e-08 5.932265339867492e-09 -1.37309713847867e-07 -6.272504341544941e-08 -1.4308106207445893e-07 -1.9146931075772704e-09 -6.917705357305177e-08 1.538043185638284e-07 1.4558993485173395e-07 4.2479508951417875e-06 2.56529147575116e-08 -7.281292379884194e-07 3.1848562523150314e-06 -1.782590351894034e-06 -1.9076183630944742e-06 -6.309013930235483e-06 3.936713990241262e-06 -3.156491900082452e-06
pcs.V22 -1.0516019695427835e-05 3.1603314406253663e-07 1.6635373098079106e-08 -3.6697267993998554e-10 7.826501697486907e-05 -7.140883798959167e-06 2.0200736964451357e-07 -1.815179294288931e-09 1.6332237921556299e-07 1.3231867186668796e-07 9.377916544007287e-08 3.300675108787151e-08 -7.720016891603279e-09 -7.414838976166967e-08 2.2866210955166045e-08 -2.4845147442194856e-08 1.4772765646175983e-07 7.262731810495317e-08 -4.032967830609016e-08 1.101523579017122e-07 -1.3646153464162044e-07 -5.177886118118425e-08 -2.5925345541009427e-07 1.8085602844201325e-07 -2.3500847798843166e-08 1.975139933947743e-07 2.565291475749468e-08 4.215321238209582e-06 7.180051723507953e-07 3.0611398066645325e-06 -2.7535975921715974e-06 8.938201079284985e-08 -5.988793561002472e-06 2.7713422208512413e-06 5.619910502298708e-07
proband -6.525192910105025e-05 -1.125227830046826e-05 4.918649814369784e-07 -6.12634947031312e-09 -0.0002736841509855381 2.132778205492696e-05 -6.187986773903088e-07 6.212511257827106e-09 2.761858812179801e-06 -2.0163377367166662e-07 4.5722301250426416e-07 1.5558423971836803e-07 3.440899854209937e-07 -9.858908480411235e-07 -3.461181955323341e-07 6.743991516849983e-07 -1.0924615269401612e-06 -5.820884323938846e-07 2.2958310892130878e-06 -3.549911828368153e-07 -2.862053794232467e-07 -1.5414847931295105e-06 1.59986320384731e-07 1.326729283244734e-06 -1.7084695008520289e-06 1.6131148053670193e-06 -7.281292379883486e-07 7.180051723505867e-07 0.0007696505486412061 -0.0003778568069251134 -0.0004159355884084753 -6.75232176507002e-05 8.241558286691519e-05 2.0863297041921398e-05 -4.684337989590803e-06
paternal 0.000324172961639814 -3.548392349621907e-05 6.587553703190437e-07 -2.57350626307722e-09 -0.002305415373953453 0.0002037220470075974 -5.77417636777328e-06 5.347203002569721e-08 4.57693445230114e-06 1.0234145045467955e-06 4.1771911208212823e-07 2.771172846962994e-06 1.70910756225537e-06 -1.6241576491873362e-06 1.1856268230587484e-06 1.53652102134175e-06 1.3352865867063838e-06 2.67382141948164e-06 -1.9525737719916088e-06 -9.873702947323632e-07 -1.6659823499300441e-06 1.193800737502775e-06 -9.349877732048763e-07 -1.8325788653144236e-07 -2.7634881309816953e-06 -1.4598504194611788e-06 3.184856252315643e-06 3.0611398066643605e-06 -0.0003778568069251216 0.003264122340948004 0.0003322182875185209 -0.0024399904287523695 -0.0021398937117021117 -4.672063853994507e-05 -0.00017397611218999994
maternal 0.00020470667381197554 -1.7215249925812166e-05 3.389921243915583e-07 3.95741451594812e-10 -0.0006232648039470782 7.116552707590866e-05 -2.159531066464975e-06 1.9425352043568006e-08 -1.2258932666312902e-06 3.961556087474287e-06 4.2495131859571395e-07 -3.1069882979269826e-07 2.8728332994037218e-06 -2.1593816221802084e-06 -2.0429555908380817e-06 -4.468008114273242e-06 2.808480796140786e-06 1.646357901988398e-07 -3.2602154949422727e-06 -1.2813039305246956e-06 1.4372436126836973e-06 1.223304317630656e-06 -3.972917471365475e-06 -1.0483071377168426e-06 -3.447853647943261e-06 -7.596793191960854e-06 -1.7825903518939005e-06 -2.753597592171634e-06 -0.0004159355884084768 0.0003322182875185165 0.00284692243299361 -0.00016088414311207108 -9.696666218421796e-05 -0.002158773939601945 -0.0016713031717938106
gpp -0.0002965734370440047 0.00029650497308580974 -7.575148741098739e-06 6.186471225321792e-08 0.0073862292532591725 -0.0006490135276759868 1.8132805103356584e-05 -1.6317543965335003e-07 -1.3371729450730563e-06 -4.916264270767953e-06 5.4252853635015925e-06 -3.766644562656312e-07 -4.138242627303357e-06 1.2646264846357445e-06 2.789280601264533e-06 -2.542499832364496e-06 4.894680170045047e-07 1.3036882421981543e-06 3.5141408156819126e-06 4.08254609080102e-06 -1.2384193580198777e-06 -2.0070541479056883e-06 5.5487068017962215e-06 -4.432462769894792e-06 -1.097606862362925e-06 -4.73436303373729e-06 -1.907618363096466e-06 8.938201079666483e-08 -6.752321765069015e-05 -0.002439990428752456 -0.00016088414311210217 0.00862769425780405 -0.004432305539358486 0.0007124355291179252 -0.00031406485461528275
