 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00010466205680782058 9.551324773917717e-06 -2.61055327649781e-07 2.416725635655119e-09 -4.087724687083556e-06 5.050988502175932e-07 -1.907496621859926e-08 2.344372213537061e-10 3.374868103416923e-07 1.2310013669324374e-07 -1.6731247050719517e-07 -5.435585203215721e-08 -5.960047737339961e-08 9.184355122325248e-08 -7.904221006079466e-08 9.58134378911702e-08 -1.4144514453730462e-09 -1.0708945148517221e-07 -1.2376616595557086e-07 -1.917380536727305e-08 -2.6385742634539915e-08 5.287223586407334e-08 -4.005209371085067e-08 -4.126195430435556e-08 9.701077834411035e-09 -7.15815180371498e-08 2.83828547316091e-08 -2.9445965121133093e-08 -1.1429910076640552e-05 1.262101333341657e-05 8.030415895607906e-06
age 9.55132477395754e-06 0.00029933366775525847 -6.886748149249733e-06 4.921131218018577e-08 0.0038220697944445505 -0.00028958416440060523 6.6533638498925535e-06 -4.7453744114009325e-08 -2.0079945518856594e-08 2.0941707993133655e-07 -1.0179009771373531e-07 1.97906916316866e-07 8.140186871008862e-08 7.452093849760471e-08 1.1181560598324921e-07 9.385591215114641e-08 1.2868273966254422e-07 -3.890212843743644e-07 -8.646293603989217e-08 6.956954059602748e-08 -1.9494961613043875e-07 -2.3674630995129143e-07 -2.5319488914738374e-07 2.506668875362843e-07 2.145473072271818e-07 -1.718877301282773e-07 1.8945382722112283e-07 3.6855920915678845e-07 2.048200032033024e-06 2.2923202981367046e-06 1.470143093551943e-06
age2 -2.610553276493105e-07 -6.88674814925085e-06 1.6146027230830932e-07 -1.1731392253332532e-09 -8.60140887409264e-05 6.657260909719821e-06 -1.559017019828329e-07 1.1307696094251175e-09 2.9924571994994504e-09 -4.705819710583375e-09 1.5976543242129772e-09 -4.8487220184257575e-09 -2.0439356196253776e-09 -2.5622343142012947e-09 -1.8714272301873133e-09 -1.4150938089595744e-09 -2.9224869197324218e-09 8.785772619165181e-09 2.3168310624818573e-09 -1.3869927172261095e-09 4.21842545621348e-09 4.43310364743553e-09 4.732104918343936e-09 -4.931236543718336e-09 -5.582740125971674e-09 3.5715705603309574e-09 -4.9670513204640345e-09 -8.495681933512326e-09 -4.638911051432662e-08 -6.323873007527612e-08 -2.165986939676242e-08
age3 2.4167256356481567e-09 4.921131218019434e-08 -1.1731392253333016e-09 8.660567621500404e-12 6.033982092278302e-07 -4.750358750782715e-08 1.13135347026323e-09 -8.33833351714527e-12 -3.648915167981648e-11 3.6908902951313543e-11 -1.0564107241316865e-11 3.5449263977597784e-11 1.38087401682283e-11 2.324761709070945e-11 9.587125607128786e-12 6.78841335512501e-12 2.259336007525418e-11 -6.167036448345047e-11 -2.1259905828051905e-11 7.356299140891495e-12 -2.946504595185569e-11 -2.454299779254741e-11 -2.8365159461849505e-11 2.951396072928183e-11 4.353304983180502e-11 -2.3142957140133864e-11 3.913227544084425e-11 5.973947431346667e-11 3.043947674790927e-10 4.768819781937859e-10 1.008054784121152e-10
sex -4.087724685007856e-06 0.0038220697944372135 -8.601408874074343e-05 6.033982092264368e-07 0.1311156013221835 -0.009815208147512137 0.00022408760568665067 -1.5944739636059473e-06 -4.002203515036247e-07 -9.15097804430418e-07 2.7742960953773746e-07 7.769195615299151e-07 -2.2639543259437506e-06 -1.0863453102408296e-06 2.935181580985931e-06 5.698405551369917e-07 -1.8936517706498739e-06 -3.4397133121881424e-06 -1.628943337474774e-06 3.977085566568927e-06 5.401748653095137e-07 -2.1636826558621715e-06 -5.002059071653094e-06 2.3391347819403315e-06 2.9058559034131375e-09 -2.764978145543071e-06 3.951663577155567e-06 8.102521841153182e-07 8.933092614644558e-06 1.5236247811462392e-05 8.227561669926809e-05
agesex 5.050988505338211e-07 -0.00028958416440024565 6.657260909710581e-06 -4.750358750775397e-08 -0.009815208147513 0.0007546385516894904 -1.758398598832396e-05 1.2717291219302708e-07 7.696549939001623e-08 8.978588503704479e-08 -2.440774124281308e-08 -1.528992964786745e-08 1.298718230919352e-07 2.742695933966379e-08 -1.3743718758142851e-07 -2.4044903698280975e-08 1.3784801417761222e-07 2.742482910163238e-07 9.073229203343734e-08 -2.9561080157773685e-07 -9.156028062268762e-08 1.2987372459094005e-07 3.3643784375965543e-07 -9.425654169181756e-08 -7.536582441029183e-08 2.1820780330981275e-07 -3.3763506809808583e-07 -7.476375245711513e-08 -1.1729709401441081e-06 -2.0457643237538824e-06 -5.961204114840799e-06
age2sex -1.907496622403394e-08 6.653363849881177e-06 -1.55901701982553e-07 1.1313534702610958e-09 0.00022408760568668937 -1.7583985988325377e-05 4.17386498399309e-07 -3.0682150220900043e-09 -2.9849572293747593e-09 -2.3585379017556588e-09 5.572828353114927e-10 -8.935320714532318e-12 -2.549141214989136e-09 1.8668448857536634e-10 1.9438842108415467e-09 -1.194833246358982e-10 -2.6435587523511177e-09 -6.267152204258916e-09 -2.0733966127355838e-09 6.48037018516654e-09 3.037800042882588e-09 -1.8226092706534452e-09 -7.455272017514038e-09 2.0687173919445998e-10 2.700853918339104e-09 -5.516936381595221e-09 8.392597944572052e-09 1.459879862658226e-09 4.1089305323309915e-08 5.493180148638424e-08 1.3356225598131807e-07
age3sex 2.3443722136001634e-10 -4.745374411391714e-08 1.1307696094228417e-09 -8.338333517127989e-12 -1.594473963606343e-06 1.2717291219304622e-07 -3.068215022090212e-09 2.2904480378312692e-11 2.5990723799985282e-11 1.958464417328473e-11 -2.831046193322447e-12 -6.707416432788155e-13 1.8375604433306755e-11 -3.835783239003438e-12 -8.515250796216978e-12 3.682075822960823e-12 1.4077650146945104e-11 4.375047108243713e-11 1.5173204721700456e-11 -4.367866062718443e-11 -2.6734214625036706e-11 5.634243317682036e-12 5.313276398999067e-11 1.2679144051488602e-11 -2.3424979718464446e-11 4.315941722104995e-11 -6.361444719447937e-11 -8.878150803973381e-12 -4.1852700461516807e-10 -4.080808017476082e-10 -9.629758712758162e-10
pcs.V3 3.374868103417133e-07 -2.0079945518855737e-08 2.992457199499119e-09 -3.6489151679812075e-11 -4.002203515048627e-07 7.696549939008497e-08 -2.9849572293758147e-09 2.599072379998944e-11 1.1425521856993233e-06 7.312963355483098e-08 -2.865755643403138e-08 5.075203971815732e-09 6.8919626485194686e-09 1.866546036014876e-08 -6.342697618220388e-09 1.4845765281508355e-08 1.0720337789739044e-08 -3.272292363505931e-09 -1.248113839416326e-08 1.7370463221910146e-08 -3.8600070898586144e-09 -1.1092044808509805e-08 -1.9092686723077534e-08 -1.5115092269192053e-08 -5.573402958711837e-09 -1.594630256837991e-08 7.75600330487103e-09 2.4216549416404785e-09 3.19620768095514e-07 7.49799741117065e-07 6.527064306522806e-07
pcs.V4 1.231001366932835e-07 2.0941707993160156e-07 -4.7058197105896875e-09 3.6908902951360124e-11 -9.150978044241027e-07 8.978588503653067e-08 -2.358537901743045e-09 1.9584644173189316e-11 7.3129633554831e-08 1.2090589877063492e-06 2.811936400176008e-08 -6.348428097781541e-09 1.58518215042588e-08 -2.3081927203864596e-08 -1.2287466167777068e-08 1.7754861295063617e-08 -4.488779913424526e-09 -2.1445230923569526e-09 9.24673607119733e-09 -1.212202162740615e-08 -9.224114753993724e-09 1.0894378105203578e-08 8.586437918522307e-09 5.237288731826003e-09 1.1143354572408944e-08 1.4646788483361233e-09 4.562726418593521e-09 4.455717604013202e-09 -3.0394873638724475e-08 -6.957356254544848e-07 -5.576709179353111e-07
