 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gpm gmp gmm
pcs.V19 7.846924102990489e-07 -1.8232613558375278e-06 4.6775199703043376e-08 -3.4462839339089063e-10 -2.199431961145093e-05 1.342172864232231e-06 -2.1949042613494784e-08 3.3436265511877385e-11 3.787254129086701e-08 1.505757135776068e-07 1.1643234906451444e-07 -6.077672948900602e-08 1.6519481783497017e-08 1.332553878832934e-07 -1.9354848104143408e-07 5.2418453254625096e-09 -1.489739579851548e-07 -1.2183535665547975e-07 -2.2525535089163494e-07 3.090967938407124e-08 3.7248485182873893e-08 -1.6941760382312632e-07 2.3380360461597473e-07 -9.977912588108799e-08 4.162703107271184e-06 1.553760579357623e-07 1.591546262410059e-07 -4.700713454092624e-09 -1.9700810512123804e-06 -2.7201550085039076e-06 -3.4146004662742825e-06 -1.0469744272036322e-06 6.779265671952483e-06 1.931139893756369e-06 4.059724817228195e-06
pcs.V20 -5.499060356975455e-06 -4.981089786683879e-06 1.473193361411359e-07 -1.3944205905578324e-09 -3.4166396248169616e-05 3.4456527290160257e-06 -1.1447966394031048e-07 1.1904953092501217e-09 -3.949321273952141e-08 7.525287233541543e-08 1.249109597470004e-07 3.190658328756678e-08 8.925869421654126e-09 1.1800000728526392e-07 -1.2148934585097024e-07 5.0607839668603787e-08 9.251876155943629e-08 -5.9063558143429985e-08 6.31825233483873e-08 -1.0616192266727247e-07 -1.9140539323971536e-07 -6.505792277887272e-08 8.600615034991882e-08 4.973565638665055e-08 1.5537605793576068e-07 4.009046617548047e-06 1.3518766415508327e-07 1.8705826371452238e-07 1.5075091021312242e-06 -1.6275132852534034e-06 -7.395971400318812e-06 -3.895775032098049e-06 5.0167041167466315e-06 4.3020293546051454e-07 1.0455702509182329e-05
pcs.V21 1.3008497133007584e-05 -4.092309439000603e-07 -5.319973998903913e-09 2.736649302988897e-10 -1.249791620801284e-05 1.4790442990197147e-06 -5.1817601855800774e-08 4.727878881415403e-10 9.330998778635614e-08 -2.0786832228123458e-08 7.557827021705283e-08 -1.5169910697407357e-07 -5.9001626940453225e-08 -4.5047107625516643e-08 1.042931534405496e-08 6.511042092294925e-08 -9.571796865894236e-08 -4.973460306640725e-08 -2.944387159460661e-09 -1.221362971961148e-07 -8.057151629507677e-08 -1.6581438021810331e-07 -4.4859934445418567e-08 -6.893967602664732e-08 1.5915462624100665e-07 1.3518766415508883e-07 4.217719157778314e-06 8.139990114902789e-08 -6.948107987605138e-07 2.7170117676225214e-06 -1.702388271344653e-06 -1.4734021341900484e-06 -5.740531047864825e-06 3.760918592314059e-06 -3.0166264653797713e-06
pcs.V22 -9.228666974026983e-06 7.267998887060898e-07 2.7278615541217974e-09 -2.2630447420016623e-10 7.283217820390837e-05 -6.669243001555432e-06 1.886359355725814e-07 -1.6908504251959179e-09 8.58289787339189e-08 4.028683133578572e-08 4.9262483776604785e-08 4.1481262507772347e-08 -2.6447257732752103e-08 -6.661683832224952e-08 4.936175443284875e-09 -3.441635511450639e-08 1.3547337976512384e-07 7.950320376483976e-08 -1.6462487968452938e-08 1.003687082689571e-07 -1.4438164850151486e-07 -7.165644908020251e-08 -2.5962277650132434e-07 1.5593804161324102e-07 -4.700713454092519e-09 1.8705826371450899e-07 8.139990114903152e-08 4.185806006581932e-06 3.059648893095935e-07 3.4953517902204237e-06 -2.7608494642388817e-06 4.256030851496993e-08 -6.093842614191227e-06 2.4949199266411384e-06 8.331139659077509e-07
proband -5.467767821560863e-05 -4.088443043063666e-06 2.9876910193004164e-07 -4.607207857490737e-09 -0.0003171166690980181 2.864787685565717e-05 -9.21152427761853e-07 9.749506501109743e-09 2.6084105474016797e-06 -5.587887458548318e-07 1.9004800229058335e-07 4.1784870569364924e-08 9.606730724400845e-08 -1.012942850723831e-06 -3.7301878540040754e-07 4.217835797885605e-07 -1.4508639114252353e-06 -5.535268450422753e-07 2.213856622953676e-06 -5.327113442232574e-07 -3.3035828759789e-07 -1.5195362010252597e-06 1.6837890400095643e-07 1.0038423686007289e-06 -1.9700810512123727e-06 1.5075091021312623e-06 -6.948107987605448e-07 3.059648893096148e-07 0.0008031834529800371 -0.0003899971495018127 -0.0004277067989505229 -7.736558650258738e-05 8.539119742941742e-05 1.2386407221887592e-05 -4.476323629366981e-06
paternal 0.0002547677003997334 -6.662385001215474e-05 1.5751211622944787e-06 -1.116666651341602e-08 -0.002057911305299725 0.0001805717382871022 -5.09796654538159e-06 4.7305158606911034e-08 4.690359850735641e-06 5.820343774614657e-07 4.109139492137211e-07 3.3797117441682955e-06 1.9049756475426631e-06 -1.5437717011093743e-06 8.013764065301978e-07 7.573818512940423e-07 1.2784009836196202e-06 2.624286906344068e-06 -1.7647084132612238e-06 -6.82677027173482e-07 -1.9233772441425744e-06 9.59465105325823e-07 -1.5986169062585333e-06 -2.582877494602285e-07 -2.720155008504062e-06 -1.6275132852534053e-06 2.7170117676223575e-06 3.4953517902207845e-06 -0.00038999714950181175 0.003233451143596285 0.00032019464406654 -0.002410075711810853 -0.002107929624159525 -2.2649844268577883e-05 -0.0001689766681452525
maternal 0.00020072277311618196 -2.2088246898335045e-05 4.463364861749606e-07 -1.4918395356308288e-10 -0.0008069902595869956 8.243914623397353e-05 -2.295806422564204e-06 1.896254498991883e-08 -1.2770159063025895e-06 4.036068889433436e-06 2.2204037703470703e-07 -1.3538145764244617e-07 2.9452830918580225e-06 -1.947916015965782e-06 -2.2240689039557157e-06 -3.912921707226264e-06 2.6310974767617184e-06 2.571671726791457e-07 -3.324866878083784e-06 -8.489491214516522e-07 1.5708864982670646e-06 1.362218675665256e-06 -4.054665624463518e-06 -1.0650733885429604e-06 -3.414600466274388e-06 -7.395971400318899e-06 -1.702388271344738e-06 -2.760849464238547e-06 -0.0004277067989505255 0.00032019464406653534 0.002826019953412796 -0.0001469633024210444 -8.317673385512607e-05 -0.002131827281376398 -0.001664240907953097
gpp -0.00023687344575571816 0.0003160088699841024 -8.242019173142656e-06 6.914946473008232e-08 0.007245424428520941 -0.0006427280706256005 1.8149156987198078e-05 -1.653543931107432e-07 -1.8161226447985435e-06 -4.373446075020136e-06 5.862819096616345e-06 -1.261266974457037e-06 -3.686908371705295e-06 8.999287918897734e-07 2.944119048337324e-06 -1.4565308118452595e-06 3.237624021968607e-07 8.926877540296115e-07 3.24576953944277e-06 3.540873583823391e-06 -1.37304720840737e-06 -2.388609119098891e-06 6.317085967491663e-06 -3.954582190711487e-06 -1.0469744272034575e-06 -3.89577503209843e-06 -1.4734021341894453e-06 4.2560308513958295e-08 -7.736558650258432e-05 -0.0024100757118108653 -0.0001469633024210692 0.008655375644057762 -0.004499334151618014 0.0007174074815556435 -0.00033703807313884633
gpm -0.0002666501198337043 -0.00020627301083423215 5.895260433508194e-06 -5.6000289905965934e-08 -0.0037073964185376776 0.0003477477081553849 -1.0494095799717393e-05 1.0125726604653507e-07 -1.1993296840686732e-06 -1.776278830353016e-06 -1.4494703726210845e-06 -1.8885763445153812e-06 3.144173568976094e-07 3.957241635397543e-06 -3.8205482042429545e-06 1.116089995332039e-06 -1.1015237418904516e-06 -3.4325479278381417e-06 -3.5615448883898875e-06 2.0127128156290734e-06 2.653985650217693e-06 3.621751102339802e-06 -6.420362711206336e-06 3.6627841273117823e-06 6.779265671952533e-06 5.0167041167469025e-06 -5.740531047865209e-06 -6.093842614190573e-06 8.53911974294123e-05 -0.0021079296241595167 -8.317673385511282e-05 -0.004499334151618014 0.008183124742796482 -0.0006935728480095358 0.0005082057983669963
gmp -9.025501546104996e-05 3.349417256066794e-05 -1.0486106732471389e-06 9.626386073753796e-09 0.0014173512042630417 -0.00015696012367266357 4.98506199966521e-06 -4.827276970146015e-08 3.4457281266691633e-06 -6.246128677551528e-06 1.874486570722048e-06 3.865316383969684e-07 -3.998909649768525e-06 -2.045517865065049e-06 -1.181506765197861e-06 6.585870240635325e-06 -1.7533001781255786e-06 1.6468685087029094e-06 -1.9311663424200097e-06 2.985236762282646e-06 -3.2912702274164085e-07 -5.943289307583083e-06 4.4925839683089806e-08 -3.7522027349453953e-06 1.9311398937564214e-06 4.3020293546052385e-07 3.7609185923142263e-06 2.4949199266406217e-06 1.2386407221891136e-05 -2.26498442685739e-05 -0.002131827281376401 0.0007174074815556261 -0.0006935728480095304 0.005639407648639096 -0.0018247624761063002
gmm -0.00014891385522881098 5.971722484063528e-06 -6.437675892802836e-08 -2.451821624225186e-09 0.0007600328228609476 -6.11275282705429e-05 1.3571423105707334e-06 -8.188470175911876e-09 1.7087229186375593e-06 -2.747441387115361e-06 -1.3010226623489682e-06 3.6420836925332186e-06 -1.9942307368529203e-06 3.6222437770060246e-06 3.3965204056279274e-06 1.9754728296907126e-06 -2.595452594118914e-06 -2.2023728432550854e-06 2.2384018174769263e-06 1.6119134355973451e-06 2.28651345233461e-06 4.0764827331943235e-06 4.691126000522282e-06 3.938292049248225e-06 4.059724817228304e-06 1.0455702509182338e-05 -3.0166264653797323e-06 8.331139659076833e-07 -4.476323629366788e-06 -0.00016897666814525125 -0.0016642409079530988 -0.00033703807313885896 0.0005082057983670038 -0.0018247624761062987 0.004725711173411266
