 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 9.242732070840578e-05 9.24547505805649e-06 -2.5860851380756906e-07 2.407406327269981e-09 -2.444770959045646e-05 1.8215727105962641e-06 -4.6848783592405094e-08 4.199937667035244e-10 2.560364676226872e-07 2.368708022102961e-07 -2.0126090755134798e-07 -1.5124928643314942e-07 -3.795279960992183e-08 6.988127702698897e-08 -6.958087519971886e-08 7.72609228440822e-08 2.8910010921231135e-09 -1.0814793442382348e-07 -1.193691456807398e-07 -1.4878163991979685e-08 -4.153968584171382e-08 2.4075147045928283e-08 -2.0600196855168893e-08 -3.0216904212403955e-08 2.3838278600592117e-08 -4.1674889198377454e-08 3.065102218081274e-08 -1.7753324262010764e-08 -1.2180391126910296e-06
age 9.24547505793675e-06 0.00031209716132128034 -7.163412129223115e-06 5.1090648250369735e-08 0.00405766072040744 -0.00030652330245794465 7.030267277876738e-06 -5.0091237193282226e-08 -6.335137954129554e-08 2.5274717202952e-07 -7.536861574485878e-09 2.2987248136723972e-07 -1.760678753262658e-08 2.4496609422328942e-08 -5.995970755164253e-09 8.734228891374565e-08 1.748008266702396e-07 -3.93772830789636e-07 -1.6935376811812952e-07 4.7233794041284695e-08 -1.343878950731766e-07 -1.755437916714153e-07 -1.948077836558829e-07 2.0131310478672418e-07 2.7821611077909284e-07 -3.3470733255255423e-07 1.745634133301834e-07 3.189174724249375e-07 4.4816961705616185e-06
age2 -2.586085138056084e-07 -7.1634121292241674e-06 1.6758411196653564e-07 -1.2154912850793743e-09 -9.111774493118843e-05 7.032734375774805e-06 -1.644238013988871e-07 1.1914635575416927e-09 4.175026088909205e-09 -5.764039387783675e-09 -6.352876997305942e-10 -5.6565406052612465e-09 2.6095509130277466e-10 -1.4145599403605381e-09 8.28047150666697e-10 -1.0560935680090464e-09 -4.169732008269182e-09 8.576246143800458e-09 4.340930954843673e-09 -8.972819140439124e-10 2.717216200579597e-09 2.8298476655417946e-09 3.732112326777546e-09 -3.6029548388384787e-09 -7.149220318454438e-09 7.3465833444727575e-09 -4.586825372104572e-09 -7.410350702198625e-09 -1.012376592193938e-07
age3 2.407406327255974e-09 5.109064825038242e-08 -1.215491285079532e-09 8.958160306538963e-12 6.383029440487556e-07 -5.0119490112111684e-08 1.1917514518746802e-09 -8.775430114374597e-12 -4.565253795607722e-11 4.421192724496753e-11 6.131220896999911e-12 4.1934532735212956e-11 -2.698499313678291e-12 1.462700865208835e-11 -9.673382151037796e-12 3.0528065573953875e-12 3.256193393500429e-11 -5.794333452243139e-11 -3.654293018561395e-11 5.028321466939547e-12 -1.8147637622879848e-11 -1.227073341715302e-11 -2.3875950485011356e-11 1.878421618418317e-11 5.542222944244557e-11 -5.075238844873702e-11 3.606139076401384e-11 5.2249385876104534e-11 6.806738441924012e-10
sex -2.4447709592373286e-05 0.004057660720402775 -9.11177449310684e-05 6.383029440478173e-07 0.13753863689224854 -0.010281281861395895 0.0002345873090477386 -1.6690394125027243e-06 -1.022498696891923e-06 -6.020376481806019e-07 2.186615331038098e-06 1.2994454464062623e-06 -4.38168302368062e-06 -1.5171964883128339e-06 2.895878538772822e-06 5.990061833937858e-07 -8.929846410459562e-07 -3.1603613131645963e-06 -3.613970089718231e-06 3.7034251600757046e-06 1.4616036387106013e-06 -2.1103645148927355e-07 -3.4636702149465823e-06 7.393280937263557e-07 1.5046724147507364e-06 -3.95549324677519e-06 3.430184781526189e-06 4.5048196389607554e-07 6.838026099422836e-05
agesex 1.8215727107547612e-06 -0.00030652330245739594 7.032734375761613e-06 -5.011949011201376e-08 -0.010281281861396648 0.0007894384531940484 -1.838547453934327e-05 1.3296600950290634e-07 1.3565104637600408e-07 6.18304663458307e-08 -1.7164675428859652e-07 -5.20410714558667e-08 2.842402794183192e-07 5.1067236519988145e-08 -1.2420198877879375e-07 -9.681728958452165e-09 6.556598073024303e-08 2.524840923355688e-07 2.533349090166716e-07 -2.687175583788625e-07 -1.6874904992976535e-07 -3.562579182137768e-08 2.3737319872096013e-07 2.5472427626072288e-08 -1.928513370923963e-07 3.1620255494963827e-07 -3.038216830695956e-07 -4.9288089779644385e-08 -5.993189074011539e-06
age2sex -4.6848783605259554e-08 7.030267277873917e-06 -1.6442380139879834e-07 1.1917514518738637e-09 0.00023458730904776958 -1.83854745393443e-05 4.361960899115482e-07 -3.2063483797847205e-09 -4.449590661800818e-09 -1.8088161431604786e-09 4.167340107781927e-09 8.430240796415888e-10 -5.9431776308189085e-09 -3.862799935523178e-10 1.5485922098498264e-09 -6.942269596764742e-10 -1.0150103847693853e-09 -5.6397919720233275e-09 -5.974915911393809e-09 5.921380137982057e-09 4.9591022384433756e-09 2.2570766786746556e-09 -5.548670311526321e-09 -2.6091831521419507e-09 5.46886026891978e-09 -8.033505024719702e-09 7.722185110579017e-09 7.969179737957539e-10 1.540031650883412e-07
age3sex 4.1999376677370104e-10 -5.0091237193259065e-08 1.1914635575410436e-09 -8.775430114369069e-12 -1.6690394125030214e-06 1.3296600950291936e-07 -3.2063483797848503e-09 2.393324568800225e-11 3.662639555244273e-11 1.6908699081319985e-11 -3.068129522705526e-11 -6.865410932243596e-12 4.124436796850494e-11 9.991066781402818e-13 -5.000879402626154e-12 9.180050055762771e-12 2.768267279063225e-12 3.818492659414254e-11 4.3625956067158446e-11 -4.1015402619806594e-11 -4.1348397293552354e-11 -2.4605854435995014e-11 4.221480876871646e-11 3.344599452780654e-11 -4.39150510686486e-11 6.301919291089884e-11 -5.887750197830883e-11 -3.0237897907239008e-12 -1.2424051844316963e-09
pcs.V3 2.560364676227342e-07 -6.335137954146795e-08 4.175026088912948e-09 -4.5652537956102427e-11 -1.0224986968984801e-06 1.3565104637648328e-07 -4.449590661811515e-09 3.662639555251739e-11 1.0527321588812208e-06 9.298060853724037e-08 -2.818338042754934e-08 7.360414947562253e-10 5.92037022014207e-09 1.735244920464476e-08 -5.236338702922637e-09 1.6077941187724734e-08 8.452098677180322e-09 -2.40463228503037e-09 -8.401430100916538e-09 1.508029169381564e-08 -6.789454287410251e-09 -1.4892965960779197e-08 -1.9152011428863738e-08 -1.2911465403377395e-08 -1.180604117987733e-09 -1.3796088934085064e-08 6.755290120477831e-09 2.7600520102654467e-09 1.027028309290145e-06
pcs.V4 2.3687080221031373e-07 2.527471720301621e-07 -5.764039387798492e-09 4.4211927245073746e-11 -6.020376481596447e-07 6.18304663442115e-08 -1.8088161431225635e-09 1.69086990810445e-11 9.298060853724012e-08 1.1257261658162958e-06 4.282706341013996e-08 -7.770891221391384e-10 1.376495605674312e-08 -2.7761646723241154e-08 -1.1962857791343104e-08 2.5013672948812767e-08 -2.9833182965558134e-09 1.002487350947179e-09 4.604423033440533e-09 -1.2562148215141278e-08 -9.694982066687325e-09 1.3932890882734075e-08 1.3563620982860293e-08 3.5746184365485743e-09 1.5982248942122365e-08 7.399049712638957e-09 1.099835304095334e-10 -6.969595489766791e-10 -6.355954921185245e-07
pcs.V5 -2.01260907551417e-07 -7.536861574567236e-09 -6.352876997285443e-10 6.131220896984002e-12 2.1866153310372815e-06 -1.716467542885185e-07 4.16734010777983e-09 -3.0681295227038565e-11 -2.8183380427549178e-08 4.282706341013963e-08 1.1782682917785438e-06 8.752824174579846e-10 1.7052128927324135e-09 -2.6021777383801125e-08 9.210002583897646e-09 -5.450385531964608e-09 1.599625677727639e-08 1.8837711563412174e-08 7.91137375641569e-09 8.266385739900423e-09 9.845737547044882e-09 1.4452880567751774e-08 -1.9308551185085854e-08 -6.373407558507632e-09 8.70324405469511e-09 8.423390107828822e-09 1.5710548638186524e-09 5.016717208230874e-09 1.8460059662345925e-07
pcs.V6 -1.512492864331339e-07 2.2987248136738567e-07 -5.6565406052645254e-09 4.1934532735236e-11 1.2994454464124319e-06 -5.2041071456336845e-08 8.430240796525033e-10 -6.865410932322476e-12 7.360414947562264e-10 -7.770891221392631e-10 8.752824174580544e-10 1.1526189726078973e-06 7.661386491302708e-09 -3.8181747907442155e-09 1.2406818822514399e-08 -1.3000183964740546e-08 2.316685639664393e-08 2.3868823209136672e-09 -1.0999542855450515e-08 -6.15940871695378e-09 1.6266804896995921e-09 8.564591696339267e-09 7.19408746139572e-10 5.876254953107335e-09 3.824062081566248e-09 8.391570254751945e-09 -2.8362457634631825e-08 -1.765760445541508e-08 3.009155514091125e-07
pcs.V7 -3.7952799609914783e-08 -1.7606787532069707e-08 2.6095509128982407e-10 -2.6984993135848686e-12 -4.381683023667169e-06 2.842402794172893e-07 -5.943177630794981e-09 4.1244367968332385e-11 5.920370220141722e-09 1.3764956056743634e-08 1.7052128927324582e-09 7.661386491302974e-09 1.3073538789385645e-06 1.0155323249599645e-08 4.781006624320798e-10 -2.628616511907709e-08 -6.983874218562812e-10 -4.073726198067577e-09 1.3806181092191401e-08 -6.538590991693433e-09 -1.7608411992278727e-09 -9.586821523729377e-10 -1.9709138378725268e-08 1.4194167656363682e-08 6.578173534053398e-09 -3.1796129771780536e-08 -1.103471141647037e-08 -8.033465074040998e-10 -8.842263011683418e-08
pcs.V8 6.98812770270057e-08 2.449660942257081e-08 -1.414559940366142e-09 1.4627008652128658e-11 -1.5171964883061101e-06 5.106723651946854e-08 -3.8627999354015724e-10 9.991066780520027e-13 1.7352449204644602e-08 -2.7761646723241097e-08 -2.602177738380102e-08 -3.8181747907441345e-09 1.0155323249599423e-08 1.2839828950089159e-06 1.6776832955611614e-08 -1.0281675343522205e-08 2.7674189665032353e-10 3.442212744543741e-08 4.571905749402196e-09 -2.7660882232277948e-08 -1.8181738011588744e-09 1.0489671658689718e-08 -5.273789696363461e-09 1.339759628459832e-08 2.084710520104843e-08 1.571403832300571e-08 7.414360412779208e-09 2.209395251186413e-09 -1.3697752088998192e-08
pcs.V9 -6.958087519971478e-08 -5.995970755488253e-09 8.280471506742988e-10 -9.673382151092983e-12 2.89587853876441e-06 -1.2420198877813748e-07 1.5485922098343544e-09 -5.000879402513203e-12 -5.236338702922407e-09 -1.1962857791343282e-08 9.210002583897509e-09 1.2406818822514293e-08 4.781006624321959e-10 1.6776832955611587e-08 1.2602578576619697e-06 -8.512736326844974e-09 7.038350712927989e-09 1.3255562083011373e-09 1.0725642361623662e-08 -1.0789676509294321e-08 -3.922271752894907e-09 -1.321267253697052e-08 -3.6100415334369405e-09 -1.677772435205919e-08 -2.261021984968086e-08 -8.115432727130823e-09 -4.374984727850215e-09 1.3193077315818657e-08 2.8853026919231675e-08
pcs.V10 7.726092284407839e-08 8.734228891378874e-08 -1.056093568010013e-09 3.052806557402133e-12 5.990061833961121e-07 -9.681728958630211e-09 -6.94226959672344e-10 9.180050055732996e-12 1.6077941187724743e-08 2.5013672948812757e-08 -5.450385531964579e-09 -1.3000183964740546e-08 -2.6286165119077163e-08 -1.028167534352225e-08 -8.512736326844941e-09 1.2774326506188053e-06 4.5648406593243715e-09 1.1054205634820567e-08 1.0904904494116716e-08 6.7903349755544455e-09 -2.3546220937041674e-08 2.99167086229747e-09 3.655489579294452e-09 3.742969939060728e-09 3.819148913543615e-09 2.4022651753995034e-08 -6.5475019590220906e-09 -9.468984744573873e-09 3.8999431942067845e-07
pcs.V11 2.8910010921415517e-09 1.748008266703715e-07 -4.169732008272172e-09 3.256193393502537e-11 -8.92984641042858e-07 6.55659807300094e-08 -1.015010384764051e-09 2.7682672790254045e-12 8.452098677180266e-09 -2.9833182965556934e-09 1.599625677727641e-08 2.3166856396643965e-08 -6.983874218563137e-10 2.7674189665032534e-10 7.038350712927989e-09 4.564840659324403e-09 1.2510433173858647e-06 -4.477242111089046e-09 3.0869432453610176e-09 -3.6848452308008525e-09 -1.0193406155833991e-08 -4.621875035912359e-09 6.571845806579462e-09 5.303589404494392e-09 1.0327595300942804e-09 1.7355954248221188e-09 -1.4172015733819363e-08 6.853634527921445e-09 4.919354678912383e-08
pcs.V12 -1.0814793442374418e-07 -3.9377283078977967e-07 8.576246143803426e-09 -5.7943334522450346e-11 -3.160361313174581e-06 2.524840923363088e-07 -5.639791972040059e-09 3.8184926594260567e-11 -2.4046322850304112e-09 1.002487350947714e-09 1.883771156341201e-08 2.3868823209137495e-09 -4.073726198067533e-09 3.442212744543766e-08 1.3255562083007857e-09 1.105420563482063e-08 -4.477242111088917e-09 1.2686805000001925e-06 -1.7827817051086907e-08 -9.622021966827568e-09 -2.6142097996477544e-09 1.1306670705641877e-08 -1.9006013964506237e-09 -1.2268727220094364e-08 -1.2260855793026025e-08 1.2139676045960847e-09 -2.1245847766888048e-08 1.7178269306377174e-08 -1.736006797576332e-09
pcs.V13 -1.1936914568060554e-07 -1.6935376811823826e-07 4.340930954845929e-09 -3.654293018562822e-11 -3.6139700897258283e-06 2.5333490901723916e-07 -5.974915911406752e-09 4.362595606725066e-11 -8.401430100916576e-09 4.6044230334410934e-09 7.911373756415543e-09 -1.099954285545038e-08 1.3806181092191765e-08 4.571905749402394e-09 1.072564236162338e-08 1.0904904494116764e-08 3.0869432453611206e-09 -1.782781705108698e-08 1.2926668898281574e-06 1.0833854133145315e-09 -1.0347998811634471e-08 1.01802839088405e-08 -1.85980827494459e-08 -1.358221197096922e-08 -2.0176204100810186e-08 -2.6797443823428797e-09 8.295262485795241e-09 3.378846824067092e-10 -1.7341459189514761e-07
pcs.V14 -1.4878163992036736e-08 4.723379404102965e-08 -8.972819140378152e-10 5.028321466894499e-12 3.7034251600730805e-06 -2.68717558378642e-07 5.921380137976592e-09 -4.101540261976526e-11 1.508029169381587e-08 -1.2562148215141797e-08 8.266385739900407e-09 -6.1594087169539645e-09 -6.5385909916933185e-09 -2.7660882232278134e-08 -1.0789676509294122e-08 6.790334975554381e-09 -3.684845230800943e-09 -9.622021966827244e-09 1.083385413314797e-09 1.2714899834431086e-06 -1.8458036499651946e-09 -3.7934776526691585e-09 1.4077222756444356e-08 -1.542008138960043e-08 -1.5542590037895241e-10 -3.1212530431014315e-09 -5.185284067744339e-09 -1.5836561705639323e-08 2.955868278765572e-07
pcs.V15 -4.15396858417817e-08 -1.3438789507333216e-07 2.7172162005832722e-09 -1.814763762290684e-11 1.4616036387088033e-06 -1.6874904992962206e-07 4.959102238439973e-09 -4.134839729352761e-11 -6.789454287410185e-09 -9.694982066687726e-09 9.845737547044888e-09 1.626680489699474e-09 -1.7608411992279498e-09 -1.8181738011589678e-09 -3.922271752894796e-09 -2.354622093704174e-08 -1.0193406155834e-08 -2.614209799647573e-09 -1.0347998811634298e-08 -1.8458036499652029e-09 1.285122232285174e-06 -4.134236276684693e-09 -4.875426871163105e-09 8.527393803387565e-09 5.764228172791045e-09 -1.60796825432746e-08 -2.5439010164062007e-08 -6.5170764814896344e-09 -5.905149750660281e-08
