 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gpm gmp gmm
pcs.V5 3.909282066984214e-06 -5.2042226531346714e-06 1.4079268762628836e-07 -1.2066438548715949e-09 -5.5813979483416896e-05 5.829007508664517e-06 -1.890575194422546e-07 1.924842032810251e-09 -4.040453340784909e-08 -8.750909988506557e-09 3.534331441805321e-06 7.941012926357693e-08 2.3479006684734857e-08 -1.175372585271096e-08 -2.2169910179706802e-08 -8.987409865330288e-08 3.9458793037234125e-08 8.754956325223212e-08 -5.3339090712386096e-08 -4.3247246445639613e-08 -5.069568379479313e-09 -4.7556713537070873e-08 -1.1072386917649477e-07 -1.6520494255519942e-07 1.218317711880777e-07 1.1257257980126967e-07 7.189061735518653e-08 3.534792459202482e-08 3.296391516644344e-07 7.500762009959282e-07 5.015344975198776e-07 4.6333032901021065e-06 -1.066087892993876e-06 1.2422207936679432e-06 -1.241452742138321e-06
pcs.V6 -7.114602005415196e-06 4.136029554695282e-07 -2.5233443785498363e-09 -8.876235683791253e-11 3.222875881452423e-05 -3.147851454039876e-06 9.816462999550926e-08 -9.50795049260146e-10 -2.2492869747898044e-08 2.389677477045551e-08 7.941012926360008e-08 3.3866084496136745e-06 3.931276178762723e-08 9.872025232348384e-08 8.14338371143705e-09 -9.186224335476073e-08 1.1333334598846137e-07 -6.741701289346231e-08 -6.71316900601506e-08 -7.121252961687954e-08 4.751207734065439e-08 9.396822241042984e-08 -9.475853117609643e-08 3.874679214897613e-08 -4.9482017733668766e-08 2.1137971419429852e-08 -1.5217179819369235e-07 3.237748874191754e-08 1.5180408578908215e-07 3.1139732213722552e-06 -5.768503406888359e-07 -1.5493257605468432e-06 -1.2240182824891678e-06 7.088928157663202e-07 3.566103692409233e-06
pcs.V7 2.1225165261625435e-06 2.3681386216653154e-07 -5.5615675721191536e-09 1.641946888171395e-12 -6.95356271751289e-05 6.347255852910584e-06 -1.8714166098194301e-07 1.773114437210654e-09 1.204590034363709e-07 1.1355983395205018e-07 2.3479006684697855e-08 3.9312761787627796e-08 4.089950277783164e-06 5.885625386382296e-08 -4.786086273503181e-08 -1.3695436607947435e-07 -1.5561238331781772e-08 -1.101247767656665e-07 -7.24750309734956e-08 -1.3789345986372164e-07 9.404716059074124e-08 -5.843129375392331e-08 -1.526947132232349e-07 -4.8832290025073125e-08 6.218711739828451e-09 4.843990949635697e-09 -5.325544548705183e-08 -4.467061937732094e-08 7.626907450164675e-08 1.5932540344639684e-06 3.292332659029041e-06 -2.4278722654812864e-06 -3.0810006778066875e-07 -3.5178566102447944e-06 -2.774017947227043e-06
pcs.V8 -1.6285251246882376e-05 -8.752845896710061e-07 2.993258136826788e-08 -3.6421439438663897e-10 0.0001170469662846267 -1.1597749157618203e-05 3.568170957282879e-07 -3.4324045811484985e-09 9.23172547546231e-08 -1.33631857234036e-08 -1.1753725852642925e-08 9.872025232348642e-08 5.885625386381467e-08 3.976580237924158e-06 1.0714075702534513e-07 8.5314590111067e-08 1.043300907537601e-07 2.816170876214911e-07 -6.601449265980734e-08 -2.1348832877565606e-07 -5.658333123855218e-08 -7.001502495085793e-08 5.268821006810135e-08 1.0110475343546836e-07 1.442997921973593e-07 9.818403074580497e-08 -1.700752271133194e-08 -4.892816827252333e-08 -7.770428161656664e-07 -1.8579258792628303e-06 -1.8438521404474224e-06 5.860240291875462e-07 4.216936632985136e-06 -1.8689455563887471e-06 3.2041423806519997e-06
pcs.V9 3.3918970668278585e-06 1.97682747803431e-06 -4.024212433808799e-08 2.2131087548496152e-10 -1.8785996033381482e-05 2.39695041651828e-06 -8.792737424326614e-08 9.939431055534734e-10 -7.938737997073404e-09 -1.0622446577297799e-07 -2.2169910179727865e-08 8.14338371144319e-09 -4.786086273504136e-08 1.0714075702536878e-07 3.9011591136632245e-06 3.439686675899753e-08 4.234687620125749e-08 -7.294455141655072e-08 -4.0121078383408475e-08 -1.8991910133614083e-07 -6.664328610972309e-09 -4.20699159929093e-08 5.698626931217909e-08 -6.914022184231189e-08 -1.599371533575124e-07 -1.259746834820679e-07 1.5703451816839303e-08 1.962618238192554e-08 -2.366218634650779e-07 7.272337435618105e-07 -2.039259374286895e-06 3.55689881971886e-06 -4.423111711612148e-06 -9.14647499195798e-07 3.0790621724717235e-06
pcs.V10 2.064403656220233e-06 7.004022800153989e-07 -1.0941465337582588e-08 7.353047836595965e-11 1.7042237477604486e-05 -1.3974516645385357e-06 3.59082406514175e-08 -3.069443753954917e-10 1.2724729405487101e-07 -9.061153791419029e-09 -8.9874098653302e-08 -9.186224335475632e-08 -1.3695436607948256e-07 8.531459011108146e-08 3.4396866758992075e-08 4.107844706220884e-06 -1.2447527128427041e-08 4.2234390861093335e-08 3.11297993907718e-08 -1.2622476785243346e-08 -5.722362302656783e-08 -3.295295438808215e-08 2.0635276929897198e-07 6.124214887983166e-08 3.4287386250440526e-09 4.964676023411249e-08 7.534782253382723e-08 -1.7350792087486963e-08 4.0064994151067794e-07 1.0037637395233386e-06 -3.6951984170489567e-06 -1.564754540319365e-06 6.989728601540596e-07 6.199881126850632e-06 1.3885420902928548e-06
pcs.V11 -4.386314469686782e-06 -7.099309755974016e-08 4.896875910511175e-09 -6.23606656318613e-11 1.2692757810724669e-05 -1.9116010515056115e-06 7.712816805367614e-08 -8.82279977646914e-10 -1.1261923940733037e-07 9.994092695503541e-08 3.9458793037245845e-08 1.1333334598846242e-07 -1.5561238331784674e-08 1.043300907537627e-07 4.234687620125254e-08 -1.2447527128429496e-08 4.041062619967733e-06 1.3151070888758612e-07 7.848642708457983e-08 -1.0473114856858223e-07 8.669343033843149e-08 -1.8331636620210516e-07 -5.871077733443535e-08 1.4551417379771772e-07 -1.3687115943501635e-07 7.66907077650243e-08 -9.477984039111281e-08 1.2467729763375219e-07 -1.1599318421601407e-06 1.2059320202885944e-06 2.370794798903409e-06 3.7972184460409425e-09 -9.98816899058635e-07 -1.3638886364716161e-06 -2.7432734302980976e-06
pcs.V12 -4.377797801330051e-06 -4.3672991227155595e-06 1.1714379519381837e-07 -9.625450842468738e-10 1.6829555775699213e-05 -1.823554524092031e-06 6.421132141807228e-08 -7.147828576249175e-10 1.3388998951159657e-07 -6.138653505139159e-08 8.754956325225757e-08 -6.741701289347223e-08 -1.1012477676565554e-07 2.8161708762146286e-07 -7.294455141655301e-08 4.2234390861087426e-08 1.315107088875805e-07 3.9339720527068615e-06 -2.2124227459211892e-07 -2.0834711079580163e-08 2.6227473634824085e-08 -1.0871878567212407e-07 -4.326020261944793e-08 -1.0747443224589363e-07 -1.0793462022315717e-07 -4.6172363284156033e-08 -3.4688907789974506e-08 6.754132456043041e-08 -5.623339672289296e-07 2.902548718289723e-06 3.8160725769182595e-07 -3.379678756878268e-07 -2.710414833371741e-06 5.649273633055597e-07 -1.5844628042973287e-06
pcs.V13 -1.4301246259169687e-05 -2.455084069110246e-06 1.0352817662435836e-07 -1.2512371680444136e-09 4.0737689685401407e-05 -3.044386699792416e-06 5.9169675572241065e-08 -2.65697150106771e-10 -1.3243802321813456e-07 4.3899405941052375e-08 -5.3339090712334725e-08 -6.713169006016591e-08 -7.247503097347365e-08 -6.601449265985444e-08 -4.012107838341022e-08 3.112979939076185e-08 7.84864270845707e-08 -2.2124227459211084e-07 4.153287691382071e-06 -1.1511635903723022e-07 8.075634466881622e-08 -1.2010685397702779e-08 -1.494070788910217e-07 -3.333392558558801e-08 -2.233841105318365e-07 5.354570360571001e-08 -2.3681133874112266e-09 -3.619876438586242e-08 1.8213489267653513e-06 -1.611011578735701e-06 -2.8194712096792572e-06 4.07514583758798e-06 -4.601034990772796e-06 -1.058960822758292e-06 1.3757115776928297e-06
pcs.V14 -4.705776631383739e-06 3.237365369832165e-06 -9.869533017993971e-08 9.197272775441509e-10 0.00010424893140302232 -1.0134423677962933e-05 3.065371992788996e-07 -2.908672187966244e-09 3.36422057901518e-08 -1.533869843762142e-07 -4.324724644560879e-08 -7.121252961686225e-08 -1.3789345986375017e-07 -2.1348832877561125e-07 -1.8991910133616513e-07 -1.2622476785249709e-08 -1.0473114856857584e-07 -2.083471107955226e-08 -1.1511635903717233e-07 3.980003804438347e-06 -5.335484547140452e-08 2.7560511494466062e-08 -5.7051607303402825e-08 -1.2278600739275133e-07 3.5334730118756426e-08 -1.1595187010758836e-07 -9.833979653317834e-08 8.24955060427872e-08 -3.151461461394651e-07 -5.709047449515624e-07 -9.48002089958876e-07 3.0959014292816e-06 1.6072945966773555e-06 2.9895594358371015e-06 1.3961518953064893e-06
pcs.V15 -1.230489144034578e-05 -4.897624942006268e-06 1.4803598467938137e-07 -1.4407515411311249e-09 -2.7815250024701325e-05 2.1426817906621397e-06 -5.323399216209795e-08 4.343330641365292e-10 3.255879560149089e-08 -1.9502003178470365e-07 -5.069568379457207e-09 4.751207734063549e-08 9.404716059076865e-08 -5.658333123860632e-08 -6.664328610963548e-09 -5.7223623026572276e-08 8.669343033842152e-08 2.6227473634814986e-08 8.075634466878778e-08 -5.335484547144422e-08 4.07567574276374e-06 -7.513363394200537e-08 -1.074282217684831e-07 -4.6375644508312006e-08 3.506151640702263e-08 -1.9254919976039515e-07 -5.8197507129871096e-08 -1.282500361229097e-07 -4.527087946705176e-07 -1.9705672581996057e-06 2.116251104577801e-06 -8.789475125872745e-07 2.5725721209529187e-06 -1.108819263527026e-07 1.3971324840610978e-06
pcs.V16 3.4451162037162276e-06 -4.883490685593252e-07 -6.208388239414919e-09 1.9998193098637918e-10 -1.9607221754711118e-05 1.345450059085918e-06 -2.4420606836748363e-08 1.3540851349102309e-10 -1.8405623845563704e-08 9.592774822549614e-08 -4.7556713537080025e-08 9.396822241042845e-08 -5.84312937539196e-08 -7.001502495086429e-08 -4.206991599290409e-08 -3.295295438808095e-08 -1.8331636620210622e-07 -1.0871878567213201e-07 -1.20106853977123e-08 2.75605114944699e-08 -7.51336339420156e-08 4.031335570907575e-06 1.2627037245528022e-08 -4.701785607160361e-08 -1.4949535990810125e-07 -6.932561992172953e-08 -1.607856059829944e-07 -5.225378044917558e-08 -1.5271227344227383e-06 9.751164961816277e-07 5.478905148426e-07 -2.338979527785452e-06 3.878790299538069e-06 -4.823224755282976e-06 4.182357058534141e-06
pcs.V17 -7.049805528680923e-07 2.9364248633371755e-08 7.589606926259516e-09 -1.5434064419794997e-10 -4.210730575976909e-05 3.6241928102106625e-06 -1.031024767306285e-07 8.981100995808056e-10 -1.8733341521204588e-07 1.431287757208361e-07 -1.1072386917650631e-07 -9.475853117610052e-08 -1.5269471322322674e-07 5.268821006809131e-08 5.6986269312187097e-08 2.0635276929897468e-07 -5.871077733443649e-08 -4.3260202619455136e-08 -1.4940707889103713e-07 -5.7051607303400965e-08 -1.0742822176849508e-07 1.2627037245527796e-08 4.20075111445766e-06 1.1400083793472796e-07 2.3767653472037423e-07 8.802481186425092e-08 -5.1050409978443894e-08 -2.2419766736999878e-07 -5.653858187968219e-08 -1.0918985307553093e-06 -3.7764996428461545e-06 5.3221858399264165e-06 -5.629330317009318e-06 6.519265329474811e-08 4.225455086274917e-06
pcs.V18 2.138331918027043e-06 1.7958947520665953e-06 -3.3578241336688845e-08 1.5408215432830753e-10 -5.666622001616788e-05 6.217548232148708e-06 -2.0525799470211604e-07 2.0608836383141378e-09 4.2078716844001295e-08 7.754829274130136e-08 -1.6520494255522086e-07 3.8746792148970036e-08 -4.8832290025058685e-08 1.0110475343545103e-07 -6.914022184229624e-08 6.124214887983699e-08 1.4551417379771578e-07 -1.0747443224590784e-07 -3.333392558561133e-08 -1.2278600739274723e-07 -4.637564450833148e-08 -4.701785607160627e-08 1.140008379347286e-07 3.912863458507713e-06 -8.697821287972704e-08 3.921132076072944e-08 -6.378805365021691e-08 1.5397131062896448e-07 7.027826243886959e-07 7.139345431201552e-08 -9.025090958592268e-07 -4.11324235736376e-06 3.442347686681422e-06 -3.152339509279005e-06 3.3306991082990974e-06
pcs.V19 3.509169605960581e-07 -1.5640392767460054e-06 4.080308941542192e-08 -3.1623411392678127e-10 -2.4994127751229908e-05 1.7117397630199482e-06 -3.5409803309369094e-08 1.9114283098816414e-10 4.3899053553628796e-08 1.2471857733897858e-07 1.2183177118807434e-07 -4.9482017733673795e-08 6.2187117398360696e-09 1.4429979219734513e-07 -1.5993715335750758e-07 3.4287386250442098e-09 -1.3687115943501865e-07 -1.0793462022316439e-07 -2.2338411053185086e-07 3.533473011875271e-08 3.5061516407014384e-08 -1.494953599080988e-07 2.3767653472037587e-07 -8.697821287972313e-08 3.978419626507941e-06 1.476832596833001e-07 1.4166753624083487e-07 -1.7081554535654508e-08 -1.496528918119474e-06 -2.6580677400805e-06 -3.403829661170004e-06 -7.238856692146818e-07 6.069458695720078e-06 2.0970992009329567e-06 3.51387276795806e-06
pcs.V20 -4.220272515573519e-06 -4.862306442909375e-06 1.4363310916793606e-07 -1.3501625529795689e-09 -3.8705343547961356e-05 3.9425634081023694e-06 -1.2916722899141012e-07 1.3238388655588363e-09 -3.298034384354705e-08 6.005159051845687e-08 1.1257257980127515e-07 2.1137971419411674e-08 4.843990949662337e-09 9.818403074575399e-08 -1.259746834820556e-07 4.9646760234110706e-08 7.669070776501584e-08 -4.617236328417189e-08 5.3545703605671647e-08 -1.159518701076143e-07 -1.925491997604075e-07 -6.932561992172062e-08 8.802481186425939e-08 3.921132076074324e-08 1.4768325968330484e-07 3.854299643991088e-06 1.3458678326572672e-07 1.7734591334545292e-07 1.4092852757427929e-06 -1.4601402636105425e-06 -6.946588390197726e-06 -3.409361258853244e-06 4.533953826605132e-06 5.445846394682117e-07 9.68880688039713e-06
pcs.V21 9.870563147801363e-06 -8.230265552407819e-07 9.977528264631794e-09 9.44750048807499e-11 -2.5174479726405176e-06 5.249589938709139e-07 -2.3395119029089563e-08 2.1719373051664943e-10 8.630476884692623e-08 -2.9166639013320953e-08 7.189061735516588e-08 -1.5217179819368767e-07 -5.3255445487063204e-08 -1.7007522711314032e-08 1.5703451816837768e-08 7.534782253383141e-08 -9.477984039110998e-08 -3.468890778997963e-08 -2.3681133874162646e-09 -9.833979653315269e-08 -5.819750712988725e-08 -1.60785605982996e-07 -5.10504099784511e-08 -6.37880536502275e-08 1.4166753624082963e-07 1.3458678326571013e-07 4.034769942701089e-06 5.967967442463958e-08 -6.886560757462147e-07 2.5131192067551796e-06 -9.86442387822686e-07 -9.844014558221246e-07 -5.792066336645906e-06 3.235796894051491e-06 -3.464241386299918e-06
pcs.V22 -8.187417314610478e-06 5.137942381168054e-07 7.3139319313153225e-09 -2.525658066197774e-10 6.191533738708013e-05 -5.530620937347827e-06 1.5332251960702773e-07 -1.3522585485348117e-09 7.031651618961055e-08 3.868713176427577e-08 3.534792459205959e-08 3.2377488741919304e-08 -4.467061937732627e-08 -4.8928168272519094e-08 1.962618238191252e-08 -1.7350792087493515e-08 1.2467729763375216e-07 6.754132456044821e-08 -3.61987643858363e-08 8.249550604276486e-08 -1.282500361228788e-07 -5.225378044917342e-08 -2.2419766736999475e-07 1.5397131062896943e-07 -1.7081554535646593e-08 1.7734591334548074e-07 5.967967442463085e-08 3.99559176587547e-06 2.6397994808010865e-07 3.274506565981894e-06 -2.581215422526015e-06 3.4567704461520737e-07 -6.108833473674324e-06 2.0673430977864545e-06 1.150304325300238e-06
proband -6.926198230721937e-05 -9.364668223610641e-06 4.1713762788167713e-07 -5.400561655407579e-09 -0.0003095824703426387 2.4861721086097227e-05 -7.093181913379481e-07 6.906843343790374e-09 2.099264795380182e-06 -6.646671824377585e-07 3.296391516644407e-07 1.5180408578901671e-07 7.626907450173885e-08 -7.770428161658085e-07 -2.3662186346503723e-07 4.006499415106823e-07 -1.1599318421601578e-06 -5.623339672289646e-07 1.8213489267652244e-06 -3.1514614613954477e-07 -4.5270879467054866e-07 -1.5271227344227178e-06 -5.653858187965957e-08 7.02782624388707e-07 -1.4965289181194525e-06 1.409285275742804e-06 -6.886560757461349e-07 2.6397994808002e-07 0.0006710262138796713 -0.0003194187431045795 -0.00035269310928472765 -7.738365023276759e-05 7.333765675790805e-05 1.1757312212179518e-05 -9.772785803247759e-06
paternal 0.00024384263726503905 -5.615005311817661e-05 1.2745708738243085e-06 -8.32448084576192e-09 -0.0016332146216010903 0.0001431436289562189 -4.037940384845627e-06 3.748853177603751e-08 4.492784342347421e-06 7.45922652214295e-07 7.50076200995088e-07 3.1139732213721875e-06 1.5932540344640876e-06 -1.8579258792629645e-06 7.272337435620898e-07 1.0037637395234957e-06 1.2059320202885848e-06 2.9025487182893114e-06 -1.6110115787364682e-06 -5.709047449510157e-07 -1.970567258200351e-06 9.751164961816192e-07 -1.0918985307554287e-06 7.13934543118084e-08 -2.658067740080674e-06 -1.4601402636112421e-06 2.5131192067554667e-06 3.2745065659818464e-06 -0.0003194187431045818 0.0030336243923214457 0.00026051008348370713 -0.0023031046807308097 -0.0019702239741509584 1.3408199806542272e-05 -0.0001775735614429595
maternal 0.0002112887049597067 4.8956826973835e-07 -1.9495458478620874e-07 5.400368189466781e-09 -0.00037145419808472566 4.298442372632251e-05 -1.2354405825341202e-06 1.0184621701414398e-08 -9.314109529961547e-07 3.85254206078017e-06 5.015344975197474e-07 -5.768503406889249e-07 3.2923326590292474e-06 -1.8438521404478086e-06 -2.039259374286676e-06 -3.695198417048929e-06 2.3707947989033147e-06 3.816072576916467e-07 -2.819471209679515e-06 -9.480020899589443e-07 2.1162511045776024e-06 5.478905148425908e-07 -3.7764996428461117e-06 -9.025090958590487e-07 -3.40382966117007e-06 -6.946588390197863e-06 -9.86442387822628e-07 -2.581215422526122e-06 -0.00035269310928472814 0.0002605100834837109 0.002651485690712285 -0.00012086899574395301 -7.430806631010841e-05 -0.0020181865924005834 -0.0015739329726898307
gpp -0.0001742953417821732 0.0002883924855127805 -7.3947200901394525e-06 6.153695015478948e-08 0.006673275241840533 -0.0005846623086048407 1.6326804101065236e-05 -1.4719386396897975e-07 -2.3989945786975323e-06 -4.118679995008813e-06 4.633303290103619e-06 -1.5493257605455409e-06 -2.4278722654834256e-06 5.860240291912664e-07 3.5568988197172114e-06 -1.5647545403196369e-06 3.797218446662724e-09 -3.379678756858596e-07 4.075145837591867e-06 3.0959014292822054e-06 -8.789475125847032e-07 -2.3389795277858356e-06 5.322185839926034e-06 -4.113242357364558e-06 -7.238856692144829e-07 -3.4093612588517e-06 -9.84401455823717e-07 3.4567704461701467e-07 -7.738365023276175e-05 -0.002303104680730858 -0.00012086899574395518 0.008309890818082541 -0.004300798064680525 0.0006723251449074443 -0.000337433477709624
