 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.0001076917624049105 8.997202997919923e-06 -2.455114910703403e-07 2.288310366344686e-09 -2.33372631911579e-05 2.1008949761626215e-06 -5.794814655426225e-08 5.198825565859274e-10 2.284422589902732e-07 1.6663078776137648e-07 -1.6456919834484252e-07 -2.305386888348608e-08 -6.91583759719397e-08 7.767283477873578e-08 -4.478088131624168e-08 6.06237421954446e-08 -4.4582008017163175e-08 -1.0371649782273694e-07 -9.456124471538818e-08 -6.822369876207338e-08 3.33859335773976e-08 3.92359281414927e-08 -1.2512886367857986e-08 -4.220059690451902e-08 -2.8683637974915105e-09 -5.309822302976439e-08 3.1820616878828666e-08 -3.73345133324379e-08 -8.052723215249783e-07
age 8.99720299792534e-06 0.0002622339185153626 -6.041663432445932e-06 4.3250643452624685e-08 0.003244987916675389 -0.00024579533480117765 5.645704484489735e-06 -4.026068417095733e-08 -4.2955135714731433e-08 1.9497551842992725e-07 -1.2257925838796254e-07 2.0086690813044348e-07 1.0801996130702084e-07 9.494403551561422e-08 7.656982171311572e-08 6.781374129669951e-08 1.0088049859578875e-07 -3.8192930578114077e-07 -6.002248941838304e-08 4.819576469319309e-08 -1.950728491535418e-07 -2.3012231812936585e-07 -2.1839421226046204e-07 2.44241646488945e-07 2.0785433740673443e-07 -1.3707034217025203e-07 1.4745952626982486e-07 3.168286349849541e-07 3.3731255268989315e-06
age2 -2.455114910689592e-07 -6.041663432446209e-06 1.418337089830788e-07 -1.0323614702769708e-09 -7.303987402059306e-05 5.651892981410242e-06 -1.323301718497742e-07 9.59749111810644e-10 2.9906457811225888e-09 -4.156459940307447e-09 2.1664467214107122e-09 -4.933776717611155e-09 -2.68841810294361e-09 -3.0852705227893675e-09 -1.1367651035775325e-09 -1.0038918963484088e-09 -2.254173709061921e-09 8.752037884318659e-09 1.7775219698575537e-09 -9.294875892633065e-10 4.140644982746798e-09 4.426242713986863e-09 3.968586641756878e-09 -4.980459890648619e-09 -5.461594487830366e-09 2.73950468701429e-09 -3.968327824116732e-09 -7.283299860596589e-09 -7.751119183014474e-08
age3 2.2883103663403467e-09 4.325064345262466e-08 -1.0323614702769263e-09 7.63491373845495e-12 5.125025543633662e-07 -4.034251672688705e-08 9.607152615703322e-10 -7.081271344444647e-12 -3.282285748391451e-11 3.1046926039875865e-11 -1.4650681294307115e-11 3.6468539632176507e-11 1.8975343216184395e-11 2.7368389616802367e-11 4.78974674892254e-12 5.168346786608333e-12 1.75722254533257e-11 -6.240692707923568e-11 -1.7326771104399858e-11 4.1777518646195464e-12 -2.825514870238333e-11 -2.5402283954613948e-11 -2.2883818262368177e-11 3.1570303265229086e-11 4.2905547455931167e-11 -1.720248483850121e-11 3.163665746127248e-11 5.111820248454496e-11 5.235964947449968e-10
sex -2.3337263187538963e-05 0.003244987916660266 -7.303987402024386e-05 5.12502554360872e-07 0.11370854851558018 -0.008535433437660628 0.00019544908564825847 -1.3951427493893986e-06 -2.5189089229158974e-07 -7.861350036804431e-07 1.043710181030802e-07 1.1262075259550565e-06 -1.979643230257539e-06 3.4214613347879435e-07 1.5760632277270464e-06 -6.565369595775451e-07 -1.724349658216457e-06 -2.8850305250591746e-06 -8.357200619963691e-07 2.9812659192360976e-06 -1.1133761896735274e-09 -2.4317087181052896e-06 -4.831468198540783e-06 2.7728491568787395e-06 -1.9636818455284295e-07 -1.5547682226246377e-06 2.7694171871975674e-06 1.380125718358694e-07 4.0354281085396204e-05
agesex 2.1008949764695333e-06 -0.0002457953348001267 5.6518929813858725e-06 -4.034251672671084e-08 -0.00853543343765995 0.0006578498135179883 -1.537055429917047e-05 1.1149604817145082e-07 5.0314683805352176e-08 7.804638783551772e-08 -7.650429195685467e-09 -5.744494252615392e-08 1.1588792496442976e-07 -9.217192005110728e-08 -3.569653960025772e-08 6.281573681240557e-08 1.1883640341025315e-07 2.287835115210302e-07 4.240725772835262e-08 -2.1462996900268065e-07 -4.109970275503101e-08 1.6839786194580448e-07 3.206581310223993e-07 -1.5134634615642798e-07 -5.719739576034965e-08 1.1359107662168616e-07 -2.5014451227868405e-07 -1.2928480492237538e-08 -3.7639192584323776e-06
age2sex -5.794814656490115e-08 5.6457044844657645e-06 -1.3233017184922457e-07 9.607152615663876e-10 0.00019544908564822757 -1.5370554299169322e-05 3.657556499626288e-07 -2.696057249416891e-09 -1.9089881894400033e-09 -2.077379915925074e-09 1.2495194596845176e-10 1.2477923936957892e-09 -2.325856029704325e-09 3.3205505679206982e-09 -4.658888487383212e-10 -1.91200595760336e-09 -2.0754776868817406e-09 -5.219510825466078e-09 -1.0718046976571894e-09 4.512908775063548e-09 1.7056326562810997e-09 -3.1673819212145643e-09 -6.970384812875436e-09 2.1371740553509747e-09 2.3048713419159318e-09 -2.7883889877821625e-09 6.364244603515246e-09 -1.4776867735272755e-10 1.0069613425102528e-07
age3sex 5.198825565601558e-10 -4.0260684170756526e-08 9.597491118059883e-10 -7.081271344411209e-12 -1.3951427493890689e-06 1.1149604817143428e-07 -2.6960572494166994e-09 2.0176438165438436e-11 1.5280149769660298e-11 1.7335061827097507e-11 1.507646455984227e-13 -1.1380642696738958e-11 1.7074499002707066e-11 -2.9519047746971323e-11 9.528687970082206e-12 1.4992734378851486e-11 9.019354611402857e-12 3.644208552062952e-11 8.484482050851862e-12 -2.892222352761764e-11 -1.5895856613463674e-11 1.8269463861042982e-11 4.869385780787653e-11 -5.631495303602657e-12 -2.092500618050004e-11 2.1587060555814215e-11 -4.8886608696714014e-11 4.028973661958278e-12 -8.347008034533894e-10
pcs.V3 2.2844225899030294e-07 -4.295513571447412e-08 2.990645781116622e-09 -3.282285748387158e-11 -2.518908922879744e-07 5.0314683805077995e-08 -1.908988189433713e-09 1.5280149769615608e-11 1.1450753775830202e-06 6.515813056043749e-08 -2.8213394902461035e-08 -1.498487268255425e-10 5.079621971915337e-09 1.759585108096204e-08 -4.603934483853639e-09 1.3463179348247968e-08 7.788872712290321e-09 -4.938719494617022e-10 -1.1183009642804477e-08 1.1005920570974737e-08 -5.76584445741016e-10 -1.1360172896480869e-08 -1.4108168306319321e-08 -1.507460831849766e-08 -3.9396679806257e-09 -1.124566196614812e-08 9.616984637838806e-09 -3.923648586668516e-10 9.359127581211451e-07
pcs.V4 1.666307877613508e-07 1.9497551843057402e-07 -4.156459940322562e-09 3.1046926039985395e-11 -7.86135003662423e-07 7.804638783411038e-08 -2.0773799158917853e-09 1.7335061826853405e-11 6.51581305604373e-08 1.2057720184038684e-06 2.2963326867305268e-08 -4.530471140431095e-09 1.4835517794720905e-08 -1.9228090964851975e-08 -7.644621466194321e-09 1.6932764324425055e-08 -2.3791555803356575e-09 -1.975547097918841e-09 8.100420676059034e-09 -1.2566025697538725e-08 -6.977271783398691e-09 1.2297168615946687e-08 6.958825559016927e-09 5.42597993130918e-09 7.592133068684895e-09 -2.395898473372517e-09 1.488531588688117e-09 3.264162676887095e-09 -5.937330553057794e-07
