 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 9.836066827001458e-05 7.38886681013426e-06 -2.0992588666254907e-07 2.019540917575425e-09 -2.4074669525077093e-05 1.8416979732983513e-06 -4.6225337297580386e-08 3.929592497193488e-10 2.1847597889139733e-07 2.1063022851110292e-07 -1.7103375977597715e-07 -7.93395242461755e-08 -6.495822107100096e-08 7.953973021405836e-08 -5.6703833305628624e-08 7.000268621464431e-08 -2.719760912836972e-08 -9.274369780383154e-08 -1.0222936545055436e-07 -3.943726333964679e-08 -3.807514691618725e-08 4.290808278516243e-08 -2.947837848431988e-08 -4.208463855691112e-08 -1.7336181340891313e-08 -2.2667618480766414e-08 3.010862265573442e-08 -2.2188554624106155e-08 -7.275341945985146e-07
age 7.388866809957477e-06 0.0002678068169559777 -6.143633466227348e-06 4.380686067725044e-08 0.0033716479416476455 -0.00025417642392650523 5.817942046313008e-06 -4.137094977720781e-08 -9.832332451144172e-08 2.1685974324842988e-07 -8.013010035087322e-08 1.999926841295599e-07 3.632779777027083e-09 4.254777526944299e-08 6.424114850511437e-08 5.672240697279843e-08 9.380752916153896e-08 -3.2977862535454207e-07 -9.736599898955993e-08 8.162167439796808e-09 -1.3989167400144914e-07 -1.79247147515796e-07 -1.7722673072440447e-07 1.6662361392662622e-07 1.628836322715296e-07 -2.703262509397007e-07 1.473696574513494e-07 2.9082669055843773e-07 3.8548551780906e-06
age2 -2.0992588666358563e-07 -6.143633466225267e-06 1.4363663702389844e-07 -1.0414705598205065e-09 -7.560167676513513e-05 5.823308351775688e-06 -1.35871810144199e-07 9.825931300411439e-10 4.437422825999871e-09 -4.710238772732351e-09 1.235068225605872e-09 -4.949913186346798e-09 -2.1392840822009225e-10 -1.860149131227232e-09 -9.015325076471545e-10 -4.811675844114511e-10 -2.0866365787386445e-09 7.379380028101032e-09 2.5839764398026664e-09 8.405185035655355e-11 3.002898347411018e-09 3.128155595302972e-09 3.1631430092147958e-09 -3.0922957085841624e-09 -4.319812158552986e-09 5.646643661226912e-09 -3.832306634049796e-09 -6.840363495554273e-09 -8.794507992453018e-08
age3 2.0195409175856325e-09 4.380686067723671e-08 -1.0414705598204982e-09 7.673107907120793e-12 5.288076394879476e-07 -4.143857680291289e-08 9.833463883492405e-10 -7.226485668383156e-12 -4.420718628359286e-11 3.499499963741516e-11 -8.350120339349819e-12 3.6812970830500737e-11 6.250250484040534e-13 1.8400214469069888e-11 3.647952726593871e-12 -1.6522942317027415e-13 1.582199317463393e-11 -5.1102940480900184e-11 -2.27466544058707e-11 -2.6816158565054226e-12 -2.1344494323937477e-11 -1.5778562300765866e-11 -1.827699534513989e-11 1.728654523464602e-11 3.4028396502377795e-11 -3.721050467752741e-11 3.005898508218263e-11 4.898031093100782e-11 5.95958459301054e-10
sex -2.4074669525111066e-05 0.0033716479416482166 -7.560167676514112e-05 5.288076394879466e-07 0.11479720015266455 -0.008565324757847926 0.00019508981310640639 -1.3857373993845258e-06 -1.3865321954730975e-06 -5.059682063640327e-07 1.813855353363724e-06 1.1034920287128868e-06 -3.207656173613775e-06 -5.021452386881981e-07 2.7859181914141753e-06 2.5413789193792295e-08 -2.2747821634086786e-06 -2.257968615539366e-06 -1.6863541122224199e-06 2.66937522534019e-06 1.404417267990766e-06 -1.256542105699846e-06 -3.486784627337087e-06 1.3814884568891306e-06 9.176892386128597e-07 -3.648330222845541e-06 2.6238015922616943e-06 7.390621970927027e-07 5.36151195270893e-05
agesex 1.841697973067302e-06 -0.0002541764239264873 5.823308351774831e-06 -4.143857680290467e-08 -0.008565324757848589 0.000656505674165438 -1.5262959825708843e-05 1.102042461584424e-07 1.4708337700807827e-07 5.4617629612996696e-08 -1.3386631999779995e-07 -5.276101421330347e-08 2.0591838890292241e-07 -1.954043934719725e-08 -1.3367649395682957e-07 2.8722705313701538e-08 1.7071630605469589e-07 1.8900049123787522e-07 1.114786309663176e-07 -1.8160391049657215e-07 -1.5275303198067243e-07 5.9000961870673945e-08 2.305713926409732e-07 -4.863284975058803e-08 -1.3713139077433782e-07 2.7824080060485344e-07 -2.2877763380293043e-07 -7.385695045415899e-08 -4.751768120430399e-06
age2sex -4.622533729633364e-08 5.817942046308911e-06 -1.3587181014410343e-07 9.833463883485548e-10 0.00019508981310643514 -1.5262959825709852e-05 3.6148545076800107e-07 -2.652906898582141e-09 -4.307645251804293e-09 -1.6387253932930713e-09 3.0499620003796344e-09 1.0425910550018544e-09 -4.2998209233134425e-09 1.2839427438006288e-09 2.0429896644347944e-09 -1.403252225964905e-09 -3.538556393716048e-09 -4.330622578266024e-09 -2.6807113219311297e-09 3.813555571795248e-09 4.350573927253886e-09 -2.460053163524053e-10 -5.103471677804654e-09 -3.384360342103425e-10 4.020478443097359e-09 -6.748259403375348e-09 5.747616138269794e-09 1.5465552539703737e-09 1.2339785130636628e-07
age3sex 3.9295924974552985e-10 -4.137094977722581e-08 9.825931300415264e-10 -7.226485668385632e-12 -1.3857373993848108e-06 1.1020424615845586e-07 -2.652906898582286e-09 1.977123856503371e-11 3.338283384338869e-11 1.5190906597102937e-11 -2.107066245344934e-11 -9.000679597693186e-12 3.0436404840442843e-11 -1.2129842781469481e-11 -1.0447003880822078e-11 1.2882027164875965e-11 2.178980304889697e-11 2.96132880713521e-11 1.986139418526706e-11 -2.533396258988044e-11 -3.530456447116892e-11 -5.087138196056029e-12 3.6774192637092455e-11 1.3493757303267486e-11 -3.2292896704398075e-11 5.0958410513333345e-11 -4.38514566274881e-11 -9.934449977523795e-12 -1.0002346446725464e-09
pcs.V3 2.1847597889140602e-07 -9.832332451132189e-08 4.437422825997063e-09 -4.420718628357241e-11 -1.3865321954705427e-06 1.470833770078754e-07 -4.307645251799425e-09 3.338283384335267e-11 1.0820224423578685e-06 7.840922934237249e-08 -2.575185256398943e-08 -1.8661343859665184e-09 7.936118690292551e-09 1.5965171471267575e-08 -6.6413979191941595e-09 1.3013229978186636e-08 6.6516700685852616e-09 -5.714641739303751e-10 -9.576324116360607e-09 1.2916654520884441e-08 -6.356615384234134e-09 -1.2835824279248113e-08 -1.33012337287922e-08 -1.2334237249719723e-08 -1.8595825453090375e-09 -8.846703720186805e-09 8.48668990373099e-09 2.74888826227257e-10 9.299700805093718e-07
pcs.V4 2.1063022851109884e-07 2.168597432483837e-07 -4.710238772731397e-09 3.4994999637409086e-11 -5.059682063658863e-07 5.461762961313496e-08 -1.6387253932962067e-09 1.5190906597125025e-11 7.840922934237242e-08 1.15380645694622e-06 3.44671378801352e-08 -1.255743559318226e-09 1.236400685188392e-08 -2.4287394548624875e-08 -5.660435929031795e-09 2.123575393895893e-08 -4.1327537873039495e-09 -3.190068139914245e-11 3.920920613968812e-09 -1.2351444286090002e-08 -5.777641147659926e-09 1.1883731415367131e-08 1.0512025914018736e-08 3.889093952694768e-09 1.1498016385003674e-08 3.565707116110306e-09 -1.7389132748601678e-09 -3.868445841351279e-09 -5.858184033628938e-07
pcs.V5 -1.71033759775979e-07 -8.013010035082847e-08 1.2350682256049474e-09 -8.350120339343851e-12 1.8138553533655013e-06 -1.3386631999792433e-07 3.0499620003822897e-09 -2.1070662453467064e-11 -2.5751852563989427e-08 3.446713788013519e-08 1.1831171865120014e-06 7.197918888920454e-09 1.249413464630433e-09 -2.0549557647279106e-08 6.385925709780796e-09 -4.383981506596613e-09 1.8778246458412332e-08 1.3468566751756748e-08 7.263062621301943e-09 8.363305192658284e-09 1.091841069367527e-08 1.2432245582016666e-08 -1.3137167370918096e-08 -7.933546448766828e-09 1.0277621552103532e-08 8.977435537155107e-09 1.943264293336061e-09 2.8884570229769115e-09 1.7440282508258498e-07
pcs.V6 -7.933952424617276e-08 1.999926841294069e-07 -4.949913186343352e-09 3.681297083047668e-11 1.1034920287079412e-06 -5.2761014212928244e-08 1.0425910549932273e-09 -9.000679597631667e-12 -1.8661343859665176e-09 -1.2557435593182077e-09 7.197918888920405e-09 1.1654202286861911e-06 8.309475913541378e-09 -2.943007912266459e-09 1.0852788074668267e-08 -1.0944401314056782e-08 2.408329612562152e-08 1.4593844893825108e-09 -1.1350311634169259e-08 -8.290582786725472e-09 4.743703729943866e-10 7.11373165349674e-09 1.695094294854219e-09 2.317634111235496e-09 3.565697432102493e-09 6.805737001850941e-09 -2.814116332810094e-08 -1.2263203531103294e-08 2.832153001727972e-07
