 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00013060725517879685 6.747370229197071e-06 -1.8173466295889333e-07 1.7338442758892214e-09 -2.278179700417981e-05 2.039770517396686e-06 -5.4373469530874055e-08 4.5745521551881065e-10 2.593901088281033e-07 1.0598243845852606e-07 -6.666925404935727e-08 8.281543968890845e-08 -9.886783821153596e-08 8.476247970243265e-08 -2.228966216797124e-08 9.142958757344697e-08 -4.484548448781981e-08 -3.183510372178093e-08 -4.3882794021394104e-08 -6.610385081154816e-08 3.803883445452802e-08 7.873517083721486e-08 -4.0854759818606446e-08 -5.0095130771345135e-08 -3.3023229177883795e-08 -8.511075112915357e-08 -5.0710631585438756e-09 -3.428313893587321e-08 -7.333903436293504e-06 1.1880759357818133e-05 7.5308466091805975e-06
age 6.747370229055043e-06 0.00020428100187500582 -4.684834169565154e-06 3.340837503967483e-08 0.0024385513778593013 -0.00018356016678408766 4.187455878223028e-06 -2.9653205636587185e-08 -1.2708019083118033e-08 1.8176524144548235e-07 -1.49990965903089e-07 1.6001084496490172e-07 1.47938763853027e-07 1.1106645111595991e-07 7.706718193065963e-08 1.5748885759647838e-08 6.869429182252457e-08 -2.784829191953306e-07 8.025656571416359e-09 3.869238555662749e-08 -9.178605266511179e-08 -2.509579065960196e-07 -1.444981008038055e-07 2.029166874395765e-07 1.3676587732340496e-07 -7.800992228164681e-08 1.2000429799602772e-07 2.7493344604096494e-07 1.4284419980497124e-06 2.186976667838729e-06 4.440578913488952e-07
age2 -1.8173466296321516e-07 -4.684834169565715e-06 1.0944387558474902e-07 -7.933535210125802e-10 -5.460257183166878e-05 4.199837991050463e-06 -9.766883454088205e-08 7.034234445299787e-10 1.6636480933496136e-09 -3.5000395028280537e-09 2.913645910481131e-09 -3.714973469080059e-09 -3.6594075595572993e-09 -3.1310733176300154e-09 -1.316971857987554e-09 -2.362137814353646e-11 -1.4362606582192375e-09 6.5662695871205875e-09 -5.487417259708323e-11 -8.088428784895906e-10 1.9362547569763438e-09 5.232062266570372e-09 2.3700869009798962e-09 -4.331063342454141e-09 -3.495999804871606e-09 1.3595479024895445e-09 -3.171867280411742e-09 -6.408782967935017e-09 -3.265385703717318e-08 -6.371745215949653e-08 -2.309198475958979e-09
age3 1.7338442759267256e-09 3.340837503967422e-08 -7.933535210125049e-10 5.842696271977671e-12 3.810511445843133e-07 -2.98188490978496e-08 7.053561581069137e-10 -5.16307485709996e-12 -1.914383489100247e-11 2.336642754544647e-11 -2.0410408109158612e-11 2.6509041368912203e-11 2.6299460240621888e-11 2.5965307382126566e-11 7.241794492674033e-12 -5.255277419817607e-13 1.090489307070216e-11 -4.750706306144242e-11 -1.6294637199355143e-12 3.752179282194141e-12 -1.3248746767395233e-11 -3.3519941899131874e-11 -1.238913645830859e-11 2.9066719303752233e-11 2.7161877258862183e-11 -7.588211929197839e-12 2.4668332515810408e-11 4.575846993776837e-11 2.0898451427461905e-10 5.082650638443384e-10 -3.8502516169754375e-12
sex -2.278179700011354e-05 0.0024385513778433566 -5.4602571831291225e-05 3.810511445815497e-07 0.08644307492471685 -0.006454880122457992 0.00014699576028315642 -1.0437654305873666e-06 6.319319244455788e-07 -4.6883113126176867e-07 1.0659620871049335e-06 1.6254589489002074e-06 -1.230225374065269e-06 -6.634465086852045e-07 1.2253343351324386e-06 -1.3879979136543084e-06 -2.7743261223903983e-06 -2.365111081185991e-06 6.456567156413561e-07 2.8494013792738125e-06 1.6811370965249251e-06 -1.7443126318094293e-06 -3.427191852863087e-06 1.3605606410898058e-06 8.882961166286157e-07 -8.539341910190618e-07 3.1670184254141535e-06 6.099536808104066e-07 1.5150598664277201e-05 9.684491775123227e-07 4.515705945264259e-05
agesex 2.039770517764907e-06 -0.00018356016678281213 4.199837991020924e-06 -2.9818849097636156e-08 -0.006454880122457894 0.0004950357697666737 -1.1503946178803279e-05 8.301393503421271e-08 -2.169257453427612e-08 6.012716946661487e-08 -7.817747671199023e-08 -9.695338056762826e-08 7.644733707706564e-08 2.0631813727265234e-08 -3.997237207270282e-08 1.192594140161117e-07 2.031278930863044e-07 1.9548805610468033e-07 -6.757252996743121e-08 -2.17080165947199e-07 -1.5313133545624593e-07 1.2771635840955436e-07 2.121329720498898e-07 -6.898113128744419e-08 -1.3701362853351054e-07 5.6727063283334035e-08 -2.710483927742303e-07 -5.4847744731197215e-08 -1.8218912650648146e-06 -5.363638586284453e-07 -2.947952029619469e-06
age2sex -5.437346954107381e-08 4.187455878193766e-06 -9.766883454020559e-08 7.053561581020299e-10 0.00014699576028315254 -1.150394617880315e-05 2.72273501234664e-07 -1.9966038562907635e-09 -9.007036085346798e-11 -1.8354078379232647e-09 1.5810671608261433e-09 2.159327288663058e-09 -1.6292860541167665e-09 1.0814187713297602e-10 1.4954665053118011e-10 -3.1272082657518886e-09 -4.2089290250177595e-09 -4.696898564794667e-09 1.5453079511630983e-09 4.840518877429525e-09 4.049524721513309e-09 -2.5121014411213974e-09 -4.317664829623869e-09 7.587494893906523e-10 4.349906850614312e-09 -1.3595963386768547e-09 6.574362152175196e-09 9.664673947965878e-10 5.793318887102554e-08 1.380488046144244e-08 6.056127262450838e-08
age3sex 4.5745521566049527e-10 -2.9653205636369514e-08 7.034234445249575e-10 -5.163074857063644e-12 -1.0437654305873263e-06 8.301393503421075e-08 -1.9966038562907395e-09 1.4865494258152693e-11 1.7241165305355635e-12 1.6870098928080715e-11 -8.704467181459926e-12 -1.7563779622902676e-11 1.3031682658364658e-11 -3.4919718137816977e-12 1.9356661952402887e-12 2.30764511798697e-11 2.6026097627494468e-11 3.4298539110162884e-11 -1.0616631690884756e-11 -3.335988937098263e-11 -3.137335766979606e-11 1.4977305832192094e-11 2.8907390527131007e-11 1.0721008519858548e-12 -3.7503882679988015e-11 1.0684374047622706e-11 -4.9049848985755677e-11 -4.884656846713647e-12 -5.414807948976153e-10 -5.2109588253126524e-11 -4.199972589397427e-10
pcs.V3 2.593901088281268e-07 -1.2708019082952648e-08 1.663648093345746e-09 -1.9143834890974405e-11 6.319319244497659e-07 -2.1692574534605567e-08 -9.0070360845638e-11 1.7241165304780264e-12 1.298765151403613e-06 3.569596714931431e-08 -2.947880997022949e-08 4.9238991396841355e-09 6.022038190698573e-09 1.920715381074799e-08 -2.8401745333885965e-09 1.1359144501276941e-08 6.140279554926787e-09 6.2928224372423555e-09 -1.378626951992241e-08 1.1454567005721183e-08 -9.260521081229597e-09 -8.318046840351729e-09 -1.1774644007226121e-08 -2.1814222128209306e-08 -4.300185869463668e-09 -7.366639788239298e-09 1.1668442832204794e-08 -2.0158138076988614e-09 2.7067472192944947e-07 8.105546363623026e-07 6.834546411147533e-07
pcs.V4 1.0598243845854529e-07 1.817652414462784e-07 -3.5000395028466193e-09 2.336642754558076e-11 -4.6883113124052636e-07 6.012716946496601e-08 -1.835407837884513e-09 1.6870098927798327e-11 3.5695967149314296e-08 1.3225474425740586e-06 1.4257145287459985e-08 -3.069011918425147e-09 1.7666024150512416e-08 -1.481138494715429e-08 -2.3496513368304943e-09 1.3104359044082557e-08 -3.5687466066273403e-09 3.19549860672102e-10 6.168290067616105e-09 -1.8775189115761202e-08 5.697407588971975e-09 1.202691841324888e-08 4.772617394014671e-09 3.407424354668633e-09 9.676836454518497e-09 -2.773110827973661e-09 -1.021972577142626e-08 -1.55846852796611e-09 -1.5391560865346977e-07 -5.840782567007789e-07 -4.691297599583548e-07
