 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00011876189172347587 8.467079123402856e-06 -2.3184224125377035e-07 2.1848803492713665e-09 -1.2963753840424041e-05 1.1836568154403103e-06 -3.437177030861562e-08 3.316956254265949e-10 3.036838751909662e-07 1.1557829555004546e-07 -1.2585631536776925e-07 1.1183868736170174e-08 -7.829281173126321e-08 8.007174163529986e-08 -5.161140456816232e-08 9.451769177663603e-08 -2.0253892356544867e-08 -7.707988523790905e-08 -8.778725585220381e-08 -4.358160506661533e-08 1.1971828778183829e-08 6.021635061203882e-08 -2.8207896540865077e-08 -5.4033017415732393e-08 -1.5771986711528077e-08 -8.487011376809173e-08 1.843500726395571e-08 -5.1551235495914155e-08 -9.98628024432839e-06 1.2705612716348864e-05 7.974530782149456e-06
age 8.467079123188613e-06 0.00026475887050417376 -6.084304256439329e-06 4.344758246852645e-08 0.003271876401513966 -0.0002472636415197846 5.665557024190112e-06 -4.0300520731803436e-08 -3.049165653429721e-08 1.870897397905243e-07 -1.553149617227099e-07 2.098542902560114e-07 1.3227918404436843e-07 8.967905348033063e-08 9.424875462163439e-08 5.408489250981092e-08 9.504638489985778e-08 -3.5168087591847444e-07 -3.69988747968697e-08 3.2297962625461056e-08 -1.7366141646635806e-07 -2.719469304439779e-07 -2.1013766408728174e-07 2.432200211766979e-07 1.688091271493222e-07 -1.361359094175513e-07 1.6756510365208742e-07 3.373328415119265e-07 1.8860109716313099e-06 2.873408875513674e-06 9.796122944009446e-07
age2 -2.3184224125386082e-07 -6.084304256437423e-06 1.4246486501655638e-07 -1.034316595572043e-09 -7.347861031257263e-05 5.673214813396516e-06 -1.3250107546887843e-07 9.585007345082573e-10 2.672715019969497e-09 -3.899302023407778e-09 2.7763410104076943e-09 -5.0158569220087176e-09 -3.254114886484342e-09 -2.8849524124729564e-09 -1.5484502778860402e-09 -6.271960238705389e-10 -2.083095369362903e-09 8.016775792837408e-09 1.1069424570815582e-09 -6.343580884482844e-10 3.732722820368947e-09 5.413039123627785e-09 3.813719539881821e-09 -4.931410793322417e-09 -4.539689351998241e-09 2.7266608606302184e-09 -4.337890104887535e-09 -7.735926456771978e-09 -4.284261736658703e-08 -7.846789047812642e-08 -1.1889334212188363e-08
age3 2.1848803492641853e-09 4.344758246852149e-08 -1.0343165955722053e-09 7.62956222468263e-12 5.143891690189723e-07 -4.040156030679134e-08 9.59691953081923e-10 -7.054891563871436e-12 -3.048641356077928e-11 2.8854177171542703e-11 -1.8654795144369174e-11 3.609221094913971e-11 2.289859418385972e-11 2.553579864319368e-11 7.894562359068573e-12 2.0985334240035288e-12 1.6012867883054943e-11 -5.673260611460224e-11 -1.1558794551476243e-11 2.562709381719715e-12 -2.5877673390813733e-11 -3.28065029944994e-11 -2.2159754962307604e-11 3.096602995513588e-11 3.606139023084763e-11 -1.7106586894041793e-11 3.3622424526668655e-11 5.418817175717871e-11 2.778860605494738e-10 6.0134252722146e-10 4.560502327039195e-11
sex -1.2963753838851052e-05 0.0032718764015207415 -7.347861031272622e-05 5.143891690200601e-07 0.11324977991159466 -0.00847091836096451 0.00019325586904919465 -1.374398945218704e-06 -4.6057226209967754e-08 -1.2098803763224021e-06 4.9211111802428e-08 1.8240538541507953e-06 -1.8125398396238616e-06 -1.3879359439154736e-06 2.4848056175884836e-06 -7.933074028214827e-07 -2.3241138067501296e-06 -3.0337669343801465e-06 -7.904349246465921e-07 3.1243556780376227e-06 7.020903180586132e-07 -2.562984206754708e-06 -4.145533899326894e-06 2.0412162412660607e-06 -3.654883133961794e-08 -1.7907951343812063e-06 3.8852142784683135e-06 1.2412870243208508e-06 1.1444045452776809e-05 1.579374917435824e-05 6.811128338647039e-05
agesex 1.1836568151189212e-06 -0.00024726364152027956 5.673214813407217e-06 -4.040156030686423e-08 -0.008470918360965012 0.000650748865768992 -1.515120685697065e-05 1.0951566595857804e-07 3.898802088595494e-08 1.152451101125584e-07 -1.3455585694196895e-08 -9.883270386545518e-08 1.0833119068349485e-07 5.422224909953528e-08 -1.1067137221323267e-07 7.683162192135919e-08 1.6963771477141868e-07 2.428189743869924e-07 3.822447212121853e-08 -2.3166480477473247e-07 -9.493427045428272e-08 1.680344467188055e-07 2.7039325028467026e-07 -9.004652106857077e-08 -7.90669141570405e-08 1.4570819093090654e-07 -3.2760979727797907e-07 -1.0213744129054179e-07 -1.5100196555021908e-06 -1.8198430654403055e-06 -4.755637318644002e-06
age2sex -3.437177031171117e-08 5.665557024206367e-06 -1.3250107546924517e-07 9.596919530844901e-10 0.00019325586904921706 -1.515120685697149e-05 3.5932223175287143e-07 -2.6396569457436386e-09 -1.8013621777297958e-09 -2.986259581035969e-09 2.873043372388898e-10 1.9885629639054836e-09 -2.2370575037201097e-09 -3.803314621894486e-10 1.4326185142991624e-09 -2.297364844462679e-09 -3.374160319871657e-09 -5.640236059594207e-09 -9.531659376127723e-10 5.108341583289465e-09 2.989283748634263e-09 -2.918702727840151e-09 -5.833890842999317e-09 5.701756986776309e-10 3.0330233195680225e-09 -3.75123825964337e-09 7.977200842186102e-09 2.0049230289935956e-09 5.082285361436705e-08 4.5548616712395297e-08 1.0371526152996435e-07
age3sex 3.316956255389117e-10 -4.030052073190821e-08 9.585007345106567e-10 -7.054891563888237e-12 -1.374398945218943e-06 1.0951566595858985e-07 -2.639656945743771e-09 1.969084782110548e-11 1.5755596922786984e-11 2.4167396578668607e-11 -3.183687736399204e-13 -1.5305459977055315e-11 1.6976992000466932e-11 -9.359152869688564e-13 -5.443749345097981e-12 1.8040254580748145e-11 1.9422256669082648e-11 3.9881153873039236e-11 7.521921519628309e-12 -3.486494994807614e-11 -2.566318209363184e-11 1.4686341595825896e-11 4.075590037529724e-11 6.8474589882171694e-12 -2.7522418975034383e-11 2.966920592839337e-11 -5.957362768236185e-11 -1.2023395524836196e-11 -4.943296731173374e-10 -3.049134792265294e-10 -7.407201869831028e-10
pcs.V3 3.0368387519100366e-07 -3.049165653393688e-08 2.6727150199612305e-09 -3.0486413560720314e-11 -4.6057226196234154e-08 3.89880208848922e-08 -1.801362177704845e-09 1.5755596922605082e-11 1.248835341983157e-06 5.744721921754538e-08 -3.020800852159419e-08 4.532992605877787e-09 5.296494861072565e-09 1.7267308524678178e-08 -5.319531198701612e-09 1.3911981386433212e-08 7.675616402677003e-09 1.1147563683810553e-09 -1.5303236860709668e-08 1.4804130423322344e-08 -3.897596440456399e-09 -9.865999746288154e-09 -1.4481596686539047e-08 -1.729165989374304e-08 -4.489242917029283e-09 -1.0831573950693331e-08 8.786361027918472e-09 -9.516953661021399e-10 2.8787325503980414e-07 8.07748519174423e-07 6.803543213394371e-07
pcs.V4 1.1557829555015275e-07 1.870897397902355e-07 -3.899302023401116e-09 2.885417717149531e-11 -1.2098803763288087e-06 1.1524511011305707e-07 -2.986259581047687e-09 2.4167396578753855e-11 5.7447219217545535e-08 1.3073452562522144e-06 1.9788900063921325e-08 -5.485412351352876e-09 1.6210183779186098e-08 -1.8418010738304688e-08 -6.746829295813717e-09 1.674607524017733e-08 -5.277872103382903e-09 -2.812179654545465e-09 8.304231541498052e-09 -1.2846636538892814e-08 -6.059394767244135e-09 1.2665198855331575e-08 8.30055282557543e-09 2.699851158383131e-09 8.068112979062664e-09 -1.9137713393151564e-09 9.570250539452694e-10 1.5719599932637461e-09 -9.649539188438668e-08 -6.722026027848028e-07 -5.406626799545577e-07
pcs.V5 -1.258563153677689e-07 -1.5531496172253004e-07 2.776341010403479e-09 -1.8654795144338616e-11 4.921111180834508e-08 -1.3455585694665765e-08 2.873043372500927e-10 -3.1836877372264586e-13 -3.0208008521594244e-08 1.978890006392123e-08 1.3479014580182741e-06 1.185416250945716e-08 -2.646769022343502e-09 -1.9304029876263182e-08 4.418157367106019e-09 -5.903127605613916e-09 1.8088925375742194e-08 1.5392119392252082e-08 9.745614502918756e-09 2.024516973841606e-09 1.053375309480027e-08 1.3684090972926367e-08 -1.2105461514203813e-08 -6.263955512907959e-09 1.1500523381733184e-08 8.963855802450004e-09 6.2689099170991765e-09 9.699749870131462e-10 2.762728639500507e-08 4.5851628045134083e-07 -8.819537067437666e-08
pcs.V6 1.1183868736155208e-08 2.098542902558394e-07 -5.01585692200468e-09 3.6092210949110374e-11 1.8240538541432387e-06 -9.883270386485463e-08 1.9885629638910906e-09 -1.5305459976948676e-11 4.532992605877681e-09 -5.485412351352713e-09 1.1854162509457112e-08 1.335432362286193e-06 5.818645459665757e-09 -1.249419040064322e-09 1.2341176493664542e-08 -7.026978937124447e-09 2.5183757210381856e-08 3.3119801721955294e-09 -1.410607755600069e-08 -1.2340173756577341e-08 3.5657105173822454e-09 7.768706359232093e-09 -2.886652136827808e-09 2.2042329043941654e-09 -2.7329453765268533e-10 5.374968106868114e-09 -3.1895769555412546e-08 -1.123088413194093e-08 4.386192560108514e-08 4.768911190504057e-07 1.0053733129483597e-07
pcs.V7 -7.829281173127547e-08 1.3227918404401598e-07 -3.2541148864762115e-09 2.289859418380152e-11 -1.8125398396338667e-06 1.0833119068426952e-07 -2.237057503738269e-09 1.6976992000598948e-11 5.2964948610728304e-09 1.6210183779186147e-08 -2.6467690223434574e-09 5.818645459665591e-09 1.493680804786437e-06 8.61802394869192e-09 -6.681573295484508e-09 -2.0402308412731774e-08 2.8791329915278907e-09 -8.934669286332459e-09 1.4921057386890504e-08 -6.920932622477466e-09 -5.301985826308481e-09 -5.230482475793756e-09 -2.4278989078637988e-08 1.0455297816982526e-08 7.4456403252592765e-09 -2.6607590611710473e-08 -1.1187432528940648e-08 -2.1909559846058355e-09 -2.9557745966837453e-08 1.423981121840096e-07 -2.1119246707924952e-07
pcs.V8 8.007174163532948e-08 8.967905348024681e-08 -2.884952412470979e-09 2.5535798643179343e-11 -1.3879359439175863e-06 5.422224909970548e-08 -3.8033146219355835e-10 -9.359152869382929e-13 1.7267308524678294e-08 -1.841801073830464e-08 -1.930402987626321e-08 -1.2494190400643345e-09 8.618023948691895e-09 1.4760159866473285e-06 1.777287819196333e-08 -5.4954230660808955e-09 -8.969873181406282e-10 4.141992560011141e-08 8.080781423195797e-09 -3.0073038611826615e-08 5.957615416920723e-09 4.861316976831876e-09 -8.562905847815114e-09 1.95549978290481e-08 2.638710497878605e-08 1.055410300040164e-08 4.6436760483301476e-09 2.318940905245458e-09 -1.9360415065655647e-08 6.246095269736788e-08 -9.741966964384578e-08
