 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 9.935768652512928e-05 7.590472747314805e-06 -2.1476984747970066e-07 2.053899706610312e-09 -2.1055699906217023e-05 1.5771654967147117e-06 -3.981007541728176e-08 3.45958904098847e-10 2.883813538011373e-07 1.5535317840704932e-07 -1.4836213854703012e-07 -4.7964278479670187e-08 -6.361023891607062e-08 8.143324367384796e-08 -5.164926100955435e-08 9.934939539441077e-08 -1.6676678234973872e-08 -9.120829629542012e-08 -1.250016275803663e-07 -1.576810966038955e-08 -4.849591396172019e-08 7.084138411998804e-08 -3.30736513077393e-08 -5.3994739892745854e-08 -2.473088745096659e-08 -3.55329718903126e-08 1.3317743064010083e-08 -2.5825022746226423e-08 -9.90804868295509e-06 1.1779926776673185e-05 7.168407004193641e-06
age 7.590472747121444e-06 0.0002678335061045865 -6.144255757072048e-06 4.3811142348531294e-08 0.003372285117133199 -0.0002542307712730286 5.819249136939843e-06 -4.1380557675965154e-08 -8.399205649644884e-08 2.0549732946416525e-07 -7.622214721230577e-08 2.059527451917117e-07 3.4699651023755724e-09 4.27062454316692e-08 6.473809310290108e-08 6.254506814038748e-08 9.56667800899318e-08 -3.298391961379262e-07 -1.0236202474604717e-07 1.2712068611482903e-08 -1.411352769518746e-07 -1.7386912581886564e-07 -1.7755383080671513e-07 1.6421183864908612e-07 1.6130366650699515e-07 -2.7276166226643343e-07 1.4373024109315735e-07 2.8942008666324173e-07 1.9690472938493763e-06 2.101401651080239e-06 1.799190387683986e-06
age2 -2.1476984748084135e-07 -6.144255757067655e-06 1.4365223954311725e-07 -1.0415819185810243e-09 -7.56125327553854e-05 5.824321941500798e-06 -1.3589699382104835e-07 9.827794953361643e-10 4.106141847966836e-09 -4.448816647766226e-09 1.1186985719976667e-09 -5.103018111670579e-09 -2.2462368137763868e-10 -1.8714041450892273e-09 -9.311883906512017e-10 -6.224686092053292e-10 -2.13969985725572e-09 7.367300575491499e-09 2.6878829261831687e-09 -3.1096910310585105e-11 3.0622100991377473e-09 2.991349559390102e-09 3.1843644023007443e-09 -3.035101559717394e-09 -4.285639362240814e-09 5.709501782415823e-09 -3.755377216546718e-09 -6.830070206285483e-09 -4.457398136937784e-08 -5.9249243523617767e-08 -3.0161772786242685e-08
age3 2.0538997065772894e-09 4.381114234852248e-08 -1.0415819185814896e-09 7.673913748887901e-12 5.288676943197991e-07 -4.1444651401406706e-08 9.83501162305367e-10 -7.227636066664718e-12 -4.1903823739779916e-11 3.3182289137667235e-11 -7.43815668887813e-12 3.793775370014621e-11 7.563280153936951e-13 1.8508115509782636e-11 3.925576294838973e-12 8.436258741520727e-13 1.6230706464366157e-11 -5.096576570319273e-11 -2.3423344805942598e-11 -1.8416861929370677e-12 -2.187720287994097e-11 -1.4778106303554248e-11 -1.8478346865548405e-11 1.6883008683583792e-11 3.379992316742701e-11 -3.7673465664472035e-11 2.955244514004161e-11 4.8996263497319783e-11 2.9529007547527094e-10 4.539811888740033e-10 1.6468164224229076e-10
sex -2.1055699909539557e-05 0.003372285117132211 -7.561253275535835e-05 5.288676943195721e-07 0.11481928363142786 -0.008566932764162871 0.00019512580811052144 -1.3859970291161874e-06 -1.1307003799305725e-06 -7.121697025687252e-07 1.7989500627915806e-06 1.1606782742366912e-06 -3.2569307191208096e-06 -5.241632656263973e-07 2.736256111367587e-06 1.082759607876822e-07 -2.273747155259359e-06 -2.3025968192320093e-06 -1.8132854738213647e-06 2.718341135124783e-06 1.480499031548066e-06 -1.2009652852796458e-06 -3.4486999971772056e-06 1.3432441216373402e-06 8.813065216226992e-07 -3.671292883263457e-06 2.5353114718403582e-06 6.424928094193527e-07 1.91944267185332e-05 3.1010083110007986e-06 6.905842723899504e-05
agesex 1.5771654967719038e-06 -0.0002542307712730273 5.824321941499996e-06 -4.144465140139604e-08 -0.008566932764162791 0.0006566251032766938 -1.526565523270356e-05 1.1022368954086841e-07 1.2573538152937403e-07 7.175057005626672e-08 -1.3440418808489743e-07 -5.8581154998392245e-08 2.0904324576117532e-07 -1.822565960778614e-08 -1.307753978391696e-07 2.135486551824721e-08 1.6994742572115497e-07 1.918063076030339e-07 1.212800643914927e-07 -1.863752873185346e-07 -1.5701883725863474e-07 5.350918362599358e-08 2.283297786699424e-07 -4.534121833375901e-08 -1.3425475073032335e-07 2.8059974993763175e-07 -2.2188489338195907e-07 -6.731171597387503e-08 -1.8941185386228855e-06 -9.871525567507671e-07 -4.9836793244805305e-06
age2sex -3.9810075426418526e-08 5.819249136935832e-06 -1.3589699382095478e-07 9.835011623046678e-10 0.00019512580811051623 -1.5265655232703324e-05 3.615464181412425e-07 -2.6533459888853727e-09 -3.799733497110599e-09 -2.0456080468325514e-09 3.0798822102079524e-09 1.191081621833794e-09 -4.364716667940782e-09 1.2576256518644456e-09 1.985890918122892e-09 -1.2235805360562816e-09 -3.5137489603424516e-09 -4.388565117470565e-09 -2.906318034783452e-09 3.9336634466024095e-09 4.432084319690476e-09 -1.0712930197775623e-10 -5.059144371295738e-09 -4.1773409790852467e-10 3.9534858788835514e-09 -6.808651732515289e-09 5.588338765507006e-09 1.4053569142920645e-09 5.554526114107418e-08 3.0468703585299596e-08 1.11110722996893e-07
age3sex 3.459589041361249e-10 -4.1380557675959304e-08 9.827794953359533e-10 -7.227636066662645e-12 -1.3859970291161257e-06 1.1022368954086482e-07 -2.6533459888853277e-09 1.9774392765590727e-11 2.967840617655998e-11 1.815700166576672e-11 -2.131814389116786e-11 -1.0100289750395929e-11 3.089382236130209e-11 -1.1945910461825894e-11 -1.0050702581937308e-11 1.1564165447563915e-11 2.159814480632659e-11 3.0021071716085714e-11 2.1493963966215174e-11 -2.6221303868497108e-11 -3.5865513492351946e-11 -6.11405711542728e-12 3.646641971641014e-11 1.40738943087622e-11 -3.180611356291913e-11 5.140625306439515e-11 -4.269753250615924e-11 -8.929168959422957e-12 -5.055393947215364e-10 -2.340015295383375e-10 -7.978809848656308e-10
pcs.V3 2.8838135380125233e-07 -8.399205649634494e-08 4.106141847964485e-09 -4.1903823739763075e-11 -1.1307003799272241e-06 1.2573538152912897e-07 -3.799733497105161e-09 2.967840617652247e-11 1.0868279606906517e-06 7.447794267716449e-08 -2.4414707910054634e-08 2.0079111034341095e-10 7.878717076653964e-09 1.601848263132785e-08 -6.472653494562601e-09 1.5024732892827904e-08 7.291685123532052e-09 -6.0500117592081e-10 -1.1310894678996813e-08 1.4489897389382278e-08 -6.774056752166694e-09 -1.0984390905973602e-08 -1.3414351230338147e-08 -1.31628678235076e-08 -2.4106296717164237e-09 -9.692679265255923e-09 7.218165501193469e-09 -2.1542275549652295e-10 2.763515397894022e-07 7.236895145076789e-07 6.283516854694271e-07
pcs.V4 1.553531784071337e-07 2.0549732946437068e-07 -4.448816647770911e-09 3.3182289137700716e-11 -7.121697025611467e-07 7.175057005569315e-08 -2.0456080468193575e-09 1.8157001665672324e-11 7.447794267716449e-08 1.1567670122795692e-06 3.343210768288508e-08 -2.8810921248242836e-09 1.2420865274095905e-08 -2.4323477687987085e-08 -5.778779436193195e-09 1.964500305726046e-08 -4.630670859916104e-09 6.0277148999101014e-12 5.306828047166602e-09 -1.358905560826602e-08 -5.472464341793281e-09 1.0425321345179213e-08 1.0589170578840005e-08 4.546498503275391e-09 1.193732571291118e-08 4.231950482109946e-09 -7.276491448565261e-10 -3.4588566835571185e-09 -6.756095156500776e-08 -5.646393345100752e-07 -5.076664845413228e-07
