 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00020142299926226737 -6.086917147546152e-07 -1.2532469476086216e-07 2.2126296654251056e-09 6.441417854610136e-05 -7.159695348030525e-06 2.1611119240803872e-07 -1.991670829706369e-09 1.4224294345781158e-06 -1.673149740888204e-07 -1.6947606451274022e-07 -4.2081621631573494e-07 -2.518625533143445e-07 -2.9939241543159374e-07 -6.688851366435941e-07 1.1464234391101462e-07 5.661605626604121e-07 3.2135089033639056e-07 -2.884594323319991e-07 -2.361820432681763e-07 -1.7859189864403445e-07 -6.868640661100403e-08 -4.3040818285295516e-08 -3.6436104468020765e-08 4.231067026749474e-07 -5.501488043412603e-07 1.7690810874640607e-07 7.041986274512201e-08 -7.682754494758668e-06 3.256802455291855e-05 1.9020574907254643e-05
age -6.086917152151422e-07 0.0007385933392108281 -1.651542952629947e-05 1.1536443192455752e-07 0.00997452943492022 -0.0007275698688202761 1.6266346416211624e-05 -1.1358171854745058e-07 5.112735793476756e-07 7.540706751876881e-07 6.114153125638701e-08 2.0233235739237106e-07 7.72821689782754e-07 9.4536025711476e-07 -3.999191587254904e-07 -2.1404700588092e-07 2.1406590681788743e-08 -2.125383970879522e-07 -4.414027478870501e-07 1.0381577001392884e-07 3.9867475000061853e-07 -5.68431215673152e-07 -8.14866025458327e-07 6.096132631283377e-07 6.949135096066442e-07 -1.3645839905762488e-07 3.657859877141233e-07 -7.004047213821798e-08 1.8353521265439836e-06 -3.048665278080422e-06 7.566263773586184e-06
age2 -1.2532469477797908e-07 -1.6515429526363065e-05 3.7673174597809863e-07 -2.6785321107153408e-09 -0.00021811392384446103 1.6268867017653348e-05 -3.710615512106785e-07 2.6372089171504947e-09 -6.000974801579539e-09 -1.871724419178134e-08 -2.5904083902132182e-09 -5.348049257436429e-09 -1.8214075420904586e-08 -2.2067674465109303e-08 1.0635703638119194e-08 5.229691110833226e-09 -1.270630089947544e-09 5.176551162297748e-09 1.2305811485817569e-08 -5.414331381999819e-10 -7.614481656580558e-09 1.0638250576523773e-08 1.3620355190126745e-08 -1.4400168880166281e-08 -1.8353829237012056e-08 4.814890954889561e-09 -1.147667422746898e-08 -4.687253907607953e-10 -8.554834377205307e-09 -1.4788834446792123e-08 -1.4806463182321137e-07
age3 2.2126296654973114e-09 1.1536443192494453e-07 -2.678532110713843e-09 1.9368209599612156e-11 1.4954203177388707e-06 -1.1358914315345953e-07 2.6371439697959854e-09 -1.9061388946557028e-11 7.471266131114895e-12 1.5207221929927823e-10 2.0131236640282467e-11 3.671691071034601e-11 1.3291194317831848e-10 1.6562616288098452e-10 -8.576293890824983e-11 -3.866845178626869e-11 1.7331864448018432e-11 -3.993684929001966e-11 -1.0413851124307014e-10 -6.290947835811922e-12 3.874314368020548e-11 -5.717557784778602e-11 -7.681056978756113e-11 1.0188127784229691e-10 1.4416198608279028e-10 -3.860347724884603e-11 9.478068768551056e-11 9.547998212748798e-12 -1.7714082301783516e-10 4.321325038584065e-10 8.99162635222809e-10
sex 6.441417852057797e-05 0.009974529434892956 -0.00021811392384386456 1.495420317734727e-06 0.35553088603784744 -0.025440824054718716 0.0005607277222439274 -3.87520840442699e-06 -5.962475429460848e-06 -6.118582435884442e-06 1.0242436765615877e-05 -1.0503397821035184e-05 1.127806638570982e-05 1.0263116666082412e-05 1.8932382878650355e-05 -5.3680702766547875e-06 -2.893524671845953e-06 1.2222172098659692e-05 -4.476120967495752e-07 4.504790256791246e-06 1.1654554484489428e-05 -1.4700887573249604e-05 -1.84833675929201e-05 -1.6102006389198055e-05 8.502753634231295e-06 -1.5603390842154488e-05 2.3981433352982968e-06 -1.038581538299974e-05 0.00011125355284057257 2.1283761880423834e-05 1.3977297692347656e-05
agesex -7.159695349435199e-06 -0.0007275698688232572 1.626886701772295e-05 -1.1358914315396779e-07 -0.025440824054714893 0.0018688554088863842 -4.204726530098846e-05 2.9549576745089985e-07 6.346281269002811e-07 2.2223300073779463e-07 -6.067936361028758e-07 8.323975237984642e-07 -8.802083054419632e-07 -8.639681568398666e-07 -1.0753133657011514e-06 4.454425703386998e-07 1.5642446615168856e-07 -7.802060888320072e-07 2.145363097585141e-07 -4.063784083832425e-07 -8.937657840756479e-07 9.58544322857596e-07 1.1858262831507455e-06 1.0849549859615163e-06 -8.488203025678639e-07 1.2186201906387963e-06 -4.625827399413277e-07 4.459072505713565e-07 -7.573297637218161e-06 -2.946822735265819e-06 -3.30532824422961e-06
age2sex 2.161111924072513e-07 1.62663464162277e-05 -3.7106155121109004e-07 2.637143969799189e-09 0.000560727722243764 -4.204726530098277e-05 9.63880736932983e-07 -6.886814933036759e-09 -1.9116577348985094e-08 -5.89625893723711e-10 1.0673562794692415e-08 -1.9384630193081305e-08 2.051153790318628e-08 2.228270539026181e-08 1.901430573033331e-08 -1.158603645860999e-08 -1.98210246629598e-09 1.6196832006851437e-08 -9.27704888752396e-09 1.0687737101506243e-08 1.979996182937064e-08 -1.722876303001651e-08 -2.625652098047672e-08 -2.3976621059665876e-08 2.084721345375929e-08 -2.9386514570714843e-08 1.4072660041788924e-08 -6.59760279145022e-09 1.8210895175261264e-07 6.746815432006639e-08 1.0269792509366736e-07
age3sex -1.9916708299535854e-09 -1.1358171854828599e-07 2.637208917169845e-09 -1.9061388946697086e-11 -3.875208404425358e-06 2.9549576745082446e-07 -6.886814933035965e-09 4.9979482773663426e-11 1.570362944752374e-10 -1.518176695242826e-11 -5.7057961389006576e-11 1.3388082046607573e-10 -1.441703308888435e-10 -1.7692297190232336e-10 -1.017052524051461e-10 9.047975020888083e-11 2.233068713037727e-12 -1.128021639965677e-10 9.032778988682124e-11 -8.322589851259991e-11 -1.302325368612931e-10 9.22838278284469e-11 1.957391718311902e-10 1.7473384317383237e-10 -1.4885174042122454e-10 2.164701728007179e-10 -1.10910632057928e-10 2.896166781231609e-11 -1.4628679897273407e-09 -4.610317343942747e-10 -9.206276624275922e-10
pcs.V3 1.4224294345802368e-06 5.11273579355345e-07 -6.000974801752088e-09 7.471266132331784e-12 -5.9624754293250275e-06 6.346281268904161e-07 -1.9116577348764978e-08 1.5703629447370002e-10 2.481865277400283e-06 3.057841787147525e-07 7.811968551114533e-09 2.7383117538079257e-08 2.0144863534852687e-09 9.354595820663341e-09 -7.934659214235196e-08 2.425497428017997e-08 3.090827075107249e-08 3.5473332867490333e-09 -7.130369633342888e-08 2.3630155124344854e-08 9.239049309417674e-10 -9.45016005713906e-09 1.841633262216848e-08 -7.275617879565729e-09 7.303509696356824e-09 -7.850176934407765e-08 -1.8481622949629944e-08 -2.296300288909317e-08 3.064452555617497e-07 2.195210310952737e-06 1.909323205487053e-06
pcs.V4 -1.673149740887516e-07 7.540706751860201e-07 -1.8717244191744625e-08 1.520722192990254e-10 -6.118582435940451e-06 2.2223300074183887e-07 -5.896258938136137e-10 -1.518176695180399e-11 3.0578417871475466e-07 2.7556663583757598e-06 1.5950127441193526e-07 2.3016913919886697e-08 9.055343417997474e-08 -4.796037692182125e-08 -1.266337946997861e-07 5.493524888765584e-08 -1.4194257856057728e-08 -5.39556515042848e-09 3.641341842621707e-08 -6.410026524263054e-08 1.6840557072193044e-09 5.169894451355126e-08 2.1255505012588683e-08 2.92017778779779e-09 3.600700836200506e-08 3.047258277943001e-08 -3.413911968183769e-08 -1.920124579357096e-08 -4.71481424723499e-07 -1.588664811310657e-06 -1.2161985201908154e-06
