 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gpm gmp gmm
pcs.V5 2.9708221468578e-06 -4.259731275142225e-06 1.1591092224690999e-07 -9.937835289441818e-10 -3.168646166128213e-05 3.57630375745658e-06 -1.218829127771743e-07 1.2875137630061202e-09 -1.1952330641261332e-08 3.230799737777646e-08 3.039695814138882e-06 5.76338401017001e-08 2.077615865429662e-08 -6.672187727877449e-09 -1.9239619150746635e-08 -7.400826031243059e-08 5.68613886666882e-08 8.338493292429799e-08 -4.90564809372138e-08 -2.9541891052356396e-08 1.6457729189919667e-08 -4.1225104840306566e-08 -1.0921578048038739e-07 -1.5769654526277744e-07 1.1037728012090635e-07 8.824037904886374e-08 6.933883417274982e-08 3.580050519773335e-08 1.2936511448196504e-07 -1.4585887373255978e-07 4.782222741715876e-07 5.158960948412875e-06 -8.873779929663578e-07 1.1523957643106782e-06 -9.072525239233503e-07
pcs.V6 -5.88958762325771e-06 1.6294755638092312e-07 2.804153732631535e-09 -1.1380031173779304e-10 1.75870378859199e-05 -1.7869250380347213e-06 5.877227511108843e-08 -5.952480797321583e-10 -1.826455663251323e-08 1.502005637158857e-08 5.763384010171046e-08 2.9120988785702946e-06 5.229687454320033e-08 8.03645088487397e-08 6.2060116786333225e-09 -8.448076489443166e-08 1.1309435433224055e-07 -4.465683446511424e-08 -7.015824420964726e-08 -5.0917873762601175e-08 4.085794219102505e-08 6.981471432955322e-08 -7.079431496467649e-08 2.4158401368267432e-08 -4.8808175640017455e-08 1.9894415171745346e-08 -1.227981315018565e-07 3.045269254668376e-08 -6.093771301786816e-08 2.792326214339903e-06 -5.674588108130365e-07 -8.05265161490968e-07 -1.4885953823781233e-06 6.523463334117654e-07 3.303659881706012e-06
pcs.V7 4.4420089393263296e-07 -9.144966108525646e-07 2.5313464832733177e-08 -2.5362399633011223e-10 -6.214474197980639e-05 5.488286937553281e-06 -1.5696335380133317e-07 1.44831154847674e-09 1.2054616777487828e-07 8.327602525467314e-08 2.0776158654260932e-08 5.229687454320476e-08 3.5396208785360534e-06 5.720850816619622e-08 -3.684557235432803e-08 -1.3126247946087218e-07 -8.093310270274032e-09 -8.9619505208005e-08 -6.69528520920429e-08 -1.1825068881001038e-07 1.0356563708312596e-07 -6.371759012640946e-08 -8.103326472017331e-08 -2.517061019979686e-08 1.448231197418469e-08 -2.4718697609947366e-09 -4.155375417153542e-08 -1.7994331051323306e-08 -3.272008151743972e-07 1.0464828283068851e-06 2.5653027275695505e-06 -2.2285887809991026e-06 5.49363080472363e-07 -1.8077734964640987e-06 -2.5313123245909766e-06
pcs.V8 -1.5007921457694727e-05 -1.8945978687487e-06 5.831326408483266e-08 -6.090530533938965e-10 0.00010108491204462976 -9.858445090695314e-06 2.9864083490873145e-07 -2.835906758159126e-09 8.954309208325554e-08 -3.288644955075855e-08 -6.672187727820631e-09 8.036450884873536e-08 5.720850816618232e-08 3.4424528141159163e-06 9.644230168086632e-08 6.783561403246318e-08 7.697295624257913e-08 2.3486412398923572e-07 -7.329476397186465e-08 -2.2685640879331994e-07 -8.609425560767332e-08 -2.97528437102956e-08 6.535251959761122e-08 7.942196439365689e-08 1.4771688542222097e-07 9.785258635655417e-08 -7.725641475286393e-09 -4.3106106564272944e-08 -3.6597509194099953e-07 -1.8268300690409457e-06 -2.208398742124723e-06 9.187916802645256e-07 3.588533864204917e-06 -1.5042138423074149e-06 3.119177583900476e-06
pcs.V9 2.519745103528511e-06 1.0618608880470969e-06 -1.8099117630455903e-08 5.335510652291857e-11 -2.081784857368502e-05 2.471423437138835e-06 -8.673762125987653e-08 9.507491591960572e-10 -3.420141150153661e-09 -8.618435514005697e-08 -1.9239619150768245e-08 6.206011678636806e-09 -3.684557235432878e-08 9.644230168087545e-08 3.3328441814544554e-06 4.380049979290986e-08 4.031029188505822e-08 -7.306210868587113e-08 -4.037662030514939e-08 -1.5669104180174037e-07 -2.3250532479799713e-08 -2.6509319018410928e-08 3.5994210092555785e-08 -6.639082551789029e-08 -1.2886893393869447e-07 -9.085674321349652e-08 1.2568099537658118e-08 3.4039992504701475e-08 -3.2107873307585627e-07 5.415539194870459e-08 -1.4957692383368188e-06 3.1911408009270674e-06 -3.095069741703148e-06 -1.4262579362382158e-06 2.8584290932797347e-06
pcs.V10 6.197415928686253e-07 1.1676530583367318e-07 4.465392369150637e-09 -6.267474856769089e-11 1.8176486847228473e-05 -1.4838507974803014e-06 3.8882410814449206e-08 -3.385944358882048e-10 1.1145984288880858e-07 -5.6257578869912704e-09 -7.40082603124247e-08 -8.44807648944314e-08 -1.3126247946087655e-07 6.783561403246709e-08 4.380049979290776e-08 3.4999264878435413e-06 1.2322854802416184e-08 3.447557862243829e-08 1.0035676353281884e-08 1.086538466762029e-09 -3.6656156173852345e-08 -3.598776264065931e-08 1.6782850219510812e-07 4.2498013045917115e-08 7.943410005383193e-09 2.8336822043816677e-08 6.366429132721037e-08 -2.9559369323790506e-08 2.504234618140695e-07 7.55404389297678e-07 -2.9773040737191662e-06 -1.0490500104065542e-06 4.747200658025782e-07 4.832090839441494e-06 1.8329608011509026e-06
pcs.V11 -4.014139438294759e-06 -9.077949125439743e-07 2.988797162611138e-08 -2.942862199830507e-10 -3.7791917355597396e-06 -1.872804143415565e-07 2.2012796508720445e-08 -3.386407211550817e-10 -9.106898486495913e-08 9.425859178511105e-08 5.686138866669599e-08 1.1309435433223868e-07 -8.093310270271775e-09 7.697295624257438e-08 4.031029188505844e-08 1.2322854802415552e-08 3.4750475206696983e-06 1.1929480442476044e-07 5.916077335906682e-08 -7.122649612108601e-08 7.226565489106444e-08 -1.4660628620885335e-07 -4.62017921784453e-08 1.1231026596785758e-07 -1.1355255294926452e-07 6.475095753354785e-08 -6.281898936261928e-08 1.2113348062168576e-07 -1.1065092725470527e-06 1.2224106781296576e-06 2.375511439047494e-06 -4.5904982539464395e-07 -1.242968491085992e-07 -1.1525782276163485e-06 -2.9403763929180966e-06
pcs.V12 -1.964071137927044e-06 -2.335383327706441e-06 6.067860474941324e-08 -4.666791893466092e-10 3.094048515535267e-05 -2.882283312535628e-06 8.846431906083521e-08 -8.824250896341654e-10 1.0783543335791594e-07 -2.8910143673300188e-08 8.338493292432896e-08 -4.465683446512259e-08 -8.961950520799047e-08 2.3486412398920092e-07 -7.306210868586394e-08 3.447557862243246e-08 1.1929480442475932e-07 3.367364970711539e-06 -2.0546822997950433e-07 -2.626818014778808e-08 9.63193512645158e-09 -9.249689814697292e-08 -4.867594968912223e-09 -1.2746243209792446e-07 -9.127257537439537e-08 -4.007915596962531e-08 -1.028656312954661e-08 4.712469461087192e-08 -4.2289408890004615e-07 2.4877717871301165e-06 2.1289879615800528e-08 2.308280360862269e-07 -2.427515507605066e-06 9.123307437332935e-07 -1.5894335891963663e-06
pcs.V13 -1.3316398097210254e-05 -3.2103819682004843e-06 1.1609694038426694e-07 -1.2896808649157577e-09 2.8562591398415444e-05 -2.1815276172423665e-06 4.313475834437813e-08 -1.9740539554670365e-10 -9.791794534252345e-08 3.075317449176603e-08 -4.905648093720865e-08 -7.0158244209648e-08 -6.695285209204663e-08 -7.329476397186403e-08 -4.037662030514976e-08 1.0035676353281415e-08 5.91607733590661e-08 -2.0546822997949954e-07 3.564390885268224e-06 -8.990173023854946e-08 6.609381828059243e-08 1.6535215392211519e-09 -1.2598713773459808e-07 -5.099498349322546e-08 -1.9460927784652893e-07 5.228381864935433e-08 -3.2532256047924885e-08 -2.9046226941037514e-08 1.7179149326856813e-06 -1.7745891700227983e-06 -2.1729153350623927e-06 2.868249371896172e-06 -3.184690906618897e-06 -1.3808356046284772e-06 1.2219632056077518e-06
pcs.V14 -4.486073991162826e-06 2.6452280536362794e-06 -7.862103099655295e-08 7.196992585130669e-10 8.158277371442169e-05 -7.95295500877731e-06 2.4305644201873835e-07 -2.329220327216542e-09 -1.4804651201901955e-08 -1.6790192669320609e-07 -2.9541891052314468e-08 -5.09178737626015e-08 -1.1825068881002753e-07 -2.2685640879330742e-07 -1.5669104180175184e-07 1.0865384667600384e-09 -7.122649612107943e-08 -2.6268180147755264e-08 -8.990173023854994e-08 3.418254110697154e-06 -3.917410130923016e-08 2.1005326235566033e-08 -3.611511537407947e-08 -1.255706750695793e-07 1.2977393103926261e-08 -9.780222875727032e-08 -1.006359587918558e-07 6.866718583014443e-08 -2.7187536121266777e-07 -9.480949451106792e-07 -1.2019592941445983e-06 3.6168650220696164e-06 1.6347632188858395e-06 2.4186685748075192e-06 1.8821298016033525e-06
pcs.V15 -1.0018310093464025e-05 -2.851117901018843e-06 8.975005357855324e-08 -9.138926920869277e-10 2.35281847077431e-06 -5.002389845574071e-07 1.744847735629436e-08 -1.578310058249764e-10 1.681314902253273e-08 -1.5798824932056388e-07 1.6457729189926678e-08 4.085794219102159e-08 1.0356563708313231e-07 -8.609425560768758e-08 -2.3250532479796245e-08 -3.665615617385431e-08 7.226565489106305e-08 9.631935126448995e-09 6.609381828059071e-08 -3.917410130924217e-08 3.498464268566871e-06 -9.002806178985227e-08 -5.223520929632209e-08 -1.512817951065281e-08 2.261186661228411e-08 -1.5752513224911899e-07 -5.931947358257331e-08 -7.944728395777788e-08 -6.707208113868601e-07 -1.585275962979288e-06 8.642064846455467e-07 -3.8828357967308525e-07 1.7976876129759246e-06 1.0121891807007372e-06 2.0160468818812988e-06
pcs.V16 2.1731109169329613e-06 -7.975661490989801e-07 7.114720946912967e-09 3.954155456355275e-11 -2.0188207971034556e-05 1.5067833455762704e-06 -3.283174694446379e-08 2.404882418900823e-10 -2.0466840750998204e-08 5.270203569306645e-08 -4.122510484030549e-08 6.981471432955074e-08 -6.371759012640066e-08 -2.9752843710308682e-08 -2.6509319018406014e-08 -3.59877626406603e-08 -1.4660628620885523e-07 -9.249689814698085e-08 1.6535215392208752e-09 2.1005326235555588e-08 -9.002806178985443e-08 3.483444762323615e-06 8.344467196489191e-09 -3.794456724083031e-08 -1.3449714060982338e-07 -5.3876716407298415e-08 -1.482823681949253e-07 -3.5804506765531957e-08 -9.411615005580629e-07 6.898513971319849e-07 -1.9595482762400384e-07 -9.690399924765551e-07 2.7296147725142107e-06 -3.884816062909213e-06 3.801019572036227e-06
pcs.V17 -7.658557369362189e-07 6.58271509585715e-07 -9.262732485362982e-09 -5.4183406098788275e-12 -2.0857742824864327e-05 1.7945490951162483e-06 -5.23516801775546e-08 4.5522880241069074e-10 -1.4239817675734902e-07 1.447322687096401e-07 -1.092157804803993e-07 -7.079431496467495e-08 -8.103326472017368e-08 6.53525195976159e-08 3.5994210092556374e-08 1.678285021951098e-07 -4.620179217844626e-08 -4.8675949689170235e-09 -1.2598713773459678e-07 -3.611511537407336e-08 -5.223520929632449e-08 8.344467196486135e-09 3.6431992893534224e-06 1.1213603188963324e-07 2.1012521146973235e-07 6.669060572588586e-08 -2.9064847115136447e-08 -2.257156569667426e-07 -2.6317065062285876e-07 -1.1827698161599346e-06 -3.042971606770225e-06 5.461432836120779e-06 -5.3328782980676975e-06 5.335252443765086e-08 3.900431547717551e-06
pcs.V18 1.2348162151203484e-06 4.915205554625615e-07 -8.080761758265292e-10 -1.0149152006259914e-10 -5.460435496001412e-05 5.747072123355847e-06 -1.8594461964547596e-07 1.8485225659453323e-09 5.0643706642839e-08 7.438108209377272e-08 -1.5769654526281937e-07 2.4158401368272514e-08 -2.517061019979501e-08 7.94219643936684e-08 -6.639082551788766e-08 4.249801304592115e-08 1.1231026596785508e-07 -1.2746243209794262e-07 -5.099498349322413e-08 -1.2557067506956053e-07 -1.512817951066156e-08 -3.794456724084012e-08 1.1213603188963403e-07 3.3591553747225e-06 -5.484333960569852e-08 2.668264737470545e-08 -5.177968824822129e-08 1.1332760537862785e-07 3.8902384232665337e-07 -1.449849995789507e-07 -9.437403033313792e-07 -3.450655478490895e-06 3.0818808309142745e-06 -3.0304661926755056e-06 3.472538556622056e-06
pcs.V19 2.158109887717019e-08 -1.8368523109178332e-06 4.822392744296189e-08 -3.834458341067588e-10 -1.5149325667669092e-05 9.204248580751718e-07 -1.655079681605945e-08 6.011426049469635e-11 3.4556660258012695e-08 1.1861872672742531e-07 1.1037728012090696e-07 -4.8808175640019507e-08 1.4482311974189801e-08 1.4771688542221295e-07 -1.288689339386914e-07 7.943410005382819e-09 -1.135525529492663e-07 -9.127257537440003e-08 -1.9460927784652856e-07 1.2977393103919287e-08 2.2611866612282846e-08 -1.3449714060982338e-07 2.1012521146973438e-07 -5.484333960569202e-08 3.382425771715247e-06 1.1517677547687517e-07 1.339075686050423e-07 -2.6691155164458098e-08 -1.192826506743647e-06 -2.884007933660669e-06 -3.312059232922668e-06 -5.353379670497915e-07 5.470715036186716e-06 1.78462732486352e-06 3.4395088306252563e-06
pcs.V20 -4.109930648815127e-06 -5.154006003811928e-06 1.4531148142050542e-07 -1.3089492190576367e-09 -3.1277275727174334e-05 3.053241444814609e-06 -9.653211002699589e-08 9.647486085075218e-10 -1.5560438195350112e-08 5.98899210758074e-08 8.824037904885358e-08 1.9894415171741078e-08 -2.4718697609789693e-09 9.785258635653065e-08 -9.085674321348569e-08 2.8336822043815708e-08 6.475095753354205e-08 -4.007915596964516e-08 5.228381864935381e-08 -9.780222875728468e-08 -1.5752513224912417e-07 -5.3876716407301664e-08 6.669060572589118e-08 2.6682647374724836e-08 1.151767754768727e-07 3.3603092046459352e-06 1.3848046201182258e-07 1.537825648561931e-07 1.1655539152411148e-06 -1.5510176212299075e-06 -4.965656044327098e-06 -2.474538240405263e-06 4.121110232651731e-06 8.720543048258416e-08 7.399100335370379e-06
pcs.V21 8.758286741059385e-06 -3.641237165497006e-07 -3.5660541959306914e-09 2.118060191040988e-10 4.492262099424299e-06 -2.3644068591478003e-07 2.6587861365559217e-09 -4.653138580353984e-11 8.829765153171063e-08 -4.060242279873526e-08 6.933883417274971e-08 -1.227981315018562e-07 -4.15537541715369e-08 -7.725641475283834e-09 1.2568099537657876e-08 6.366429132721058e-08 -6.281898936261954e-08 -1.0286563129545726e-08 -3.2532256047922714e-08 -1.0063595879185391e-07 -5.931947358257385e-08 -1.4828236819492535e-07 -2.906484711513658e-08 -5.1779688248221805e-08 1.339075686050415e-07 1.3848046201182219e-07 3.4729589457137177e-06 5.624037593474611e-08 -5.388482220164972e-07 2.789848698179607e-06 -1.1134330829448593e-06 -1.1080547745365453e-06 -5.400568281032765e-06 3.1432260319847117e-06 -3.0758782967107836e-06
pcs.V22 -7.110094154697077e-06 6.221814245837648e-08 1.4238561916576357e-08 -2.6790569451761423e-10 4.509141812115941e-05 -4.142675262480696e-06 1.1704643150680163e-07 -1.0511986819600505e-09 5.703682179499846e-08 -7.309805914308182e-09 3.580050519775255e-08 3.045269254668333e-08 -1.799433105133161e-08 -4.3106106564268147e-08 3.403999250469613e-08 -2.955936932379165e-08 1.2113348062168833e-07 4.7124694610887416e-08 -2.9046226941037934e-08 6.866718583014447e-08 -7.944728395777204e-08 -3.58045067655274e-08 -2.2571565696674576e-07 1.1332760537861938e-07 -2.6691155164455183e-08 1.5378256485619925e-07 5.6240375934744635e-08 3.417315324076529e-06 2.773255063681144e-07 2.6162490357504883e-06 -1.592633065317615e-06 3.4775720128380267e-07 -4.774653823182362e-06 1.2508021117159117e-06 3.972594972216874e-07
proband -5.7550482886517064e-05 -6.759042345307273e-06 3.4657801047161016e-07 -4.716035231627038e-09 -0.0001476492184201364 1.2887620564859806e-05 -4.355782250161857e-07 4.912916240515924e-09 1.658811413181998e-06 -5.777152961938545e-07 1.2936511448185808e-07 -6.093771301787814e-08 -3.2720081517434215e-07 -3.6597509194108064e-07 -3.210787330758259e-07 2.504234618140638e-07 -1.1065092725470644e-06 -4.2289408890012757e-07 1.7179149326856364e-06 -2.7187536121269074e-07 -6.707208113868984e-07 -9.411615005580707e-07 -2.6317065062283457e-07 3.8902384232670806e-07 -1.192826506743655e-06 1.1655539152410718e-06 -5.388482220164948e-07 2.7732550636808665e-07 0.0005832855011034555 -0.0002783289798371348 -0.00031022415807444747 -5.717259652458569e-05 5.441035364958109e-05 -1.6666035456315072e-06 6.408271124808523e-06
paternal 0.00024590420766023484 -1.7800797144695747e-05 3.1004342405487585e-07 -5.922335903541967e-10 -0.0012483355596793785 0.00011368357501320447 -3.298625063677171e-06 3.130563292009189e-08 4.2949203779956905e-06 1.857632701477074e-07 -1.4585887373321146e-07 2.792326214340002e-06 1.0464828283068176e-06 -1.826830069040561e-06 5.4155391948726836e-08 7.554043892978032e-07 1.222410678129567e-06 2.4877717871298344e-06 -1.7745891700225978e-06 -9.480949451102779e-07 -1.5852759629794057e-06 6.89851397131745e-07 -1.1827698161599612e-06 -1.449849995790092e-07 -2.8840079336608184e-06 -1.5510176212302391e-06 2.78984869817964e-06 2.61624903575067e-06 -0.0002783289798371354 0.0026034701264060476 0.00023682250975354634 -0.001940116794257093 -0.0017283738342106574 2.3964254520145834e-05 -0.00017617488491853127
maternal 0.00019405673298441024 6.487669694383363e-06 -2.830176729867966e-07 5.37916010377903e-09 -0.0004903105945765391 5.793522985498843e-05 -1.7480341344502058e-06 1.535083638279478e-08 -1.123109918957972e-06 3.479347802033817e-06 4.782222741711584e-07 -5.674588108128998e-07 2.5653027275693345e-06 -2.2083987421241007e-06 -1.4957692383369276e-06 -2.9773040737190574e-06 2.3755114390474945e-06 2.1289879615803387e-08 -2.1729153350621826e-06 -1.2019592941441348e-06 8.64206484645554e-07 -1.9595482762416354e-07 -3.042971606770322e-06 -9.437403033316426e-07 -3.31205923292273e-06 -4.965656044327276e-06 -1.1134330829448275e-06 -1.5926330653173542e-06 -0.00031022415807444747 0.0002368225097535414 0.0023002779516145687 -0.00013543091655994323 -5.632467912252075e-05 -0.0017454897818054754 -0.0013740090397808397
gpp -0.000254576060103989 0.00022999460942566233 -6.007934587798931e-06 5.0541040941685506e-08 0.00580767805213235 -0.0005287974878467837 1.5275690143659586e-05 -1.4181964193355382e-07 -2.182418976257484e-06 -3.604126144240486e-06 5.1589609484161315e-06 -8.052651614913494e-07 -2.2285887809991297e-06 9.187916802632161e-07 3.1911408009269243e-06 -1.0490500104070078e-06 -4.590498253943425e-07 2.3082803608764232e-07 2.8682493718955916e-06 3.6168650220681514e-06 -3.8828357967253097e-07 -9.69039992475653e-07 5.461432836120763e-06 -3.4506554784908064e-06 -5.353379670492794e-07 -2.4745382404039182e-06 -1.108054774536708e-06 3.4775720128314485e-07 -5.717259652458123e-05 -0.0019401167942571013 -0.00013543091655996074 0.0067548929281360135 -0.0033722051643249183 0.0005637971638096333 -0.0002543808887901339
