 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 9.611805427656652e-05 1.2125883695326304e-05 -3.3540176302708546e-07 3.051366992455799e-09 -1.3703768143162268e-05 1.419287021766591e-06 -4.716994682918043e-08 4.94733259438479e-10 3.5157486092355106e-07 5.4394209768055987e-08 -8.226474292468428e-08 1.5286712200716336e-08 -8.767443203428391e-08 9.175537127594916e-08 -6.891097144763845e-08 1.2227163668934008e-07 -5.5297564994269134e-08 -9.349883419694549e-08 -5.959046295447731e-08 7.153279684747931e-09 -5.399596301505342e-08 7.735001553971985e-08 -9.39871897956245e-08 -7.846875612676604e-08 -4.14032402091982e-08 -6.405655662329649e-08 3.5313894697299744e-08 1.223809620618101e-08 -1.1176001300458265e-05 1.0452894507204909e-05 6.319754974174846e-06
age 1.2125883695301637e-05 0.00028701727230594416 -6.647708131781282e-06 4.7871700042385824e-08 0.003670727890984091 -0.00027998201861018475 6.484616935578846e-06 -4.6676443092948114e-08 1.2527925464074963e-07 1.56895191295808e-07 -1.6143568187019935e-07 2.2880655624521085e-07 5.439961647285388e-08 1.7555341598149822e-07 1.1040531203633639e-07 2.7371504222229263e-07 1.9133884385525153e-07 -4.896964417482883e-07 -9.515089638666682e-08 6.027629052139037e-08 -2.8516245746915023e-07 -1.9779099857491297e-07 -1.528115477443549e-07 1.6815189438086428e-07 1.1803601751088851e-07 -1.9930398445182626e-07 3.5202710085561024e-07 4.1704186879250836e-07 1.4534599075571883e-06 2.833578028090118e-06 1.8256977411727394e-06
age2 -3.354017630257059e-07 -6.647708131780662e-06 1.568930214172988e-07 -1.1487716809613425e-09 -8.32509186046968e-05 6.486296642525465e-06 -1.5311172183889624e-07 1.120703205289941e-09 -1.2072685540165437e-09 -4.007147558332376e-09 2.6149528118050196e-09 -5.287221272052872e-09 -1.5040538951141245e-09 -4.727704343371203e-09 -1.7670511798297773e-09 -6.1142565998023775e-09 -4.436492832937807e-09 1.0909880897953289e-08 2.1422126860894507e-09 -1.0872377559187171e-09 6.346391907694941e-09 3.512145550117955e-09 2.5248307737332507e-09 -3.0602299605998277e-09 -3.4726408335075112e-09 4.198133642706648e-09 -8.596182737831792e-09 -9.559722793467608e-09 -3.167363269204634e-08 -7.743843720353862e-08 -3.0735351067159356e-08
age3 3.0513669924489137e-09 4.787170004237705e-08 -1.1487716809612273e-09 8.546052307739565e-12 5.89211258386949e-07 -4.6695340943613435e-08 1.1209303426285341e-09 -8.336528399764502e-12 -6.010357515105091e-13 3.5592245670805924e-11 -1.580745702898534e-11 3.712385675197635e-11 1.0158310369640655e-11 3.8654842898179263e-11 8.287259658769479e-12 4.4144987747528766e-11 3.360527265238839e-11 -7.55634033640737e-11 -1.7878406649722132e-11 5.5770990242370616e-12 -4.477731282338748e-11 -1.7414088746652214e-11 -1.3097147314921522e-11 1.732086570789909e-11 2.8288746965307965e-11 -2.777343253396885e-11 6.518533590514638e-11 6.840814501805033e-11 1.896638142122924e-10 5.98284652436486e-10 1.7178043358040985e-10
sex -1.3703768146582048e-05 0.003670727890983757 -8.32509186046777e-05 5.892112583867282e-07 0.1266178670458906 -0.009551959431153145 0.00022015479150058843 -1.583272662769326e-06 1.6445827941065645e-06 -1.2703063736022795e-06 5.021365760453059e-07 1.1804121498469693e-06 -1.8540610429113015e-06 -7.443726532919324e-07 2.4172332394260295e-06 3.040413881040969e-06 -2.859106707119521e-07 -4.612284479455802e-06 -2.7771340516804898e-06 4.097311457192667e-06 2.7621818695720907e-07 -2.5494842367672423e-06 -4.332372430037336e-06 1.4464074089306357e-06 7.988869803515143e-07 -3.163821325191105e-06 7.987722350366014e-06 4.559712106389797e-06 -2.4995540435962543e-05 4.266762185759737e-05 9.991739845262263e-05
agesex 1.4192870216061848e-06 -0.0002799820186097535 6.486296642514834e-06 -4.669534094353327e-08 -0.009551959431153856 0.0007397815578286566 -1.7397184141477812e-05 1.2714224330446874e-07 -9.299078148836427e-08 1.0080898550979211e-07 -8.21019623192574e-08 -3.2423625991331014e-08 9.871368268116339e-08 5.35916007921122e-08 -9.294572758616036e-08 -2.3606535301666646e-07 -2.3015677574621055e-08 3.5693914475841015e-07 1.6972785147796633e-07 -2.9940898950989636e-07 -4.086884534165248e-08 1.6084013592134994e-07 2.8641663220610424e-07 -1.827013681734862e-08 -1.6648593229045654e-07 2.660909590145805e-07 -6.407552462305149e-07 -3.6058879869047596e-07 1.3437259628004907e-06 -4.521067024442971e-06 -7.162744363085682e-06
age2sex -4.7169946828393935e-08 6.484616935566253e-06 -1.531117218385866e-07 1.120930342626191e-09 0.00022015479150062046 -1.739718414147898e-05 4.166473750754437e-07 -3.0940267927970904e-09 1.3219718185547684e-09 -2.1642206459723182e-09 2.5278625211845392e-09 2.0334096082587633e-10 -1.8363342039178249e-09 -1.4187217017658951e-09 8.250265274720394e-10 5.60112419705527e-09 1.63257009821272e-09 -7.913111710025519e-09 -3.7134299395586903e-09 6.483580094684653e-09 1.2571403395930235e-09 -2.31197176389323e-09 -6.181498146919747e-09 -1.4266042676541665e-09 5.429644472699759e-09 -6.773677843738768e-09 1.5410272527229336e-08 8.437328904349356e-09 -1.7700676372746536e-08 1.212136686699811e-07 1.6237976140784092e-07
age3sex 4.947332594729702e-10 -4.667644309289229e-08 1.1207032052885952e-09 -8.336528399754351e-12 -1.5832726627696532e-06 1.271422433044846e-07 -3.094026792797265e-09 2.3325138211961626e-11 -7.974349745097475e-12 1.4472356452121333e-11 -2.0269073784741555e-11 -6.43285512131547e-13 1.3608623894227317e-11 1.3556056640574165e-11 -4.97836634424666e-13 -4.427603528425975e-11 -1.950143943580683e-11 5.34676447805319e-11 2.6696357528681004e-11 -4.4048856042635685e-11 -9.9976916324641e-12 7.004028716734725e-12 4.38778102833962e-11 2.176266067335121e-11 -4.684604957937973e-11 5.264350587438182e-11 -1.1427525989784046e-10 -6.345530771714988e-11 2.0704106398565545e-11 -9.546755626032235e-10 -1.1916855617327007e-09
pcs.V3 3.5157486092355435e-07 1.252792546407125e-07 -1.2072685540157766e-09 -6.010357515154325e-13 1.6445827941061099e-06 -9.299078148834295e-08 1.3219718185545773e-09 -7.974349745098239e-12 1.003819866172967e-06 6.651482020114882e-08 -2.530118042581001e-08 8.084129899902186e-09 4.363798475454913e-09 1.9172974125007254e-08 -1.088533400746607e-08 1.0894872717921568e-08 8.694133082800822e-09 6.880365198832819e-10 -1.0768666267617144e-08 2.1848278980094806e-08 -5.837968730963791e-09 -1.2732851190685287e-08 -1.4911198943118714e-08 -1.2597213691700605e-08 -4.384563391715666e-09 -1.7653424292372178e-08 7.129596468057182e-09 5.6395025334150666e-09 2.6393813562701506e-07 6.605622661795619e-07 6.533458031069405e-07
pcs.V4 5.439420976807712e-08 1.5689519129605181e-07 -4.007147558338115e-09 3.559224567084789e-11 -1.2703063735963574e-06 1.0080898550931719e-07 -2.1642206459608084e-09 1.4472356452035051e-11 6.651482020114882e-08 1.0717076145214959e-06 2.336983418305063e-08 -6.652513838794627e-09 1.6112950904727366e-08 -1.851479335231347e-08 -1.3306729313715958e-08 1.517033508420119e-08 3.2918743734291496e-09 2.1890973364449805e-10 1.1245951140065702e-08 -7.196090548282218e-09 -6.930141999025024e-09 3.857297445632739e-09 6.939106001841201e-09 1.1131944515570405e-09 9.23042358288264e-09 -4.011105658691101e-09 9.413608712191102e-09 5.192811028077206e-09 2.3199493546627402e-08 -6.24524396282645e-07 -5.554165676268744e-07
