 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 9.347002552249538e-05 9.458871515010466e-06 -2.636330645492672e-07 2.442765673073608e-09 -2.0923013006863435e-05 1.5016212270902475e-06 -3.893849335297495e-08 3.6065580695482817e-10 3.2013100271587363e-07 1.813742883488136e-07 -1.768472333753147e-07 -1.178402470526777e-07 -4.0073864411140245e-08 7.145942521954331e-08 -6.814034795436691e-08 1.0542739668380544e-07 1.3502825076930129e-08 -1.082170397142057e-07 -1.4102035929930204e-07 1.2250484271631061e-08 -5.4425546041071226e-08 5.0837998207249237e-08 -2.2227279223334614e-08 -4.5092132367863306e-08 2.020653332241179e-08 -5.597347913668716e-08 1.4246905398585056e-08 -2.0245065942301987e-08 -1.2057849162705369e-05 1.2251241408475385e-05 7.967537589617594e-06
age 9.458871514886093e-06 0.00031219047529538357 -7.16557358286252e-06 5.1105937378306485e-08 0.004058991792094982 -0.00030663465529261023 7.0329351408966615e-06 -5.011084828868847e-08 -4.9969391119493967e-08 2.4117027916684144e-07 -2.6294771859454836e-09 2.3680376284987704e-07 -1.813841201947163e-08 2.479434383428894e-08 -5.8245781742812404e-09 9.32116881313299e-08 1.7697360803707213e-07 -3.939582409990428e-07 -1.7399334329082433e-07 5.2866231035076074e-08 -1.3689577379498392e-07 -1.7006769144909174e-07 -1.9506088881873148e-07 1.9824881576403622e-07 2.7748473823175113e-07 -3.376777999081529e-07 1.7106203984465444e-07 3.182950360356049e-07 2.2117844839810546e-06 2.48605087255491e-06 1.7499814389216845e-06
age2 -2.6363306454868294e-07 -7.165573582861208e-06 1.6763573290942747e-07 -1.2158638420595194e-09 -9.114467259316131e-05 7.03508134284295e-06 -1.6448110370303206e-07 1.191888742520133e-09 3.87100184572315e-09 -5.500503286544412e-09 -7.728103674240181e-10 -5.829451050060656e-09 2.5904098691767014e-10 -1.4274369065110416e-09 8.059084224894958e-10 -1.1926161275622606e-09 -4.228694600599902e-09 8.567704666352567e-09 4.434091434385407e-09 -1.0328371430025724e-09 2.80187074319553e-09 2.694622704476351e-09 3.754924742105642e-09 -3.531126858337694e-09 -7.134047259963633e-09 7.4231050903937035e-09 -4.518206014385724e-09 -7.416250541876972e-09 -4.972956424629763e-08 -6.694982898127127e-08 -2.9068637924378e-08
age3 2.4427656730623957e-09 5.1105937378302455e-08 -1.2158638420596484e-09 8.960888809239876e-12 6.384763680911192e-07 -5.013505713592748e-08 1.1921371382314497e-09 -8.778316659538325e-12 -4.356408709349121e-11 4.239920855937224e-11 7.184792447308208e-12 4.3187716814690555e-11 -2.6268092774392136e-12 1.474157872552913e-11 -9.44476356110196e-12 4.004259974512559e-12 3.300768443427848e-11 -5.783163669542447e-11 -3.713233711902217e-11 5.991485014103394e-12 -1.8845554628061056e-11 -1.1296117185599595e-11 -2.4104342672573675e-11 1.8281468001093602e-11 5.532448440982677e-11 -5.131616711150629e-11 3.563587840460273e-11 5.23740496205787e-11 3.269812226905619e-10 5.039248160053149e-10 1.5496804805695334e-10
sex -2.0923013007652412e-05 0.004058991792094657 -9.114467259314673e-05 6.384763680909641e-07 0.13758382654112974 -0.010284732318599252 0.00023466697849057792 -1.669617102208968e-06 -7.638496611384565e-07 -8.260966094538226e-07 2.193645659565011e-06 1.3806209039600679e-06 -4.4404556156624565e-06 -1.53205790266911e-06 2.8367855407828754e-06 7.007848700620522e-07 -8.844995890163042e-07 -3.206733926643659e-06 -3.7457554333159304e-06 3.7869835411316804e-06 1.5085858470171845e-06 -1.4100746482158062e-07 -3.409734464353476e-06 6.866692536922096e-07 1.4860909915826715e-06 -3.981027490930071e-06 3.325402229014437e-06 3.694962867416391e-07 2.42091046534526e-05 1.235980614729142e-05 7.042149154301798e-05
agesex 1.5016212275189896e-06 -0.00030663465529258643 7.035081342841805e-06 -5.0135057135913914e-08 -0.010284732318599717 0.00078970904958914 -1.8391816463398924e-05 1.3301241487865758e-07 1.1310206033993708e-07 8.1376130566894e-08 -1.7424915022765252e-07 -6.028474164536684e-08 2.882751768199579e-07 5.189451684560663e-08 -1.2044562749414178e-07 -1.880517027802177e-08 6.408239873406204e-08 2.5553754241935717e-07 2.638625646599195e-07 -2.7657031701713133e-07 -1.7071135988860514e-07 -4.255532068311894e-08 2.3397902658088714e-07 3.0227565760135534e-08 -1.913408341018498e-07 3.1912959328866e-07 -2.955316126169994e-07 -4.3775122493067274e-08 -2.1507587082164876e-06 -1.882071368443787e-06 -5.311057473040804e-06
age2sex -3.8938493346274715e-08 7.032935140895411e-06 -1.644811037029795e-07 1.1921371382309358e-09 0.0002346669784905991 -1.839181646339972e-05 4.36346246057709e-07 -3.2074554146625942e-09 -3.899962284736908e-09 -2.285500671213768e-09 4.248108102045666e-09 1.054215517433666e-09 -6.032044714056835e-09 -4.022946525662769e-10 1.469142798729294e-09 -4.696712423163087e-10 -9.722573903660966e-10 -5.705587162703621e-09 -6.223208869896603e-09 6.117759078365082e-09 4.988373839130768e-09 2.433256119627759e-09 -5.4773477292347756e-09 -2.7266343939828404e-09 5.4330964502556235e-09 -8.111023917464188e-09 7.527485265017228e-09 6.759611505273998e-10 6.040693491073342e-08 5.290345303188297e-08 1.2224368073846992e-07
age3sex 3.6065580692692137e-10 -5.0110848288635644e-08 1.191888742518794e-09 -8.778316659528003e-12 -1.6696171022091945e-06 1.3301241487866888e-07 -3.207455414662723e-09 2.3941461735594675e-11 3.252221977523676e-11 2.0469461355362375e-11 -3.132695058860019e-11 -8.468273840355059e-12 4.188453374471187e-11 1.1080694207573929e-12 -4.437427828578465e-12 7.497613774980723e-12 2.4319527905229242e-12 3.865455291486119e-11 4.545922935547588e-11 -4.249386635971818e-11 -4.152085625434132e-11 -2.593972502597348e-11 4.171038137364133e-11 3.432755905173448e-11 -4.365107492930759e-11 6.36135140432293e-11 -5.744220584931715e-11 -2.1536824614386396e-12 -5.437087186629033e-10 -4.1246996492017306e-10 -8.948558145835388e-10
pcs.V3 3.201310027159143e-07 -4.996939111922358e-08 3.871001845716652e-09 -4.356408709344285e-11 -7.638496611273427e-07 1.1310206033906174e-07 -3.899962284716067e-09 3.2522219775083074e-11 1.0571316007360167e-06 8.94088544020152e-08 -2.68628010977662e-08 2.741769257144099e-09 5.649632853188291e-09 1.7399020582984338e-08 -5.323154540751119e-09 1.7865091506837755e-08 9.045302892979485e-09 -2.5307926739889886e-09 -9.921603634034664e-09 1.6760053424020722e-08 -7.352720963083713e-09 -1.3271476153104846e-08 -1.9091008180526654e-08 -1.3852503180197487e-08 -1.427256848233144e-09 -1.4628500802576306e-08 5.59209494349373e-09 2.405052576678098e-09 3.2674747646846426e-07 6.890583371421997e-07 6.185260347109086e-07
pcs.V4 1.813742883487602e-07 2.4117027916706035e-07 -5.500503286549451e-09 4.239920855940796e-11 -8.260966094487812e-07 8.137613056649417e-08 -2.2855006712041995e-09 2.0469461355291625e-11 8.940885440201525e-08 1.1291117917505608e-06 4.1681309706680346e-08 -2.5171035849874886e-09 1.4002046245252495e-08 -2.7802911941698774e-08 -1.1889962103856738e-08 2.3471051594725905e-08 -3.4990873519642638e-09 1.1106184424354277e-09 5.919321068089355e-09 -1.4019833607331872e-08 -9.20529578097628e-09 1.2529452175421148e-08 1.3513004344641204e-08 4.38789910113285e-09 1.619676163656367e-08 8.120099657389215e-09 1.1188979885260041e-09 -3.931747601794187e-10 -2.8636031459959867e-08 -5.97946616210764e-07 -5.352872098615827e-07
