 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband sibling paternal maternal
pcs.V7 3.707357650310297e-08 2.8147504846549875e-07 -7.054108341720204e-09 5.150329726012062e-11 3.105634525184221e-06 -2.220041189842238e-07 4.809696060717733e-09 -3.0591168029937356e-11 3.414393222076302e-08 3.544557156387374e-08 -7.871479192245867e-09 -3.4791738006820527e-09 1.8335957624252455e-06 1.087717341965759e-08 -1.3885050168171413e-08 -2.9439895281282463e-08 1.2655738439701717e-08 -1.4157794975622623e-08 3.2291066882477884e-08 -5.752390418363624e-09 2.911719729912273e-09 -5.0291357572892075e-09 -2.0594895151992445e-08 8.990082145251181e-09 2.355391210456525e-08 -4.235287406404752e-08 -1.022589977133567e-08 -1.727878152751493e-08 -2.8748126752505295e-08 -4.741092774381473e-08 2.648703552537269e-07 -3.406846807528263e-07
pcs.V8 1.1410473594119344e-07 1.3230470593782393e-07 -4.0557171317934884e-09 3.542791182522092e-11 -3.6810966982396344e-06 2.2576710577598107e-07 -4.199448358996042e-09 2.5194863278954262e-11 3.3575567884784637e-08 -5.3528243071102986e-08 -4.27377324515681e-08 -1.7671402526149785e-09 1.0877173419657864e-08 1.8268669991989023e-06 8.112937160199122e-09 -1.2234761317001528e-08 -4.406776626626737e-09 6.001991507395576e-08 9.23761727930083e-09 -3.050925442341486e-08 9.93609777955659e-09 -4.5894835216357645e-10 -5.515814410550474e-09 2.8343382395949062e-08 2.3150943147315165e-08 3.01739791312583e-08 -6.624435103642328e-10 -8.629600196710103e-10 -6.451446003804288e-08 -1.644067703457818e-07 3.146399075816857e-07 -5.48108944243159e-08
pcs.V9 -1.264486218030987e-07 -8.936060028886986e-09 8.945014015065478e-10 -8.80009870292928e-12 3.7732980516488613e-06 -1.888923894002341e-07 3.2105842769837615e-09 -1.916078609580808e-11 -3.015530633301883e-08 -3.173373593123695e-09 3.0398297501071192e-09 3.05014305171659e-08 -1.3885050168171592e-08 8.11293716019911e-09 1.81595690912156e-06 -1.2829560141239204e-08 1.6744724803315664e-08 2.160127501008755e-08 1.4495742688239052e-08 -1.1767868747315859e-08 1.584988928442204e-08 4.495953244047368e-09 3.372720174957859e-09 -2.017333128253176e-08 -4.6199077430679074e-08 -1.2015641600164635e-08 -3.6072222706872538e-09 2.261509519778232e-08 9.064784176598104e-08 -9.259932748023838e-08 3.0244894971235144e-07 -2.798889604329415e-07
pcs.V10 2.1341026371654146e-07 3.8506211716438306e-08 1.1965162013261988e-10 -4.962642632378221e-12 1.4946787116248995e-08 2.8303646176997695e-08 -1.3115302698741179e-09 1.1112176792589304e-11 2.283371216199198e-08 3.348283559552663e-08 -1.2260137791884494e-08 -6.4006843216673005e-09 -2.9439895281282642e-08 -1.2234761317001331e-08 -1.2829560141239316e-08 1.8338944470460566e-06 6.5215433376374785e-09 1.249404238180953e-08 1.714829994954271e-08 3.611021951870192e-09 -2.990370738128107e-08 4.707701757424838e-09 -4.677500773723766e-09 3.785402298818901e-09 -2.32890070170628e-09 2.735121215767323e-08 -2.206440419849576e-09 -1.1191039573259607e-08 1.3365124972538347e-07 5.579892529758131e-08 4.4782285957083974e-07 2.6910301411653254e-07
pcs.V11 3.1060245832848345e-08 2.1181082811160355e-07 -4.923588142573591e-09 3.660800972133173e-11 -5.0718777028179275e-06 3.3840835791018496e-07 -6.753241243232668e-09 4.1057166711924003e-11 1.779291715158146e-08 -9.266958569551187e-09 2.0031720889020776e-09 4.2403229169973985e-08 1.2655738439702064e-08 -4.406776626626526e-09 1.674472480331545e-08 6.521543337637176e-09 1.7646490243527634e-06 -2.722821429731984e-08 1.2259442793669522e-08 -1.510815503588632e-08 -8.621938349975511e-09 -1.1598429649302658e-08 4.101755046043658e-09 4.404229125209828e-09 -3.1654313492052857e-09 3.873873639739229e-09 -1.5586563484421245e-08 2.9592303046270765e-08 -1.0505356299816659e-08 -3.803978983455872e-08 1.6924916937083805e-07 1.9781846343687e-08
pcs.V12 -1.7726735496512716e-07 -5.030020343956533e-07 1.1196290495998346e-08 -7.767152022665091e-11 -1.3689882525463194e-07 6.234191099761033e-09 -1.3745171004587866e-10 1.1205950059228537e-12 -5.753431827096818e-09 7.364811349635355e-10 3.832304422331731e-08 -1.6286314783250154e-08 -1.4157794975622866e-08 6.001991507395607e-08 2.1601275010087296e-08 1.2494042381809575e-08 -2.722821429731936e-08 1.7866752483877166e-06 -9.013178321469517e-09 6.624993515174075e-10 -1.4026547184476982e-09 1.5724505998518673e-08 -2.2987403422010566e-09 -1.1717576611731231e-08 -7.055435527634841e-09 1.387506852281881e-08 -3.79655437243512e-08 2.6179476133218617e-08 1.5499964203586716e-07 2.7287600981801436e-07 -2.291071297314778e-07 -3.301755471233421e-07
pcs.V13 -6.185688566275229e-08 2.2880733588220582e-07 -4.837967964528628e-09 2.8928754216922398e-11 3.4751185641840985e-07 -4.576851256437911e-08 8.538709306809232e-10 -4.2130419555481224e-12 -2.4166148418891482e-09 7.454908665043846e-09 2.0149545077016642e-08 -2.0424954791592372e-08 3.229106688247794e-08 9.237617279300598e-09 1.4495742688239211e-08 1.714829994954269e-08 1.2259442793669127e-08 -9.013178321469468e-09 1.8399273059510427e-06 2.6767524429917573e-08 -4.564666257710433e-08 9.365636080881711e-09 -6.400711646147532e-08 -2.8574135165686856e-08 -1.2858566933454606e-08 1.2643393623993362e-08 2.9513242956141596e-08 3.048996006921411e-08 1.255463912257543e-07 1.3449977529086074e-07 1.6356209438011095e-07 -7.525296929840759e-07
pcs.V14 -2.992105723445501e-08 1.1335900282710318e-08 9.372430805770292e-12 -3.425960423234629e-12 1.7369920519728247e-06 -1.5608539834345807e-07 3.633338889180474e-09 -2.5335000255584976e-11 1.71304389571101e-08 -2.8845713186640104e-08 9.791784061486788e-09 -1.4882118322353787e-08 -5.7523904183638095e-09 -3.0509254423414876e-08 -1.1767868747315893e-08 3.611021951870354e-09 -1.510815503588664e-08 6.624993515176206e-10 2.6767524429917448e-08 1.8020118210960333e-06 -1.9711294307573364e-08 -9.496618490295183e-09 3.933373778487549e-09 -1.4656228885224305e-08 -1.7384143385554682e-08 -3.897392810591714e-09 -1.9142866719108297e-09 -2.938931341987312e-08 9.828272450034926e-08 -2.5933911162705527e-08 4.896231443927594e-07 9.645695399399609e-08
pcs.V15 -2.2745823743381595e-08 -1.8547873602210723e-07 3.988217353409474e-09 -2.7217649239778057e-11 1.8925998399938746e-06 -1.7243856126322803e-07 4.580100882475347e-09 -3.5543555723477274e-11 -2.1314221977768776e-08 -7.1880246114608645e-09 1.277645876902285e-08 1.7709960092741814e-08 2.9117197299120175e-09 9.93609777955667e-09 1.5849889284421978e-08 -2.9903707381280834e-08 -8.621938349975332e-09 -1.402654718447428e-09 -4.564666257710454e-08 -1.971129430757337e-08 1.8229225461690686e-06 -6.39535488778738e-09 1.5548109871970023e-09 1.5122726325033122e-08 3.062598162083084e-09 -2.7863450290933083e-09 -1.782509152007879e-08 -1.3114150576330477e-08 -3.390517838372088e-09 5.500264392552065e-08 -5.594969684140104e-07 2.8179481825059024e-07
pcs.V16 9.857101972931418e-08 -3.47878506143144e-07 6.806296387088649e-09 -4.054305285746323e-11 -3.7340641799998987e-07 -3.198475971943888e-08 1.9812640707201124e-09 -2.1224641222476868e-11 -1.9328474760864056e-08 2.0625946660591805e-08 3.644731875426334e-08 -3.260056691838597e-10 -5.029135757289585e-09 -4.5894835216324697e-10 4.495953244047103e-09 4.707701757424983e-09 -1.1598429649302245e-08 1.5724505998518746e-08 9.365636080881584e-09 -9.496618490295403e-09 -6.395354887787657e-09 1.7963658538984883e-06 -3.4058587562401907e-09 -3.961665773901723e-09 -3.892012913389823e-08 1.0447863924642303e-09 -1.2799876557773344e-08 -2.734443158895031e-08 -2.4496878279138514e-07 -2.331441529205215e-07 5.02788078075071e-07 4.806273861071655e-07
pcs.V17 1.0327557616441048e-08 -4.611841476619454e-08 2.491192350864363e-10 1.623424263160687e-12 3.514633639488917e-07 -8.147149059854986e-09 -3.0438997524940293e-10 6.147603772675414e-12 -3.3120464340942e-08 6.579168483375505e-10 -1.019728704349752e-08 -1.4792623463550932e-09 -2.0594895151992452e-08 -5.515814410550443e-09 3.3727201749578402e-09 -4.677500773723784e-09 4.101755046043693e-09 -2.2987403422011393e-09 -6.400711646147528e-08 3.93337377848756e-09 1.5548109871969668e-09 -3.405858756240249e-09 1.8364420359117133e-06 4.391287838119e-08 -1.6317256501436515e-08 -3.8597677759000795e-09 -1.6643278345111082e-08 -2.7067306968250573e-08 -2.2071757963494332e-08 -4.339779466454062e-08 -3.51002781861707e-07 1.410824827563049e-07
pcs.V18 -6.934643515279734e-08 2.1720263491583332e-07 -4.74701587517356e-09 3.2138242701929704e-11 1.050237552318343e-06 -3.5113065407809276e-08 -3.953838031400234e-10 1.2193229373631925e-11 -7.432256231486966e-09 1.1242332623347675e-08 -1.7999679663545314e-08 -5.7751141258044795e-09 8.990082145251418e-09 2.834338239594877e-08 -2.0173331282531536e-08 3.785402298818816e-09 4.404229125209371e-09 -1.171757661173119e-08 -2.8574135165686806e-08 -1.4656228885224115e-08 1.5122726325033373e-08 -3.9616657739016554e-09 4.3912878381189984e-08 1.7937908673008628e-06 -1.1903047634126396e-08 -2.0296977931324014e-08 1.3021680786194807e-08 1.5577941982327046e-09 3.208093171948476e-07 4.196207077878771e-07 -5.050659405774767e-07 -4.6306971999213643e-07
pcs.V19 -1.2867269981727462e-08 3.265211243526653e-07 -7.665665970370784e-09 5.614533089248166e-11 -1.8919604365129662e-06 4.240629574936742e-08 9.137520521037685e-10 -1.702239015805817e-11 -1.2182932908832804e-08 1.2970848385838096e-08 5.5701808450774765e-09 -6.264157479210869e-09 2.3553912104565627e-08 2.3150943147314817e-08 -4.619907743067883e-08 -2.3289007017063494e-09 -3.165431349205758e-09 -7.055435527634855e-09 -1.2858566933454455e-08 -1.7384143385554407e-08 3.0625981620834506e-09 -3.8920129133898107e-08 -1.631725650143657e-08 -1.1903047634126381e-08 1.7888219737293044e-06 9.458921480918303e-09 5.430778145837065e-10 9.032396589335854e-09 -2.745033851780678e-07 -2.665053793243702e-07 1.530184512118751e-08 -2.473586439131953e-08
pcs.V20 -2.0895630498233595e-07 1.0289883836850848e-07 -2.605036088258365e-09 2.012381689631185e-11 -1.0649483792689395e-07 -3.549355782633682e-08 1.1507516867914624e-09 -8.645277441248909e-12 -1.4543430057985266e-08 1.0537872578303955e-08 2.4054860148112162e-08 7.354386822733222e-09 -4.235287406404709e-08 3.0173979131257846e-08 -1.2015641600164278e-08 2.7351212157673154e-08 3.873873639738485e-09 1.3875068522818856e-08 1.264339362399343e-08 -3.897392810591349e-09 -2.7863450290928856e-09 1.0447863924643856e-09 -3.859767775900075e-09 -2.0296977931324027e-08 9.458921480918232e-09 1.785978317092943e-06 -6.988081528021373e-09 3.1851035674015224e-08 1.8092035583501712e-07 9.212108508684418e-08 -2.8315212164885245e-07 -2.3419506848520302e-07
pcs.V21 1.1030765607502139e-08 2.3941370877847934e-07 -5.996947400627527e-09 4.4541906279221644e-11 3.977800784505844e-06 -3.6469570160242423e-07 8.986957163754541e-09 -6.65195802238192e-11 1.6437854114837443e-08 -9.852909315475525e-09 2.1341551758008412e-09 -4.4126308365550316e-08 -1.0225899771335898e-08 -6.624435103644536e-10 -3.607222270687179e-09 -2.206440419849259e-09 -1.5586563484421907e-08 -3.7965543724350734e-08 2.9513242956141358e-08 -1.9142866719106746e-09 -1.7825091520078466e-08 -1.2799876557772684e-08 -1.6643278345111036e-08 1.3021680786194273e-08 5.430778145832294e-10 -6.988081528022155e-09 1.7631300671237284e-06 -1.2528943465200935e-08 6.894290510634849e-08 7.745108463434787e-08 -3.171821838116179e-07 -3.6032874882165934e-07
pcs.V22 5.7019444157296273e-08 3.955289433090629e-07 -9.882865640547894e-09 7.266740314760688e-11 -5.693476752026724e-07 -5.7880171132456414e-09 2.129046133497816e-10 -6.61563633973666e-13 2.171185756569175e-08 6.7145462439118045e-09 9.564548787731016e-09 -1.8537254076667828e-08 -1.7278781527514592e-08 -8.629600196713099e-10 2.261509519778257e-08 -1.1191039573259651e-08 2.959230304627025e-08 2.617947613321854e-08 3.048996006921422e-08 -2.9389313419872882e-08 -1.3114150576330218e-08 -2.7344431588950305e-08 -2.706730696825059e-08 1.557794198232761e-09 9.032396589335829e-09 3.1851035674015304e-08 -1.2528943465200375e-08 1.807995060659059e-06 1.809657006624157e-08 5.3976722714717386e-08 2.711118918130794e-07 -6.263911658418832e-07
proband -2.1632626845576536e-05 1.3570314062041448e-06 -2.4346029693490135e-08 8.27018770251606e-11 7.763622431546337e-05 -5.589433026343107e-06 1.2837021465198692e-07 -9.733061425409795e-10 5.274650461521967e-07 1.897562568492134e-08 2.0530872100559322e-07 -8.087587441510797e-08 -2.8748126752473317e-08 -6.451446003807881e-08 9.064784176600898e-08 1.3365124972538037e-07 -1.0505356299876065e-08 1.5499964203587208e-07 1.255463912257582e-07 9.828272450037775e-08 -3.390517838337303e-09 -2.449687827913659e-07 -2.2071757963494948e-08 3.2080931719484054e-07 -2.745033851780755e-07 1.8092035583501357e-07 6.894290510641362e-08 1.809657006623453e-08 0.00020061980991806 0.00013593820060150315 -0.00018895339846317476 -0.00018259950136016967
sibling -2.624925180865928e-05 8.053604802674002e-07 -4.415417253958333e-09 -1.085831306495491e-10 0.00010367360929340321 -5.89490392505945e-06 1.0179686675714672e-07 -5.681418190766538e-10 5.295893734094789e-07 1.8213148755748447e-07 7.688784145619601e-08 -2.7606136544015657e-07 -4.7410927743777097e-08 -1.644067703458228e-07 -9.25993274802065e-08 5.579892529757486e-08 -3.8039789834628193e-08 2.728760098180189e-07 1.3449977529086531e-07 -2.5933911162673952e-08 5.5002643925560057e-08 -2.3314415292050126e-07 -4.339779466454116e-08 4.1962070778787057e-07 -2.6650537932437607e-07 9.212108508684307e-08 7.745108463441743e-08 5.3976722714710246e-08 0.0001359382006015034 0.00027414365496546085 -0.0002331149010912475 -0.00022713607879624683
paternal 3.8256327597974255e-05 1.5607814365814902e-06 -6.704102505904335e-08 6.707484786341721e-10 -9.349983006510691e-05 5.031634848535173e-06 -8.99498739329948e-08 5.817480611572609e-10 7.187572069670482e-07 -1.0844010368983999e-06 5.147552863805644e-07 7.898534562877497e-07 2.6487035525367264e-07 3.146399075817408e-07 3.0244894971230866e-07 4.478228595708517e-07 1.6924916937092233e-07 -2.291071297314809e-07 1.6356209438010256e-07 4.896231443927148e-07 -5.594969684140666e-07 5.027880780750433e-07 -3.510027818617047e-07 -5.050659405774683e-07 1.530184512118787e-08 -2.83152121648857e-07 -3.1718218381172254e-07 2.7111189181308474e-07 -0.00018895339846317563 -0.000233114901091248 0.0004673418965095312 0.00013243662554357646
maternal 3.148534247179211e-05 3.485403261257169e-06 -6.412022080531228e-08 4.491367355117498e-10 -3.139028949652611e-05 1.0367552031961068e-06 3.2609090522942782e-09 -1.9344350667830387e-10 5.340942993939015e-07 -8.231399692504435e-07 -4.471599372601937e-07 4.3738051696480556e-07 -3.406846807528745e-07 -5.481089442427078e-08 -2.79888960432978e-07 2.69103014116542e-07 1.9781846343764856e-08 -3.301755471233387e-07 -7.525296929840863e-07 9.645695399396234e-08 2.8179481825055096e-07 4.806273861071541e-07 1.4108248275630462e-07 -4.6306971999213887e-07 -2.4735864391320093e-08 -2.3419506848521308e-07 -3.6032874882174696e-07 -6.263911658418846e-07 -0.00018259950136017086 -0.0002271360787962479 0.00013243662554357735 0.0004595608257126392
